#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.598419E+07   0.598419E+07   0.792149E+07   0.792117E+07   0.598589E+07   0.598423E+07   0.598419E+07   0.599244E+07  -0.597554E+00   0.590227E+07   0.590227E+07   0.233057E+00
   0.798228E-04   0.598410E+07   0.598410E+07   0.790714E+07   0.790674E+07   0.598559E+07   0.598414E+07   0.598410E+07   0.599233E+07  -0.597543E+00   0.590218E+07   0.590218E+07   0.260415E+00
   0.892035E-04   0.598400E+07   0.598400E+07   0.788926E+07   0.788876E+07   0.598520E+07   0.598403E+07   0.598400E+07   0.599220E+07  -0.597529E+00   0.590207E+07   0.590207E+07   0.290977E+00
   0.996866E-04   0.598386E+07   0.598386E+07   0.786698E+07   0.786636E+07   0.598473E+07   0.598388E+07   0.598386E+07   0.599203E+07  -0.597512E+00   0.590194E+07   0.590194E+07   0.325113E+00
   0.111402E-03   0.598370E+07   0.598370E+07   0.783925E+07   0.783848E+07   0.598414E+07   0.598371E+07   0.598370E+07   0.599183E+07  -0.597491E+00   0.590177E+07   0.590177E+07   0.363237E+00
   0.124493E-03   0.598349E+07   0.598349E+07   0.780474E+07   0.780378E+07   0.598339E+07   0.598349E+07   0.598349E+07   0.599157E+07  -0.597465E+00   0.590156E+07   0.590155E+07   0.405810E+00
   0.139124E-03   0.598323E+07   0.598323E+07   0.776184E+07   0.776065E+07   0.598247E+07   0.598321E+07   0.598323E+07   0.599125E+07  -0.597432E+00   0.590129E+07   0.590129E+07   0.453340E+00
   0.155474E-03   0.598291E+07   0.598290E+07   0.770857E+07   0.770710E+07   0.598131E+07   0.598287E+07   0.598291E+07   0.599086E+07  -0.597390E+00   0.590096E+07   0.590096E+07   0.506393E+00
   0.173745E-03   0.598250E+07   0.598250E+07   0.764253E+07   0.764071E+07   0.597987E+07   0.598244E+07   0.598250E+07   0.599036E+07  -0.597339E+00   0.590055E+07   0.590055E+07   0.565594E+00
   0.194163E-03   0.598200E+07   0.598200E+07   0.756080E+07   0.755856E+07   0.597808E+07   0.598191E+07   0.598200E+07   0.598974E+07  -0.597275E+00   0.590004E+07   0.590004E+07   0.631630E+00
   0.216981E-03   0.598137E+07   0.598137E+07   0.745988E+07   0.745714E+07   0.597583E+07   0.598124E+07   0.598137E+07   0.598897E+07  -0.597195E+00   0.589940E+07   0.589940E+07   0.705259E+00
   0.242480E-03   0.598059E+07   0.598058E+07   0.733563E+07   0.733228E+07   0.597304E+07   0.598042E+07   0.598059E+07   0.598801E+07  -0.597096E+00   0.589861E+07   0.589861E+07   0.787308E+00
   0.270976E-03   0.597962E+07   0.597961E+07   0.718319E+07   0.717911E+07   0.596955E+07   0.597938E+07   0.597961E+07   0.598682E+07  -0.596972E+00   0.589761E+07   0.589761E+07   0.878677E+00
