#    L    TT             EE             BB             TE          
     2    0.11662E+04    0.30749E-05    0.17912E-05    0.28124E-01
     3    0.11034E+04    0.96402E-05    0.35829E-05    0.64413E-01
     4    0.10507E+04    0.23398E-04    0.59728E-05    0.11025E+00
     5    0.10138E+04    0.48233E-04    0.89617E-05    0.16469E+00
     6    0.98971E+03    0.88747E-04    0.12550E-04    0.22696E+00
     7    0.97513E+03    0.15020E-03    0.16740E-04    0.29633E+00
     8    0.96709E+03    0.23839E-03    0.21532E-04    0.37188E+00
     9    0.96420E+03    0.35982E-03    0.26927E-04    0.45297E+00
    10    0.96526E+03    0.52113E-03    0.32927E-04    0.53870E+00
    11    0.96926E+03    0.72998E-03    0.39534E-04    0.62840E+00
    12    0.97624E+03    0.99399E-03    0.46749E-04    0.72185E+00
    13    0.98500E+03    0.13212E-02    0.54573E-04    0.81733E+00
    14    0.99534E+03    0.17195E-02    0.63009E-04    0.91438E+00
    15    0.10070E+04    0.21982E-02    0.72058E-04    0.10121E+01
    16    0.10202E+04    0.27669E-02    0.81722E-04    0.11110E+01
    17    0.10343E+04    0.34347E-02    0.92004E-04    0.12091E+01
    18    0.10489E+04    0.42093E-02    0.10290E-03    0.13055E+01
    19    0.10654E+04    0.51049E-02    0.11442E-03    0.14011E+01
    20    0.10823E+04    0.61263E-02    0.12657E-03    0.14941E+01
    21    0.10998E+04    0.72846E-02    0.13933E-03    0.15838E+01
    22    0.11179E+04    0.85903E-02    0.15272E-03    0.16697E+01
    23    0.11365E+04    0.10053E-01    0.16674E-03    0.17511E+01
    24    0.11557E+04    0.11683E-01    0.18139E-03    0.18267E+01
    25    0.11754E+04    0.13490E-01    0.19667E-03    0.18967E+01
    26    0.11955E+04    0.15483E-01    0.21258E-03    0.19610E+01
    27    0.12160E+04    0.17673E-01    0.22912E-03    0.20184E+01
    28    0.12369E+04    0.20070E-01    0.24630E-03    0.20677E+01
    29    0.12583E+04    0.22682E-01    0.26412E-03    0.21085E+01
    30    0.12800E+04    0.25518E-01    0.28257E-03    0.21417E+01
    31    0.13019E+04    0.28590E-01    0.30166E-03    0.21658E+01
    32    0.13243E+04    0.31905E-01    0.32138E-03    0.21802E+01
    33    0.13470E+04    0.35472E-01    0.34175E-03    0.21831E+01
    34    0.13700E+04    0.39299E-01    0.36276E-03    0.21766E+01
    35    0.13932E+04    0.43395E-01    0.38441E-03    0.21595E+01
    36    0.14167E+04    0.47768E-01    0.40670E-03    0.21305E+01
    37    0.14406E+04    0.52426E-01    0.42964E-03    0.20888E+01
    38    0.14647E+04    0.57377E-01    0.45322E-03    0.20354E+01
    39    0.14891E+04    0.62624E-01    0.47744E-03    0.19697E+01
    40    0.15137E+04    0.68174E-01    0.50230E-03    0.18904E+01
    41    0.15387E+04    0.74038E-01    0.52781E-03    0.17967E+01
    42    0.15638E+04    0.80220E-01    0.55397E-03    0.16896E+01
    43    0.15892E+04    0.86727E-01    0.58077E-03    0.15699E+01
    44    0.16147E+04    0.93554E-01    0.60821E-03    0.14356E+01
    45    0.16407E+04    0.10071E+00    0.63629E-03    0.12852E+01
    46    0.16669E+04    0.10822E+00    0.66502E-03    0.11199E+01
    47    0.16933E+04    0.11605E+00    0.69440E-03    0.94114E+00
    48    0.17198E+04    0.12423E+00    0.72442E-03    0.74693E+00
    49    0.17466E+04    0.13276E+00    0.75508E-03    0.53561E+00
    50    0.17739E+04    0.14164E+00    0.78638E-03    0.30856E+00
    51    0.18011E+04    0.15087E+00    0.81833E-03    0.67319E-01
    52    0.18288E+04    0.16043E+00    0.85092E-03   -0.18988E+00
    53    0.18568E+04    0.17036E+00    0.88415E-03   -0.46492E+00
    54    0.18850E+04    0.18062E+00    0.91803E-03   -0.75623E+00
    55    0.19132E+04    0.19124E+00    0.95254E-03   -0.10622E+01
    56    0.19418E+04    0.20221E+00    0.98770E-03   -0.13844E+01
    57    0.19708E+04    0.21353E+00    0.10235E-02   -0.17246E+01
    58    0.20001E+04    0.22520E+00    0.10599E-02   -0.20814E+01
    59    0.20295E+04    0.23721E+00    0.10970E-02   -0.24532E+01
    60    0.20590E+04    0.24954E+00    0.11347E-02   -0.28394E+01
    61    0.20892E+04    0.26219E+00    0.11731E-02   -0.32397E+01
    62    0.21194E+04    0.27516E+00    0.12121E-02   -0.36556E+01
    63    0.21498E+04    0.28844E+00    0.12517E-02   -0.40886E+01
    64    0.21807E+04    0.30208E+00    0.12920E-02   -0.45405E+01
    65    0.22117E+04    0.31608E+00    0.13329E-02   -0.50124E+01
    66    0.22431E+04    0.33041E+00    0.13745E-02   -0.55029E+01
    67    0.22746E+04    0.34504E+00    0.14167E-02   -0.60096E+01
    68    0.23065E+04    0.36000E+00    0.14595E-02   -0.65310E+01
    69    0.23387E+04    0.37521E+00    0.15030E-02   -0.70640E+01
    70    0.23713E+04    0.39069E+00    0.15471E-02   -0.76091E+01
    71    0.24041E+04    0.40640E+00    0.15918E-02   -0.81675E+01
    72    0.24372E+04    0.42233E+00    0.16372E-02   -0.87404E+01
    73    0.24705E+04    0.43847E+00    0.16833E-02   -0.93286E+01
    74    0.25040E+04    0.45481E+00    0.17299E-02   -0.99311E+01
    75    0.25379E+04    0.47139E+00    0.17773E-02   -0.10547E+02
    76    0.25719E+04    0.48822E+00    0.18252E-02   -0.11176E+02
    77    0.26063E+04    0.50529E+00    0.18739E-02   -0.11818E+02
    78    0.26411E+04    0.52260E+00    0.19231E-02   -0.12474E+02
    79    0.26761E+04    0.54010E+00    0.19730E-02   -0.13141E+02
    80    0.27114E+04    0.55777E+00    0.20236E-02   -0.13819E+02
    81    0.27471E+04    0.57555E+00    0.20748E-02   -0.14509E+02
    82    0.27830E+04    0.59347E+00    0.21267E-02   -0.15210E+02
    83    0.28193E+04    0.61150E+00    0.21792E-02   -0.15923E+02
    84    0.28559E+04    0.62963E+00    0.22324E-02   -0.16644E+02
    85    0.28926E+04    0.64784E+00    0.22862E-02   -0.17376E+02
    86    0.29297E+04    0.66614E+00    0.23407E-02   -0.18118E+02
    87    0.29673E+04    0.68449E+00    0.23959E-02   -0.18868E+02
    88    0.30049E+04    0.70291E+00    0.24517E-02   -0.19625E+02
    89    0.30429E+04    0.72138E+00    0.25082E-02   -0.20392E+02
