#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.454725E+06   0.454724E+06   0.606019E+06   0.606002E+06   0.520795E+06   0.455317E+06   0.454725E+06   0.460151E+06  -0.602479E+00   0.453263E+06   0.453263E+06   0.135023E+01
   0.798228E-04   0.454723E+06   0.454722E+06   0.605946E+06   0.605925E+06   0.520745E+06   0.455315E+06   0.454723E+06   0.460148E+06  -0.602475E+00   0.453261E+06   0.453261E+06   0.150889E+01
   0.892035E-04   0.454720E+06   0.454720E+06   0.605855E+06   0.605829E+06   0.520683E+06   0.455312E+06   0.454720E+06   0.460145E+06  -0.602470E+00   0.453259E+06   0.453259E+06   0.168620E+01
   0.996866E-04   0.454717E+06   0.454716E+06   0.605742E+06   0.605710E+06   0.520606E+06   0.455308E+06   0.454717E+06   0.460140E+06  -0.602463E+00   0.453256E+06   0.453255E+06   0.188434E+01
   0.111402E-03   0.454714E+06   0.454712E+06   0.605601E+06   0.605561E+06   0.520510E+06   0.455304E+06   0.454713E+06   0.460134E+06  -0.602455E+00   0.453252E+06   0.453252E+06   0.210574E+01
   0.124493E-03   0.454709E+06   0.454707E+06   0.605425E+06   0.605374E+06   0.520389E+06   0.455298E+06   0.454709E+06   0.460127E+06  -0.602445E+00   0.453247E+06   0.453247E+06   0.235316E+01
   0.139124E-03   0.454703E+06   0.454701E+06   0.605205E+06   0.605141E+06   0.520239E+06   0.455290E+06   0.454703E+06   0.460118E+06  -0.602433E+00   0.453241E+06   0.453241E+06   0.262963E+01
   0.155474E-03   0.454695E+06   0.454693E+06   0.604930E+06   0.604851E+06   0.520051E+06   0.455281E+06   0.454695E+06   0.460107E+06  -0.602417E+00   0.453233E+06   0.453233E+06   0.293857E+01
   0.173745E-03   0.454686E+06   0.454684E+06   0.604587E+06   0.604488E+06   0.519817E+06   0.455270E+06   0.454686E+06   0.460093E+06  -0.602397E+00   0.453224E+06   0.453223E+06   0.328377E+01
   0.194163E-03   0.454675E+06   0.454671E+06   0.604159E+06   0.604036E+06   0.519524E+06   0.455256E+06   0.454674E+06   0.460075E+06  -0.602373E+00   0.453212E+06   0.453212E+06   0.366949E+01
   0.216981E-03   0.454660E+06   0.454656E+06   0.603624E+06   0.603471E+06   0.519159E+06   0.455238E+06   0.454660E+06   0.460053E+06  -0.602342E+00   0.453198E+06   0.453197E+06   0.410046E+01
   0.242480E-03   0.454642E+06   0.454637E+06   0.602958E+06   0.602766E+06   0.518703E+06   0.455216E+06   0.454642E+06   0.460026E+06  -0.602305E+00   0.453179E+06   0.453178E+06   0.458198E+01
   0.270976E-03   0.454620E+06   0.454614E+06   0.602126E+06   0.601887E+06   0.518135E+06   0.455189E+06   0.454619E+06   0.459992E+06  -0.602257E+00   0.453156E+06   0.453155E+06   0.511994E+01
   0.302821E-03   0.454592E+06   0.454584E+06   0.601088E+06   0.600791E+06   0.517426E+06   0.455154E+06   0.454591E+06   0.459949E+06  -0.602198E+00   0.453128E+06   0.453127E+06   0.572092E+01
   0.338408E-03   0.454557E+06   0.454547E+06   0.599795E+06   0.599425E+06   0.516542E+06   0.455111E+06   0.454555E+06   0.459896E+06  -0.602124E+00   0.453092E+06   0.453091E+06   0.639225E+01
   0.378178E-03   0.454513E+06   0.454501E+06   0.598184E+06   0.597723E+06   0.515440E+06   0.455058E+06   0.454511E+06   0.459829E+06  -0.602032E+00   0.453048E+06   0.453046E+06   0.714208E+01
   0.422621E-03   0.454459E+06   0.454443E+06   0.596177E+06   0.595603E+06   0.514068E+06   0.454991E+06   0.454456E+06   0.459747E+06  -0.601917E+00   0.452992E+06   0.452990E+06   0.797949E+01
   0.472287E-03   0.454391E+06   0.454371E+06   0.593679E+06   0.592966E+06   0.512359E+06   0.454908E+06   0.454388E+06   0.459643E+06  -0.601773E+00   0.452923E+06   0.452920E+06   0.891455E+01
   0.527790E-03   0.454306E+06   0.454282E+06   0.590572E+06   0.589688E+06   0.510234E+06   0.454804E+06   0.454302E+06   0.459515E+06  -0.601594E+00   0.452836E+06   0.452833E+06   0.995844E+01
   0.589815E-03   0.454200E+06   0.454170E+06   0.586712E+06   0.585616E+06   0.507592E+06   0.454674E+06   0.454196E+06   0.459354E+06  -0.601372E+00   0.452729E+06   0.452724E+06   0.111235E+02
   0.659130E-03   0.454068E+06   0.454031E+06   0.581924E+06   0.580568E+06   0.504314E+06   0.454513E+06   0.454062E+06   0.459155E+06  -0.601094E+00   0.452595E+06   0.452588E+06   0.124235E+02
   0.736590E-03   0.453903E+06   0.453857E+06   0.575993E+06   0.574320E+06   0.500250E+06   0.454312E+06   0.453897E+06   0.458907E+06  -0.600749E+00   0.452427E+06   0.452419E+06   0.138734E+02
   0.823153E-03   0.453698E+06   0.453640E+06   0.568662E+06   0.566604E+06   0.495223E+06   0.454062E+06   0.453690E+06   0.458599E+06  -0.600320E+00   0.452218E+06   0.452209E+06   0.154898E+02
   0.919889E-03   0.453443E+06   0.453371E+06   0.559624E+06   0.557101E+06   0.489019E+06   0.453752E+06   0.453433E+06   0.458216E+06  -0.599787E+00   0.451958E+06   0.451946E+06   0.172907E+02
   0.102799E-02   0.453126E+06   0.453035E+06   0.548516E+06   0.545439E+06   0.481388E+06   0.453366E+06   0.453113E+06   0.457742E+06  -0.599127E+00   0.451635E+06   0.451620E+06   0.192956E+02
   0.114880E-02   0.452731E+06   0.452618E+06   0.534922E+06   0.531190E+06   0.472032E+06   0.452888E+06   0.452715E+06   0.457155E+06  -0.598309E+00   0.451233E+06   0.451214E+06   0.215258E+02
   0.128381E-02   0.452242E+06   0.452101E+06   0.518367E+06   0.513877E+06   0.460616E+06   0.452296E+06   0.452221E+06   0.456431E+06  -0.597299E+00   0.450733E+06   0.450710E+06   0.240037E+02
   0.143468E-02   0.451635E+06   0.451459E+06   0.498337E+06   0.492986E+06   0.446770E+06   0.451566E+06   0.451609E+06   0.455541E+06  -0.596054E+00   0.450113E+06   0.450084E+06   0.267532E+02
   0.160328E-02   0.450883E+06   0.450664E+06   0.474298E+06   0.468000E+06   0.430098E+06   0.450665E+06   0.450852E+06   0.454449E+06  -0.594527E+00   0.449345E+06   0.449309E+06   0.297989E+02
   0.179170E-02   0.449956E+06   0.449682E+06   0.445742E+06   0.438445E+06   0.410211E+06   0.449560E+06   0.449916E+06   0.453116E+06  -0.592658E+00   0.448396E+06   0.448351E+06   0.331660E+02
   0.200226E-02   0.448814E+06   0.448473E+06   0.412256E+06   0.403975E+06   0.386764E+06   0.448209E+06   0.448765E+06   0.451497E+06  -0.590385E+00   0.447225E+06   0.447169E+06   0.368796E+02
   0.223756E-02   0.447413E+06   0.446987E+06   0.373635E+06   0.364489E+06   0.359526E+06   0.446564E+06   0.447351E+06   0.449544E+06  -0.587636E+00   0.445786E+06   0.445717E+06   0.409637E+02
   0.250052E-02   0.445701E+06   0.445170E+06   0.330028E+06   0.320285E+06   0.328473E+06   0.444573E+06   0.445624E+06   0.447206E+06  -0.584337E+00   0.444023E+06   0.443938E+06   0.454404E+02
   0.279438E-02   0.443619E+06   0.442958E+06   0.282123E+06   0.272246E+06   0.293906E+06   0.442181E+06   0.443523E+06   0.444431E+06  -0.580411E+00   0.441875E+06   0.441770E+06   0.503288E+02
   0.312277E-02   0.441102E+06   0.440279E+06   0.231347E+06   0.222021E+06   0.256582E+06   0.439328E+06   0.440982E+06   0.441174E+06  -0.575789E+00   0.439272E+06   0.439141E+06   0.556445E+02
   0.348976E-02   0.438081E+06   0.437057E+06   0.180023E+06   0.172126E+06   0.217833E+06   0.435958E+06   0.437932E+06   0.437394E+06  -0.570414E+00   0.436138E+06   0.435977E+06   0.613985E+02
   0.389987E-02   0.434485E+06   0.433212E+06   0.131376E+06   0.125857E+06   0.179592E+06   0.432016E+06   0.434300E+06   0.433064E+06  -0.564247E+00   0.432397E+06   0.432199E+06   0.675984E+02
   0.435818E-02   0.430246E+06   0.428664E+06   0.892265E+05   0.868449E+05   0.144253E+06   0.427453E+06   0.430016E+06   0.428165E+06  -0.557276E+00   0.427975E+06   0.427732E+06   0.742493E+02
   0.487035E-02   0.425300E+06   0.423337E+06   0.572270E+05   0.581610E+05   0.114263E+06   0.422228E+06   0.425015E+06   0.422684E+06  -0.549512E+00   0.422806E+06   0.422508E+06   0.813570E+02
   0.492476E-02   0.424764E+06   0.422759E+06   0.546910E+05   0.559311E+05   0.111637E+06   0.421667E+06   0.424473E+06   0.422104E+06  -0.548693E+00   0.422246E+06   0.421942E+06   0.820932E+02
   0.497979E-02   0.424221E+06   0.422173E+06   0.522820E+05   0.538190E+05   0.109086E+06   0.421100E+06   0.423924E+06   0.421517E+06  -0.547866E+00   0.421678E+06   0.421368E+06   0.828341E+02
   0.503543E-02   0.423670E+06   0.421577E+06   0.500006E+05   0.518243E+05   0.106608E+06   0.420525E+06   0.423366E+06   0.420924E+06  -0.547031E+00   0.421102E+06   0.420786E+06   0.835797E+02
   0.509169E-02   0.423112E+06   0.420973E+06   0.478472E+05   0.499460E+05   0.104207E+06   0.419944E+06   0.422801E+06   0.420325E+06  -0.546189E+00   0.420518E+06   0.420195E+06   0.843299E+02
   0.514858E-02   0.422545E+06   0.420361E+06   0.458216E+05   0.481830E+05   0.101882E+06   0.419355E+06   0.422228E+06   0.419720E+06  -0.545339E+00   0.419925E+06   0.419596E+06   0.850849E+02
   0.520610E-02   0.421971E+06   0.419739E+06   0.439235E+05   0.465336E+05   0.996328E+05   0.418759E+06   0.421647E+06   0.419109E+06  -0.544482E+00   0.419325E+06   0.418989E+06   0.858447E+02
   0.526427E-02   0.421389E+06   0.419109E+06   0.421521E+05   0.449959E+05   0.974609E+05   0.418156E+06   0.421058E+06   0.418492E+06  -0.543617E+00   0.418716E+06   0.418374E+06   0.866091E+02
   0.532309E-02   0.420799E+06   0.418470E+06   0.405063E+05   0.435675E+05   0.953659E+05   0.417545E+06   0.420461E+06   0.417868E+06  -0.542744E+00   0.418099E+06   0.417750E+06   0.873784E+02
   0.538256E-02   0.420202E+06   0.417822E+06   0.389846E+05   0.422460E+05   0.933476E+05   0.416928E+06   0.419856E+06   0.417239E+06  -0.541864E+00   0.417474E+06   0.417118E+06   0.881524E+02
   0.544270E-02   0.419596E+06   0.417164E+06   0.375849E+05   0.410281E+05   0.914057E+05   0.416302E+06   0.419243E+06   0.416602E+06  -0.540976E+00   0.416841E+06   0.416477E+06   0.889312E+02
   0.550352E-02   0.418982E+06   0.416498E+06   0.363051E+05   0.399106E+05   0.895395E+05   0.415670E+06   0.418622E+06   0.415960E+06  -0.540081E+00   0.416199E+06   0.415828E+06   0.897148E+02
   0.556501E-02   0.418360E+06   0.415823E+06   0.351423E+05   0.388899E+05   0.877482E+05   0.415030E+06   0.417992E+06   0.415310E+06  -0.539178E+00   0.415549E+06   0.415171E+06   0.905032E+02
   0.562719E-02   0.417731E+06   0.415139E+06   0.340935E+05   0.379617E+05   0.860308E+05   0.414383E+06   0.417354E+06   0.414655E+06  -0.538267E+00   0.414891E+06   0.414505E+06   0.912965E+02
   0.569006E-02   0.417093E+06   0.414445E+06   0.331551E+05   0.371219E+05   0.843859E+05   0.413728E+06   0.416708E+06   0.413992E+06  -0.537349E+00   0.414224E+06   0.413831E+06   0.920947E+02
   0.575363E-02   0.416447E+06   0.413742E+06   0.323232E+05   0.363656E+05   0.828121E+05   0.413065E+06   0.416054E+06   0.413323E+06  -0.536423E+00   0.413549E+06   0.413148E+06   0.928978E+02
   0.581792E-02   0.415793E+06   0.413030E+06   0.315935E+05   0.356880E+05   0.813076E+05   0.412395E+06   0.415392E+06   0.412647E+06  -0.535489E+00   0.412866E+06   0.412456E+06   0.937057E+02
   0.588292E-02   0.415130E+06   0.412308E+06   0.309613E+05   0.350838E+05   0.798706E+05   0.411717E+06   0.414721E+06   0.411964E+06  -0.534548E+00   0.412174E+06   0.411757E+06   0.945186E+02
