#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    15    0.71527E+03    0.78153E+00    0.89515E-04    0.78153E+00    0.16589E-02   -0.20780E-07    0.89515E-04   -0.20780E-07    0.43171E-09
    16    0.72454E+03    0.85972E+00    0.81504E-04    0.85972E+00    0.20964E-02   -0.20796E-07    0.81504E-04   -0.20796E-07    0.38858E-09
    17    0.73427E+03    0.93789E+00    0.74538E-04    0.93789E+00    0.26114E-02   -0.20795E-07    0.74538E-04   -0.20795E-07    0.35152E-09
    18    0.74411E+03    0.10152E+01    0.68439E-04    0.10152E+01    0.32097E-02   -0.20778E-07    0.68439E-04   -0.20778E-07    0.31951E-09
    19    0.75502E+03    0.10922E+01    0.63087E-04    0.10922E+01    0.39027E-02   -0.20762E-07    0.63087E-04   -0.20762E-07    0.29164E-09
    20    0.76604E+03    0.11678E+01    0.58318E-04    0.11678E+01    0.46941E-02   -0.20724E-07    0.58318E-04   -0.20724E-07    0.26717E-09
    21    0.77733E+03    0.12413E+01    0.54074E-04    0.12413E+01    0.55928E-02   -0.20675E-07    0.54074E-04   -0.20675E-07    0.24560E-09
    22    0.78887E+03    0.13124E+01    0.50276E-04    0.13124E+01    0.66068E-02   -0.20621E-07    0.50276E-04   -0.20621E-07    0.22649E-09
    23    0.80064E+03    0.13807E+01    0.46860E-04    0.13807E+01    0.77442E-02   -0.20564E-07    0.46860E-04   -0.20564E-07    0.20947E-09
    24    0.81263E+03    0.14450E+01    0.43790E-04    0.14450E+01    0.90120E-02   -0.20496E-07    0.43790E-04   -0.20496E-07    0.19422E-09
    25    0.82484E+03    0.15055E+01    0.41010E-04    0.15055E+01    0.10419E-01   -0.20426E-07    0.41010E-04   -0.20426E-07    0.18054E-09
    26    0.83725E+03    0.15621E+01    0.38478E-04    0.15621E+01    0.11972E-01   -0.20350E-07    0.38478E-04   -0.20350E-07    0.16820E-09
    27    0.84988E+03    0.16142E+01    0.36168E-04    0.16142E+01    0.13679E-01   -0.20272E-07    0.36168E-04   -0.20272E-07    0.15703E-09
    28    0.86259E+03    0.16607E+01    0.34062E-04    0.16607E+01    0.15548E-01   -0.20192E-07    0.34062E-04   -0.20192E-07    0.14689E-09
    29    0.87555E+03    0.17012E+01    0.32137E-04    0.17012E+01    0.17586E-01   -0.20106E-07    0.32137E-04   -0.20106E-07    0.13766E-09
    30    0.88865E+03    0.17363E+01    0.30363E-04    0.17363E+01    0.19800E-01   -0.20016E-07    0.30363E-04   -0.20016E-07    0.12923E-09
    31    0.90184E+03    0.17652E+01    0.28726E-04    0.17652E+01    0.22198E-01   -0.19923E-07    0.28726E-04   -0.19923E-07    0.12150E-09
    32    0.91520E+03    0.17873E+01    0.27218E-04    0.17873E+01    0.24786E-01   -0.19830E-07    0.27218E-04   -0.19830E-07    0.11442E-09
    33    0.92868E+03    0.18014E+01    0.25828E-04    0.18014E+01    0.27573E-01   -0.19737E-07    0.25828E-04   -0.19737E-07    0.10791E-09
    34    0.94232E+03    0.18084E+01    0.24538E-04    0.18084E+01    0.30562E-01   -0.19637E-07    0.24538E-04   -0.19637E-07    0.10190E-09
    35    0.95607E+03    0.18081E+01    0.23338E-04    0.18081E+01    0.33762E-01   -0.19535E-07    0.23338E-04   -0.19535E-07    0.96350E-10
    36    0.96989E+03    0.17995E+01    0.22221E-04    0.17995E+01    0.37179E-01   -0.19435E-07    0.22221E-04   -0.19435E-07    0.91214E-10
    37    0.98388E+03    0.17821E+01    0.21183E-04    0.17821E+01    0.40819E-01   -0.19334E-07    0.21183E-04   -0.19334E-07    0.86453E-10
    38    0.99800E+03    0.17560E+01    0.20214E-04    0.17560E+01    0.44689E-01   -0.19229E-07    0.20214E-04   -0.19229E-07    0.82028E-10
    39    0.10123E+04    0.17209E+01    0.19309E-04    0.17209E+01    0.48788E-01   -0.19122E-07    0.19309E-04   -0.19122E-07    0.77912E-10
    40    0.10265E+04    0.16762E+01    0.18462E-04    0.16762E+01    0.53124E-01   -0.19014E-07    0.18462E-04   -0.19014E-07    0.74077E-10
    41    0.10411E+04    0.16212E+01    0.17670E-04    0.16212E+01    0.57706E-01   -0.18907E-07    0.17670E-04   -0.18907E-07    0.70498E-10
    42    0.10556E+04    0.15567E+01    0.16926E-04    0.15567E+01    0.62536E-01   -0.18800E-07    0.16926E-04   -0.18800E-07    0.67153E-10
    43    0.10704E+04    0.14831E+01    0.16224E-04    0.14831E+01    0.67618E-01   -0.18689E-07    0.16224E-04   -0.18689E-07    0.64022E-10
    44    0.10851E+04    0.13990E+01    0.15564E-04    0.13990E+01    0.72950E-01   -0.18578E-07    0.15564E-04   -0.18578E-07    0.61088E-10
    45    0.11000E+04    0.13034E+01    0.14944E-04    0.13034E+01    0.78539E-01   -0.18467E-07    0.14944E-04   -0.18467E-07    0.58335E-10
    46    0.11151E+04    0.11970E+01    0.14360E-04    0.11970E+01    0.84398E-01   -0.18355E-07    0.14360E-04   -0.18355E-07    0.55749E-10
    47    0.11303E+04    0.10806E+01    0.13807E-04    0.10806E+01    0.90515E-01   -0.18242E-07    0.13807E-04   -0.18242E-07    0.53317E-10
    48    0.11455E+04    0.95310E+00    0.13285E-04    0.95310E+00    0.96897E-01   -0.18128E-07    0.13285E-04   -0.18128E-07    0.51028E-10
    49    0.11609E+04    0.81373E+00    0.12791E-04    0.81373E+00    0.10354E+00   -0.18015E-07    0.12791E-04   -0.18015E-07    0.48870E-10
    50    0.11766E+04    0.66291E+00    0.12324E-04    0.66291E+00    0.11047E+00   -0.17901E-07    0.12324E-04   -0.17901E-07    0.46834E-10
    51    0.11922E+04    0.50131E+00    0.11881E-04    0.50131E+00    0.11767E+00   -0.17785E-07    0.11881E-04   -0.17785E-07    0.44912E-10
    52    0.12081E+04    0.32819E+00    0.11461E-04    0.32819E+00    0.12511E+00   -0.17669E-07    0.11461E-04   -0.17669E-07    0.43096E-10
    53    0.12242E+04    0.14266E+00    0.11062E-04    0.14266E+00    0.13285E+00   -0.17555E-07    0.11062E-04   -0.17555E-07    0.41377E-10
    54    0.12403E+04   -0.54597E-01    0.10684E-04   -0.54597E-01    0.14084E+00   -0.17440E-07    0.10684E-04   -0.17440E-07    0.39749E-10
    55    0.12565E+04   -0.26295E+00    0.10323E-04   -0.26295E+00    0.14911E+00   -0.17323E-07    0.10323E-04   -0.17323E-07    0.38207E-10
    56    0.12729E+04   -0.48302E+00    0.99795E-05   -0.48302E+00    0.15765E+00   -0.17205E-07    0.99795E-05   -0.17205E-07    0.36744E-10
    57    0.12895E+04   -0.71551E+00    0.96532E-05   -0.71551E+00    0.16644E+00   -0.17090E-07    0.96532E-05   -0.17090E-07    0.35356E-10
    58    0.13063E+04   -0.96020E+00    0.93423E-05   -0.96020E+00    0.17551E+00   -0.16974E-07    0.93423E-05   -0.16974E-07    0.34037E-10
    59    0.13232E+04   -0.12164E+01    0.90451E-05   -0.12164E+01    0.18485E+00   -0.16856E-07    0.90451E-05   -0.16856E-07    0.32783E-10
    60    0.13402E+04   -0.14830E+01    0.87611E-05   -0.14830E+01    0.19442E+00   -0.16738E-07    0.87611E-05   -0.16738E-07    0.31591E-10
    61    0.13577E+04   -0.17589E+01    0.84898E-05   -0.17589E+01    0.20423E+00   -0.16619E-07    0.84898E-05   -0.16619E-07    0.30455E-10
    62    0.13751E+04   -0.20456E+01    0.82308E-05   -0.20456E+01    0.21428E+00   -0.16501E-07    0.82308E-05   -0.16501E-07    0.29373E-10
    63    0.13926E+04   -0.23446E+01    0.79833E-05   -0.23446E+01    0.22456E+00   -0.16384E-07    0.79833E-05   -0.16384E-07    0.28342E-10
    64    0.14105E+04   -0.26579E+01    0.77467E-05   -0.26579E+01    0.23513E+00   -0.16266E-07    0.77467E-05   -0.16266E-07    0.27359E-10
    65    0.14283E+04   -0.29867E+01    0.75204E-05   -0.29867E+01    0.24598E+00   -0.16149E-07    0.75204E-05   -0.16149E-07    0.26421E-10
    66    0.14464E+04   -0.33297E+01    0.73035E-05   -0.33297E+01    0.25707E+00   -0.16031E-07    0.73035E-05   -0.16031E-07    0.25526E-10
    67    0.14645E+04   -0.36845E+01    0.70956E-05   -0.36845E+01    0.26840E+00   -0.15914E-07    0.70956E-05   -0.15914E-07    0.24671E-10
    68    0.14830E+04   -0.40497E+01    0.68961E-05   -0.40497E+01    0.27997E+00   -0.15796E-07    0.68961E-05   -0.15796E-07    0.23854E-10
    69    0.15016E+04   -0.44224E+01    0.67044E-05   -0.44224E+01    0.29173E+00   -0.15678E-07    0.67044E-05   -0.15678E-07    0.23071E-10
    70    0.15205E+04   -0.48030E+01    0.65202E-05   -0.48030E+01    0.30368E+00   -0.15560E-07    0.65202E-05   -0.15560E-07    0.22322E-10
    71    0.15395E+04   -0.51929E+01    0.63432E-05   -0.51929E+01    0.31579E+00   -0.15442E-07    0.63432E-05   -0.15442E-07    0.21605E-10
    72    0.15588E+04   -0.55934E+01    0.61731E-05   -0.55934E+01    0.32806E+00   -0.15324E-07    0.61731E-05   -0.15324E-07    0.20919E-10
    73    0.15782E+04   -0.60052E+01    0.60095E-05   -0.60052E+01    0.34046E+00   -0.15206E-07    0.60095E-05   -0.15206E-07    0.20261E-10
    74    0.15977E+04   -0.64276E+01    0.58521E-05   -0.64276E+01    0.35300E+00   -0.15088E-07    0.58521E-05   -0.15088E-07    0.19630E-10
    75    0.16175E+04   -0.68594E+01    0.57004E-05   -0.68594E+01    0.36572E+00   -0.14970E-07    0.57004E-05   -0.14970E-07    0.19025E-10
    76    0.16374E+04   -0.73009E+01    0.55543E-05   -0.73009E+01    0.37862E+00   -0.14851E-07    0.55543E-05   -0.14851E-07    0.18444E-10
    77    0.16576E+04   -0.77519E+01    0.54136E-05   -0.77519E+01    0.39170E+00   -0.14733E-07    0.54136E-05   -0.14733E-07    0.17886E-10
    78    0.16780E+04   -0.82137E+01    0.52780E-05   -0.82137E+01    0.40498E+00   -0.14614E-07    0.52780E-05   -0.14614E-07    0.17350E-10
    79    0.16986E+04   -0.86822E+01    0.51472E-05   -0.86822E+01    0.41837E+00   -0.14496E-07    0.51472E-05   -0.14496E-07    0.16835E-10
    80    0.17194E+04   -0.91588E+01    0.50211E-05   -0.91588E+01    0.43190E+00   -0.14378E-07    0.50211E-05   -0.14378E-07    0.16341E-10
    81    0.17404E+04   -0.96439E+01    0.48994E-05   -0.96439E+01    0.44548E+00   -0.14260E-07    0.48994E-05   -0.14260E-07    0.15865E-10
    82    0.17617E+04   -0.10137E+02    0.47819E-05   -0.10137E+02    0.45915E+00   -0.14142E-07    0.47819E-05   -0.14142E-07    0.15407E-10
    83    0.17831E+04   -0.10638E+02    0.46685E-05   -0.10638E+02    0.47288E+00   -0.14024E-07    0.46685E-05   -0.14024E-07    0.14966E-10
    84    0.18049E+04   -0.11146E+02    0.45589E-05   -0.11146E+02    0.48668E+00   -0.13906E-07    0.45589E-05   -0.13906E-07    0.14542E-10
    85    0.18267E+04   -0.11661E+02    0.44530E-05   -0.11661E+02    0.50052E+00   -0.13788E-07    0.44530E-05   -0.13788E-07    0.14133E-10
    86    0.18487E+04   -0.12183E+02    0.43507E-05   -0.12183E+02    0.51440E+00   -0.13671E-07    0.43507E-05   -0.13671E-07    0.13739E-10
    87    0.18711E+04   -0.12711E+02    0.42517E-05   -0.12711E+02    0.52831E+00   -0.13553E-07    0.42517E-05   -0.13553E-07    0.13360E-10
    88    0.18934E+04   -0.13244E+02    0.41560E-05   -0.13244E+02    0.54226E+00   -0.13436E-07    0.41560E-05   -0.13436E-07    0.12994E-10
    89    0.19162E+04   -0.13784E+02    0.40633E-05   -0.13784E+02    0.55622E+00   -0.13319E-07    0.40633E-05   -0.13319E-07    0.12642E-10
    90    0.19391E+04   -0.14328E+02    0.39735E-05   -0.14328E+02    0.57017E+00   -0.13201E-07    0.39735E-05   -0.13201E-07    0.12302E-10
    91    0.19621E+04   -0.14876E+02    0.38865E-05   -0.14876E+02    0.58409E+00   -0.13084E-07    0.38865E-05   -0.13084E-07    0.11973E-10
    92    0.19854E+04   -0.15429E+02    0.38022E-05   -0.15429E+02    0.59797E+00   -0.12967E-07    0.38022E-05   -0.12967E-07    0.11656E-10
    93    0.20090E+04   -0.15985E+02    0.37205E-05   -0.15985E+02    0.61181E+00   -0.12851E-07    0.37205E-05   -0.12851E-07    0.11350E-10
    94    0.20327E+04   -0.16543E+02    0.36413E-05   -0.16543E+02    0.62557E+00   -0.12734E-07    0.36413E-05   -0.12734E-07    0.11054E-10
    95    0.20566E+04   -0.17105E+02    0.35644E-05   -0.17105E+02    0.63925E+00   -0.12617E-07    0.35644E-05   -0.12617E-07    0.10768E-10
    96    0.20804E+04   -0.17670E+02    0.34897E-05   -0.17670E+02    0.65284E+00   -0.12501E-07    0.34897E-05   -0.12501E-07    0.10492E-10
    97    0.21047E+04   -0.18237E+02    0.34173E-05   -0.18237E+02    0.66632E+00   -0.12384E-07    0.34173E-05   -0.12384E-07    0.10225E-10
    98    0.21292E+04   -0.18804E+02    0.33469E-05   -0.18804E+02    0.67969E+00   -0.12268E-07    0.33469E-05   -0.12268E-07    0.99659E-11
    99    0.21537E+04   -0.19373E+02    0.32784E-05   -0.19373E+02    0.69291E+00   -0.12152E-07    0.32784E-05   -0.12152E-07    0.97155E-11
   100    0.21785E+04   -0.19941E+02    0.32119E-05   -0.19941E+02    0.70598E+00   -0.12036E-07    0.32119E-05   -0.12036E-07    0.94731E-11
   101    0.22034E+04   -0.20511E+02    0.31473E-05   -0.20511E+02    0.71896E+00   -0.11920E-07    0.31473E-05   -0.11920E-07    0.92384E-11
   102    0.22288E+04   -0.21080E+02    0.30846E-05   -0.21080E+02    0.73172E+00   -0.11805E-07    0.30846E-05   -0.11805E-07    0.90114E-11
   103    0.22541E+04   -0.21649E+02    0.30236E-05   -0.21649E+02    0.74430E+00   -0.11689E-07    0.30236E-05   -0.11689E-07    0.87916E-11
   104    0.22796E+04   -0.22216E+02    0.29643E-05   -0.22216E+02    0.75674E+00   -0.11574E-07    0.29643E-05   -0.11574E-07    0.85788E-11
   105    0.23052E+04   -0.22781E+02    0.29066E-05   -0.22781E+02    0.76893E+00   -0.11459E-07    0.29066E-05   -0.11459E-07    0.83729E-11
   106    0.23310E+04   -0.23345E+02    0.28506E-05   -0.23345E+02    0.78097E+00   -0.11344E-07    0.28506E-05   -0.11344E-07    0.81735E-11
   107    0.23567E+04   -0.23905E+02    0.27961E-05   -0.23905E+02    0.79270E+00   -0.11229E-07    0.27961E-05   -0.11229E-07    0.79805E-11
   108    0.23828E+04   -0.24462E+02    0.27431E-05   -0.24462E+02    0.80420E+00   -0.11115E-07    0.27431E-05   -0.11115E-07    0.77935E-11
   109    0.24090E+04   -0.25016E+02    0.26915E-05   -0.25016E+02    0.81540E+00   -0.11000E-07    0.26915E-05   -0.11000E-07    0.76123E-11
   110    0.24352E+04   -0.25565E+02    0.26413E-05   -0.25565E+02    0.82629E+00   -0.10886E-07    0.26413E-05   -0.10886E-07    0.74366E-11
   111    0.24616E+04   -0.26109E+02    0.25924E-05   -0.26109E+02    0.83695E+00   -0.10773E-07    0.25924E-05   -0.10773E-07    0.72663E-11
   112    0.24880E+04   -0.26649E+02    0.25447E-05   -0.26649E+02    0.84731E+00   -0.10659E-07    0.25447E-05   -0.10659E-07    0.71011E-11
   113    0.25147E+04   -0.27184E+02    0.24983E-05   -0.27184E+02    0.85737E+00   -0.10546E-07    0.24983E-05   -0.10546E-07    0.69406E-11
   114    0.25415E+04   -0.27711E+02    0.24530E-05   -0.27711E+02    0.86705E+00   -0.10432E-07    0.24530E-05   -0.10432E-07    0.67848E-11
   115    0.25684E+04   -0.28232E+02    0.24089E-05   -0.28232E+02    0.87650E+00   -0.10319E-07    0.24089E-05   -0.10319E-07    0.66333E-11
   116    0.25954E+04   -0.28746E+02    0.23658E-05   -0.28746E+02    0.88551E+00   -0.10207E-07    0.23658E-05   -0.10207E-07    0.64860E-11
   117    0.26226E+04   -0.29252E+02    0.23237E-05   -0.29252E+02    0.89414E+00   -0.10094E-07    0.23237E-05   -0.10094E-07    0.63428E-11
   118    0.26500E+04   -0.29751E+02    0.22826E-05   -0.29751E+02    0.90255E+00   -0.99823E-08    0.22826E-05   -0.99823E-08    0.62037E-11
   119    0.26773E+04   -0.30240E+02    0.22425E-05   -0.30240E+02    0.91059E+00   -0.98704E-08    0.22425E-05   -0.98704E-08    0.60684E-11
   120    0.27048E+04   -0.30720E+02    0.22034E-05   -0.30720E+02    0.91812E+00   -0.97588E-08    0.22034E-05   -0.97588E-08    0.59369E-11
   121    0.27322E+04   -0.31190E+02    0.21653E-05   -0.31190E+02    0.92543E+00   -0.96474E-08    0.21653E-05   -0.96474E-08    0.58090E-11
   122    0.27597E+04   -0.31651E+02    0.21280E-05   -0.31651E+02    0.93222E+00   -0.95364E-08    0.21280E-05   -0.95364E-08    0.56848E-11
   123    0.27873E+04   -0.32101E+02    0.20916E-05   -0.32101E+02    0.93858E+00   -0.94256E-08    0.20916E-05   -0.94256E-08    0.55639E-11
   124    0.28149E+04   -0.32539E+02    0.20561E-05   -0.32539E+02    0.94458E+00   -0.93150E-08    0.20561E-05   -0.93150E-08    0.54465E-11
   125    0.28426E+04   -0.32965E+02    0.20214E-05   -0.32965E+02    0.95014E+00   -0.92048E-08    0.20214E-05   -0.92048E-08    0.53322E-11
   126    0.28703E+04   -0.33381E+02    0.19875E-05   -0.33381E+02    0.95534E+00   -0.90948E-08    0.19875E-05   -0.90948E-08    0.52211E-11
   127    0.28979E+04   -0.33784E+02    0.19543E-05   -0.33784E+02    0.96004E+00   -0.89851E-08    0.19543E-05   -0.89851E-08    0.51130E-11
   128    0.29256E+04   -0.34174E+02    0.19219E-05   -0.34174E+02    0.96438E+00   -0.88757E-08    0.19219E-05   -0.88757E-08    0.50078E-11
   129    0.29533E+04   -0.34551E+02    0.18903E-05   -0.34551E+02    0.96822E+00   -0.87666E-08    0.18903E-05   -0.87666E-08    0.49054E-11
   130    0.29810E+04   -0.34913E+02    0.18593E-05   -0.34913E+02    0.97156E+00   -0.86578E-08    0.18593E-05   -0.86578E-08    0.48057E-11
   131    0.30087E+04   -0.35262E+02    0.18290E-05   -0.35262E+02    0.97455E+00   -0.85493E-08    0.18290E-05   -0.85493E-08    0.47085E-11
   132    0.30365E+04   -0.35596E+02    0.17994E-05   -0.35596E+02    0.97704E+00   -0.84410E-08    0.17994E-05   -0.84410E-08    0.46138E-11
   133    0.30642E+04   -0.35916E+02    0.17704E-05   -0.35916E+02    0.97910E+00   -0.83331E-08    0.17704E-05   -0.83331E-08    0.45216E-11
   134    0.30919E+04   -0.36219E+02    0.17420E-05   -0.36219E+02    0.98075E+00   -0.82256E-08    0.17420E-05   -0.82256E-08    0.44317E-11
   135    0.31196E+04   -0.36507E+02    0.17142E-05   -0.36507E+02    0.98190E+00   -0.81183E-08    0.17142E-05   -0.81183E-08    0.43441E-11
   136    0.31471E+04   -0.36777E+02    0.16870E-05   -0.36777E+02    0.98256E+00   -0.80113E-08    0.16870E-05   -0.80113E-08    0.42587E-11
   137    0.31746E+04   -0.37030E+02    0.16603E-05   -0.37030E+02    0.98280E+00   -0.79047E-08    0.16603E-05   -0.79047E-08    0.41754E-11
   138    0.32021E+04   -0.37266E+02    0.16343E-05   -0.37266E+02    0.98254E+00   -0.77984E-08    0.16343E-05   -0.77984E-08    0.40943E-11
   139    0.32294E+04   -0.37485E+02    0.16087E-05   -0.37485E+02    0.98195E+00   -0.76925E-08    0.16087E-05   -0.76925E-08    0.40153E-11
   140    0.32567E+04   -0.37686E+02    0.15837E-05   -0.37686E+02    0.98079E+00   -0.75869E-08    0.15837E-05   -0.75869E-08    0.39382E-11
   141    0.32838E+04   -0.37868E+02    0.15592E-05   -0.37868E+02    0.97914E+00   -0.74817E-08    0.15592E-05   -0.74817E-08    0.38630E-11
   142    0.33110E+04   -0.38031E+02    0.15352E-05   -0.38031E+02    0.97708E+00   -0.73768E-08    0.15352E-05   -0.73768E-08    0.37898E-11
   143    0.33380E+04   -0.38176E+02    0.15118E-05   -0.38176E+02    0.97461E+00   -0.72723E-08    0.15118E-05   -0.72723E-08    0.37183E-11
   144    0.33649E+04   -0.38302E+02    0.14887E-05   -0.38302E+02    0.97165E+00   -0.71681E-08    0.14887E-05   -0.71681E-08    0.36486E-11
   145    0.33916E+04   -0.38409E+02    0.14662E-05   -0.38409E+02    0.96836E+00   -0.70643E-08    0.14662E-05   -0.70643E-08    0.35806E-11
   146    0.34185E+04   -0.38496E+02    0.14441E-05   -0.38496E+02    0.96451E+00   -0.69609E-08    0.14441E-05   -0.69609E-08    0.35143E-11
   147    0.34449E+04   -0.38562E+02    0.14224E-05   -0.38562E+02    0.96033E+00   -0.68579E-08    0.14224E-05   -0.68579E-08    0.34495E-11
   148    0.34713E+04   -0.38609E+02    0.14011E-05   -0.38609E+02    0.95567E+00   -0.67553E-08    0.14011E-05   -0.67553E-08    0.33862E-11
   149    0.34976E+04   -0.38635E+02    0.13803E-05   -0.38635E+02    0.95060E+00   -0.66530E-08    0.13803E-05   -0.66530E-08    0.33244E-11
   150    0.35237E+04   -0.38639E+02    0.13598E-05   -0.38639E+02    0.94520E+00   -0.65512E-08    0.13598E-05   -0.65512E-08    0.32640E-11
   151    0.35496E+04   -0.38622E+02    0.13398E-05   -0.38622E+02    0.93939E+00   -0.64498E-08    0.13398E-05   -0.64498E-08    0.32050E-11
   152    0.35752E+04   -0.38584E+02    0.13201E-05   -0.38584E+02    0.93312E+00   -0.63488E-08    0.13201E-05   -0.63488E-08    0.31474E-11
   153    0.36007E+04   -0.38523E+02    0.13008E-05   -0.38523E+02    0.92651E+00   -0.62481E-08    0.13008E-05   -0.62481E-08    0.30911E-11
   154    0.36260E+04   -0.38440E+02    0.12818E-05   -0.38440E+02    0.91958E+00   -0.61479E-08    0.12818E-05   -0.61479E-08    0.30361E-11
   155    0.36511E+04   -0.38335E+02    0.12632E-05   -0.38335E+02    0.91233E+00   -0.60482E-08    0.12632E-05   -0.60482E-08    0.29824E-11
   156    0.36759E+04   -0.38208E+02    0.12450E-05   -0.38208E+02    0.90476E+00   -0.59488E-08    0.12450E-05   -0.59488E-08    0.29299E-11
   157    0.37005E+04   -0.38058E+02    0.12271E-05   -0.38058E+02    0.89686E+00   -0.58499E-08    0.12271E-05   -0.58499E-08    0.28786E-11
   158    0.37249E+04   -0.37886E+02    0.12095E-05   -0.37886E+02    0.88872E+00   -0.57514E-08    0.12095E-05   -0.57514E-08    0.28284E-11
   159    0.37490E+04   -0.37690E+02    0.11923E-05   -0.37690E+02    0.88019E+00   -0.56533E-08    0.11923E-05   -0.56533E-08    0.27794E-11
   160    0.37729E+04   -0.37471E+02    0.11753E-05   -0.37471E+02    0.87141E+00   -0.55557E-08    0.11753E-05   -0.55557E-08    0.27315E-11
   161    0.37965E+04   -0.37228E+02    0.11587E-05   -0.37228E+02    0.86247E+00   -0.54585E-08    0.11587E-05   -0.54585E-08    0.26847E-11
   162    0.38199E+04   -0.36964E+02    0.11424E-05   -0.36964E+02    0.85322E+00   -0.53618E-08    0.11424E-05   -0.53618E-08    0.26389E-11
   163    0.38431E+04   -0.36675E+02    0.11263E-05   -0.36675E+02    0.84372E+00   -0.52655E-08    0.11263E-05   -0.52655E-08    0.25942E-11
   164    0.38658E+04   -0.36364E+02    0.11106E-05   -0.36364E+02    0.83406E+00   -0.51696E-08    0.11106E-05   -0.51696E-08    0.25504E-11
   165    0.38884E+04   -0.36028E+02    0.10951E-05   -0.36028E+02    0.82417E+00   -0.50742E-08    0.10951E-05   -0.50742E-08    0.25075E-11
   166    0.39107E+04   -0.35669E+02    0.10799E-05   -0.35669E+02    0.81419E+00   -0.49793E-08    0.10799E-05   -0.49793E-08    0.24655E-11
   167    0.39328E+04   -0.35287E+02    0.10649E-05   -0.35287E+02    0.80390E+00   -0.48849E-08    0.10649E-05   -0.48849E-08    0.24245E-11
   168    0.39544E+04   -0.34881E+02    0.10502E-05   -0.34881E+02    0.79368E+00   -0.47909E-08    0.10502E-05   -0.47909E-08    0.23843E-11
   169    0.39757E+04   -0.34450E+02    0.10357E-05   -0.34450E+02    0.78321E+00   -0.46974E-08    0.10357E-05   -0.46974E-08    0.23450E-11
   170    0.39967E+04   -0.33997E+02    0.10215E-05   -0.33997E+02    0.77273E+00   -0.46043E-08    0.10215E-05   -0.46043E-08    0.23065E-11
   171    0.40173E+04   -0.33518E+02    0.10075E-05   -0.33518E+02    0.76224E+00   -0.45117E-08    0.10075E-05   -0.45117E-08    0.22688E-11
   172    0.40375E+04   -0.33016E+02    0.99381E-06   -0.33016E+02    0.75165E+00   -0.44197E-08    0.99381E-06   -0.44197E-08    0.22319E-11
   173    0.40573E+04   -0.32490E+02    0.98031E-06   -0.32490E+02    0.74098E+00   -0.43280E-08    0.98031E-06   -0.43280E-08    0.21958E-11
   174    0.40768E+04   -0.31941E+02    0.96703E-06   -0.31941E+02    0.73051E+00   -0.42369E-08    0.96703E-06   -0.42369E-08    0.21605E-11
   175    0.40959E+04   -0.31368E+02    0.95397E-06   -0.31368E+02    0.71995E+00   -0.41463E-08    0.95397E-06   -0.41463E-08    0.21259E-11
   176    0.41146E+04   -0.30770E+02    0.94113E-06   -0.30770E+02    0.70952E+00   -0.40562E-08    0.94113E-06   -0.40562E-08    0.20920E-11
   177    0.41328E+04   -0.30150E+02    0.92850E-06   -0.30150E+02    0.69914E+00   -0.39665E-08    0.92850E-06   -0.39665E-08    0.20588E-11
   178    0.41507E+04   -0.29507E+02    0.91608E-06   -0.29507E+02    0.68904E+00   -0.38774E-08    0.91608E-06   -0.38774E-08    0.20263E-11
