#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11559E+04    0.14226E-05    0.00000E+00    0.31370E-01    0.57292E-07    0.34208E-02   -0.48885E-07
     3    0.11149E+04    0.67288E-05    0.00000E+00    0.71238E-01    0.69665E-07    0.33935E-02   -0.83042E-07
     4    0.10760E+04    0.19391E-04    0.00000E+00    0.12167E+00    0.80307E-07    0.33002E-02   -0.11661E-06
     5    0.10484E+04    0.43762E-04    0.00000E+00    0.18171E+00    0.89544E-07    0.31851E-02   -0.15007E-06
     6    0.10310E+04    0.85007E-04    0.00000E+00    0.25053E+00    0.97599E-07    0.30651E-02   -0.18315E-06
     7    0.10214E+04    0.14903E-03    0.00000E+00    0.32735E+00    0.10468E-06    0.29469E-02   -0.21592E-06
     8    0.10171E+04    0.24238E-03    0.00000E+00    0.41118E+00    0.11096E-06    0.28331E-02   -0.24868E-06
     9    0.10172E+04    0.37235E-03    0.00000E+00    0.50136E+00    0.11654E-06    0.27244E-02   -0.28165E-06
    10    0.10206E+04    0.54643E-03    0.00000E+00    0.59685E+00    0.12151E-06    0.26210E-02   -0.31432E-06
    11    0.10265E+04    0.77326E-03    0.00000E+00    0.69700E+00    0.12598E-06    0.25244E-02   -0.34656E-06
    12    0.10351E+04    0.10614E-02    0.00000E+00    0.80155E+00    0.12996E-06    0.24325E-02   -0.37779E-06
    13    0.10452E+04    0.14200E-02    0.00000E+00    0.90862E+00    0.13355E-06    0.23478E-02   -0.40878E-06
    14    0.10565E+04    0.18579E-02    0.00000E+00    0.10177E+01    0.13675E-06    0.22671E-02   -0.43942E-06
    15    0.10690E+04    0.23857E-02    0.00000E+00    0.11279E+01    0.13965E-06    0.21915E-02   -0.47020E-06
    16    0.10829E+04    0.30140E-02    0.00000E+00    0.12396E+01    0.14226E-06    0.21194E-02   -0.50081E-06
    17    0.10976E+04    0.37534E-02    0.00000E+00    0.13509E+01    0.14457E-06    0.20515E-02   -0.53105E-06
    18    0.11126E+04    0.46123E-02    0.00000E+00    0.14606E+01    0.14666E-06    0.19874E-02   -0.56084E-06
    19    0.11294E+04    0.56070E-02    0.00000E+00    0.15698E+01    0.14854E-06    0.19273E-02   -0.59053E-06
    20    0.11464E+04    0.67425E-02    0.00000E+00    0.16766E+01    0.15020E-06    0.18696E-02   -0.61945E-06
    21    0.11640E+04    0.80318E-02    0.00000E+00    0.17799E+01    0.15168E-06    0.18150E-02   -0.64792E-06
    22    0.11820E+04    0.94865E-02    0.00000E+00    0.18795E+01    0.15300E-06    0.17632E-02   -0.67611E-06
    23    0.12005E+04    0.11118E-01    0.00000E+00    0.19747E+01    0.15416E-06    0.17139E-02   -0.70405E-06
    24    0.12194E+04    0.12936E-01    0.00000E+00    0.20637E+01    0.15517E-06    0.16673E-02   -0.73141E-06
    25    0.12388E+04    0.14953E-01    0.00000E+00    0.21469E+01    0.15606E-06    0.16228E-02   -0.75845E-06
    26    0.12585E+04    0.17180E-01    0.00000E+00    0.22242E+01    0.15682E-06    0.15802E-02   -0.78505E-06
    27    0.12786E+04    0.19628E-01    0.00000E+00    0.22945E+01    0.15748E-06    0.15395E-02   -0.81131E-06
    28    0.12989E+04    0.22308E-01    0.00000E+00    0.23563E+01    0.15803E-06    0.15007E-02   -0.83722E-06
    29    0.13197E+04    0.25230E-01    0.00000E+00    0.24089E+01    0.15848E-06    0.14639E-02   -0.86268E-06
    30    0.13407E+04    0.28404E-01    0.00000E+00    0.24536E+01    0.15884E-06    0.14283E-02   -0.88769E-06
    31    0.13619E+04    0.31842E-01    0.00000E+00    0.24888E+01    0.15912E-06    0.13941E-02   -0.91232E-06
    32    0.13835E+04    0.35553E-01    0.00000E+00    0.25136E+01    0.15932E-06    0.13615E-02   -0.93667E-06
    33    0.14053E+04    0.39548E-01    0.00000E+00    0.25265E+01    0.15945E-06    0.13304E-02   -0.96068E-06
    34    0.14274E+04    0.43834E-01    0.00000E+00    0.25289E+01    0.15952E-06    0.13004E-02   -0.98410E-06
    35    0.14497E+04    0.48421E-01    0.00000E+00    0.25202E+01    0.15952E-06    0.12715E-02   -0.10071E-05
    36    0.14722E+04    0.53321E-01    0.00000E+00    0.24991E+01    0.15946E-06    0.12437E-02   -0.10299E-05
    37    0.14950E+04    0.58540E-01    0.00000E+00    0.24645E+01    0.15935E-06    0.12171E-02   -0.10523E-05
    38    0.15180E+04    0.64087E-01    0.00000E+00    0.24172E+01    0.15919E-06    0.11914E-02   -0.10743E-05
    39    0.15412E+04    0.69966E-01    0.00000E+00    0.23566E+01    0.15899E-06    0.11666E-02   -0.10958E-05
    40    0.15646E+04    0.76185E-01    0.00000E+00    0.22814E+01    0.15874E-06    0.11428E-02   -0.11169E-05
    41    0.15884E+04    0.82755E-01    0.00000E+00    0.21909E+01    0.15845E-06    0.11200E-02   -0.11378E-05
    42    0.16122E+04    0.89683E-01    0.00000E+00    0.20862E+01    0.15812E-06    0.10979E-02   -0.11583E-05
    43    0.16364E+04    0.96972E-01    0.00000E+00    0.19680E+01    0.15776E-06    0.10764E-02   -0.11783E-05
    44    0.16605E+04    0.10462E+00    0.00000E+00    0.18341E+01    0.15736E-06    0.10557E-02   -0.11980E-05
    45    0.16851E+04    0.11264E+00    0.00000E+00    0.16830E+01    0.15693E-06    0.10358E-02   -0.12173E-05
    46    0.17100E+04    0.12105E+00    0.00000E+00    0.15158E+01    0.15647E-06    0.10165E-02   -0.12362E-05
    47    0.17349E+04    0.12982E+00    0.00000E+00    0.13340E+01    0.15599E-06    0.99783E-03   -0.12547E-05
    48    0.17600E+04    0.13898E+00    0.00000E+00    0.11356E+01    0.15548E-06    0.97969E-03   -0.12729E-05
    49    0.17854E+04    0.14853E+00    0.00000E+00    0.91921E+00    0.15495E-06    0.96224E-03   -0.12907E-05
    50    0.18111E+04    0.15847E+00    0.00000E+00    0.68586E+00    0.15440E-06    0.94536E-03   -0.13082E-05
    51    0.18369E+04    0.16880E+00    0.00000E+00    0.43686E+00    0.15383E-06    0.92892E-03   -0.13252E-05
    52    0.18631E+04    0.17950E+00    0.00000E+00    0.17069E+00    0.15324E-06    0.91299E-03   -0.13419E-05
    53    0.18896E+04    0.19061E+00    0.00000E+00   -0.11426E+00    0.15263E-06    0.89762E-03   -0.13583E-05
    54    0.19161E+04    0.20209E+00    0.00000E+00   -0.41666E+00    0.15201E-06    0.88270E-03   -0.13743E-05
    55    0.19429E+04    0.21397E+00    0.00000E+00   -0.73519E+00    0.15137E-06    0.86814E-03   -0.13899E-05
    56    0.19700E+04    0.22624E+00    0.00000E+00   -0.10712E+01    0.15072E-06    0.85400E-03   -0.14051E-05
    57    0.19974E+04    0.23889E+00    0.00000E+00   -0.14261E+01    0.15006E-06    0.84036E-03   -0.14201E-05
    58    0.20251E+04    0.25192E+00    0.00000E+00   -0.17989E+01    0.14938E-06    0.82711E-03   -0.14347E-05
    59    0.20529E+04    0.26535E+00    0.00000E+00   -0.21882E+01    0.14870E-06    0.81416E-03   -0.14488E-05
    60    0.20809E+04    0.27911E+00    0.00000E+00   -0.25933E+01    0.14800E-06    0.80152E-03   -0.14625E-05
    61    0.21095E+04    0.29324E+00    0.00000E+00   -0.30136E+01    0.14730E-06    0.78925E-03   -0.14759E-05
    62    0.21381E+04    0.30772E+00    0.00000E+00   -0.34507E+01    0.14659E-06    0.77733E-03   -0.14890E-05
    63    0.21670E+04    0.32254E+00    0.00000E+00   -0.39060E+01    0.14587E-06    0.76576E-03   -0.15018E-05
    64    0.21963E+04    0.33776E+00    0.00000E+00   -0.43814E+01    0.14514E-06    0.75452E-03   -0.15142E-05
    65    0.22258E+04    0.35336E+00    0.00000E+00   -0.48779E+01    0.14441E-06    0.74358E-03   -0.15263E-05
    66    0.22555E+04    0.36932E+00    0.00000E+00   -0.53942E+01    0.14368E-06    0.73292E-03   -0.15381E-05
    67    0.22855E+04    0.38562E+00    0.00000E+00   -0.59279E+01    0.14293E-06    0.72254E-03   -0.15495E-05
    68    0.23158E+04    0.40226E+00    0.00000E+00   -0.64773E+01    0.14219E-06    0.71241E-03   -0.15605E-05
    69    0.23465E+04    0.41919E+00    0.00000E+00   -0.70395E+01    0.14144E-06    0.70252E-03   -0.15713E-05
    70    0.23775E+04    0.43640E+00    0.00000E+00   -0.76148E+01    0.14069E-06    0.69286E-03   -0.15816E-05
    71    0.24087E+04    0.45387E+00    0.00000E+00   -0.82045E+01    0.13994E-06    0.68344E-03   -0.15916E-05
    72    0.24403E+04    0.47158E+00    0.00000E+00   -0.88098E+01    0.13918E-06    0.67423E-03   -0.16013E-05
    73    0.24721E+04    0.48951E+00    0.00000E+00   -0.94312E+01    0.13842E-06    0.66524E-03   -0.16106E-05
    74    0.25041E+04    0.50767E+00    0.00000E+00   -0.10068E+02    0.13766E-06    0.65646E-03   -0.16196E-05
    75    0.25365E+04    0.52608E+00    0.00000E+00   -0.10719E+02    0.13690E-06    0.64787E-03   -0.16282E-05
    76    0.25691E+04    0.54475E+00    0.00000E+00   -0.11384E+02    0.13614E-06    0.63947E-03   -0.16364E-05
    77    0.26020E+04    0.56367E+00    0.00000E+00   -0.12064E+02    0.13538E-06    0.63126E-03   -0.16443E-05
    78    0.26354E+04    0.58284E+00    0.00000E+00   -0.12758E+02    0.13462E-06    0.62324E-03   -0.16519E-05
    79    0.26690E+04    0.60221E+00    0.00000E+00   -0.13463E+02    0.13385E-06    0.61539E-03   -0.16592E-05
    80    0.27029E+04    0.62175E+00    0.00000E+00   -0.14181E+02    0.13309E-06    0.60773E-03   -0.16661E-05
    81    0.27372E+04    0.64141E+00    0.00000E+00   -0.14911E+02    0.13233E-06    0.60023E-03   -0.16727E-05
    82    0.27718E+04    0.66121E+00    0.00000E+00   -0.15654E+02    0.13158E-06    0.59290E-03   -0.16789E-05
    83    0.28067E+04    0.68111E+00    0.00000E+00   -0.16408E+02    0.13082E-06    0.58573E-03   -0.16848E-05
    84    0.28420E+04    0.70112E+00    0.00000E+00   -0.17172E+02    0.13006E-06    0.57871E-03   -0.16904E-05
    85    0.28774E+04    0.72120E+00    0.00000E+00   -0.17947E+02    0.12931E-06    0.57185E-03   -0.16957E-05
    86    0.29132E+04    0.74136E+00    0.00000E+00   -0.18732E+02    0.12856E-06    0.56513E-03   -0.17007E-05
    87    0.29495E+04    0.76156E+00    0.00000E+00   -0.19526E+02    0.12781E-06    0.55855E-03   -0.17053E-05
    88    0.29859E+04    0.78182E+00    0.00000E+00   -0.20328E+02    0.12706E-06    0.55210E-03   -0.17096E-05
    89    0.30227E+04    0.80211E+00    0.00000E+00   -0.21140E+02    0.12631E-06    0.54578E-03   -0.17136E-05
    90    0.30598E+04    0.82239E+00    0.00000E+00   -0.21958E+02    0.12557E-06    0.53958E-03   -0.17172E-05
    91    0.30972E+04    0.84265E+00    0.00000E+00   -0.22783E+02    0.12483E-06    0.53349E-03   -0.17205E-05
    92    0.31349E+04    0.86286E+00    0.00000E+00   -0.23614E+02    0.12410E-06    0.52753E-03   -0.17235E-05
    93    0.31729E+04    0.88302E+00    0.00000E+00   -0.24450E+02    0.12336E-06    0.52167E-03   -0.17262E-05
    94    0.32111E+04    0.90308E+00    0.00000E+00   -0.25291E+02    0.12263E-06    0.51592E-03   -0.17286E-05
    95    0.32497E+04    0.92305E+00    0.00000E+00   -0.26136E+02    0.12191E-06    0.51028E-03   -0.17306E-05
    96    0.32883E+04    0.94289E+00    0.00000E+00   -0.26986E+02    0.12118E-06    0.50474E-03   -0.17323E-05
    97    0.33274E+04    0.96260E+00    0.00000E+00   -0.27839E+02    0.12046E-06    0.49930E-03   -0.17338E-05
    98    0.33669E+04    0.98216E+00    0.00000E+00   -0.28692E+02    0.11975E-06    0.49395E-03   -0.17349E-05
    99    0.34064E+04    0.10015E+01    0.00000E+00   -0.29549E+02    0.11904E-06    0.48870E-03   -0.17356E-05
   100    0.34463E+04    0.10207E+01    0.00000E+00   -0.30405E+02    0.11833E-06    0.48354E-03   -0.17361E-05
   101    0.34864E+04    0.10397E+01    0.00000E+00   -0.31263E+02    0.11762E-06    0.47846E-03   -0.17363E-05
   102    0.35270E+04    0.10584E+01    0.00000E+00   -0.32120E+02    0.11692E-06    0.47348E-03   -0.17362E-05
   103    0.35677E+04    0.10769E+01    0.00000E+00   -0.32977E+02    0.11623E-06    0.46857E-03   -0.17357E-05
   104    0.36086E+04    0.10952E+01    0.00000E+00   -0.33831E+02    0.11553E-06    0.46376E-03   -0.17350E-05
   105    0.36497E+04    0.11131E+01    0.00000E+00   -0.34682E+02    0.11485E-06    0.45902E-03   -0.17339E-05
   106    0.36911E+04    0.11309E+01    0.00000E+00   -0.35532E+02    0.11416E-06    0.45436E-03   -0.17326E-05
   107    0.37325E+04    0.11482E+01    0.00000E+00   -0.36376E+02    0.11348E-06    0.44978E-03   -0.17310E-05
   108    0.37742E+04    0.11652E+01    0.00000E+00   -0.37217E+02    0.11281E-06    0.44528E-03   -0.17290E-05
   109    0.38162E+04    0.11817E+01    0.00000E+00   -0.38052E+02    0.11213E-06    0.44085E-03   -0.17268E-05
   110    0.38583E+04    0.11979E+01    0.00000E+00   -0.38880E+02    0.11147E-06    0.43649E-03   -0.17243E-05
   111    0.39006E+04    0.12137E+01    0.00000E+00   -0.39702E+02    0.11080E-06    0.43219E-03   -0.17214E-05
   112    0.39431E+04    0.12291E+01    0.00000E+00   -0.40517E+02    0.11014E-06    0.42797E-03   -0.17183E-05
   113    0.39858E+04    0.12441E+01    0.00000E+00   -0.41323E+02    0.10949E-06    0.42381E-03   -0.17150E-05
   114    0.40287E+04    0.12586E+01    0.00000E+00   -0.42121E+02    0.10884E-06    0.41972E-03   -0.17113E-05
   115    0.40718E+04    0.12727E+01    0.00000E+00   -0.42908E+02    0.10819E-06    0.41569E-03   -0.17073E-05
   116    0.41150E+04    0.12862E+01    0.00000E+00   -0.43685E+02    0.10755E-06    0.41171E-03   -0.17031E-05
   117    0.41585E+04    0.12992E+01    0.00000E+00   -0.44451E+02    0.10692E-06    0.40780E-03   -0.16986E-05
   118    0.42022E+04    0.13118E+01    0.00000E+00   -0.45206E+02    0.10628E-06    0.40395E-03   -0.16938E-05
   119    0.42459E+04    0.13239E+01    0.00000E+00   -0.45947E+02    0.10566E-06    0.40015E-03   -0.16887E-05
   120    0.42898E+04    0.13354E+01    0.00000E+00   -0.46675E+02    0.10503E-06    0.39640E-03   -0.16833E-05
   121    0.43336E+04    0.13464E+01    0.00000E+00   -0.47389E+02    0.10441E-06    0.39271E-03   -0.16777E-05
   122    0.43776E+04    0.13568E+01    0.00000E+00   -0.48088E+02    0.10380E-06    0.38908E-03   -0.16718E-05
   123    0.44217E+04    0.13666E+01    0.00000E+00   -0.48772E+02    0.10319E-06    0.38549E-03   -0.16657E-05
   124    0.44659E+04    0.13759E+01    0.00000E+00   -0.49438E+02    0.10259E-06    0.38195E-03   -0.16592E-05
   125    0.45100E+04    0.13845E+01    0.00000E+00   -0.50087E+02    0.10198E-06    0.37847E-03   -0.16525E-05
   126    0.45543E+04    0.13926E+01    0.00000E+00   -0.50720E+02    0.10139E-06    0.37503E-03   -0.16456E-05
   127    0.45985E+04    0.14001E+01    0.00000E+00   -0.51334E+02    0.10080E-06    0.37163E-03   -0.16384E-05
   128    0.46428E+04    0.14070E+01    0.00000E+00   -0.51929E+02    0.10021E-06    0.36828E-03   -0.16309E-05
   129    0.46871E+04    0.14132E+01    0.00000E+00   -0.52505E+02    0.99626E-07    0.36498E-03   -0.16232E-05
   130    0.47314E+04    0.14187E+01    0.00000E+00   -0.53059E+02    0.99047E-07    0.36171E-03   -0.16152E-05
   131    0.47757E+04    0.14236E+01    0.00000E+00   -0.53594E+02    0.98473E-07    0.35849E-03   -0.16070E-05
   132    0.48200E+04    0.14279E+01    0.00000E+00   -0.54105E+02    0.97903E-07    0.35531E-03   -0.15985E-05
   133    0.48643E+04    0.14315E+01    0.00000E+00   -0.54596E+02    0.97338E-07    0.35217E-03   -0.15898E-05
   134    0.49085E+04    0.14346E+01    0.00000E+00   -0.55062E+02    0.96777E-07    0.34906E-03   -0.15808E-05
   135    0.49527E+04    0.14369E+01    0.00000E+00   -0.55505E+02    0.96220E-07    0.34599E-03   -0.15716E-05
   136    0.49967E+04    0.14385E+01    0.00000E+00   -0.55922E+02    0.95668E-07    0.34297E-03   -0.15621E-05
   137    0.50407E+04    0.14395E+01    0.00000E+00   -0.56315E+02    0.95120E-07    0.33997E-03   -0.15524E-05
   138    0.50846E+04    0.14399E+01    0.00000E+00   -0.56682E+02    0.94576E-07    0.33701E-03   -0.15425E-05
   139    0.51283E+04    0.14397E+01    0.00000E+00   -0.57023E+02    0.94036E-07    0.33409E-03   -0.15323E-05
   140    0.51720E+04    0.14387E+01    0.00000E+00   -0.57338E+02    0.93501E-07    0.33121E-03   -0.15219E-05
   141    0.52154E+04    0.14371E+01    0.00000E+00   -0.57625E+02    0.92970E-07    0.32835E-03   -0.15113E-05
   142    0.52588E+04    0.14348E+01    0.00000E+00   -0.57884E+02    0.92443E-07    0.32553E-03   -0.15005E-05
   143    0.53021E+04    0.14320E+01    0.00000E+00   -0.58116E+02    0.91921E-07    0.32275E-03   -0.14894E-05
   144    0.53452E+04    0.14284E+01    0.00000E+00   -0.58319E+02    0.91402E-07    0.31999E-03   -0.14781E-05
   145    0.53880E+04    0.14244E+01    0.00000E+00   -0.58493E+02    0.90888E-07    0.31727E-03   -0.14666E-05
   146    0.54309E+04    0.14195E+01    0.00000E+00   -0.58637E+02    0.90377E-07    0.31458E-03   -0.14549E-05
   147    0.54733E+04    0.14142E+01    0.00000E+00   -0.58751E+02    0.89871E-07    0.31192E-03   -0.14429E-05
   148    0.55156E+04    0.14082E+01    0.00000E+00   -0.58835E+02    0.89369E-07    0.30929E-03   -0.14308E-05
   149    0.55577E+04    0.14016E+01    0.00000E+00   -0.58888E+02    0.88871E-07    0.30668E-03   -0.14184E-05
   150    0.55995E+04    0.13945E+01    0.00000E+00   -0.58908E+02    0.88377E-07    0.30411E-03   -0.14059E-05
   151    0.56411E+04    0.13867E+01    0.00000E+00   -0.58897E+02    0.87887E-07    0.30156E-03   -0.13931E-05
   152    0.56823E+04    0.13784E+01    0.00000E+00   -0.58854E+02    0.87401E-07    0.29905E-03   -0.13802E-05
   153    0.57233E+04    0.13695E+01    0.00000E+00   -0.58776E+02    0.86919E-07    0.29656E-03   -0.13670E-05
   154    0.57640E+04    0.13602E+01    0.00000E+00   -0.58667E+02    0.86440E-07    0.29409E-03   -0.13537E-05
   155    0.58044E+04    0.13504E+01    0.00000E+00   -0.58524E+02    0.85966E-07    0.29166E-03   -0.13402E-05
   156    0.58443E+04    0.13401E+01    0.00000E+00   -0.58348E+02    0.85495E-07    0.28924E-03   -0.13264E-05
   157    0.58840E+04    0.13293E+01    0.00000E+00   -0.58137E+02    0.85029E-07    0.28686E-03   -0.13125E-05
   158    0.59233E+04    0.13182E+01    0.00000E+00   -0.57892E+02    0.84566E-07    0.28450E-03   -0.12984E-05
   159    0.59622E+04    0.13065E+01    0.00000E+00   -0.57613E+02    0.84106E-07    0.28216E-03   -0.12842E-05
   160    0.60008E+04    0.12945E+01    0.00000E+00   -0.57298E+02    0.83651E-07    0.27985E-03   -0.12697E-05
   161    0.60390E+04    0.12822E+01    0.00000E+00   -0.56949E+02    0.83199E-07    0.27756E-03   -0.12551E-05
   162    0.60768E+04    0.12694E+01    0.00000E+00   -0.56565E+02    0.82751E-07    0.27529E-03   -0.12403E-05
   163    0.61144E+04    0.12563E+01    0.00000E+00   -0.56145E+02    0.82306E-07    0.27304E-03   -0.12254E-05
   164    0.61513E+04    0.12430E+01    0.00000E+00   -0.55691E+02    0.81866E-07    0.27082E-03   -0.12103E-05
   165    0.61879E+04    0.12293E+01    0.00000E+00   -0.55199E+02    0.81428E-07    0.26862E-03   -0.11950E-05
   166    0.62240E+04    0.12154E+01    0.00000E+00   -0.54673E+02    0.80995E-07    0.26644E-03   -0.11796E-05
   167    0.62598E+04    0.12011E+01    0.00000E+00   -0.54111E+02    0.80564E-07    0.26428E-03   -0.11640E-05
   168    0.62950E+04    0.11869E+01    0.00000E+00   -0.53512E+02    0.80138E-07    0.26214E-03   -0.11482E-05
   169    0.63297E+04    0.11723E+01    0.00000E+00   -0.52877E+02    0.79715E-07    0.26003E-03   -0.11323E-05
   170    0.63640E+04    0.11577E+01    0.00000E+00   -0.52206E+02    0.79295E-07    0.25793E-03   -0.11163E-05
   171    0.63976E+04    0.11430E+01    0.00000E+00   -0.51498E+02    0.78878E-07    0.25585E-03   -0.11001E-05
   172    0.64307E+04    0.11282E+01    0.00000E+00   -0.50754E+02    0.78465E-07    0.25379E-03   -0.10838E-05
   173    0.64632E+04    0.11133E+01    0.00000E+00   -0.49974E+02    0.78056E-07    0.25175E-03   -0.10673E-05
