#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.10712E+04    0.28473E-01    0.13080E-02    0.28473E-01    0.12906E-05   -0.18167E-07    0.13080E-02   -0.18167E-07    0.86227E-08
     3    0.10301E+04    0.64747E-01    0.91593E-03    0.64747E-01    0.61018E-05   -0.21828E-07    0.91593E-03   -0.21828E-07    0.52436E-08
     4    0.99203E+03    0.11062E+00    0.68933E-03    0.11062E+00    0.17579E-04   -0.23744E-07    0.68933E-03   -0.23744E-07    0.36271E-08
     5    0.96510E+03    0.16521E+00    0.54291E-03    0.16521E+00    0.39663E-04   -0.24950E-07    0.54291E-03   -0.24950E-07    0.26964E-08
     6    0.94795E+03    0.22776E+00    0.44140E-03    0.22776E+00    0.77030E-04   -0.25733E-07    0.44140E-03   -0.25733E-07    0.20994E-08
     7    0.93825E+03    0.29755E+00    0.36743E-03    0.29755E+00    0.13503E-03   -0.26272E-07    0.36743E-03   -0.26272E-07    0.16889E-08
     8    0.93368E+03    0.37370E+00    0.31147E-03    0.37370E+00    0.21957E-03   -0.26683E-07    0.31147E-03   -0.26683E-07    0.13923E-08
     9    0.93326E+03    0.45557E+00    0.26787E-03    0.45557E+00    0.33727E-03   -0.27027E-07    0.26787E-03   -0.27027E-07    0.11699E-08
    10    0.93601E+03    0.54225E+00    0.23308E-03    0.54225E+00    0.49490E-03   -0.27281E-07    0.23308E-03   -0.27281E-07    0.99808E-09
    11    0.94115E+03    0.63313E+00    0.20491E-03    0.63313E+00    0.70027E-03   -0.27456E-07    0.20491E-03   -0.27456E-07    0.86233E-09
    12    0.94883E+03    0.72798E+00    0.18161E-03    0.72798E+00    0.96116E-03   -0.27531E-07    0.18161E-03   -0.27531E-07    0.75267E-09
    13    0.95789E+03    0.82508E+00    0.16226E-03    0.82508E+00    0.12858E-02   -0.27576E-07    0.16226E-03   -0.27576E-07    0.66299E-09
    14    0.96821E+03    0.92398E+00    0.14585E-03    0.92398E+00    0.16822E-02   -0.27595E-07    0.14585E-03   -0.27595E-07    0.58836E-09
    15    0.97956E+03    0.10239E+01    0.13186E-03    0.10239E+01    0.21599E-02   -0.27619E-07    0.13186E-03   -0.27619E-07    0.52571E-09
    16    0.99226E+03    0.11251E+01    0.11977E-03    0.11251E+01    0.27286E-02   -0.27630E-07    0.11977E-03   -0.27630E-07    0.47251E-09
    17    0.10057E+04    0.12259E+01    0.10928E-03    0.12259E+01    0.33978E-02   -0.27621E-07    0.10928E-03   -0.27621E-07    0.42683E-09
    18    0.10195E+04    0.13252E+01    0.10012E-03    0.13252E+01    0.41752E-02   -0.27590E-07    0.10012E-03   -0.27590E-07    0.38741E-09
    19    0.10350E+04    0.14240E+01    0.92094E-04    0.14240E+01    0.50754E-02   -0.27558E-07    0.92094E-04   -0.27558E-07    0.35311E-09
    20    0.10507E+04    0.15206E+01    0.84958E-04    0.15206E+01    0.61032E-02   -0.27495E-07    0.84958E-04   -0.27495E-07    0.32304E-09
    21    0.10668E+04    0.16141E+01    0.78620E-04    0.16141E+01    0.72700E-02   -0.27419E-07    0.78620E-04   -0.27419E-07    0.29655E-09
    22    0.10835E+04    0.17040E+01    0.72961E-04    0.17040E+01    0.85865E-02   -0.27338E-07    0.72961E-04   -0.27338E-07    0.27310E-09
    23    0.11005E+04    0.17900E+01    0.67883E-04    0.17900E+01    0.10063E-01   -0.27254E-07    0.67883E-04   -0.27254E-07    0.25224E-09
    24    0.11180E+04    0.18703E+01    0.63321E-04    0.18703E+01    0.11708E-01   -0.27155E-07    0.63321E-04   -0.27155E-07    0.23357E-09
    25    0.11359E+04    0.19453E+01    0.59198E-04    0.19453E+01    0.13534E-01   -0.27052E-07    0.59198E-04   -0.27052E-07    0.21682E-09
    26    0.11541E+04    0.20149E+01    0.55449E-04    0.20149E+01    0.15549E-01   -0.26943E-07    0.55449E-04   -0.26943E-07    0.20174E-09
    27    0.11727E+04    0.20780E+01    0.52037E-04    0.20780E+01    0.17765E-01   -0.26830E-07    0.52037E-04   -0.26830E-07    0.18809E-09
    28    0.11915E+04    0.21334E+01    0.48930E-04    0.21334E+01    0.20190E-01   -0.26714E-07    0.48930E-04   -0.26714E-07    0.17572E-09
