#           k/h    P           
    0.10000E-03    0.83089E-01
    0.10202E-03    0.84717E-01
    0.10408E-03    0.86376E-01
    0.10618E-03    0.88068E-01
    0.10833E-03    0.89793E-01
    0.11052E-03    0.91551E-01
    0.11275E-03    0.93344E-01
    0.11503E-03    0.95173E-01
    0.11735E-03    0.97037E-01
    0.11972E-03    0.98937E-01
    0.12214E-03    0.10087E+00
    0.12461E-03    0.10285E+00
    0.12712E-03    0.10486E+00
    0.12969E-03    0.10692E+00
    0.13231E-03    0.10901E+00
    0.13499E-03    0.11115E+00
    0.13771E-03    0.11332E+00
    0.14049E-03    0.11554E+00
    0.14333E-03    0.11781E+00
    0.14623E-03    0.12011E+00
    0.14918E-03    0.12247E+00
    0.15220E-03    0.12486E+00
    0.15527E-03    0.12731E+00
    0.15841E-03    0.12980E+00
    0.16161E-03    0.13234E+00
    0.16487E-03    0.13494E+00
    0.16820E-03    0.13758E+00
    0.17160E-03    0.14027E+00
    0.17507E-03    0.14302E+00
    0.17860E-03    0.14582E+00
    0.18221E-03    0.14867E+00
    0.18589E-03    0.15158E+00
    0.18965E-03    0.15455E+00
    0.19348E-03    0.15758E+00
    0.19739E-03    0.16066E+00
    0.20138E-03    0.16381E+00
    0.20544E-03    0.16702E+00
    0.20959E-03    0.17029E+00
    0.21383E-03    0.17362E+00
    0.21815E-03    0.17702E+00
    0.22255E-03    0.18048E+00
    0.22705E-03    0.18402E+00
    0.23164E-03    0.18762E+00
    0.23632E-03    0.19129E+00
    0.24109E-03    0.19504E+00
    0.24596E-03    0.19885E+00
    0.25093E-03    0.20274E+00
    0.25600E-03    0.20671E+00
    0.26117E-03    0.21076E+00
    0.26645E-03    0.21488E+00
    0.27183E-03    0.21909E+00
    0.27732E-03    0.22337E+00
    0.28292E-03    0.22775E+00
    0.28864E-03    0.23220E+00
    0.29447E-03    0.23674E+00
    0.30042E-03    0.24138E+00
    0.30649E-03    0.24610E+00
    0.31268E-03    0.25091E+00
    0.31899E-03    0.25582E+00
    0.32544E-03    0.26082E+00
    0.33201E-03    0.26593E+00
    0.33872E-03    0.27113E+00
    0.34556E-03    0.27643E+00
    0.35254E-03    0.28183E+00
    0.35966E-03    0.28734E+00
    0.36693E-03    0.29296E+00
    0.37434E-03    0.29869E+00
    0.38190E-03    0.30453E+00
    0.38962E-03    0.31048E+00
    0.39749E-03    0.31655E+00
    0.40552E-03    0.32274E+00
    0.41371E-03    0.32904E+00
    0.42207E-03    0.33547E+00
    0.43060E-03    0.34203E+00
    0.43929E-03    0.34871E+00
    0.44817E-03    0.35552E+00
    0.45722E-03    0.36247E+00
    0.46646E-03    0.36954E+00
    0.47588E-03    0.37676E+00
    0.48550E-03    0.38412E+00
    0.49530E-03    0.39161E+00
    0.50531E-03    0.39926E+00
    0.51552E-03    0.40705E+00
    0.52593E-03    0.41499E+00
    0.53656E-03    0.42309E+00
    0.54739E-03    0.43134E+00
    0.55845E-03    0.43975E+00
    0.56973E-03    0.44833E+00
    0.58124E-03    0.45707E+00
    0.59299E-03    0.46598E+00
    0.60496E-03    0.47506E+00
    0.61719E-03    0.48431E+00
    0.62965E-03    0.49375E+00
    0.64237E-03    0.50336E+00
    0.65535E-03    0.51317E+00
    0.66859E-03    0.52315E+00
    0.68210E-03    0.53333E+00
    0.69588E-03    0.54371E+00
    0.70993E-03    0.55429E+00
    0.72427E-03    0.56506E+00
    0.73891E-03    0.57605E+00
    0.75383E-03    0.58724E+00
    0.76906E-03    0.59865E+00
    0.78460E-03    0.61027E+00
    0.80045E-03    0.62212E+00
    0.81662E-03    0.63419E+00
    0.83311E-03    0.64650E+00
    0.84994E-03    0.65903E+00
    0.86711E-03    0.67180E+00
    0.88463E-03    0.68482E+00
    0.90250E-03    0.69808E+00
    0.92073E-03    0.71159E+00
    0.93933E-03    0.72536E+00
    0.95831E-03    0.73939E+00
    0.97767E-03    0.75368E+00
    0.99742E-03    0.76823E+00
    0.10176E-02    0.78306E+00
    0.10381E-02    0.79817E+00
    0.10591E-02    0.81356E+00
    0.10805E-02    0.82924E+00
    0.11023E-02    0.84521E+00
    0.11246E-02    0.86147E+00
    0.11473E-02    0.87804E+00
    0.11705E-02    0.89491E+00
    0.11941E-02    0.91209E+00
    0.12182E-02    0.92959E+00
    0.12429E-02    0.94741E+00
    0.12680E-02    0.96555E+00
    0.12936E-02    0.98403E+00
    0.13197E-02    0.10028E+01
    0.13464E-02    0.10220E+01
    0.13736E-02    0.10415E+01
    0.14013E-02    0.10613E+01
    0.14296E-02    0.10815E+01
    0.14585E-02    0.11021E+01
    0.14880E-02    0.11230E+01
    0.15180E-02    0.11443E+01
    0.15487E-02    0.11660E+01
    0.15800E-02    0.11881E+01
    0.16119E-02    0.12105E+01
    0.16445E-02    0.12333E+01
    0.16777E-02    0.12566E+01
    0.17116E-02    0.12802E+01
    0.17462E-02    0.13042E+01
    0.17814E-02    0.13287E+01
    0.18174E-02    0.13536E+01
