#    L    TT             EE             BB             TE          
     2    0.99412E+03    0.25142E-05    0.13880E-05    0.24643E-01
     3    0.94432E+03    0.80938E-05    0.27764E-05    0.56342E-01
     4    0.90164E+03    0.19932E-04    0.46284E-05    0.96397E-01
     5    0.87171E+03    0.41446E-04    0.69444E-05    0.14399E+00
     6    0.85229E+03    0.76684E-04    0.97253E-05    0.19847E+00
     7    0.84070E+03    0.13028E-03    0.12972E-04    0.25918E+00
     8    0.83449E+03    0.20734E-03    0.16685E-04    0.32534E+00
     9    0.83255E+03    0.31357E-03    0.20866E-04    0.39638E+00
    10    0.83387E+03    0.45485E-03    0.25515E-04    0.47151E+00
    11    0.83764E+03    0.63791E-03    0.30634E-04    0.55015E+00
    12    0.84391E+03    0.86945E-03    0.36225E-04    0.63213E+00
    13    0.85163E+03    0.11566E-02    0.42288E-04    0.71591E+00
    14    0.86065E+03    0.15062E-02    0.48825E-04    0.80111E+00
    15    0.87074E+03    0.19266E-02    0.55836E-04    0.88698E+00
    16    0.88215E+03    0.24261E-02    0.63325E-04    0.97383E+00
    17    0.89435E+03    0.30129E-02    0.71291E-04    0.10601E+01
    18    0.90695E+03    0.36935E-02    0.79736E-04    0.11449E+01
    19    0.92111E+03    0.44807E-02    0.88662E-04    0.12290E+01
    20    0.93559E+03    0.53785E-02    0.98070E-04    0.13110E+01
    21    0.95059E+03    0.63969E-02    0.10796E-03    0.13900E+01
    22    0.96606E+03    0.75449E-02    0.11834E-03    0.14658E+01
    23    0.98197E+03    0.88315E-02    0.12920E-03    0.15377E+01
    24    0.99835E+03    0.10264E-01    0.14055E-03    0.16046E+01
    25    0.10151E+04    0.11853E-01    0.15238E-03    0.16666E+01
    26    0.10323E+04    0.13606E-01    0.16471E-03    0.17236E+01
    27    0.10499E+04    0.15533E-01    0.17753E-03    0.17746E+01
    28    0.10677E+04    0.17641E-01    0.19084E-03    0.18187E+01
    29    0.10859E+04    0.19938E-01    0.20464E-03    0.18552E+01
    30    0.11044E+04    0.22433E-01    0.21893E-03    0.18852E+01
    31    0.11231E+04    0.25134E-01    0.23372E-03    0.19073E+01
    32    0.11422E+04    0.28050E-01    0.24900E-03    0.19208E+01
    33    0.11615E+04    0.31188E-01    0.26478E-03    0.19245E+01
    34    0.11811E+04    0.34554E-01    0.28105E-03    0.19198E+01
    35    0.12009E+04    0.38156E-01    0.29782E-03    0.19059E+01
    36    0.12209E+04    0.42002E-01    0.31509E-03    0.18817E+01
    37    0.12413E+04    0.46099E-01    0.33285E-03    0.18464E+01
    38    0.12618E+04    0.50453E-01    0.35112E-03    0.18009E+01
    39    0.12826E+04    0.55067E-01    0.36988E-03    0.17446E+01
    40    0.13035E+04    0.59947E-01    0.38913E-03    0.16765E+01
    41    0.13248E+04    0.65103E-01    0.40889E-03    0.15958E+01
    42    0.13462E+04    0.70540E-01    0.42915E-03    0.15035E+01
    43    0.13679E+04    0.76260E-01    0.44990E-03    0.14001E+01
    44    0.13896E+04    0.82262E-01    0.47115E-03    0.12841E+01
    45    0.14117E+04    0.88555E-01    0.49290E-03    0.11539E+01
    46    0.14341E+04    0.95152E-01    0.51515E-03    0.10108E+01
    47    0.14565E+04    0.10204E+00    0.53790E-03    0.85589E+00
    48    0.14791E+04    0.10923E+00    0.56114E-03    0.68752E+00
    49    0.15020E+04    0.11672E+00    0.58488E-03    0.50430E+00
    50    0.15252E+04    0.12452E+00    0.60912E-03    0.30733E+00
    51    0.15484E+04    0.13263E+00    0.63386E-03    0.97914E-01
    52    0.15720E+04    0.14103E+00    0.65909E-03   -0.12541E+00
    53    0.15959E+04    0.14975E+00    0.68482E-03   -0.36422E+00
    54    0.16198E+04    0.15877E+00    0.71105E-03   -0.61721E+00
    55    0.16439E+04    0.16810E+00    0.73777E-03   -0.88306E+00
    56    0.16683E+04    0.17773E+00    0.76499E-03   -0.11631E+01
    57    0.16930E+04    0.18767E+00    0.79270E-03   -0.14586E+01
    58    0.17180E+04    0.19791E+00    0.82091E-03   -0.17687E+01
    59    0.17430E+04    0.20846E+00    0.84961E-03   -0.20920E+01
    60    0.17682E+04    0.21928E+00    0.87881E-03   -0.24277E+01
    61    0.17940E+04    0.23038E+00    0.90850E-03   -0.27753E+01
    62    0.18198E+04    0.24176E+00    0.93869E-03   -0.31364E+01
    63    0.18457E+04    0.25340E+00    0.96937E-03   -0.35124E+01
    64    0.18721E+04    0.26537E+00    0.10005E-02   -0.39051E+01
    65    0.18985E+04    0.27765E+00    0.10322E-02   -0.43157E+01
    66    0.19253E+04    0.29022E+00    0.10644E-02   -0.47429E+01
    67    0.19521E+04    0.30306E+00    0.10970E-02   -0.51843E+01
    68    0.19794E+04    0.31618E+00    0.11302E-02   -0.56383E+01
    69    0.20069E+04    0.32952E+00    0.11638E-02   -0.61020E+01
    70    0.20347E+04    0.34309E+00    0.11980E-02   -0.65759E+01
    71    0.20627E+04    0.35686E+00    0.12326E-02   -0.70611E+01
    72    0.20909E+04    0.37082E+00    0.12677E-02   -0.75590E+01
    73    0.21194E+04    0.38494E+00    0.13034E-02   -0.80703E+01
    74    0.21480E+04    0.39925E+00    0.13395E-02   -0.85941E+01
    75    0.21769E+04    0.41375E+00    0.13761E-02   -0.91294E+01
    76    0.22060E+04    0.42848E+00    0.14132E-02   -0.96762E+01
    77    0.22354E+04    0.44341E+00    0.14508E-02   -0.10234E+02
    78    0.22651E+04    0.45857E+00    0.14889E-02   -0.10805E+02
    79    0.22950E+04    0.47388E+00    0.15276E-02   -0.11385E+02
    80    0.23253E+04    0.48934E+00    0.15667E-02   -0.11974E+02
    81    0.23557E+04    0.50489E+00    0.16063E-02   -0.12574E+02
    82    0.23865E+04    0.52056E+00    0.16464E-02   -0.13183E+02
    83    0.24175E+04    0.53632E+00    0.16871E-02   -0.13802E+02
    84    0.24488E+04    0.55216E+00    0.17282E-02   -0.14429E+02
    85    0.24803E+04    0.56806E+00    0.17699E-02   -0.15065E+02
    86    0.25119E+04    0.58404E+00    0.18120E-02   -0.15709E+02
    87    0.25441E+04    0.60006E+00    0.18547E-02   -0.16360E+02
    88    0.25763E+04    0.61614E+00    0.18979E-02   -0.17018E+02
    89    0.26088E+04    0.63226E+00    0.19416E-02   -0.17684E+02
    90    0.26416E+04    0.64837E+00    0.19859E-02   -0.18355E+02
    91    0.26745E+04    0.66448E+00    0.20306E-02   -0.19032E+02
    92    0.27078E+04    0.68056E+00    0.20759E-02   -0.19713E+02
    93    0.27414E+04    0.69661E+00    0.21217E-02   -0.20399E+02
    94    0.27750E+04    0.71259E+00    0.21681E-02   -0.21089E+02
    95    0.28089E+04    0.72850E+00    0.22149E-02   -0.21782E+02
    96    0.28429E+04    0.74433E+00    0.22624E-02   -0.22479E+02
    97    0.28773E+04    0.76006E+00    0.23103E-02   -0.23178E+02
    98    0.29119E+04    0.77568E+00    0.23588E-02   -0.23878E+02
    99    0.29466E+04    0.79117E+00    0.24079E-02   -0.24581E+02
   100    0.29816E+04    0.80650E+00    0.24575E-02   -0.25283E+02
   101    0.30168E+04    0.82175E+00    0.25076E-02   -0.25987E+02
   102    0.30525E+04    0.83677E+00    0.25583E-02   -0.26691E+02
   103    0.30881E+04    0.85162E+00    0.26096E-02   -0.27394E+02
   104    0.31239E+04    0.86630E+00    0.26615E-02   -0.28095E+02
   105    0.31599E+04    0.88075E+00    0.27139E-02   -0.28794E+02
   106    0.31961E+04    0.89503E+00    0.27669E-02   -0.29492E+02
   107    0.32323E+04    0.90900E+00    0.28204E-02   -0.30185E+02
   108    0.32688E+04    0.92272E+00    0.28746E-02   -0.30876E+02
   109    0.33054E+04    0.93613E+00    0.29293E-02   -0.31562E+02
   110    0.33422E+04    0.94922E+00    0.29847E-02   -0.32243E+02
   111    0.33791E+04    0.96206E+00    0.30406E-02   -0.32918E+02
   112    0.34162E+04    0.97458E+00    0.30971E-02   -0.33589E+02
   113    0.34534E+04    0.98678E+00    0.31543E-02   -0.34253E+02
   114    0.34908E+04    0.99858E+00    0.32121E-02   -0.34909E+02
   115    0.35284E+04    0.10101E+01    0.32704E-02   -0.35557E+02
   116    0.35660E+04    0.10212E+01    0.33294E-02   -0.36197E+02
   117    0.36039E+04    0.10319E+01    0.33891E-02   -0.36828E+02
   118    0.36419E+04    0.10423E+01    0.34493E-02   -0.37450E+02
   119    0.36799E+04    0.10524E+01    0.35102E-02   -0.38062E+02
   120    0.37181E+04    0.10619E+01    0.35718E-02   -0.38662E+02
   121    0.37563E+04    0.10711E+01    0.36340E-02   -0.39251E+02
   122    0.37946E+04    0.10798E+01    0.36968E-02   -0.39829E+02
   123    0.38329E+04    0.10880E+01    0.37603E-02   -0.40394E+02
   124    0.38713E+04    0.10958E+01    0.38245E-02   -0.40944E+02
   125    0.39097E+04    0.11032E+01    0.38893E-02   -0.41482E+02
   126    0.39481E+04    0.11101E+01    0.39549E-02   -0.42005E+02
   127    0.39866E+04    0.11165E+01    0.40211E-02   -0.42514E+02
   128    0.40250E+04    0.11225E+01    0.40880E-02   -0.43008E+02
   129    0.40635E+04    0.11280E+01    0.41555E-02   -0.43486E+02
   130    0.41020E+04    0.11329E+01    0.42238E-02   -0.43946E+02
   131    0.41404E+04    0.11374E+01    0.42928E-02   -0.44391E+02
   132    0.41789E+04    0.11414E+01    0.43625E-02   -0.44818E+02
   133    0.42174E+04    0.11449E+01    0.44329E-02   -0.45228E+02
   134    0.42558E+04    0.11479E+01    0.45040E-02   -0.45617E+02
   135    0.42942E+04    0.11504E+01    0.45759E-02   -0.45988E+02
   136    0.43324E+04    0.11523E+01    0.46484E-02   -0.46337E+02
   137    0.43707E+04    0.11538E+01    0.47217E-02   -0.46668E+02
   138    0.44088E+04    0.11547E+01    0.47958E-02   -0.46977E+02
   139    0.44467E+04    0.11552E+01    0.48706E-02   -0.47265E+02
   140    0.44847E+04    0.11551E+01    0.49461E-02   -0.47531E+02
   141    0.45224E+04    0.11545E+01    0.50224E-02   -0.47775E+02
   142    0.45601E+04    0.11534E+01    0.50995E-02   -0.47997E+02
