#    L    TT             EE             TE             PP             TP          
     2    0.10131E+04    0.12172E-05    0.26541E-01    0.96949E+06    0.28530E+05
     3    0.96984E+03    0.57543E-05    0.60472E-01    0.14895E+07    0.33543E+05
     4    0.93105E+03    0.16575E-04    0.10338E+00    0.19501E+07    0.35741E+05
     5    0.90371E+03    0.37394E-04    0.15442E+00    0.23550E+07    0.36496E+05
     6    0.88620E+03    0.72613E-04    0.21291E+00    0.27105E+07    0.36471E+05
     7    0.87611E+03    0.12727E-03    0.27815E+00    0.30239E+07    0.36009E+05
     8    0.87112E+03    0.20693E-03    0.34930E+00    0.33013E+07    0.35299E+05
     9    0.87022E+03    0.31781E-03    0.42578E+00    0.35478E+07    0.34445E+05
    10    0.87244E+03    0.46629E-03    0.50673E+00    0.37671E+07    0.33512E+05
    11    0.87701E+03    0.65971E-03    0.59155E+00    0.39634E+07    0.32559E+05
    12    0.88404E+03    0.90538E-03    0.68004E+00    0.41379E+07    0.31590E+05
    13    0.89242E+03    0.12110E-02    0.77057E+00    0.42950E+07    0.30656E+05
    14    0.90205E+03    0.15842E-02    0.86271E+00    0.44349E+07    0.29732E+05
    15    0.91269E+03    0.20339E-02    0.95568E+00    0.45609E+07    0.28842E+05
    16    0.92463E+03    0.25691E-02    0.10498E+01    0.46739E+07    0.27973E+05
    17    0.93733E+03    0.31989E-02    0.11434E+01    0.47742E+07    0.27139E+05
    18    0.95038E+03    0.39304E-02    0.12356E+01    0.48646E+07    0.26341E+05
    19    0.96498E+03    0.47773E-02    0.13271E+01    0.49453E+07    0.25585E+05
    20    0.97987E+03    0.57441E-02    0.14164E+01    0.50168E+07    0.24851E+05
    21    0.99526E+03    0.68416E-02    0.15026E+01    0.50804E+07    0.24152E+05
    22    0.10111E+04    0.80796E-02    0.15854E+01    0.51368E+07    0.23484E+05
    23    0.10274E+04    0.94680E-02    0.16642E+01    0.51867E+07    0.22845E+05
    24    0.10441E+04    0.11015E-01    0.17376E+01    0.52301E+07    0.22239E+05
    25    0.10612E+04    0.12731E-01    0.18059E+01    0.52680E+07    0.21660E+05
    26    0.10786E+04    0.14626E-01    0.18689E+01    0.53009E+07    0.21103E+05
    27    0.10965E+04    0.16708E-01    0.19256E+01    0.53289E+07    0.20570E+05
