#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.177103E+08   0.177103E+08   0.230551E+08   0.230542E+08   0.177097E+08   0.177103E+08   0.177103E+08   0.177138E+08  -0.477700E+00   0.957788E+07   0.957788E+07   0.361546E-01
   0.798228E-04   0.177101E+08   0.177101E+08   0.229177E+08   0.229166E+08   0.177092E+08   0.177101E+08   0.177101E+08   0.177136E+08  -0.477693E+00   0.957777E+07   0.957777E+07   0.403925E-01
   0.892035E-04   0.177098E+08   0.177098E+08   0.227472E+08   0.227459E+08   0.177086E+08   0.177098E+08   0.177098E+08   0.177133E+08  -0.477685E+00   0.957763E+07   0.957763E+07   0.451240E-01
   0.996866E-04   0.177095E+08   0.177095E+08   0.225359E+08   0.225343E+08   0.177079E+08   0.177095E+08   0.177095E+08   0.177129E+08  -0.477675E+00   0.957746E+07   0.957746E+07   0.504056E-01
   0.111402E-03   0.177091E+08   0.177091E+08   0.222745E+08   0.222725E+08   0.177070E+08   0.177091E+08   0.177091E+08   0.177125E+08  -0.477663E+00   0.957725E+07   0.957725E+07   0.562996E-01
   0.124493E-03   0.177087E+08   0.177087E+08   0.219520E+08   0.219496E+08   0.177059E+08   0.177086E+08   0.177087E+08   0.177120E+08  -0.477647E+00   0.957699E+07   0.957699E+07   0.628746E-01
   0.139124E-03   0.177081E+08   0.177081E+08   0.215553E+08   0.215523E+08   0.177045E+08   0.177080E+08   0.177081E+08   0.177113E+08  -0.477628E+00   0.957666E+07   0.957666E+07   0.702063E-01
   0.155474E-03   0.177073E+08   0.177073E+08   0.210691E+08   0.210654E+08   0.177028E+08   0.177072E+08   0.177073E+08   0.177105E+08  -0.477604E+00   0.957625E+07   0.957624E+07   0.783776E-01
   0.173745E-03   0.177064E+08   0.177064E+08   0.204760E+08   0.204716E+08   0.177006E+08   0.177063E+08   0.177064E+08   0.177094E+08  -0.477574E+00   0.957573E+07   0.957573E+07   0.874786E-01
   0.194163E-03   0.177052E+08   0.177052E+08   0.197569E+08   0.197517E+08   0.176979E+08   0.177051E+08   0.177052E+08   0.177082E+08  -0.477537E+00   0.957509E+07   0.957509E+07   0.976073E-01
