#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.382832E+06   0.382832E+06   0.510241E+06   0.510229E+06   0.429072E+06   0.383215E+06   0.382832E+06   0.386630E+06  -0.602120E+00   0.381769E+06   0.381769E+06   0.111084E+01
   0.798228E-04   0.382831E+06   0.382831E+06   0.510189E+06   0.510173E+06   0.429039E+06   0.383213E+06   0.382831E+06   0.386628E+06  -0.602117E+00   0.381767E+06   0.381767E+06   0.124138E+01
   0.892035E-04   0.382830E+06   0.382829E+06   0.510125E+06   0.510105E+06   0.428998E+06   0.383211E+06   0.382829E+06   0.386626E+06  -0.602113E+00   0.381766E+06   0.381766E+06   0.138725E+01
   0.996866E-04   0.382828E+06   0.382827E+06   0.510044E+06   0.510019E+06   0.428947E+06   0.383209E+06   0.382828E+06   0.386623E+06  -0.602108E+00   0.381764E+06   0.381764E+06   0.155026E+01
   0.111402E-03   0.382825E+06   0.382824E+06   0.509943E+06   0.509912E+06   0.428883E+06   0.383206E+06   0.382825E+06   0.386619E+06  -0.602102E+00   0.381761E+06   0.381761E+06   0.173243E+01
   0.124493E-03   0.382822E+06   0.382821E+06   0.509817E+06   0.509778E+06   0.428804E+06   0.383202E+06   0.382822E+06   0.386615E+06  -0.602095E+00   0.381758E+06   0.381758E+06   0.193599E+01
   0.139124E-03   0.382818E+06   0.382817E+06   0.509659E+06   0.509611E+06   0.428704E+06   0.383198E+06   0.382818E+06   0.386609E+06  -0.602085E+00   0.381754E+06   0.381754E+06   0.216346E+01
   0.155474E-03   0.382814E+06   0.382812E+06   0.509463E+06   0.509402E+06   0.428580E+06   0.383192E+06   0.382813E+06   0.386602E+06  -0.602074E+00   0.381750E+06   0.381749E+06   0.241764E+01
   0.173745E-03   0.382808E+06   0.382806E+06   0.509217E+06   0.509142E+06   0.428426E+06   0.383185E+06   0.382808E+06   0.386593E+06  -0.602059E+00   0.381743E+06   0.381743E+06   0.270167E+01
   0.194163E-03   0.382800E+06   0.382798E+06   0.508911E+06   0.508817E+06   0.428232E+06   0.383176E+06   0.382800E+06   0.386582E+06  -0.602041E+00   0.381736E+06   0.381736E+06   0.301904E+01
