#    L    TT             EE             BB             TE          
     2    0.13519E+04    0.25753E-05    0.13202E-05    0.27534E-01
     3    0.12478E+04    0.85390E-05    0.26410E-05    0.63763E-01
     4    0.11676E+04    0.21323E-04    0.44028E-05    0.10941E+00
     5    0.11121E+04    0.44659E-04    0.66064E-05    0.16343E+00
     6    0.10752E+04    0.82956E-04    0.92525E-05    0.22504E+00
     7    0.10516E+04    0.14125E-03    0.12342E-04    0.29346E+00
     8    0.10371E+04    0.22508E-03    0.15876E-04    0.36777E+00
     9    0.10296E+04    0.34063E-03    0.19856E-04    0.44730E+00
    10    0.10275E+04    0.49427E-03    0.24283E-04    0.53119E+00
    11    0.10294E+04    0.69327E-03    0.29158E-04    0.61869E+00
    12    0.10351E+04    0.94491E-03    0.34484E-04    0.70963E+00
    13    0.10433E+04    0.12568E-02    0.40260E-04    0.80227E+00
    14    0.10536E+04    0.16365E-02    0.46489E-04    0.89618E+00
    15    0.10657E+04    0.20929E-02    0.53173E-04    0.99049E+00
    16    0.10798E+04    0.26351E-02    0.60312E-04    0.10855E+01
    17    0.10951E+04    0.32718E-02    0.67910E-04    0.11795E+01
    18    0.11112E+04    0.40103E-02    0.75966E-04    0.12713E+01
    19    0.11296E+04    0.48641E-02    0.84483E-04    0.13621E+01
    20    0.11485E+04    0.58379E-02    0.93463E-04    0.14501E+01
    21    0.11682E+04    0.69423E-02    0.10291E-03    0.15344E+01
    22    0.11888E+04    0.81873E-02    0.11282E-03    0.16145E+01
    23    0.12100E+04    0.95825E-02    0.12319E-03    0.16897E+01
    24    0.12320E+04    0.11136E-01    0.13404E-03    0.17591E+01
    25    0.12547E+04    0.12859E-01    0.14535E-03    0.18226E+01
    26    0.12779E+04    0.14760E-01    0.15713E-03    0.18799E+01
    27    0.13017E+04    0.16850E-01    0.16939E-03    0.19300E+01
    28    0.13260E+04    0.19136E-01    0.18212E-03    0.19718E+01
    29    0.13510E+04    0.21628E-01    0.19533E-03    0.20049E+01
    30    0.13763E+04    0.24335E-01    0.20901E-03    0.20301E+01
    31    0.14020E+04    0.27267E-01    0.22317E-03    0.20460E+01
    32    0.14283E+04    0.30432E-01    0.23781E-03    0.20516E+01
    33    0.14550E+04    0.33839E-01    0.25292E-03    0.20457E+01
    34    0.14820E+04    0.37494E-01    0.26852E-03    0.20303E+01
    35    0.15094E+04    0.41408E-01    0.28459E-03    0.20038E+01
    36    0.15372E+04    0.45587E-01    0.30115E-03    0.19651E+01
    37    0.15654E+04    0.50041E-01    0.31819E-03    0.19133E+01
    38    0.15940E+04    0.54776E-01    0.33571E-03    0.18497E+01
    39    0.16228E+04    0.59796E-01    0.35371E-03    0.17738E+01
    40    0.16519E+04    0.65107E-01    0.37220E-03    0.16841E+01
    41    0.16815E+04    0.70720E-01    0.39116E-03    0.15797E+01
    42    0.17114E+04    0.76641E-01    0.41062E-03    0.14615E+01
    43    0.17415E+04    0.82876E-01    0.43055E-03    0.13304E+01
    44    0.17718E+04    0.89421E-01    0.45097E-03    0.11844E+01
    45    0.18027E+04    0.96286E-01    0.47187E-03    0.10221E+01
    46    0.18339E+04    0.10348E+00    0.49326E-03    0.84470E+00
    47    0.18652E+04    0.11101E+00    0.51513E-03    0.65368E+00
    48    0.18967E+04    0.11886E+00    0.53748E-03    0.44684E+00
    49    0.19287E+04    0.12705E+00    0.56032E-03    0.22240E+00
    50    0.19612E+04    0.13559E+00    0.58364E-03   -0.17975E-01
    51    0.19935E+04    0.14447E+00    0.60744E-03   -0.27248E+00
    52    0.20263E+04    0.15367E+00    0.63173E-03   -0.54325E+00
    53    0.20596E+04    0.16323E+00    0.65649E-03   -0.83253E+00
    54    0.20931E+04    0.17312E+00    0.68175E-03   -0.11384E+01
    55    0.21267E+04    0.18336E+00    0.70748E-03   -0.14591E+01
    56    0.21606E+04    0.19395E+00    0.73369E-03   -0.17962E+01
    57    0.21951E+04    0.20487E+00    0.76039E-03   -0.21518E+01
    58    0.22298E+04    0.21615E+00    0.78757E-03   -0.25245E+01
    59    0.22646E+04    0.22776E+00    0.81523E-03   -0.29124E+01
    60    0.22996E+04    0.23969E+00    0.84337E-03   -0.33149E+01
    61    0.23352E+04    0.25194E+00    0.87199E-03   -0.37319E+01
    62    0.23710E+04    0.26450E+00    0.90110E-03   -0.41650E+01
