#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.69385E+03    0.82922E-06    0.00000E+00    0.18104E-01    0.31931E-07    0.20988E-02   -0.28397E-07
     3    0.66398E+03    0.39196E-05    0.00000E+00    0.41256E-01    0.38769E-07    0.20677E-02   -0.48279E-07
     4    0.63725E+03    0.11290E-04    0.00000E+00    0.70532E-01    0.44619E-07    0.20000E-02   -0.67816E-07
     5    0.61842E+03    0.25468E-04    0.00000E+00    0.10535E+00    0.49668E-07    0.19212E-02   -0.87283E-07
     6    0.60635E+03    0.49452E-04    0.00000E+00    0.14525E+00    0.54042E-07    0.18408E-02   -0.10653E-06
     7    0.59938E+03    0.86672E-04    0.00000E+00    0.18975E+00    0.57864E-07    0.17625E-02   -0.12559E-06
     8    0.59591E+03    0.14092E-03    0.00000E+00    0.23828E+00    0.61223E-07    0.16878E-02   -0.14463E-06
     9    0.59525E+03    0.21642E-03    0.00000E+00    0.29045E+00    0.64190E-07    0.16170E-02   -0.16379E-06
    10    0.59673E+03    0.31753E-03    0.00000E+00    0.34565E+00    0.66811E-07    0.15501E-02   -0.18277E-06
    11    0.59983E+03    0.44923E-03    0.00000E+00    0.40350E+00    0.69146E-07    0.14878E-02   -0.20150E-06
    12    0.60462E+03    0.61652E-03    0.00000E+00    0.46384E+00    0.71202E-07    0.14289E-02   -0.21964E-06
    13    0.61034E+03    0.82462E-03    0.00000E+00    0.52557E+00    0.73044E-07    0.13748E-02   -0.23762E-06
    14    0.61692E+03    0.10787E-02    0.00000E+00    0.58840E+00    0.74667E-07    0.13236E-02   -0.25540E-06
    15    0.62418E+03    0.13849E-02    0.00000E+00    0.65178E+00    0.76118E-07    0.12758E-02   -0.27326E-06
    16    0.63235E+03    0.17494E-02    0.00000E+00    0.71594E+00    0.77407E-07    0.12304E-02   -0.29101E-06
    17    0.64103E+03    0.21782E-02    0.00000E+00    0.77978E+00    0.78534E-07    0.11879E-02   -0.30855E-06
    18    0.64996E+03    0.26763E-02    0.00000E+00    0.84259E+00    0.79538E-07    0.11479E-02   -0.32579E-06
    19    0.65996E+03    0.32529E-02    0.00000E+00    0.90497E+00    0.80423E-07    0.11107E-02   -0.34298E-06
    20    0.67015E+03    0.39112E-02    0.00000E+00    0.96584E+00    0.81190E-07    0.10751E-02   -0.35972E-06
    21    0.68068E+03    0.46585E-02    0.00000E+00    0.10246E+01    0.81857E-07    0.10415E-02   -0.37621E-06
    22    0.69153E+03    0.55015E-02    0.00000E+00    0.10811E+01    0.82436E-07    0.10098E-02   -0.39252E-06
    23    0.70266E+03    0.64469E-02    0.00000E+00    0.11348E+01    0.82933E-07    0.97982E-03   -0.40868E-06
    24    0.71410E+03    0.75005E-02    0.00000E+00    0.11848E+01    0.83347E-07    0.95155E-03   -0.42447E-06
    25    0.72581E+03    0.86691E-02    0.00000E+00    0.12314E+01    0.83695E-07    0.92475E-03   -0.44008E-06
    26    0.73778E+03    0.99590E-02    0.00000E+00    0.12743E+01    0.83980E-07    0.89914E-03   -0.45543E-06
    27    0.75000E+03    0.11377E-01    0.00000E+00    0.13130E+01    0.84202E-07    0.87479E-03   -0.47060E-06
    28    0.76238E+03    0.12929E-01    0.00000E+00    0.13466E+01    0.84372E-07    0.85171E-03   -0.48556E-06
    29    0.77507E+03    0.14621E-01    0.00000E+00    0.13748E+01    0.84488E-07    0.82986E-03   -0.50024E-06
    30    0.78793E+03    0.16459E-01    0.00000E+00    0.13981E+01    0.84561E-07    0.80887E-03   -0.51464E-06
    31    0.80094E+03    0.18450E-01    0.00000E+00    0.14158E+01    0.84586E-07    0.78877E-03   -0.52881E-06
    32    0.81417E+03    0.20599E-01    0.00000E+00    0.14273E+01    0.84574E-07    0.76965E-03   -0.54282E-06
    33    0.82759E+03    0.22912E-01    0.00000E+00    0.14316E+01    0.84527E-07    0.75152E-03   -0.55664E-06
    34    0.84119E+03    0.25392E-01    0.00000E+00    0.14298E+01    0.84444E-07    0.73408E-03   -0.57011E-06
    35    0.85494E+03    0.28048E-01    0.00000E+00    0.14213E+01    0.84329E-07    0.71732E-03   -0.58334E-06
    36    0.86882E+03    0.30884E-01    0.00000E+00    0.14054E+01    0.84186E-07    0.70128E-03   -0.59641E-06
    37    0.88292E+03    0.33905E-01    0.00000E+00    0.13815E+01    0.84016E-07    0.68599E-03   -0.60931E-06
    38    0.89718E+03    0.37116E-01    0.00000E+00    0.13500E+01    0.83821E-07    0.67128E-03   -0.62191E-06
    39    0.91162E+03    0.40518E-01    0.00000E+00    0.13106E+01    0.83603E-07    0.65713E-03   -0.63423E-06
    40    0.92611E+03    0.44116E-01    0.00000E+00    0.12627E+01    0.83363E-07    0.64357E-03   -0.64635E-06
    41    0.94088E+03    0.47918E-01    0.00000E+00    0.12056E+01    0.83104E-07    0.63061E-03   -0.65830E-06
    42    0.95574E+03    0.51926E-01    0.00000E+00    0.11400E+01    0.82827E-07    0.61812E-03   -0.67004E-06
    43    0.97079E+03    0.56145E-01    0.00000E+00    0.10665E+01    0.82533E-07    0.60600E-03   -0.68150E-06
    44    0.98583E+03    0.60569E-01    0.00000E+00    0.98366E+00    0.82223E-07    0.59432E-03   -0.69274E-06
    45    0.10012E+04    0.65208E-01    0.00000E+00    0.89061E+00    0.81898E-07    0.58317E-03   -0.70379E-06
    46    0.10167E+04    0.70072E-01    0.00000E+00    0.78805E+00    0.81560E-07    0.57242E-03   -0.71461E-06
    47    0.10323E+04    0.75150E-01    0.00000E+00    0.67686E+00    0.81211E-07    0.56196E-03   -0.72517E-06
    48    0.10479E+04    0.80449E-01    0.00000E+00    0.55587E+00    0.80850E-07    0.55187E-03   -0.73551E-06
    49    0.10638E+04    0.85965E-01    0.00000E+00    0.42418E+00    0.80478E-07    0.54218E-03   -0.74569E-06
    50    0.10800E+04    0.91718E-01    0.00000E+00    0.28245E+00    0.80097E-07    0.53283E-03   -0.75566E-06
    51    0.10961E+04    0.97697E-01    0.00000E+00    0.13152E+00    0.79708E-07    0.52373E-03   -0.76536E-06
    52    0.11125E+04    0.10388E+00    0.00000E+00   -0.29516E-01    0.79311E-07    0.51493E-03   -0.77485E-06
    53    0.11291E+04    0.11031E+00    0.00000E+00   -0.20172E+00    0.78907E-07    0.50647E-03   -0.78417E-06
    54    0.11458E+04    0.11695E+00    0.00000E+00   -0.38424E+00    0.78496E-07    0.49828E-03   -0.79328E-06
    55    0.11625E+04    0.12382E+00    0.00000E+00   -0.57624E+00    0.78078E-07    0.49029E-03   -0.80212E-06
    56    0.11795E+04    0.13091E+00    0.00000E+00   -0.77852E+00    0.77655E-07    0.48254E-03   -0.81075E-06
    57    0.11967E+04    0.13822E+00    0.00000E+00   -0.99195E+00    0.77228E-07    0.47509E-03   -0.81924E-06
    58    0.12141E+04    0.14576E+00    0.00000E+00   -0.12161E+01    0.76797E-07    0.46786E-03   -0.82754E-06
    59    0.12316E+04    0.15353E+00    0.00000E+00   -0.14501E+01    0.76362E-07    0.46080E-03   -0.83555E-06
    60    0.12491E+04    0.16149E+00    0.00000E+00   -0.16928E+01    0.75923E-07    0.45391E-03   -0.84331E-06
    61    0.12672E+04    0.16964E+00    0.00000E+00   -0.19434E+01    0.75481E-07    0.44724E-03   -0.85089E-06
    62    0.12852E+04    0.17800E+00    0.00000E+00   -0.22035E+01    0.75036E-07    0.44077E-03   -0.85828E-06
    63    0.13033E+04    0.18654E+00    0.00000E+00   -0.24745E+01    0.74590E-07    0.43450E-03   -0.86548E-06
    64    0.13217E+04    0.19533E+00    0.00000E+00   -0.27583E+01    0.74141E-07    0.42841E-03   -0.87250E-06
    65    0.13401E+04    0.20437E+00    0.00000E+00   -0.30562E+01    0.73691E-07    0.42250E-03   -0.87931E-06
    66    0.13588E+04    0.21362E+00    0.00000E+00   -0.33669E+01    0.73239E-07    0.41675E-03   -0.88594E-06
    67    0.13775E+04    0.22306E+00    0.00000E+00   -0.36880E+01    0.72787E-07    0.41114E-03   -0.89236E-06
    68    0.13966E+04    0.23272E+00    0.00000E+00   -0.40181E+01    0.72334E-07    0.40568E-03   -0.89857E-06
    69    0.14157E+04    0.24252E+00    0.00000E+00   -0.43543E+01    0.71881E-07    0.40036E-03   -0.90458E-06
    70    0.14352E+04    0.25249E+00    0.00000E+00   -0.46971E+01    0.71427E-07    0.39516E-03   -0.91039E-06
    71    0.14548E+04    0.26260E+00    0.00000E+00   -0.50478E+01    0.70974E-07    0.39009E-03   -0.91599E-06
    72    0.14746E+04    0.27282E+00    0.00000E+00   -0.54077E+01    0.70521E-07    0.38514E-03   -0.92139E-06
    73    0.14945E+04    0.28316E+00    0.00000E+00   -0.57777E+01    0.70068E-07    0.38031E-03   -0.92658E-06
    74    0.15145E+04    0.29361E+00    0.00000E+00   -0.61569E+01    0.69616E-07    0.37559E-03   -0.93157E-06
    75    0.15348E+04    0.30421E+00    0.00000E+00   -0.65444E+01    0.69164E-07    0.37098E-03   -0.93636E-06
    76    0.15552E+04    0.31498E+00    0.00000E+00   -0.69402E+01    0.68713E-07    0.36647E-03   -0.94095E-06
    77    0.15757E+04    0.32591E+00    0.00000E+00   -0.73444E+01    0.68264E-07    0.36207E-03   -0.94534E-06
    78    0.15966E+04    0.33701E+00    0.00000E+00   -0.77582E+01    0.67815E-07    0.35776E-03   -0.94953E-06
    79    0.16176E+04    0.34822E+00    0.00000E+00   -0.81777E+01    0.67368E-07    0.35355E-03   -0.95353E-06
    80    0.16388E+04    0.35954E+00    0.00000E+00   -0.86041E+01    0.66923E-07    0.34944E-03   -0.95733E-06
    81    0.16602E+04    0.37091E+00    0.00000E+00   -0.90379E+01    0.66479E-07    0.34542E-03   -0.96094E-06
    82    0.16818E+04    0.38235E+00    0.00000E+00   -0.94788E+01    0.66037E-07    0.34149E-03   -0.96436E-06
    83    0.17035E+04    0.39386E+00    0.00000E+00   -0.99267E+01    0.65597E-07    0.33764E-03   -0.96760E-06
    84    0.17255E+04    0.40542E+00    0.00000E+00   -0.10380E+02    0.65159E-07    0.33388E-03   -0.97064E-06
    85    0.17476E+04    0.41701E+00    0.00000E+00   -0.10840E+02    0.64722E-07    0.33020E-03   -0.97350E-06
    86    0.17699E+04    0.42866E+00    0.00000E+00   -0.11306E+02    0.64288E-07    0.32660E-03   -0.97616E-06
    87    0.17925E+04    0.44033E+00    0.00000E+00   -0.11777E+02    0.63856E-07    0.32307E-03   -0.97864E-06
    88    0.18151E+04    0.45203E+00    0.00000E+00   -0.12253E+02    0.63426E-07    0.31960E-03   -0.98093E-06
    89    0.18380E+04    0.46377E+00    0.00000E+00   -0.12735E+02    0.62999E-07    0.31621E-03   -0.98303E-06
    90    0.18611E+04    0.47549E+00    0.00000E+00   -0.13220E+02    0.62574E-07    0.31288E-03   -0.98495E-06
    91    0.18843E+04    0.48720E+00    0.00000E+00   -0.13709E+02    0.62152E-07    0.30961E-03   -0.98667E-06
    92    0.19077E+04    0.49888E+00    0.00000E+00   -0.14201E+02    0.61732E-07    0.30640E-03   -0.98821E-06
    93    0.19314E+04    0.51053E+00    0.00000E+00   -0.14696E+02    0.61314E-07    0.30326E-03   -0.98957E-06
    94    0.19551E+04    0.52212E+00    0.00000E+00   -0.15194E+02    0.60899E-07    0.30016E-03   -0.99074E-06
    95    0.19790E+04    0.53365E+00    0.00000E+00   -0.15695E+02    0.60487E-07    0.29712E-03   -0.99173E-06
    96    0.20029E+04    0.54511E+00    0.00000E+00   -0.16198E+02    0.60077E-07    0.29414E-03   -0.99254E-06
    97    0.20271E+04    0.55649E+00    0.00000E+00   -0.16703E+02    0.59671E-07    0.29120E-03   -0.99316E-06
    98    0.20515E+04    0.56778E+00    0.00000E+00   -0.17207E+02    0.59267E-07    0.28832E-03   -0.99360E-06
    99    0.20760E+04    0.57896E+00    0.00000E+00   -0.17714E+02    0.58865E-07    0.28548E-03   -0.99387E-06
   100    0.21007E+04    0.59002E+00    0.00000E+00   -0.18220E+02    0.58467E-07    0.28269E-03   -0.99396E-06
   101    0.21255E+04    0.60103E+00    0.00000E+00   -0.18727E+02    0.58071E-07    0.27994E-03   -0.99387E-06
   102    0.21507E+04    0.61183E+00    0.00000E+00   -0.19234E+02    0.57678E-07    0.27725E-03   -0.99360E-06
   103    0.21758E+04    0.62252E+00    0.00000E+00   -0.19740E+02    0.57289E-07    0.27459E-03   -0.99316E-06
   104    0.22011E+04    0.63308E+00    0.00000E+00   -0.20244E+02    0.56901E-07    0.27198E-03   -0.99254E-06
   105    0.22265E+04    0.64346E+00    0.00000E+00   -0.20748E+02    0.56517E-07    0.26941E-03   -0.99175E-06
   106    0.22521E+04    0.65372E+00    0.00000E+00   -0.21249E+02    0.56136E-07    0.26688E-03   -0.99079E-06
   107    0.22776E+04    0.66372E+00    0.00000E+00   -0.21748E+02    0.55757E-07    0.26438E-03   -0.98966E-06
   108    0.23033E+04    0.67353E+00    0.00000E+00   -0.22244E+02    0.55381E-07    0.26193E-03   -0.98836E-06
   109    0.23292E+04    0.68310E+00    0.00000E+00   -0.22737E+02    0.55009E-07    0.25952E-03   -0.98688E-06
   110    0.23551E+04    0.69241E+00    0.00000E+00   -0.23225E+02    0.54639E-07    0.25714E-03   -0.98524E-06
   111    0.23812E+04    0.70155E+00    0.00000E+00   -0.23710E+02    0.54272E-07    0.25480E-03   -0.98344E-06
   112    0.24073E+04    0.71044E+00    0.00000E+00   -0.24191E+02    0.53908E-07    0.25249E-03   -0.98147E-06
   113    0.24336E+04    0.71909E+00    0.00000E+00   -0.24666E+02    0.53546E-07    0.25021E-03   -0.97933E-06
   114    0.24600E+04    0.72743E+00    0.00000E+00   -0.25136E+02    0.53188E-07    0.24797E-03   -0.97703E-06
   115    0.24865E+04    0.73560E+00    0.00000E+00   -0.25600E+02    0.52833E-07    0.24576E-03   -0.97456E-06
   116    0.25130E+04    0.74339E+00    0.00000E+00   -0.26058E+02    0.52481E-07    0.24358E-03   -0.97194E-06
   117    0.25398E+04    0.75088E+00    0.00000E+00   -0.26509E+02    0.52131E-07    0.24143E-03   -0.96915E-06
   118    0.25667E+04    0.75821E+00    0.00000E+00   -0.26953E+02    0.51785E-07    0.23931E-03   -0.96621E-06
   119    0.25936E+04    0.76523E+00    0.00000E+00   -0.27389E+02    0.51441E-07    0.23721E-03   -0.96311E-06
