#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.686211E+07   0.686211E+07   0.907250E+07   0.907220E+07   0.686397E+07   0.686212E+07   0.686211E+07   0.686603E+07  -0.592883E+00   0.661814E+07   0.661814E+07   0.940001E-01
   0.798228E-04   0.686205E+07   0.686205E+07   0.905336E+07   0.905298E+07   0.686359E+07   0.686206E+07   0.686205E+07   0.686596E+07  -0.592877E+00   0.661808E+07   0.661808E+07   0.105035E+00
   0.892035E-04   0.686197E+07   0.686197E+07   0.902951E+07   0.902904E+07   0.686312E+07   0.686198E+07   0.686197E+07   0.686587E+07  -0.592869E+00   0.661800E+07   0.661800E+07   0.117361E+00
   0.996866E-04   0.686188E+07   0.686188E+07   0.899981E+07   0.899922E+07   0.686253E+07   0.686188E+07   0.686188E+07   0.686576E+07  -0.592859E+00   0.661791E+07   0.661791E+07   0.131130E+00
   0.111402E-03   0.686176E+07   0.686176E+07   0.896285E+07   0.896212E+07   0.686180E+07   0.686176E+07   0.686176E+07   0.686562E+07  -0.592847E+00   0.661780E+07   0.661780E+07   0.146507E+00
   0.124493E-03   0.686162E+07   0.686162E+07   0.891689E+07   0.891599E+07   0.686089E+07   0.686161E+07   0.686162E+07   0.686545E+07  -0.592831E+00   0.661765E+07   0.661765E+07   0.163679E+00
   0.139124E-03   0.686144E+07   0.686144E+07   0.885980E+07   0.885868E+07   0.685974E+07   0.686142E+07   0.686144E+07   0.686523E+07  -0.592812E+00   0.661747E+07   0.661747E+07   0.182850E+00
   0.155474E-03   0.686121E+07   0.686121E+07   0.878899E+07   0.878762E+07   0.685832E+07   0.686118E+07   0.686121E+07   0.686497E+07  -0.592788E+00   0.661725E+07   0.661725E+07   0.204249E+00
   0.173745E-03   0.686093E+07   0.686093E+07   0.870132E+07   0.869962E+07   0.685654E+07   0.686089E+07   0.686093E+07   0.686463E+07  -0.592758E+00   0.661697E+07   0.661697E+07   0.228129E+00
   0.194163E-03   0.686058E+07   0.686058E+07   0.859298E+07   0.859089E+07   0.685432E+07   0.686052E+07   0.686058E+07   0.686422E+07  -0.592721E+00   0.661662E+07   0.661662E+07   0.254766E+00
   0.216981E-03   0.686014E+07   0.686014E+07   0.845946E+07   0.845691E+07   0.685155E+07   0.686006E+07   0.686014E+07   0.686370E+07  -0.592675E+00   0.661619E+07   0.661619E+07   0.284467E+00
   0.242480E-03   0.685959E+07   0.685959E+07   0.829548E+07   0.829238E+07   0.684810E+07   0.685948E+07   0.685959E+07   0.686305E+07  -0.592617E+00   0.661565E+07   0.661565E+07   0.317565E+00
   0.270976E-03   0.685891E+07   0.685891E+07   0.809492E+07   0.809116E+07   0.684380E+07   0.685877E+07   0.685891E+07   0.686225E+07  -0.592546E+00   0.661497E+07   0.661497E+07   0.354426E+00
   0.302821E-03   0.685807E+07   0.685806E+07   0.785089E+07   0.784640E+07   0.683845E+07   0.685788E+07   0.685806E+07   0.686126E+07  -0.592457E+00   0.661413E+07   0.661413E+07   0.395443E+00
   0.338408E-03   0.685701E+07   0.685700E+07   0.755595E+07   0.755063E+07   0.683179E+07   0.685677E+07   0.685701E+07   0.686002E+07  -0.592346E+00   0.661309E+07   0.661309E+07   0.441040E+00
   0.378178E-03   0.685570E+07   0.685569E+07   0.720244E+07   0.719622E+07   0.682351E+07   0.685540E+07   0.685570E+07   0.685850E+07  -0.592209E+00   0.661179E+07   0.661178E+07   0.491667E+00
   0.422621E-03   0.685407E+07   0.685406E+07   0.678315E+07   0.677602E+07   0.681322E+07   0.685369E+07   0.685407E+07   0.685660E+07  -0.592040E+00   0.661017E+07   0.661017E+07   0.547800E+00
   0.472287E-03   0.685206E+07   0.685204E+07   0.629244E+07   0.628445E+07   0.680046E+07   0.685157E+07   0.685205E+07   0.685427E+07  -0.591831E+00   0.660816E+07   0.660816E+07   0.609930E+00
   0.527790E-03   0.684956E+07   0.684953E+07   0.572779E+07   0.571911E+07   0.678467E+07   0.684894E+07   0.684955E+07   0.685141E+07  -0.591575E+00   0.660567E+07   0.660567E+07   0.678562E+00
   0.589815E-03   0.684647E+07   0.684644E+07   0.509196E+07   0.508294E+07   0.676517E+07   0.684570E+07   0.684647E+07   0.684789E+07  -0.591260E+00   0.660260E+07   0.660260E+07   0.754203E+00
   0.659130E-03   0.684266E+07   0.684262E+07   0.439564E+07   0.438680E+07   0.674113E+07   0.684170E+07   0.684266E+07   0.684359E+07  -0.590875E+00   0.659880E+07   0.659880E+07   0.837359E+00
   0.736590E-03   0.683798E+07   0.683793E+07   0.366005E+07   0.365214E+07   0.671161E+07   0.683678E+07   0.683798E+07   0.683836E+07  -0.590407E+00   0.659412E+07   0.659412E+07   0.928524E+00
   0.823153E-03   0.683225E+07   0.683218E+07   0.291884E+07   0.291271E+07   0.667549E+07   0.683076E+07   0.683224E+07   0.683201E+07  -0.589841E+00   0.658838E+07   0.658838E+07   0.102819E+01
   0.919889E-03   0.682524E+07   0.682517E+07   0.221741E+07   0.221391E+07   0.663160E+07   0.682340E+07   0.682524E+07   0.682436E+07  -0.589158E+00   0.658136E+07   0.658136E+07   0.113685E+01
   0.102799E-02   0.681673E+07   0.681664E+07   0.160778E+07   0.160739E+07   0.657856E+07   0.681447E+07   0.681672E+07   0.681516E+07  -0.588340E+00   0.657282E+07   0.657282E+07   0.125506E+01
   0.114880E-02   0.680643E+07   0.680631E+07   0.113701E+07   0.113946E+07   0.651472E+07   0.680366E+07   0.680642E+07   0.680414E+07  -0.587364E+00   0.656248E+07   0.656247E+07   0.138344E+01
   0.128381E-02   0.679403E+07   0.679387E+07   0.829592E+06   0.833572E+06   0.643886E+07   0.679065E+07   0.679401E+07   0.679100E+07  -0.586206E+00   0.655002E+07   0.655001E+07   0.152276E+01
   0.143468E-02   0.677916E+07   0.677897E+07   0.669816E+06   0.673145E+06   0.634932E+07   0.677507E+07   0.677914E+07   0.677536E+07  -0.584834E+00   0.653509E+07   0.653508E+07   0.167402E+01
   0.160328E-02   0.676145E+07   0.676121E+07   0.597256E+06   0.597935E+06   0.624503E+07   0.675653E+07   0.676142E+07   0.675679E+07  -0.583214E+00   0.651733E+07   0.651732E+07   0.183837E+01
   0.179170E-02   0.674044E+07   0.674014E+07   0.531112E+06   0.528985E+06   0.612530E+07   0.673458E+07   0.674040E+07   0.673481E+07  -0.581306E+00   0.649631E+07   0.649630E+07   0.201714E+01
   0.200226E-02   0.671565E+07   0.671528E+07   0.422929E+06   0.420475E+06   0.598999E+07   0.670874E+07   0.671560E+07   0.670892E+07  -0.579064E+00   0.647157E+07   0.647156E+07   0.221163E+01
   0.223756E-02   0.668655E+07   0.668609E+07   0.297898E+06   0.298069E+06   0.583966E+07   0.667848E+07   0.668649E+07   0.667860E+07  -0.576442E+00   0.644262E+07   0.644261E+07   0.242313E+01
   0.250052E-02   0.665257E+07   0.665200E+07   0.221062E+06   0.223136E+06   0.567559E+07   0.664325E+07   0.665250E+07   0.664335E+07  -0.573393E+00   0.640893E+07   0.640891E+07   0.265291E+01
   0.279438E-02   0.661314E+07   0.661243E+07   0.198344E+06   0.198390E+06   0.549947E+07   0.660251E+07   0.661305E+07   0.660260E+07  -0.569869E+00   0.636993E+07   0.636991E+07   0.290242E+01
   0.312277E-02   0.656766E+07   0.656678E+07   0.163750E+06   0.162142E+06   0.531292E+07   0.655568E+07   0.656755E+07   0.655575E+07  -0.565821E+00   0.632508E+07   0.632506E+07   0.317327E+01
   0.348976E-02   0.651555E+07   0.651445E+07   0.112861E+06   0.113763E+06   0.511692E+07   0.650217E+07   0.651540E+07   0.650222E+07  -0.561198E+00   0.627384E+07   0.627381E+07   0.346705E+01
   0.389987E-02   0.645619E+07   0.645483E+07   0.977367E+05   0.979911E+05   0.491141E+07   0.644140E+07   0.645601E+07   0.644144E+07  -0.555948E+00   0.621563E+07   0.621559E+07   0.378534E+01
   0.435818E-02   0.638899E+07   0.638731E+07   0.779500E+05   0.766243E+05   0.469553E+07   0.637275E+07   0.638877E+07   0.637278E+07  -0.550021E+00   0.614986E+07   0.614981E+07   0.412975E+01
   0.487035E-02   0.631333E+07   0.631125E+07   0.593464E+05   0.584851E+05   0.446842E+07   0.629560E+07   0.631306E+07   0.629563E+07  -0.543359E+00   0.607594E+07   0.607588E+07   0.450181E+01
   0.492476E-02   0.630528E+07   0.630315E+07   0.592512E+05   0.580525E+05   0.444508E+07   0.628740E+07   0.630500E+07   0.628742E+07  -0.542651E+00   0.606808E+07   0.606802E+07   0.454059E+01
   0.497979E-02   0.629713E+07   0.629496E+07   0.592341E+05   0.576373E+05   0.442163E+07   0.627910E+07   0.629684E+07   0.627912E+07  -0.541934E+00   0.606013E+07   0.606006E+07   0.457966E+01
   0.503543E-02   0.628889E+07   0.628667E+07   0.591777E+05   0.571483E+05   0.439807E+07   0.627071E+07   0.628860E+07   0.627073E+07  -0.541210E+00   0.605209E+07   0.605202E+07   0.461902E+01
   0.509169E-02   0.628055E+07   0.627829E+07   0.589702E+05   0.565054E+05   0.437440E+07   0.626222E+07   0.628026E+07   0.626225E+07  -0.540477E+00   0.604395E+07   0.604389E+07   0.465867E+01
   0.514858E-02   0.627213E+07   0.626981E+07   0.585159E+05   0.556469E+05   0.435062E+07   0.625364E+07   0.627182E+07   0.625367E+07  -0.539737E+00   0.603573E+07   0.603566E+07   0.469862E+01
   0.520610E-02   0.626360E+07   0.626124E+07   0.577437E+05   0.545364E+05   0.432673E+07   0.624497E+07   0.626330E+07   0.624500E+07  -0.538988E+00   0.602742E+07   0.602735E+07   0.473886E+01
   0.526427E-02   0.625499E+07   0.625258E+07   0.566155E+05   0.531666E+05   0.430273E+07   0.623620E+07   0.625467E+07   0.623623E+07  -0.538231E+00   0.601901E+07   0.601894E+07   0.477941E+01
   0.532309E-02   0.624628E+07   0.624381E+07   0.551295E+05   0.515608E+05   0.427862E+07   0.622734E+07   0.624595E+07   0.622736E+07  -0.537466E+00   0.601052E+07   0.601044E+07   0.482024E+01
   0.538256E-02   0.623747E+07   0.623495E+07   0.533213E+05   0.497701E+05   0.425441E+07   0.621838E+07   0.623714E+07   0.621840E+07  -0.536692E+00   0.600193E+07   0.600185E+07   0.486138E+01
   0.544270E-02   0.622856E+07   0.622599E+07   0.512604E+05   0.478691E+05   0.423009E+07   0.620932E+07   0.622823E+07   0.620934E+07  -0.535910E+00   0.599324E+07   0.599317E+07   0.490282E+01
   0.550352E-02   0.621956E+07   0.621693E+07   0.490437E+05   0.459470E+05   0.420567E+07   0.620016E+07   0.621922E+07   0.620018E+07  -0.535119E+00   0.598447E+07   0.598439E+07   0.494456E+01
   0.556501E-02   0.621046E+07   0.620778E+07   0.467844E+05   0.440980E+05   0.418115E+07   0.619091E+07   0.621011E+07   0.619093E+07  -0.534320E+00   0.597559E+07   0.597552E+07   0.498659E+01
   0.562719E-02   0.620126E+07   0.619852E+07   0.446002E+05   0.424099E+05   0.415653E+07   0.618155E+07   0.620090E+07   0.618157E+07  -0.533513E+00   0.596663E+07   0.596655E+07   0.502893E+01
   0.569006E-02   0.619195E+07   0.618916E+07   0.425998E+05   0.409538E+05   0.413181E+07   0.617210E+07   0.619159E+07   0.617212E+07  -0.532697E+00   0.595756E+07   0.595748E+07   0.507157E+01
   0.575363E-02   0.618255E+07   0.617970E+07   0.408699E+05   0.397747E+05   0.410700E+07   0.616254E+07   0.618218E+07   0.616256E+07  -0.531872E+00   0.594840E+07   0.594832E+07   0.511452E+01
   0.581792E-02   0.617305E+07   0.617014E+07   0.394651E+05   0.388858E+05   0.408209E+07   0.615289E+07   0.617267E+07   0.615290E+07  -0.531038E+00   0.593914E+07   0.593906E+07   0.515777E+01
   0.588292E-02   0.616345E+07   0.616047E+07   0.384008E+05   0.382656E+05   0.405709E+07   0.614313E+07   0.616306E+07   0.614315E+07  -0.530196E+00   0.592979E+07   0.592970E+07   0.520132E+01
   0.594865E-02   0.615374E+07   0.615070E+07   0.376516E+05   0.378607E+05   0.403199E+07   0.613327E+07   0.615334E+07   0.613329E+07  -0.529345E+00   0.592033E+07   0.592024E+07   0.524517E+01
   0.601512E-02   0.614393E+07   0.614082E+07   0.371548E+05   0.375922E+05   0.400681E+07   0.612331E+07   0.614352E+07   0.612332E+07  -0.528484E+00   0.591078E+07   0.591069E+07   0.528933E+01
   0.608233E-02   0.613402E+07   0.613085E+07   0.368184E+05   0.373660E+05   0.398154E+07   0.611324E+07   0.613360E+07   0.611325E+07  -0.527615E+00   0.590112E+07   0.590103E+07   0.533379E+01
   0.615028E-02   0.612400E+07   0.612076E+07   0.365349E+05   0.370856E+05   0.395618E+07   0.610307E+07   0.612358E+07   0.610308E+07  -0.526737E+00   0.589136E+07   0.589127E+07   0.537856E+01
   0.621900E-02   0.611387E+07   0.611057E+07   0.361960E+05   0.366660E+05   0.393074E+07   0.609279E+07   0.611344E+07   0.609280E+07  -0.525850E+00   0.588151E+07   0.588141E+07   0.542363E+01
   0.628849E-02   0.610365E+07   0.610027E+07   0.357096E+05   0.360461E+05   0.390522E+07   0.608241E+07   0.610320E+07   0.608242E+07  -0.524954E+00   0.587155E+07   0.587145E+07   0.546901E+01
   0.635875E-02   0.609331E+07   0.608986E+07   0.350134E+05   0.351982E+05   0.387962E+07   0.607192E+07   0.609286E+07   0.607193E+07  -0.524048E+00   0.586149E+07   0.586139E+07   0.551469E+01
   0.642980E-02   0.608286E+07   0.607934E+07   0.340853E+05   0.341327E+05   0.385395E+07   0.606132E+07   0.608240E+07   0.606133E+07  -0.523133E+00   0.585132E+07   0.585122E+07   0.556068E+01
   0.650164E-02   0.607231E+07   0.606872E+07   0.329479E+05   0.328967E+05   0.382820E+07   0.605061E+07   0.607184E+07   0.605063E+07  -0.522209E+00   0.584105E+07   0.584095E+07   0.560697E+01
   0.657428E-02   0.606165E+07   0.605798E+07   0.316646E+05   0.315677E+05   0.380238E+07   0.603980E+07   0.606117E+07   0.603981E+07  -0.521276E+00   0.583068E+07   0.583057E+07   0.565357E+01
   0.664773E-02   0.605088E+07   0.604713E+07   0.303304E+05   0.302404E+05   0.377650E+07   0.602888E+07   0.605039E+07   0.602889E+07  -0.520333E+00   0.582020E+07   0.582009E+07   0.570047E+01
   0.672201E-02   0.604000E+07   0.603618E+07   0.290551E+05   0.290118E+05   0.375055E+07   0.601784E+07   0.603950E+07   0.601786E+07  -0.519381E+00   0.580962E+07   0.580951E+07   0.574767E+01
   0.679711E-02   0.602901E+07   0.602510E+07   0.279444E+05   0.279644E+05   0.372454E+07   0.600670E+07   0.602850E+07   0.600671E+07  -0.518419E+00   0.579892E+07   0.579881E+07   0.579517E+01
   0.687306E-02   0.601791E+07   0.601392E+07   0.270799E+05   0.271513E+05   0.369848E+07   0.599544E+07   0.601739E+07   0.599546E+07  -0.517447E+00   0.578812E+07   0.578801E+07   0.584298E+01
   0.694985E-02   0.600669E+07   0.600262E+07   0.265024E+05   0.265866E+05   0.367236E+07   0.598408E+07   0.600616E+07   0.598409E+07  -0.516466E+00   0.577722E+07   0.577710E+07   0.589108E+01
   0.702750E-02   0.599537E+07   0.599121E+07   0.262024E+05   0.262418E+05   0.364619E+07   0.597260E+07   0.599482E+07   0.597261E+07  -0.515475E+00   0.576620E+07   0.576608E+07   0.593949E+01
   0.710602E-02   0.598392E+07   0.597968E+07   0.261189E+05   0.260507E+05   0.361997E+07   0.596101E+07   0.598337E+07   0.596102E+07  -0.514474E+00   0.575508E+07   0.575496E+07   0.598819E+01
   0.718542E-02   0.597237E+07   0.596803E+07   0.264801E+05   0.259210E+05   0.359370E+07   0.594930E+07   0.597180E+07   0.594931E+07  -0.513464E+00   0.574384E+07   0.574372E+07   0.603720E+01
