#           k/h    P           
    0.10000E-03    0.24185E+00
    0.10202E-03    0.24658E+00
    0.10408E-03    0.25141E+00
    0.10618E-03    0.25634E+00
    0.10833E-03    0.26136E+00
    0.11052E-03    0.26648E+00
    0.11275E-03    0.27170E+00
    0.11503E-03    0.27702E+00
    0.11735E-03    0.28244E+00
    0.11972E-03    0.28797E+00
    0.12214E-03    0.29361E+00
    0.12461E-03    0.29936E+00
    0.12712E-03    0.30523E+00
    0.12969E-03    0.31120E+00
    0.13231E-03    0.31730E+00
    0.13499E-03    0.32351E+00
    0.13771E-03    0.32985E+00
    0.14049E-03    0.33631E+00
    0.14333E-03    0.34289E+00
    0.14623E-03    0.34960E+00
    0.14918E-03    0.35645E+00
    0.15220E-03    0.36343E+00
    0.15527E-03    0.37055E+00
    0.15841E-03    0.37780E+00
    0.16161E-03    0.38520E+00
    0.16487E-03    0.39274E+00
    0.16820E-03    0.40043E+00
    0.17160E-03    0.40827E+00
    0.17507E-03    0.41626E+00
    0.17860E-03    0.42441E+00
    0.18221E-03    0.43272E+00
    0.18589E-03    0.44119E+00
    0.18965E-03    0.44983E+00
    0.19348E-03    0.45864E+00
    0.19739E-03    0.46761E+00
    0.20138E-03    0.47677E+00
    0.20544E-03    0.48610E+00
    0.20959E-03    0.49561E+00
    0.21383E-03    0.50531E+00
    0.21815E-03    0.51520E+00
    0.22255E-03    0.52529E+00
    0.22705E-03    0.53557E+00
    0.23164E-03    0.54605E+00
    0.23632E-03    0.55673E+00
    0.24109E-03    0.56763E+00
    0.24596E-03    0.57874E+00
    0.25093E-03    0.59006E+00
    0.25600E-03    0.60160E+00
    0.26117E-03    0.61337E+00
    0.26645E-03    0.62537E+00
    0.27183E-03    0.63761E+00
    0.27732E-03    0.65008E+00
    0.28292E-03    0.66280E+00
    0.28864E-03    0.67576E+00
    0.29447E-03    0.68898E+00
    0.30042E-03    0.70245E+00
    0.30649E-03    0.71619E+00
    0.31268E-03    0.73019E+00
    0.31899E-03    0.74447E+00
    0.32544E-03    0.75902E+00
    0.33201E-03    0.77386E+00
    0.33872E-03    0.78899E+00
    0.34556E-03    0.80441E+00
    0.35254E-03    0.82013E+00
    0.35966E-03    0.83616E+00
    0.36693E-03    0.85249E+00
    0.37434E-03    0.86915E+00
    0.38190E-03    0.88613E+00
    0.38962E-03    0.90344E+00
    0.39749E-03    0.92109E+00
    0.40552E-03    0.93907E+00
    0.41371E-03    0.95741E+00
    0.42207E-03    0.97610E+00
    0.43060E-03    0.99516E+00
    0.43929E-03    0.10146E+01
    0.44817E-03    0.10344E+01
    0.45722E-03    0.10546E+01
    0.46646E-03    0.10751E+01
    0.47588E-03    0.10961E+01
    0.48550E-03    0.11175E+01
    0.49530E-03    0.11393E+01
    0.50531E-03    0.11615E+01
    0.51552E-03    0.11841E+01
    0.52593E-03    0.12072E+01
    0.53656E-03    0.12307E+01
    0.54739E-03    0.12547E+01
    0.55845E-03    0.12791E+01
    0.56973E-03    0.13041E+01
    0.58124E-03    0.13294E+01
    0.59299E-03    0.13553E+01
    0.60496E-03    0.13817E+01
    0.61719E-03    0.14086E+01
    0.62965E-03    0.14359E+01
    0.64237E-03    0.14639E+01
    0.65535E-03    0.14923E+01
    0.66859E-03    0.15213E+01
    0.68210E-03    0.15508E+01
    0.69588E-03    0.15810E+01
    0.70993E-03    0.16116E+01
    0.72427E-03    0.16429E+01
    0.73891E-03    0.16748E+01
    0.75383E-03    0.17072E+01
    0.76906E-03    0.17403E+01
    0.78460E-03    0.17740E+01
    0.80045E-03    0.18083E+01
    0.81662E-03    0.18433E+01
    0.83311E-03    0.18790E+01
    0.84994E-03    0.19153E+01
    0.86711E-03    0.19523E+01
    0.88463E-03    0.19900E+01
    0.90250E-03    0.20284E+01
    0.92073E-03    0.20675E+01
    0.93933E-03    0.21074E+01
    0.95831E-03    0.21479E+01
    0.97767E-03    0.21893E+01
    0.99742E-03    0.22314E+01
    0.10176E-02    0.22743E+01
    0.10381E-02    0.23180E+01
    0.10591E-02    0.23624E+01
    0.10805E-02    0.24077E+01
    0.11023E-02    0.24538E+01
    0.11246E-02    0.25008E+01
    0.11473E-02    0.25486E+01
    0.11705E-02    0.25973E+01
    0.11941E-02    0.26469E+01
    0.12182E-02    0.26973E+01
    0.12429E-02    0.27487E+01
