#    L    TT             EE             TE             PP             TP          
     2    0.13368E+04    0.16350E-05    0.35761E-01    0.13234E+07    0.37258E+05
     3    0.12845E+04    0.77324E-05    0.81345E-01    0.20340E+07    0.43926E+05
     4    0.12364E+04    0.22280E-04    0.13900E+00    0.26641E+07    0.46900E+05
     5    0.12024E+04    0.50275E-04    0.20762E+00    0.32189E+07    0.47970E+05
     6    0.11808E+04    0.97644E-04    0.28627E+00    0.37067E+07    0.48009E+05
     7    0.11686E+04    0.17117E-03    0.37403E+00    0.41376E+07    0.47467E+05
     8    0.11629E+04    0.27835E-03    0.46978E+00    0.45196E+07    0.46590E+05
     9    0.11624E+04    0.42755E-03    0.57275E+00    0.48598E+07    0.45517E+05
    10    0.11659E+04    0.62738E-03    0.68175E+00    0.51631E+07    0.44336E+05
    11    0.11724E+04    0.88773E-03    0.79602E+00    0.54352E+07    0.43123E+05
    12    0.11820E+04    0.12184E-02    0.91528E+00    0.56777E+07    0.41884E+05
    13    0.11934E+04    0.16299E-02    0.10373E+01    0.58966E+07    0.40688E+05
    14    0.12064E+04    0.21323E-02    0.11616E+01    0.60922E+07    0.39501E+05
    15    0.12206E+04    0.27379E-02    0.12871E+01    0.62688E+07    0.38355E+05
    16    0.12366E+04    0.34586E-02    0.14142E+01    0.64277E+07    0.37234E+05
    17    0.12535E+04    0.43067E-02    0.15407E+01    0.65695E+07    0.36157E+05
    18    0.12708E+04    0.52918E-02    0.16653E+01    0.66975E+07    0.35123E+05
    19    0.12902E+04    0.64324E-02    0.17892E+01    0.68125E+07    0.34143E+05
    20    0.13099E+04    0.77346E-02    0.19101E+01    0.69149E+07    0.33190E+05
    21    0.13303E+04    0.92129E-02    0.20270E+01    0.70063E+07    0.32281E+05
    22    0.13512E+04    0.10881E-01    0.21394E+01    0.70881E+07    0.31411E+05
    23    0.13727E+04    0.12751E-01    0.22467E+01    0.71608E+07    0.30578E+05
    24    0.13947E+04    0.14835E-01    0.23467E+01    0.72246E+07    0.29787E+05
    25    0.14172E+04    0.17147E-01    0.24398E+01    0.72810E+07    0.29030E+05
    26    0.14402E+04    0.19699E-01    0.25260E+01    0.73303E+07    0.28300E+05
    27    0.14637E+04    0.22505E-01    0.26040E+01    0.73729E+07    0.27601E+05
    28    0.14875E+04    0.25576E-01    0.26721E+01    0.74095E+07    0.26935E+05
    29    0.15118E+04    0.28924E-01    0.27295E+01    0.74404E+07    0.26300E+05
    30    0.15365E+04    0.32560E-01    0.27775E+01    0.74664E+07    0.25687E+05
    31    0.15614E+04    0.36498E-01    0.28145E+01    0.74870E+07    0.25096E+05
    32    0.15867E+04    0.40750E-01    0.28395E+01    0.75036E+07    0.24531E+05
    33    0.16124E+04    0.45326E-01    0.28505E+01    0.75161E+07    0.23994E+05
    34    0.16384E+04    0.50235E-01    0.28493E+01    0.75246E+07    0.23474E+05
    35    0.16647E+04    0.55489E-01    0.28351E+01    0.75295E+07    0.22973E+05
    36    0.16912E+04    0.61100E-01    0.28065E+01    0.75313E+07    0.22492E+05
    37    0.17182E+04    0.67076E-01    0.27622E+01    0.75299E+07    0.22031E+05
    38    0.17454E+04    0.73427E-01    0.27032E+01    0.75257E+07    0.21586E+05
    39    0.17729E+04    0.80158E-01    0.26287E+01    0.75188E+07    0.21157E+05
    40    0.18006E+04    0.87278E-01    0.25373E+01    0.75094E+07    0.20745E+05
    41    0.18288E+04    0.94800E-01    0.24281E+01    0.74978E+07    0.20350E+05
    42    0.18572E+04    0.10273E+00    0.23024E+01    0.74841E+07    0.19968E+05
    43    0.18858E+04    0.11107E+00    0.21610E+01    0.74683E+07    0.19597E+05
    44    0.19145E+04    0.11983E+00    0.20014E+01    0.74507E+07    0.19238E+05
    45    0.19438E+04    0.12901E+00    0.18219E+01    0.74313E+07    0.18894E+05
    46    0.19733E+04    0.13862E+00    0.16237E+01    0.74104E+07    0.18563E+05
    47    0.20030E+04    0.14867E+00    0.14086E+01    0.73880E+07    0.18239E+05
    48    0.20329E+04    0.15915E+00    0.11743E+01    0.73642E+07    0.17926E+05
    49    0.20632E+04    0.17006E+00    0.91909E+00    0.73391E+07    0.17626E+05
    50    0.20940E+04    0.18143E+00    0.64426E+00    0.73128E+07    0.17335E+05
    51    0.21247E+04    0.19325E+00    0.35133E+00    0.72855E+07    0.17051E+05
    52    0.21559E+04    0.20549E+00    0.38533E-01    0.72571E+07    0.16777E+05
    53    0.21875E+04    0.21819E+00   -0.29601E+00    0.72278E+07    0.16512E+05
    54    0.22193E+04    0.23132E+00   -0.65073E+00    0.71976E+07    0.16256E+05
    55    0.22512E+04    0.24490E+00   -0.10241E+01    0.71666E+07    0.16005E+05
    56    0.22836E+04    0.25893E+00   -0.14176E+01    0.71349E+07    0.15762E+05
    57    0.23164E+04    0.27339E+00   -0.18331E+01    0.71025E+07    0.15528E+05
    58    0.23495E+04    0.28829E+00   -0.22692E+01    0.70695E+07    0.15300E+05
    59    0.23827E+04    0.30363E+00   -0.27243E+01    0.70359E+07    0.15077E+05
    60    0.24162E+04    0.31937E+00   -0.31976E+01    0.70017E+07    0.14860E+05
    61    0.24504E+04    0.33551E+00   -0.36891E+01    0.69671E+07    0.14649E+05
    62    0.24846E+04    0.35206E+00   -0.42001E+01    0.69321E+07    0.14445E+05
    63    0.25191E+04    0.36901E+00   -0.47320E+01    0.68966E+07    0.14246E+05
    64    0.25542E+04    0.38639E+00   -0.52867E+01    0.68608E+07    0.14053E+05
    65    0.25894E+04    0.40421E+00   -0.58652E+01    0.68247E+07    0.13865E+05
    66    0.26250E+04    0.42243E+00   -0.64660E+01    0.67883E+07    0.13682E+05
    67    0.26609E+04    0.44103E+00   -0.70867E+01    0.67517E+07    0.13504E+05
    68    0.26972E+04    0.46003E+00   -0.77256E+01    0.67148E+07    0.13330E+05
    69    0.27338E+04    0.47934E+00   -0.83798E+01    0.66778E+07    0.13161E+05
    70    0.27709E+04    0.49899E+00   -0.90496E+01    0.66406E+07    0.12995E+05
    71    0.28082E+04    0.51893E+00   -0.97360E+01    0.66033E+07    0.12833E+05
    72    0.28459E+04    0.53915E+00   -0.10440E+02    0.65658E+07    0.12675E+05
    73    0.28839E+04    0.55962E+00   -0.11163E+02    0.65283E+07    0.12520E+05
    74    0.29222E+04    0.58035E+00   -0.11903E+02    0.64907E+07    0.12369E+05
    75    0.29609E+04    0.60137E+00   -0.12660E+02    0.64530E+07    0.12222E+05
    76    0.29998E+04    0.62267E+00   -0.13432E+02    0.64153E+07    0.12077E+05
    77    0.30392E+04    0.64425E+00   -0.14221E+02    0.63775E+07    0.11936E+05
    78    0.30790E+04    0.66612E+00   -0.15027E+02    0.63398E+07    0.11798E+05
    79    0.31190E+04    0.68819E+00   -0.15846E+02    0.63021E+07    0.11663E+05
    80    0.31596E+04    0.71047E+00   -0.16679E+02    0.62644E+07    0.11530E+05
    81    0.32004E+04    0.73287E+00   -0.17526E+02    0.62268E+07    0.11401E+05
    82    0.32417E+04    0.75543E+00   -0.18387E+02    0.61892E+07    0.11274E+05
    83    0.32833E+04    0.77812E+00   -0.19261E+02    0.61517E+07    0.11151E+05
    84    0.33253E+04    0.80091E+00   -0.20147E+02    0.61143E+07    0.11030E+05
