#           k/h    P           
    0.10000E-03    0.32473E+00
    0.10202E-03    0.33109E+00
    0.10408E-03    0.33758E+00
    0.10618E-03    0.34419E+00
    0.10833E-03    0.35093E+00
    0.11052E-03    0.35780E+00
    0.11275E-03    0.36481E+00
    0.11503E-03    0.37195E+00
    0.11735E-03    0.37924E+00
    0.11972E-03    0.38666E+00
    0.12214E-03    0.39423E+00
    0.12461E-03    0.40195E+00
    0.12712E-03    0.40983E+00
    0.12969E-03    0.41785E+00
    0.13231E-03    0.42603E+00
    0.13499E-03    0.43437E+00
    0.13771E-03    0.44288E+00
    0.14049E-03    0.45155E+00
    0.14333E-03    0.46039E+00
    0.14623E-03    0.46941E+00
    0.14918E-03    0.47860E+00
    0.15220E-03    0.48797E+00
    0.15527E-03    0.49752E+00
    0.15841E-03    0.50726E+00
    0.16161E-03    0.51719E+00
    0.16487E-03    0.52732E+00
    0.16820E-03    0.53764E+00
    0.17160E-03    0.54817E+00
    0.17507E-03    0.55890E+00
    0.17860E-03    0.56984E+00
    0.18221E-03    0.58099E+00
    0.18589E-03    0.59237E+00
    0.18965E-03    0.60396E+00
    0.19348E-03    0.61578E+00
    0.19739E-03    0.62783E+00
    0.20138E-03    0.64012E+00
    0.20544E-03    0.65265E+00
    0.20959E-03    0.66542E+00
    0.21383E-03    0.67844E+00
    0.21815E-03    0.69172E+00
    0.22255E-03    0.70525E+00
    0.22705E-03    0.71905E+00
    0.23164E-03    0.73312E+00
    0.23632E-03    0.74747E+00
    0.24109E-03    0.76209E+00
    0.24596E-03    0.77700E+00
    0.25093E-03    0.79220E+00
    0.25600E-03    0.80769E+00
    0.26117E-03    0.82349E+00
    0.26645E-03    0.83960E+00
    0.27183E-03    0.85601E+00
    0.27732E-03    0.87275E+00
    0.28292E-03    0.88982E+00
    0.28864E-03    0.90722E+00
    0.29447E-03    0.92495E+00
    0.30042E-03    0.94304E+00
    0.30649E-03    0.96147E+00
    0.31268E-03    0.98026E+00
    0.31899E-03    0.99942E+00
    0.32544E-03    0.10190E+01
    0.33201E-03    0.10389E+01
    0.33872E-03    0.10592E+01
    0.34556E-03    0.10799E+01
    0.35254E-03    0.11009E+01
    0.35966E-03    0.11225E+01
    0.36693E-03    0.11444E+01
    0.37434E-03    0.11667E+01
    0.38190E-03    0.11895E+01
    0.38962E-03    0.12127E+01
    0.39749E-03    0.12364E+01
    0.40552E-03    0.12605E+01
    0.41371E-03    0.12851E+01
    0.42207E-03    0.13102E+01
    0.43060E-03    0.13357E+01
    0.43929E-03    0.13618E+01
    0.44817E-03    0.13884E+01
    0.45722E-03    0.14154E+01
    0.46646E-03    0.14430E+01
    0.47588E-03    0.14711E+01
    0.48550E-03    0.14998E+01
    0.49530E-03    0.15290E+01
    0.50531E-03    0.15588E+01
    0.51552E-03    0.15892E+01
    0.52593E-03    0.16201E+01
    0.53656E-03    0.16516E+01
    0.54739E-03    0.16838E+01
    0.55845E-03    0.17165E+01
    0.56973E-03    0.17499E+01
    0.58124E-03    0.17839E+01
    0.59299E-03    0.18186E+01
    0.60496E-03    0.18539E+01
    0.61719E-03    0.18899E+01
    0.62965E-03    0.19266E+01
    0.64237E-03    0.19640E+01
    0.65535E-03    0.20021E+01
    0.66859E-03    0.20409E+01
    0.68210E-03    0.20805E+01
    0.69588E-03    0.21208E+01
    0.70993E-03    0.21619E+01
    0.72427E-03    0.22037E+01
    0.73891E-03    0.22464E+01
    0.75383E-03    0.22898E+01
    0.76906E-03    0.23341E+01
    0.78460E-03    0.23792E+01
    0.80045E-03    0.24251E+01
    0.81662E-03    0.24719E+01
    0.83311E-03    0.25196E+01
    0.84994E-03    0.25681E+01
    0.86711E-03    0.26176E+01
    0.88463E-03    0.26680E+01
    0.90250E-03    0.27193E+01
    0.92073E-03    0.27716E+01
    0.93933E-03    0.28248E+01
    0.95831E-03    0.28790E+01
    0.97767E-03    0.29342E+01
    0.99742E-03    0.29904E+01
    0.10176E-02    0.30477E+01
    0.10381E-02    0.31060E+01
    0.10591E-02    0.31653E+01
    0.10805E-02    0.32257E+01
    0.11023E-02    0.32872E+01
    0.11246E-02    0.33498E+01
    0.11473E-02    0.34136E+01
    0.11705E-02    0.34784E+01
    0.11941E-02    0.35444E+01
    0.12182E-02    0.36116E+01
    0.12429E-02    0.36800E+01
    0.12680E-02    0.37496E+01
    0.12936E-02    0.38203E+01
    0.13197E-02    0.38924E+01
