#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.99412E+03    0.24643E-01    0.12475E-02    0.24643E-01    0.11263E-05   -0.15897E-07    0.12475E-02   -0.15897E-07    0.71512E-08
     3    0.94431E+03    0.56342E-01    0.86539E-03    0.56342E-01    0.53174E-05   -0.19124E-07    0.86539E-03   -0.19124E-07    0.43423E-08
     4    0.90163E+03    0.96397E-01    0.64673E-03    0.96397E-01    0.15303E-04   -0.20811E-07    0.64673E-03   -0.20811E-07    0.29985E-08
     5    0.87169E+03    0.14399E+00    0.50637E-03    0.14399E+00    0.34501E-04   -0.21870E-07    0.50637E-03   -0.21870E-07    0.22250E-08
     6    0.85227E+03    0.19847E+00    0.40956E-03    0.19847E+00    0.66959E-04   -0.22556E-07    0.40956E-03   -0.22556E-07    0.17291E-08
     7    0.84067E+03    0.25919E+00    0.33932E-03    0.25919E+00    0.11730E-03   -0.23026E-07    0.33932E-03   -0.23026E-07    0.13883E-08
     8    0.83446E+03    0.32534E+00    0.28640E-03    0.32534E+00    0.19065E-03   -0.23383E-07    0.28640E-03   -0.23383E-07    0.11423E-08
     9    0.83251E+03    0.39638E+00    0.24532E-03    0.39638E+00    0.29271E-03   -0.23681E-07    0.24532E-03   -0.23681E-07    0.95802E-09
    10    0.83382E+03    0.47152E+00    0.21266E-03    0.47152E+00    0.42934E-03   -0.23898E-07    0.21266E-03   -0.23898E-07    0.81573E-09
    11    0.83758E+03    0.55017E+00    0.18631E-03    0.55017E+00    0.60727E-03   -0.24046E-07    0.18631E-03   -0.24046E-07    0.70346E-09
    12    0.84384E+03    0.63215E+00    0.16459E-03    0.63215E+00    0.83322E-03   -0.24107E-07    0.16459E-03   -0.24107E-07    0.61286E-09
    13    0.85155E+03    0.71593E+00    0.14661E-03    0.71593E+00    0.11143E-02   -0.24141E-07    0.14661E-03   -0.24141E-07    0.53884E-09
    14    0.86056E+03    0.80114E+00    0.13141E-03    0.80114E+00    0.14574E-02   -0.24152E-07    0.13141E-03   -0.24152E-07    0.47733E-09
    15    0.87063E+03    0.88702E+00    0.11849E-03    0.88702E+00    0.18708E-02   -0.24167E-07    0.11849E-03   -0.24167E-07    0.42574E-09
    16    0.88203E+03    0.97388E+00    0.10736E-03    0.97388E+00    0.23627E-02   -0.24171E-07    0.10736E-03   -0.24171E-07    0.38198E-09
    17    0.89421E+03    0.10602E+01    0.97738E-04    0.10602E+01    0.29415E-02   -0.24157E-07    0.97738E-04   -0.24157E-07    0.34445E-09
    18    0.90680E+03    0.11450E+01    0.89356E-04    0.11450E+01    0.36138E-02   -0.24124E-07    0.89356E-04   -0.24124E-07    0.31211E-09
    19    0.92094E+03    0.12291E+01    0.82028E-04    0.12291E+01    0.43920E-02   -0.24089E-07    0.82028E-04   -0.24089E-07    0.28400E-09
    20    0.93541E+03    0.13111E+01    0.75534E-04    0.13111E+01    0.52804E-02   -0.24027E-07    0.75534E-04   -0.24027E-07    0.25938E-09
    21    0.95039E+03    0.13902E+01    0.69781E-04    0.13902E+01    0.62889E-02   -0.23955E-07    0.69781E-04   -0.23955E-07    0.23772E-09
