#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.96034E+03    0.26292E-01    0.11543E-02    0.26292E-01    0.11910E-05   -0.16704E-07    0.11543E-02   -0.16704E-07    0.80516E-08
     3    0.92772E+03    0.59666E-01    0.81085E-03    0.59666E-01    0.56342E-05   -0.20060E-07    0.81085E-03   -0.20060E-07    0.48964E-08
     4    0.89632E+03    0.10189E+00    0.61144E-03    0.10189E+00    0.16238E-04   -0.21819E-07    0.61144E-03   -0.21819E-07    0.33874E-08
     5    0.87404E+03    0.15216E+00    0.48224E-03    0.15216E+00    0.36651E-04   -0.22926E-07    0.48224E-03   -0.22926E-07    0.25187E-08
     6    0.86002E+03    0.20979E+00    0.39250E-03    0.20979E+00    0.71200E-04   -0.23647E-07    0.39250E-03   -0.23647E-07    0.19614E-08
     7    0.85236E+03    0.27414E+00    0.32703E-03    0.27414E+00    0.12484E-03   -0.24144E-07    0.32703E-03   -0.24144E-07    0.15783E-08
     8    0.84905E+03    0.34436E+00    0.27744E-03    0.34436E+00    0.20304E-03   -0.24523E-07    0.27744E-03   -0.24523E-07    0.13014E-08
     9    0.84933E+03    0.41991E+00    0.23876E-03    0.41991E+00    0.31193E-03   -0.24842E-07    0.23876E-03   -0.24842E-07    0.10938E-08
    10    0.85232E+03    0.49993E+00    0.20788E-03    0.49993E+00    0.45780E-03   -0.25078E-07    0.20788E-03   -0.25078E-07    0.93339E-09
    11    0.85737E+03    0.58387E+00    0.18285E-03    0.58387E+00    0.64787E-03   -0.25241E-07    0.18285E-03   -0.25241E-07    0.80664E-09
    12    0.86464E+03    0.67151E+00    0.16215E-03    0.67151E+00    0.88934E-03   -0.25312E-07    0.16215E-03   -0.25312E-07    0.70424E-09
    13    0.87308E+03    0.76128E+00    0.14495E-03    0.76128E+00    0.11898E-02   -0.25356E-07    0.14495E-03   -0.25356E-07    0.62048E-09
    14    0.88260E+03    0.85276E+00    0.13035E-03    0.85276E+00    0.15568E-02   -0.25376E-07    0.13035E-03   -0.25376E-07    0.55077E-09
    15    0.89300E+03    0.94519E+00    0.11791E-03    0.94519E+00    0.19991E-02   -0.25400E-07    0.11791E-03   -0.25400E-07    0.49225E-09
