#    L    TT             EE             BB             TE          
     2    0.12602E+04    0.32380E-05    0.18732E-05    0.29818E-01
     3    0.11883E+04    0.10184E-04    0.37471E-05    0.68396E-01
     4    0.11288E+04    0.24759E-04    0.62466E-05    0.11711E+00
     5    0.10872E+04    0.51085E-04    0.93726E-05    0.17495E+00
     6    0.10600E+04    0.94043E-04    0.13126E-04    0.24109E+00
     7    0.10433E+04    0.15921E-03    0.17508E-04    0.31474E+00
     8    0.10340E+04    0.25275E-03    0.22520E-04    0.39493E+00
     9    0.10304E+04    0.38152E-03    0.28164E-04    0.48096E+00
    10    0.10311E+04    0.55260E-03    0.34440E-04    0.57189E+00
    11    0.10351E+04    0.77408E-03    0.41351E-04    0.66699E+00
    12    0.10424E+04    0.10540E-02    0.48899E-04    0.76603E+00
    13    0.10516E+04    0.14010E-02    0.57084E-04    0.86716E+00
    14    0.10626E+04    0.18233E-02    0.65910E-04    0.96992E+00
    15    0.10750E+04    0.23310E-02    0.75378E-04    0.10734E+01
    16    0.10892E+04    0.29338E-02    0.85490E-04    0.11779E+01
    17    0.11044E+04    0.36419E-02    0.96248E-04    0.12816E+01
    18    0.11202E+04    0.44631E-02    0.10765E-03    0.13834E+01
    19    0.11379E+04    0.54125E-02    0.11971E-03    0.14842E+01
    20    0.11562E+04    0.64952E-02    0.13242E-03    0.15823E+01
    21    0.11751E+04    0.77231E-02    0.14578E-03    0.16767E+01
    22    0.11947E+04    0.91071E-02    0.15979E-03    0.17670E+01
    23    0.12148E+04    0.10658E-01    0.17447E-03    0.18524E+01
    24    0.12356E+04    0.12385E-01    0.18980E-03    0.19316E+01
    25    0.12570E+04    0.14300E-01    0.20579E-03    0.20048E+01
    26    0.12788E+04    0.16413E-01    0.22245E-03    0.20717E+01
    27    0.13011E+04    0.18734E-01    0.23977E-03    0.21313E+01
    28    0.13238E+04    0.21274E-01    0.25776E-03    0.21822E+01
    29    0.13471E+04    0.24042E-01    0.27641E-03    0.22239E+01
    30    0.13707E+04    0.27049E-01    0.29573E-03    0.22575E+01
    31    0.13947E+04    0.30304E-01    0.31572E-03    0.22813E+01
    32    0.14191E+04    0.33817E-01    0.33637E-03    0.22946E+01
    33    0.14438E+04    0.37598E-01    0.35770E-03    0.22957E+01
    34    0.14689E+04    0.41653E-01    0.37971E-03    0.22867E+01
    35    0.14943E+04    0.45994E-01    0.40238E-03    0.22662E+01
    36    0.15200E+04    0.50628E-01    0.42573E-03    0.22330E+01
    37    0.15461E+04    0.55565E-01    0.44975E-03    0.21862E+01
    38    0.15724E+04    0.60812E-01    0.47445E-03    0.21269E+01
    39    0.15991E+04    0.66372E-01    0.49982E-03    0.20544E+01
    40    0.16259E+04    0.72254E-01    0.52587E-03    0.19674E+01
    41    0.16533E+04    0.78468E-01    0.55259E-03    0.18649E+01
    42    0.16808E+04    0.85020E-01    0.57999E-03    0.17482E+01
    43    0.17086E+04    0.91916E-01    0.60806E-03    0.16179E+01
    44    0.17365E+04    0.99152E-01    0.63681E-03    0.14720E+01
    45    0.17649E+04    0.10674E+00    0.66623E-03    0.13088E+01
    46    0.17937E+04    0.11469E+00    0.69634E-03    0.11297E+01
    47    0.18225E+04    0.12300E+00    0.72711E-03    0.93626E+00
    48    0.18515E+04    0.13167E+00    0.75857E-03    0.72627E+00
    49    0.18810E+04    0.14070E+00    0.79069E-03    0.49795E+00
    50    0.19109E+04    0.15011E+00    0.82349E-03    0.25280E+00
    51    0.19407E+04    0.15989E+00    0.85697E-03   -0.74617E-02
    52    0.19710E+04    0.17003E+00    0.89112E-03   -0.28479E+00
    53    0.20017E+04    0.18055E+00    0.92595E-03   -0.58124E+00
    54    0.20325E+04    0.19144E+00    0.96144E-03   -0.89508E+00
    55    0.20635E+04    0.20269E+00    0.99761E-03   -0.12246E+01
    56    0.20948E+04    0.21432E+00    0.10345E-02   -0.15714E+01
    57    0.21266E+04    0.22632E+00    0.10720E-02   -0.19375E+01
    58    0.21587E+04    0.23869E+00    0.11102E-02   -0.23213E+01
    59    0.21908E+04    0.25143E+00    0.11490E-02   -0.27211E+01
    60    0.22232E+04    0.26450E+00    0.11885E-02   -0.31363E+01
    61    0.22562E+04    0.27791E+00    0.12288E-02   -0.35668E+01
    62    0.22893E+04    0.29166E+00    0.12696E-02   -0.40141E+01
    63    0.23226E+04    0.30575E+00    0.13112E-02   -0.44796E+01
    64    0.23564E+04    0.32021E+00    0.13534E-02   -0.49651E+01
    65    0.23904E+04    0.33505E+00    0.13963E-02   -0.54717E+01
    66    0.24247E+04    0.35024E+00    0.14398E-02   -0.59981E+01
    67    0.24592E+04    0.36576E+00    0.14840E-02   -0.65417E+01
    68    0.24942E+04    0.38161E+00    0.15289E-02   -0.71009E+01
    69    0.25294E+04    0.39774E+00    0.15745E-02   -0.76729E+01
    70    0.25650E+04    0.41415E+00    0.16207E-02   -0.82580E+01
    71    0.26009E+04    0.43081E+00    0.16677E-02   -0.88573E+01
    72    0.26371E+04    0.44772E+00    0.17152E-02   -0.94722E+01
    73    0.26735E+04    0.46483E+00    0.17635E-02   -0.10103E+02
    74    0.27101E+04    0.48218E+00    0.18124E-02   -0.10750E+02
    75    0.27471E+04    0.49977E+00    0.18620E-02   -0.11410E+02
    76    0.27844E+04    0.51763E+00    0.19123E-02   -0.12085E+02
    77    0.28220E+04    0.53574E+00    0.19633E-02   -0.12773E+02
    78    0.28600E+04    0.55411E+00    0.20149E-02   -0.13477E+02
    79    0.28982E+04    0.57267E+00    0.20672E-02   -0.14192E+02
    80    0.29368E+04    0.59141E+00    0.21202E-02   -0.14919E+02
    81    0.29757E+04    0.61028E+00    0.21739E-02   -0.15659E+02
    82    0.30149E+04    0.62930E+00    0.22283E-02   -0.16411E+02
    83    0.30545E+04    0.64843E+00    0.22834E-02   -0.17174E+02
    84    0.30944E+04    0.66768E+00    0.23391E-02   -0.17948E+02
    85    0.31345E+04    0.68701E+00    0.23956E-02   -0.18732E+02
    86    0.31750E+04    0.70644E+00    0.24527E-02   -0.19527E+02
    87    0.32159E+04    0.72592E+00    0.25106E-02   -0.20330E+02
    88    0.32569E+04    0.74548E+00    0.25691E-02   -0.21142E+02
    89    0.32984E+04    0.76509E+00    0.26283E-02   -0.21964E+02
    90    0.33401E+04    0.78470E+00    0.26883E-02   -0.22792E+02
    91    0.33821E+04    0.80432E+00    0.27490E-02   -0.23627E+02
    92    0.34244E+04    0.82391E+00    0.28103E-02   -0.24468E+02
    93    0.34670E+04    0.84347E+00    0.28724E-02   -0.25315E+02
    94    0.35098E+04    0.86297E+00    0.29353E-02   -0.26166E+02
    95    0.35530E+04    0.88239E+00    0.29988E-02   -0.27023E+02
    96    0.35962E+04    0.90171E+00    0.30631E-02   -0.27883E+02
    97    0.36399E+04    0.92093E+00    0.31281E-02   -0.28747E+02
    98    0.36839E+04    0.94003E+00    0.31939E-02   -0.29613E+02
    99    0.37280E+04    0.95897E+00    0.32604E-02   -0.30481E+02
   100    0.37725E+04    0.97774E+00    0.33276E-02   -0.31350E+02
   101    0.38171E+04    0.99641E+00    0.33957E-02   -0.32220E+02
   102    0.38624E+04    0.10148E+01    0.34644E-02   -0.33090E+02
   103    0.39076E+04    0.10330E+01    0.35340E-02   -0.33960E+02
   104    0.39530E+04    0.10510E+01    0.36043E-02   -0.34827E+02
   105    0.39987E+04    0.10688E+01    0.36754E-02   -0.35692E+02
   106    0.40446E+04    0.10863E+01    0.37473E-02   -0.36556E+02
   107    0.40905E+04    0.11035E+01    0.38199E-02   -0.37414E+02
   108    0.41368E+04    0.11204E+01    0.38934E-02   -0.38270E+02
   109    0.41833E+04    0.11369E+01    0.39677E-02   -0.39120E+02
   110    0.42300E+04    0.11530E+01    0.40427E-02   -0.39963E+02
   111    0.42768E+04    0.11689E+01    0.41186E-02   -0.40801E+02
   112    0.43238E+04    0.11844E+01    0.41953E-02   -0.41633E+02
   113    0.43710E+04    0.11995E+01    0.42729E-02   -0.42456E+02
   114    0.44184E+04    0.12141E+01    0.43513E-02   -0.43270E+02
   115    0.44660E+04    0.12284E+01    0.44305E-02   -0.44076E+02
   116    0.45136E+04    0.12422E+01    0.45106E-02   -0.44871E+02
   117    0.45616E+04    0.12555E+01    0.45915E-02   -0.45655E+02
   118    0.46098E+04    0.12685E+01    0.46733E-02   -0.46429E+02
   119    0.46580E+04    0.12810E+01    0.47560E-02   -0.47189E+02
   120    0.47063E+04    0.12929E+01    0.48396E-02   -0.47936E+02
   121    0.47547E+04    0.13045E+01    0.49240E-02   -0.48670E+02
   122    0.48031E+04    0.13154E+01    0.50094E-02   -0.49390E+02
   123    0.48517E+04    0.13258E+01    0.50956E-02   -0.50095E+02
   124    0.49003E+04    0.13357E+01    0.51828E-02   -0.50782E+02
   125    0.49489E+04    0.13450E+01    0.52708E-02   -0.51454E+02
   126    0.49976E+04    0.13538E+01    0.53598E-02   -0.52109E+02
   127    0.50463E+04    0.13620E+01    0.54498E-02   -0.52746E+02
   128    0.50950E+04    0.13698E+01    0.55406E-02   -0.53364E+02
   129    0.51437E+04    0.13768E+01    0.56325E-02   -0.53963E+02
   130    0.51925E+04    0.13833E+01    0.57253E-02   -0.54542E+02
   131    0.52412E+04    0.13892E+01    0.58190E-02   -0.55101E+02
   132    0.52900E+04    0.13945E+01    0.59137E-02   -0.55637E+02
   133    0.53387E+04    0.13992E+01    0.60094E-02   -0.56154E+02
   134    0.53874E+04    0.14033E+01    0.61061E-02   -0.56645E+02
   135    0.54360E+04    0.14068E+01    0.62038E-02   -0.57114E+02
   136    0.54845E+04    0.14096E+01    0.63025E-02   -0.57558E+02
   137    0.55329E+04    0.14118E+01    0.64022E-02   -0.57978E+02
   138    0.55813E+04    0.14135E+01    0.65029E-02   -0.58372E+02
   139    0.56293E+04    0.14146E+01    0.66046E-02   -0.58740E+02
   140    0.56775E+04    0.14150E+01    0.67074E-02   -0.59083E+02
   141    0.57253E+04    0.14147E+01    0.68112E-02   -0.59397E+02
   142    0.57732E+04    0.14139E+01    0.69160E-02   -0.59684E+02
   143    0.58209E+04    0.14125E+01    0.70219E-02   -0.59944E+02
   144    0.58683E+04    0.14104E+01    0.71289E-02   -0.60176E+02
   145    0.59156E+04    0.14079E+01    0.72369E-02   -0.60379E+02
   146    0.59629E+04    0.14046E+01    0.73460E-02   -0.60552E+02
   147    0.60098E+04    0.14009E+01    0.74562E-02   -0.60695E+02
   148    0.60564E+04    0.13965E+01    0.75674E-02   -0.60808E+02
   149    0.61030E+04    0.13915E+01    0.76798E-02   -0.60890E+02
   150    0.61492E+04    0.13860E+01    0.77932E-02   -0.60939E+02
   151    0.61952E+04    0.13800E+01    0.79077E-02   -0.60957E+02
   152    0.62408E+04    0.13733E+01    0.80233E-02   -0.60943E+02
   153    0.62862E+04    0.13662E+01    0.81401E-02   -0.60894E+02
   154    0.63313E+04    0.13586E+01    0.82579E-02   -0.60814E+02
   155    0.63761E+04    0.13506E+01    0.83769E-02   -0.60700E+02
   156    0.64204E+04    0.13420E+01    0.84970E-02   -0.60552E+02
   157    0.64646E+04    0.13331E+01    0.86182E-02   -0.60370E+02
   158    0.65083E+04    0.13237E+01    0.87405E-02   -0.60153E+02
   159    0.65516E+04    0.13139E+01    0.88640E-02   -0.59902E+02
   160    0.65946E+04    0.13036E+01    0.89886E-02   -0.59614E+02
   161    0.66373E+04    0.12931E+01    0.91143E-02   -0.59292E+02
   162    0.66795E+04    0.12822E+01    0.92412E-02   -0.58935E+02
   163    0.67214E+04    0.12709E+01    0.93692E-02   -0.58542E+02
   164    0.67628E+04    0.12593E+01    0.94983E-02   -0.58114E+02
   165    0.68038E+04    0.12474E+01    0.96286E-02   -0.57648E+02
   166    0.68445E+04    0.12353E+01    0.97601E-02   -0.57146E+02
   167    0.68847E+04    0.12228E+01    0.98926E-02   -0.56608E+02
   168    0.69243E+04    0.12103E+01    0.10026E-01   -0.56034E+02
   169    0.69634E+04    0.11975E+01    0.10161E-01   -0.55421E+02
   170    0.70021E+04    0.11846E+01    0.10297E-01   -0.54773E+02
   171    0.70402E+04    0.11716E+01    0.10434E-01   -0.54086E+02
   172    0.70778E+04    0.11585E+01    0.10573E-01   -0.53362E+02
   173    0.71147E+04    0.11452E+01    0.10712E-01   -0.52602E+02
   174    0.71512E+04    0.11322E+01    0.10853E-01   -0.51804E+02
   175    0.71871E+04    0.11190E+01    0.10994E-01   -0.50970E+02
   176    0.72223E+04    0.11060E+01    0.11137E-01   -0.50097E+02
   177    0.72570E+04    0.10930E+01    0.11281E-01   -0.49189E+02
   178    0.72911E+04    0.10803E+01    0.11426E-01   -0.48243E+02
   179    0.73245E+04    0.10675E+01    0.11573E-01   -0.47259E+02
   180    0.73574E+04    0.10551E+01    0.11720E-01   -0.46240E+02
   181    0.73897E+04    0.10428E+01    0.11869E-01   -0.45184E+02
   182    0.74213E+04    0.10309E+01    0.12018E-01   -0.44090E+02
   183    0.74522E+04    0.10192E+01    0.12169E-01   -0.42961E+02
   184    0.74825E+04    0.10078E+01    0.12321E-01   -0.41795E+02
   185    0.75122E+04    0.99699E+00    0.12473E-01   -0.40595E+02
   186    0.75409E+04    0.98651E+00    0.12627E-01   -0.39357E+02
   187    0.75692E+04    0.97656E+00    0.12782E-01   -0.38083E+02
   188    0.75968E+04    0.96712E+00    0.12939E-01   -0.36776E+02
   189    0.76236E+04    0.95825E+00    0.13096E-01   -0.35432E+02
   190    0.76501E+04    0.95002E+00    0.13254E-01   -0.34056E+02
   191    0.76754E+04    0.94244E+00    0.13413E-01   -0.32643E+02
   192    0.77002E+04    0.93557E+00    0.13574E-01   -0.31197E+02
   193    0.77241E+04    0.92946E+00    0.13735E-01   -0.29718E+02
   194    0.77475E+04    0.92414E+00    0.13897E-01   -0.28205E+02
   195    0.77700E+04    0.91967E+00    0.14061E-01   -0.26660E+02
   196    0.77918E+04    0.91609E+00    0.14225E-01   -0.25082E+02
   197    0.78128E+04    0.91347E+00    0.14390E-01   -0.23472E+02
   198    0.78332E+04    0.91183E+00    0.14557E-01   -0.21832E+02
   199    0.78527E+04    0.91122E+00    0.14724E-01   -0.20160E+02
   200    0.78715E+04    0.91169E+00    0.14892E-01   -0.18457E+02
   201    0.78895E+04    0.91331E+00    0.15062E-01   -0.16725E+02
   202    0.79068E+04    0.91610E+00    0.15232E-01   -0.14963E+02
   203    0.79232E+04    0.92013E+00    0.15403E-01   -0.13171E+02
   204    0.79387E+04    0.92544E+00    0.15575E-01   -0.11353E+02
   205    0.79534E+04    0.93208E+00    0.15747E-01   -0.95060E+01
   206    0.79673E+04    0.94010E+00    0.15921E-01   -0.76320E+01
   207    0.79804E+04    0.94954E+00    0.16096E-01   -0.57315E+01
   208    0.79925E+04    0.96047E+00    0.16271E-01   -0.38052E+01
   209    0.80038E+04    0.97292E+00    0.16447E-01   -0.18535E+01
   210    0.80143E+04    0.98695E+00    0.16624E-01    0.12250E+00
   211    0.80239E+04    0.10026E+01    0.16802E-01    0.21225E+01
   212    0.80326E+04    0.10199E+01    0.16980E-01    0.41455E+01
   213    0.80405E+04    0.10390E+01    0.17160E-01    0.61912E+01
   214    0.80475E+04    0.10598E+01    0.17340E-01    0.82584E+01
   215    0.80536E+04    0.10825E+01    0.17520E-01    0.10346E+02
   216    0.80589E+04    0.11070E+01    0.17702E-01    0.12455E+02
   217    0.80634E+04    0.11334E+01    0.17884E-01    0.14582E+02
   218    0.80670E+04    0.11618E+01    0.18067E-01    0.16728E+02
   219    0.80698E+04    0.11921E+01    0.18250E-01    0.18894E+02
   220    0.80717E+04    0.12246E+01    0.18434E-01    0.21074E+02
   221    0.80728E+04    0.12591E+01    0.18619E-01    0.23271E+02
   222    0.80731E+04    0.12958E+01    0.18804E-01    0.25484E+02
   223    0.80724E+04    0.13347E+01    0.18990E-01    0.27712E+02
   224    0.80710E+04    0.13757E+01    0.19176E-01    0.29951E+02
   225    0.80688E+04    0.14191E+01    0.19363E-01    0.32205E+02
   226    0.80657E+04    0.14648E+01    0.19550E-01    0.34470E+02
   227    0.80617E+04    0.15129E+01    0.19738E-01    0.36746E+02
   228    0.80569E+04    0.15633E+01    0.19926E-01    0.39033E+02
   229    0.80513E+04    0.16162E+01    0.20115E-01    0.41327E+02
   230    0.80449E+04    0.16715E+01    0.20304E-01    0.43631E+02
   231    0.80375E+04    0.17294E+01    0.20494E-01    0.45943E+02
   232    0.80294E+04    0.17897E+01    0.20684E-01    0.48261E+02
   233    0.80204E+04    0.18528E+01    0.20874E-01    0.50583E+02
   234    0.80105E+04    0.19185E+01    0.21065E-01    0.52911E+02
   235    0.79998E+04    0.19868E+01    0.21256E-01    0.55242E+02
   236    0.79883E+04    0.20578E+01    0.21447E-01    0.57576E+02
   237    0.79759E+04    0.21316E+01    0.21638E-01    0.59911E+02
   238    0.79627E+04    0.22082E+01    0.21830E-01    0.62247E+02
   239    0.79487E+04    0.22875E+01    0.22022E-01    0.64584E+02
   240    0.79338E+04    0.23695E+01    0.22214E-01    0.66917E+02
   241    0.79182E+04    0.24546E+01    0.22406E-01    0.69249E+02
