#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.395375E+06   0.395375E+06   0.526952E+06   0.526938E+06   0.412070E+06   0.395623E+06   0.395375E+06   0.399264E+06  -0.602087E+00   0.394327E+06   0.394326E+06   0.115782E+01
   0.798228E-04   0.395374E+06   0.395374E+06   0.526896E+06   0.526880E+06   0.412050E+06   0.395621E+06   0.395374E+06   0.399262E+06  -0.602084E+00   0.394325E+06   0.394325E+06   0.129388E+01
   0.892035E-04   0.395372E+06   0.395372E+06   0.526827E+06   0.526806E+06   0.412024E+06   0.395619E+06   0.395372E+06   0.399259E+06  -0.602080E+00   0.394323E+06   0.394323E+06   0.144592E+01
   0.996866E-04   0.395370E+06   0.395370E+06   0.526741E+06   0.526715E+06   0.411992E+06   0.395616E+06   0.395370E+06   0.399256E+06  -0.602075E+00   0.394321E+06   0.394321E+06   0.161583E+01
   0.111402E-03   0.395368E+06   0.395367E+06   0.526633E+06   0.526601E+06   0.411952E+06   0.395613E+06   0.395368E+06   0.399252E+06  -0.602068E+00   0.394318E+06   0.394318E+06   0.180569E+01
   0.124493E-03   0.395365E+06   0.395363E+06   0.526499E+06   0.526458E+06   0.411902E+06   0.395609E+06   0.395364E+06   0.399247E+06  -0.602061E+00   0.394315E+06   0.394315E+06   0.201786E+01
   0.139124E-03   0.395361E+06   0.395359E+06   0.526331E+06   0.526280E+06   0.411839E+06   0.395604E+06   0.395360E+06   0.399241E+06  -0.602051E+00   0.394311E+06   0.394311E+06   0.225495E+01
   0.155474E-03   0.395356E+06   0.395354E+06   0.526121E+06   0.526058E+06   0.411761E+06   0.395598E+06   0.395355E+06   0.399234E+06  -0.602039E+00   0.394305E+06   0.394305E+06   0.251988E+01
   0.173745E-03   0.395349E+06   0.395347E+06   0.525860E+06   0.525780E+06   0.411663E+06   0.395591E+06   0.395349E+06   0.399224E+06  -0.602024E+00   0.394299E+06   0.394298E+06   0.281591E+01
   0.194163E-03   0.395341E+06   0.395339E+06   0.525533E+06   0.525434E+06   0.411542E+06   0.395581E+06   0.395341E+06   0.399212E+06  -0.602005E+00   0.394290E+06   0.394290E+06   0.314670E+01
   0.216981E-03   0.395332E+06   0.395328E+06   0.525125E+06   0.525002E+06   0.411390E+06   0.395569E+06   0.395331E+06   0.399198E+06  -0.601982E+00   0.394280E+06   0.394280E+06   0.351631E+01
   0.242480E-03   0.395320E+06   0.395315E+06   0.524616E+06   0.524462E+06   0.411200E+06   0.395554E+06   0.395319E+06   0.399179E+06  -0.601952E+00   0.394267E+06   0.394266E+06   0.392927E+01
   0.270976E-03   0.395304E+06   0.395299E+06   0.523982E+06   0.523789E+06   0.410964E+06   0.395536E+06   0.395304E+06   0.399156E+06  -0.601916E+00   0.394251E+06   0.394250E+06   0.439067E+01
   0.302821E-03   0.395285E+06   0.395279E+06   0.523190E+06   0.522950E+06   0.410668E+06   0.395512E+06   0.395285E+06   0.399128E+06  -0.601870E+00   0.394231E+06   0.394230E+06   0.490614E+01
   0.338408E-03   0.395262E+06   0.395254E+06   0.522202E+06   0.521904E+06   0.410300E+06   0.395483E+06   0.395261E+06   0.399092E+06  -0.601813E+00   0.394205E+06   0.394204E+06   0.548198E+01
   0.378178E-03   0.395232E+06   0.395222E+06   0.520972E+06   0.520600E+06   0.409841E+06   0.395447E+06   0.395231E+06   0.399047E+06  -0.601742E+00   0.394174E+06   0.394172E+06   0.612521E+01
   0.422621E-03   0.395195E+06   0.395183E+06   0.519438E+06   0.518975E+06   0.409268E+06   0.395402E+06   0.395194E+06   0.398991E+06  -0.601653E+00   0.394135E+06   0.394133E+06   0.684364E+01
   0.472287E-03   0.395149E+06   0.395133E+06   0.517529E+06   0.516953E+06   0.408554E+06   0.395346E+06   0.395147E+06   0.398922E+06  -0.601543E+00   0.394086E+06   0.394083E+06   0.764594E+01
   0.527790E-03   0.395092E+06   0.395072E+06   0.515153E+06   0.514438E+06   0.407664E+06   0.395275E+06   0.395089E+06   0.398835E+06  -0.601404E+00   0.394024E+06   0.394021E+06   0.854176E+01
   0.589815E-03   0.395020E+06   0.394996E+06   0.512200E+06   0.511313E+06   0.406557E+06   0.395188E+06   0.395017E+06   0.398727E+06  -0.601232E+00   0.393948E+06   0.393944E+06   0.954179E+01
   0.659130E-03   0.394930E+06   0.394900E+06   0.508533E+06   0.507434E+06   0.405179E+06   0.395078E+06   0.394927E+06   0.398592E+06  -0.601018E+00   0.393853E+06   0.393848E+06   0.106578E+02
   0.736590E-03   0.394819E+06   0.394781E+06   0.503987E+06   0.502629E+06   0.403466E+06   0.394942E+06   0.394814E+06   0.398425E+06  -0.600751E+00   0.393734E+06   0.393728E+06   0.119030E+02
   0.823153E-03   0.394680E+06   0.394632E+06   0.498360E+06   0.496686E+06   0.401341E+06   0.394773E+06   0.394674E+06   0.398216E+06  -0.600419E+00   0.393586E+06   0.393578E+06   0.132916E+02
   0.919889E-03   0.394507E+06   0.394447E+06   0.491412E+06   0.489355E+06   0.398706E+06   0.394562E+06   0.394499E+06   0.397957E+06  -0.600006E+00   0.393401E+06   0.393392E+06   0.148394E+02
   0.102799E-02   0.394291E+06   0.394217E+06   0.482856E+06   0.480340E+06   0.395445E+06   0.394299E+06   0.394282E+06   0.397635E+06  -0.599493E+00   0.393171E+06   0.393159E+06   0.165635E+02
   0.114880E-02   0.394023E+06   0.393930E+06   0.472358E+06   0.469296E+06   0.391421E+06   0.393973E+06   0.394011E+06   0.397237E+06  -0.598857E+00   0.392885E+06   0.392870E+06   0.184826E+02
   0.128381E-02   0.393689E+06   0.393574E+06   0.459535E+06   0.455833E+06   0.386473E+06   0.393568E+06   0.393675E+06   0.396744E+06  -0.598070E+00   0.392531E+06   0.392512E+06   0.206168E+02
   0.143468E-02   0.393276E+06   0.393132E+06   0.443959E+06   0.439521E+06   0.380405E+06   0.393067E+06   0.393257E+06   0.396135E+06  -0.597098E+00   0.392090E+06   0.392067E+06   0.229872E+02
   0.160328E-02   0.392762E+06   0.392583E+06   0.425172E+06   0.419909E+06   0.372997E+06   0.392447E+06   0.392740E+06   0.395385E+06  -0.595900E+00   0.391543E+06   0.391515E+06   0.256164E+02
   0.179170E-02   0.392127E+06   0.391903E+06   0.402714E+06   0.396557E+06   0.364007E+06   0.391683E+06   0.392099E+06   0.394466E+06  -0.594428E+00   0.390866E+06   0.390831E+06   0.285275E+02
   0.200226E-02   0.391343E+06   0.391064E+06   0.376168E+06   0.369092E+06   0.353175E+06   0.390743E+06   0.391308E+06   0.393342E+06  -0.592628E+00   0.390030E+06   0.389986E+06   0.317440E+02
   0.223756E-02   0.390378E+06   0.390029E+06   0.345240E+06   0.337292E+06   0.340241E+06   0.389592E+06   0.390334E+06   0.391977E+06  -0.590438E+00   0.389000E+06   0.388945E+06   0.352892E+02
   0.250052E-02   0.389193E+06   0.388758E+06   0.309859E+06   0.301200E+06   0.324972E+06   0.388187E+06   0.389138E+06   0.390329E+06  -0.587788E+00   0.387735E+06   0.387667E+06   0.391850E+02
   0.279438E-02   0.387744E+06   0.387202E+06   0.270328E+06   0.261274E+06   0.307199E+06   0.386484E+06   0.387676E+06   0.388352E+06  -0.584604E+00   0.386188E+06   0.386104E+06   0.434518E+02
   0.312277E-02   0.385982E+06   0.385307E+06   0.227492E+06   0.218552E+06   0.286876E+06   0.384430E+06   0.385897E+06   0.386002E+06  -0.580814E+00   0.384306E+06   0.384201E+06   0.481068E+02
   0.348976E-02   0.383851E+06   0.383011E+06   0.182903E+06   0.174785E+06   0.264151E+06   0.381974E+06   0.383745E+06   0.383238E+06  -0.576346E+00   0.382030E+06   0.381900E+06   0.531637E+02
   0.389987E-02   0.381292E+06   0.380248E+06   0.138915E+06   0.132471E+06   0.239439E+06   0.379061E+06   0.381160E+06   0.380021E+06  -0.571143E+00   0.379296E+06   0.379136E+06   0.586325E+02
   0.435818E-02   0.378244E+06   0.376946E+06   0.985954E+05   0.946612E+05   0.213491E+06   0.375642E+06   0.378080E+06   0.376324E+06  -0.565161E+00   0.376041E+06   0.375845E+06   0.645203E+02
   0.487035E-02   0.374647E+06   0.373035E+06   0.653107E+05   0.644100E+05   0.187401E+06   0.371673E+06   0.374443E+06   0.372124E+06  -0.558382E+00   0.372206E+06   0.371965E+06   0.708326E+02
   0.492476E-02   0.374255E+06   0.372608E+06   0.624883E+05   0.618963E+05   0.184835E+06   0.371244E+06   0.374047E+06   0.371676E+06  -0.557660E+00   0.371788E+06   0.371542E+06   0.714874E+02
   0.497979E-02   0.373857E+06   0.372174E+06   0.597679E+05   0.594822E+05   0.182282E+06   0.370810E+06   0.373644E+06   0.371223E+06  -0.556930E+00   0.371364E+06   0.371113E+06   0.721465E+02
   0.503543E-02   0.373453E+06   0.371733E+06   0.571515E+05   0.571688E+05   0.179744E+06   0.370369E+06   0.373235E+06   0.370764E+06  -0.556192E+00   0.370934E+06   0.370677E+06   0.728100E+02
   0.509169E-02   0.373042E+06   0.371285E+06   0.546408E+05   0.549568E+05   0.177222E+06   0.369923E+06   0.372820E+06   0.370300E+06  -0.555446E+00   0.370497E+06   0.370235E+06   0.734777E+02
   0.514858E-02   0.372625E+06   0.370830E+06   0.522375E+05   0.528467E+05   0.174719E+06   0.369470E+06   0.372398E+06   0.369831E+06  -0.554692E+00   0.370053E+06   0.369786E+06   0.741498E+02
   0.520610E-02   0.372202E+06   0.370368E+06   0.499427E+05   0.508389E+05   0.172234E+06   0.369012E+06   0.371970E+06   0.369357E+06  -0.553930E+00   0.369603E+06   0.369331E+06   0.748263E+02
   0.526427E-02   0.371773E+06   0.369898E+06   0.477575E+05   0.489333E+05   0.169770E+06   0.368547E+06   0.371536E+06   0.368877E+06  -0.553160E+00   0.369147E+06   0.368869E+06   0.755072E+02
   0.532309E-02   0.371337E+06   0.369422E+06   0.456827E+05   0.471295E+05   0.167328E+06   0.368077E+06   0.371095E+06   0.368392E+06  -0.552383E+00   0.368683E+06   0.368400E+06   0.761924E+02
   0.538256E-02   0.370895E+06   0.368938E+06   0.437188E+05   0.454270E+05   0.164909E+06   0.367600E+06   0.370647E+06   0.367902E+06  -0.551597E+00   0.368213E+06   0.367924E+06   0.768820E+02
   0.544270E-02   0.370446E+06   0.368447E+06   0.418660E+05   0.438250E+05   0.162515E+06   0.367117E+06   0.370193E+06   0.367407E+06  -0.550804E+00   0.367737E+06   0.367442E+06   0.775760E+02
   0.550352E-02   0.369991E+06   0.367948E+06   0.401242E+05   0.423222E+05   0.160147E+06   0.366628E+06   0.369733E+06   0.366906E+06  -0.550003E+00   0.367253E+06   0.366952E+06   0.782744E+02
   0.556501E-02   0.369529E+06   0.367442E+06   0.384931E+05   0.409172E+05   0.157806E+06   0.366133E+06   0.369265E+06   0.366399E+06  -0.549194E+00   0.366763E+06   0.366456E+06   0.789772E+02
   0.562719E-02   0.369061E+06   0.366929E+06   0.369718E+05   0.396081E+05   0.155493E+06   0.365632E+06   0.368791E+06   0.365887E+06  -0.548377E+00   0.366266E+06   0.365953E+06   0.796844E+02
   0.569006E-02   0.368586E+06   0.366408E+06   0.355594E+05   0.383929E+05   0.153210E+06   0.365124E+06   0.368310E+06   0.365370E+06  -0.547552E+00   0.365763E+06   0.365443E+06   0.803961E+02
   0.575363E-02   0.368104E+06   0.365879E+06   0.342545E+05   0.372692E+05   0.150958E+06   0.364611E+06   0.367823E+06   0.364847E+06  -0.546719E+00   0.365252E+06   0.364926E+06   0.811123E+02
   0.581792E-02   0.367616E+06   0.365343E+06   0.330553E+05   0.362342E+05   0.148737E+06   0.364091E+06   0.367328E+06   0.364319E+06  -0.545878E+00   0.364735E+06   0.364402E+06   0.818329E+02
   0.588292E-02   0.367121E+06   0.364798E+06   0.319597E+05   0.352850E+05   0.146549E+06   0.363564E+06   0.366827E+06   0.363785E+06  -0.545030E+00   0.364210E+06   0.363871E+06   0.825580E+02
   0.594865E-02   0.366619E+06   0.364246E+06   0.309654E+05   0.344181E+05   0.144395E+06   0.363032E+06   0.366319E+06   0.363246E+06  -0.544174E+00   0.363679E+06   0.363333E+06   0.832877E+02
   0.601512E-02   0.366110E+06   0.363687E+06   0.300695E+05   0.336301E+05   0.142276E+06   0.362493E+06   0.365803E+06   0.362700E+06  -0.543309E+00   0.363141E+06   0.362787E+06   0.840218E+02
   0.608233E-02   0.365594E+06   0.363119E+06   0.292690E+05   0.329170E+05   0.140192E+06   0.361947E+06   0.365281E+06   0.362149E+06  -0.542437E+00   0.362596E+06   0.362235E+06   0.847605E+02
   0.615028E-02   0.365072E+06   0.362543E+06   0.285604E+05   0.322747E+05   0.138144E+06   0.361395E+06   0.364752E+06   0.361593E+06  -0.541557E+00   0.362043E+06   0.361676E+06   0.855037E+02
   0.621900E-02   0.364542E+06   0.361959E+06   0.279398E+05   0.316988E+05   0.136133E+06   0.360837E+06   0.364216E+06   0.361030E+06  -0.540669E+00   0.361484E+06   0.361109E+06   0.862514E+02
   0.628849E-02   0.364006E+06   0.361368E+06   0.274031E+05   0.311847E+05   0.134159E+06   0.360273E+06   0.363672E+06   0.360462E+06  -0.539773E+00   0.360918E+06   0.360535E+06   0.870038E+02
   0.635875E-02   0.363462E+06   0.360768E+06   0.269458E+05   0.307276E+05   0.132222E+06   0.359702E+06   0.363122E+06   0.359888E+06  -0.538870E+00   0.360345E+06   0.359955E+06   0.877607E+02
