#    L    TT             EE             BB             TE          
     2    0.90918E+03    0.35523E-05    0.23617E-05    0.26405E-01
     3    0.88681E+03    0.10363E-04    0.47239E-05    0.59655E-01
     4    0.86267E+03    0.24142E-04    0.78746E-05    0.10175E+00
     5    0.84543E+03    0.48556E-04    0.11814E-04    0.15193E+00
     6    0.83495E+03    0.87958E-04    0.16544E-04    0.20952E+00
     7    0.82981E+03    0.14734E-03    0.22065E-04    0.27387E+00
     8    0.82831E+03    0.23221E-03    0.28379E-04    0.34418E+00
     9    0.82989E+03    0.34875E-03    0.35486E-04    0.41990E+00
    10    0.83378E+03    0.50329E-03    0.43389E-04    0.50016E+00
    11    0.83945E+03    0.70313E-03    0.52088E-04    0.58445E+00
    12    0.84711E+03    0.95552E-03    0.61586E-04    0.67255E+00
    13    0.85573E+03    0.12682E-02    0.71884E-04    0.76289E+00
    14    0.86528E+03    0.16486E-02    0.82983E-04    0.85506E+00
    15    0.87557E+03    0.21057E-02    0.94887E-04    0.94831E+00
    16    0.88694E+03    0.26485E-02    0.10760E-03    0.10430E+01
    17    0.89888E+03    0.32860E-02    0.12111E-03    0.11375E+01
    18    0.91100E+03    0.40253E-02    0.13544E-03    0.12309E+01
    19    0.92445E+03    0.48801E-02    0.15057E-03    0.13240E+01
    20    0.93806E+03    0.58548E-02    0.16652E-03    0.14153E+01
    21    0.95203E+03    0.69603E-02    0.18329E-03    0.15039E+01
    22    0.96630E+03    0.82062E-02    0.20087E-03    0.15896E+01
    23    0.98089E+03    0.96025E-02    0.21926E-03    0.16718E+01
    24    0.99577E+03    0.11157E-01    0.23848E-03    0.17490E+01
    25    0.10109E+04    0.12881E-01    0.25851E-03    0.18216E+01
    26    0.10264E+04    0.14783E-01    0.27937E-03    0.18894E+01
    27    0.10421E+04    0.16873E-01    0.30105E-03    0.19516E+01
    28    0.10579E+04    0.19159E-01    0.32356E-03    0.20070E+01
    29    0.10740E+04    0.21651E-01    0.34689E-03    0.20549E+01
    30    0.10904E+04    0.24357E-01    0.37105E-03    0.20963E+01
    31    0.11068E+04    0.27286E-01    0.39603E-03    0.21301E+01
    32    0.11235E+04    0.30448E-01    0.42185E-03    0.21555E+01
    33    0.11403E+04    0.33849E-01    0.44849E-03    0.21712E+01
    34    0.11573E+04    0.37497E-01    0.47596E-03    0.21781E+01
    35    0.11745E+04    0.41402E-01    0.50426E-03    0.21761E+01
    36    0.11918E+04    0.45569E-01    0.53340E-03    0.21639E+01
    37    0.12093E+04    0.50008E-01    0.56336E-03    0.21409E+01
    38    0.12269E+04    0.54725E-01    0.59415E-03    0.21073E+01
    39    0.12448E+04    0.59722E-01    0.62578E-03    0.20628E+01
    40    0.12627E+04    0.65007E-01    0.65823E-03    0.20064E+01
    41    0.12808E+04    0.70589E-01    0.69152E-03    0.19374E+01
    42    0.12991E+04    0.76474E-01    0.72564E-03    0.18568E+01
    43    0.13175E+04    0.82664E-01    0.76059E-03    0.17651E+01
    44    0.13360E+04    0.89158E-01    0.79637E-03    0.16606E+01
    45    0.13547E+04    0.95966E-01    0.83298E-03    0.15420E+01
    46    0.13736E+04    0.10310E+00    0.87042E-03    0.14102E+01
    47    0.13927E+04    0.11055E+00    0.90868E-03    0.12662E+01
    48    0.14118E+04    0.11832E+00    0.94778E-03    0.11087E+01
    49    0.14311E+04    0.12641E+00    0.98770E-03    0.93653E+00
    50    0.14507E+04    0.13484E+00    0.10285E-02    0.75043E+00
    51    0.14703E+04    0.14360E+00    0.10700E-02    0.55125E+00
    52    0.14903E+04    0.15267E+00    0.11124E-02    0.33797E+00
    53    0.15104E+04    0.16208E+00    0.11557E-02    0.10948E+00
    54    0.15306E+04    0.17181E+00    0.11997E-02   -0.13334E+00
    55    0.15509E+04    0.18187E+00    0.12446E-02   -0.38963E+00
    56    0.15716E+04    0.19225E+00    0.12903E-02   -0.66024E+00
