#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    23    0.12015E+04    0.21018E+01    0.67487E-04    0.21018E+01    0.11847E-01   -0.31199E-07    0.67487E-04   -0.31199E-07    0.31471E-09
    24    0.12194E+04    0.21998E+01    0.63059E-04    0.21998E+01    0.13787E-01   -0.31097E-07    0.63059E-04   -0.31097E-07    0.29170E-09
    25    0.12376E+04    0.22921E+01    0.59054E-04    0.22921E+01    0.15939E-01   -0.30993E-07    0.59054E-04   -0.30993E-07    0.27106E-09
    26    0.12562E+04    0.23786E+01    0.55407E-04    0.23786E+01    0.18314E-01   -0.30880E-07    0.55407E-04   -0.30880E-07    0.25245E-09
    27    0.12750E+04    0.24581E+01    0.52085E-04    0.24581E+01    0.20926E-01   -0.30764E-07    0.52085E-04   -0.30764E-07    0.23561E-09
    28    0.12940E+04    0.25292E+01    0.49057E-04    0.25292E+01    0.23785E-01   -0.30643E-07    0.49057E-04   -0.30643E-07    0.22034E-09
    29    0.13133E+04    0.25910E+01    0.46293E-04    0.25910E+01    0.26902E-01   -0.30514E-07    0.46293E-04   -0.30514E-07    0.20643E-09
    30    0.13328E+04    0.26447E+01    0.43748E-04    0.26447E+01    0.30288E-01   -0.30378E-07    0.43748E-04   -0.30378E-07    0.19373E-09
    31    0.13525E+04    0.26890E+01    0.41401E-04    0.26890E+01    0.33955E-01   -0.30237E-07    0.41401E-04   -0.30237E-07    0.18211E-09
    32    0.13724E+04    0.27229E+01    0.39240E-04    0.27229E+01    0.37914E-01   -0.30097E-07    0.39240E-04   -0.30097E-07    0.17144E-09
    33    0.13925E+04    0.27448E+01    0.37249E-04    0.27448E+01    0.42175E-01   -0.29956E-07    0.37249E-04   -0.29956E-07    0.16164E-09
    34    0.14128E+04    0.27557E+01    0.35404E-04    0.27557E+01    0.46746E-01   -0.29806E-07    0.35404E-04   -0.29806E-07    0.15261E-09
    35    0.14333E+04    0.27555E+01    0.33687E-04    0.27555E+01    0.51638E-01   -0.29652E-07    0.33687E-04   -0.29652E-07    0.14426E-09
    36    0.14540E+04    0.27428E+01    0.32091E-04    0.27428E+01    0.56862E-01   -0.29499E-07    0.32091E-04   -0.29499E-07    0.13654E-09
    37    0.14748E+04    0.27166E+01    0.30608E-04    0.27166E+01    0.62426E-01   -0.29347E-07    0.30608E-04   -0.29347E-07    0.12938E-09
    38    0.14959E+04    0.26773E+01    0.29224E-04    0.26773E+01    0.68340E-01   -0.29188E-07    0.29224E-04   -0.29188E-07    0.12273E-09
    39    0.15171E+04    0.26241E+01    0.27932E-04    0.26241E+01    0.74606E-01   -0.29026E-07    0.27932E-04   -0.29026E-07    0.11655E-09
    40    0.15385E+04    0.25562E+01    0.26724E-04    0.25562E+01    0.81234E-01   -0.28863E-07    0.26724E-04   -0.28863E-07    0.11079E-09
    41    0.15601E+04    0.24729E+01    0.25594E-04    0.24729E+01    0.88235E-01   -0.28701E-07    0.25594E-04   -0.28701E-07    0.10542E-09
    42    0.15819E+04    0.23751E+01    0.24533E-04    0.23751E+01    0.95615E-01   -0.28538E-07    0.24533E-04   -0.28538E-07    0.10039E-09
    43    0.16039E+04    0.22633E+01    0.23533E-04    0.22633E+01    0.10338E+00   -0.28370E-07    0.23533E-04   -0.28370E-07    0.95696E-10
    44    0.16259E+04    0.21357E+01    0.22592E-04    0.21357E+01    0.11152E+00   -0.28201E-07    0.22592E-04   -0.28201E-07    0.91294E-10
    45    0.16482E+04    0.19906E+01    0.21709E-04    0.19906E+01    0.12006E+00   -0.28032E-07    0.21709E-04   -0.28032E-07    0.87164E-10
    46    0.16707E+04    0.18291E+01    0.20877E-04    0.18291E+01    0.12901E+00   -0.27863E-07    0.20877E-04   -0.27863E-07    0.83286E-10
    47    0.16934E+04    0.16522E+01    0.20090E-04    0.16522E+01    0.13835E+00   -0.27691E-07    0.20090E-04   -0.27691E-07    0.79640E-10
    48    0.17162E+04    0.14585E+01    0.19345E-04    0.14585E+01    0.14810E+00   -0.27518E-07    0.19345E-04   -0.27518E-07    0.76209E-10
    49    0.17392E+04    0.12469E+01    0.18643E-04    0.12469E+01    0.15825E+00   -0.27346E-07    0.18643E-04   -0.27346E-07    0.72974E-10
    50    0.17625E+04    0.10179E+01    0.17978E-04    0.10179E+01    0.16882E+00   -0.27173E-07    0.17978E-04   -0.27173E-07    0.69924E-10
    51    0.17859E+04    0.77236E+00    0.17347E-04    0.77236E+00    0.17980E+00   -0.26997E-07    0.17347E-04   -0.26997E-07    0.67045E-10
    52    0.18097E+04    0.50928E+00    0.16748E-04    0.50928E+00    0.19117E+00   -0.26822E-07    0.16748E-04   -0.26822E-07    0.64324E-10
    53    0.18337E+04    0.22754E+00    0.16181E-04    0.22754E+00    0.20297E+00   -0.26647E-07    0.16181E-04   -0.26647E-07    0.61750E-10
    54    0.18577E+04   -0.72015E-01    0.15641E-04   -0.72015E-01    0.21517E+00   -0.26473E-07    0.15641E-04   -0.26473E-07    0.59313E-10
    55    0.18820E+04   -0.38855E+00    0.15127E-04   -0.38855E+00    0.22778E+00   -0.26295E-07    0.15127E-04   -0.26295E-07    0.57004E-10
    56    0.19066E+04   -0.72288E+00    0.14638E-04   -0.72288E+00    0.24080E+00   -0.26117E-07    0.14638E-04   -0.26117E-07    0.54815E-10
    57    0.19314E+04   -0.10760E+01    0.14173E-04   -0.10760E+01    0.25422E+00   -0.25940E-07    0.14173E-04   -0.25940E-07    0.52737E-10
    58    0.19565E+04   -0.14474E+01    0.13730E-04   -0.14474E+01    0.26805E+00   -0.25764E-07    0.13730E-04   -0.25764E-07    0.50765E-10
    59    0.19818E+04   -0.18363E+01    0.13306E-04   -0.18363E+01    0.28228E+00   -0.25585E-07    0.13306E-04   -0.25585E-07    0.48890E-10
    60    0.20072E+04   -0.22415E+01    0.12901E-04   -0.22415E+01    0.29688E+00   -0.25405E-07    0.12901E-04   -0.25405E-07    0.47106E-10
    61    0.20333E+04   -0.26624E+01    0.12514E-04   -0.26624E+01    0.31184E+00   -0.25225E-07    0.12514E-04   -0.25225E-07    0.45408E-10
    62    0.20594E+04   -0.31001E+01    0.12145E-04   -0.31001E+01    0.32718E+00   -0.25046E-07    0.12145E-04   -0.25046E-07    0.43790E-10
    63    0.20856E+04   -0.35562E+01    0.11792E-04   -0.35562E+01    0.34287E+00   -0.24866E-07    0.11792E-04   -0.24866E-07    0.42249E-10
    64    0.21123E+04   -0.40326E+01    0.11454E-04   -0.40326E+01    0.35897E+00   -0.24688E-07    0.11454E-04   -0.24688E-07    0.40780E-10
    65    0.21390E+04   -0.45304E+01    0.11130E-04   -0.45304E+01    0.37548E+00   -0.24509E-07    0.11130E-04   -0.24509E-07    0.39379E-10
    66    0.21661E+04   -0.50482E+01    0.10820E-04   -0.50482E+01    0.39234E+00   -0.24330E-07    0.10820E-04   -0.24330E-07    0.38042E-10
    67    0.21933E+04   -0.55836E+01    0.10523E-04   -0.55836E+01    0.40956E+00   -0.24151E-07    0.10523E-04   -0.24151E-07    0.36764E-10
    68    0.22210E+04   -0.61351E+01    0.10238E-04   -0.61351E+01    0.42713E+00   -0.23972E-07    0.10238E-04   -0.23972E-07    0.35543E-10
    69    0.22489E+04   -0.66997E+01    0.99632E-05   -0.66997E+01    0.44499E+00   -0.23793E-07    0.99632E-05   -0.23793E-07    0.34374E-10
    70    0.22771E+04   -0.72777E+01    0.96995E-05   -0.72777E+01    0.46315E+00   -0.23613E-07    0.96995E-05   -0.23613E-07    0.33256E-10
    71    0.23057E+04   -0.78703E+01    0.94460E-05   -0.78703E+01    0.48157E+00   -0.23433E-07    0.94460E-05   -0.23433E-07    0.32185E-10
    72    0.23345E+04   -0.84788E+01    0.92021E-05   -0.84788E+01    0.50024E+00   -0.23253E-07    0.92021E-05   -0.23253E-07    0.31161E-10
    73    0.23636E+04   -0.91038E+01    0.89675E-05   -0.91038E+01    0.51913E+00   -0.23073E-07    0.89675E-05   -0.23073E-07    0.30179E-10
    74    0.23929E+04   -0.97444E+01    0.87415E-05   -0.97444E+01    0.53825E+00   -0.22893E-07    0.87415E-05   -0.22893E-07    0.29237E-10
    75    0.24225E+04   -0.10399E+02    0.85238E-05   -0.10399E+02    0.55762E+00   -0.22713E-07    0.85238E-05   -0.22713E-07    0.28334E-10
    76    0.24524E+04   -0.11069E+02    0.83140E-05   -0.11069E+02    0.57725E+00   -0.22533E-07    0.83140E-05   -0.22533E-07    0.27467E-10
    77    0.24826E+04   -0.11752E+02    0.81117E-05   -0.11752E+02    0.59713E+00   -0.22352E-07    0.81117E-05   -0.22352E-07    0.26635E-10
    78    0.25132E+04   -0.12451E+02    0.79166E-05   -0.12451E+02    0.61726E+00   -0.22172E-07    0.79166E-05   -0.22172E-07    0.25836E-10
    79    0.25441E+04   -0.13162E+02    0.77284E-05   -0.13162E+02    0.63758E+00   -0.21992E-07    0.77284E-05   -0.21992E-07    0.25068E-10
    80    0.25753E+04   -0.13884E+02    0.75468E-05   -0.13884E+02    0.65807E+00   -0.21812E-07    0.75468E-05   -0.21812E-07    0.24330E-10
    81    0.26068E+04   -0.14619E+02    0.73714E-05   -0.14619E+02    0.67867E+00   -0.21632E-07    0.73714E-05   -0.21632E-07    0.23621E-10
    82    0.26387E+04   -0.15366E+02    0.72019E-05   -0.15366E+02    0.69939E+00   -0.21452E-07    0.72019E-05   -0.21452E-07    0.22938E-10
    83    0.26709E+04   -0.16125E+02    0.70382E-05   -0.16125E+02    0.72022E+00   -0.21272E-07    0.70382E-05   -0.21272E-07    0.22281E-10
    84    0.27034E+04   -0.16894E+02    0.68799E-05   -0.16894E+02    0.74113E+00   -0.21093E-07    0.68799E-05   -0.21093E-07    0.21648E-10
    85    0.27361E+04   -0.17674E+02    0.67268E-05   -0.17674E+02    0.76211E+00   -0.20913E-07    0.67268E-05   -0.20913E-07    0.21039E-10
    86    0.27691E+04   -0.18463E+02    0.65787E-05   -0.18463E+02    0.78315E+00   -0.20734E-07    0.65787E-05   -0.20734E-07    0.20452E-10
    87    0.28027E+04   -0.19262E+02    0.64355E-05   -0.19262E+02    0.80422E+00   -0.20555E-07    0.64355E-05   -0.20555E-07    0.19887E-10
    88    0.28363E+04   -0.20069E+02    0.62967E-05   -0.20069E+02    0.82532E+00   -0.20376E-07    0.62967E-05   -0.20376E-07    0.19342E-10
    89    0.28703E+04   -0.20885E+02    0.61623E-05   -0.20885E+02    0.84644E+00   -0.20197E-07    0.61623E-05   -0.20197E-07    0.18817E-10
    90    0.29047E+04   -0.21707E+02    0.60320E-05   -0.21707E+02    0.86753E+00   -0.20019E-07    0.60320E-05   -0.20019E-07    0.18310E-10
    91    0.29393E+04   -0.22536E+02    0.59057E-05   -0.22536E+02    0.88857E+00   -0.19840E-07    0.59057E-05   -0.19840E-07    0.17820E-10
    92    0.29742E+04   -0.23371E+02    0.57832E-05   -0.23371E+02    0.90955E+00   -0.19662E-07    0.57832E-05   -0.19662E-07    0.17348E-10
    93    0.30095E+04   -0.24211E+02    0.56643E-05   -0.24211E+02    0.93044E+00   -0.19484E-07    0.56643E-05   -0.19484E-07    0.16892E-10
    94    0.30450E+04   -0.25055E+02    0.55489E-05   -0.25055E+02    0.95122E+00   -0.19306E-07    0.55489E-05   -0.19306E-07    0.16452E-10
    95    0.30808E+04   -0.25904E+02    0.54368E-05   -0.25904E+02    0.97187E+00   -0.19128E-07    0.54368E-05   -0.19128E-07    0.16026E-10
    96    0.31167E+04   -0.26757E+02    0.53280E-05   -0.26757E+02    0.99237E+00   -0.18951E-07    0.53280E-05   -0.18951E-07    0.15614E-10
    97    0.31531E+04   -0.27612E+02    0.52222E-05   -0.27612E+02    0.10127E+01   -0.18773E-07    0.52222E-05   -0.18773E-07    0.15216E-10
    98    0.31898E+04   -0.28468E+02    0.51194E-05   -0.28468E+02    0.10328E+01   -0.18596E-07    0.51194E-05   -0.18596E-07    0.14831E-10
    99    0.32266E+04   -0.29327E+02    0.50194E-05   -0.29327E+02    0.10528E+01   -0.18419E-07    0.50194E-05   -0.18419E-07    0.14458E-10
   100    0.32638E+04   -0.30184E+02    0.49221E-05   -0.30184E+02    0.10725E+01   -0.18242E-07    0.49221E-05   -0.18242E-07    0.14097E-10
   101    0.33012E+04   -0.31043E+02    0.48275E-05   -0.31043E+02    0.10920E+01   -0.18066E-07    0.48275E-05   -0.18066E-07    0.13748E-10
   102    0.33391E+04   -0.31901E+02    0.47354E-05   -0.31901E+02    0.11111E+01   -0.17890E-07    0.47354E-05   -0.17890E-07    0.13410E-10
   103    0.33770E+04   -0.32758E+02    0.46459E-05   -0.32758E+02    0.11300E+01   -0.17714E-07    0.46459E-05   -0.17714E-07    0.13083E-10
   104    0.34152E+04   -0.33612E+02    0.45589E-05   -0.33612E+02    0.11487E+01   -0.17538E-07    0.45589E-05   -0.17538E-07    0.12766E-10
   105    0.34536E+04   -0.34463E+02    0.44741E-05   -0.34463E+02    0.11670E+01   -0.17362E-07    0.44741E-05   -0.17362E-07    0.12460E-10
   106    0.34923E+04   -0.35311E+02    0.43917E-05   -0.35311E+02    0.11850E+01   -0.17187E-07    0.43917E-05   -0.17187E-07    0.12163E-10
   107    0.35310E+04   -0.36153E+02    0.43114E-05   -0.36153E+02    0.12026E+01   -0.17012E-07    0.43114E-05   -0.17012E-07    0.11876E-10
   108    0.35700E+04   -0.36992E+02    0.42333E-05   -0.36992E+02    0.12198E+01   -0.16838E-07    0.42333E-05   -0.16838E-07    0.11598E-10
   109    0.36093E+04   -0.37824E+02    0.41572E-05   -0.37824E+02    0.12365E+01   -0.16664E-07    0.41572E-05   -0.16664E-07    0.11328E-10
   110    0.36486E+04   -0.38648E+02    0.40830E-05   -0.38648E+02    0.12528E+01   -0.16490E-07    0.40830E-05   -0.16490E-07    0.11067E-10
   111    0.36882E+04   -0.39465E+02    0.40108E-05   -0.39465E+02    0.12687E+01   -0.16316E-07    0.40108E-05   -0.16316E-07    0.10813E-10
   112    0.37279E+04   -0.40275E+02    0.39403E-05   -0.40275E+02    0.12841E+01   -0.16143E-07    0.39403E-05   -0.16143E-07    0.10567E-10
   113    0.37679E+04   -0.41076E+02    0.38716E-05   -0.41076E+02    0.12991E+01   -0.15970E-07    0.38716E-05   -0.15970E-07    0.10329E-10
   114    0.38080E+04   -0.41867E+02    0.38044E-05   -0.41867E+02    0.13135E+01   -0.15798E-07    0.38044E-05   -0.15798E-07    0.10097E-10
   115    0.38484E+04   -0.42648E+02    0.37389E-05   -0.42648E+02    0.13275E+01   -0.15626E-07    0.37389E-05   -0.15626E-07    0.98716E-11
   116    0.38888E+04   -0.43417E+02    0.36749E-05   -0.43417E+02    0.13409E+01   -0.15454E-07    0.36749E-05   -0.15454E-07    0.96525E-11
   117    0.39296E+04   -0.44174E+02    0.36124E-05   -0.44174E+02    0.13537E+01   -0.15282E-07    0.36124E-05   -0.15282E-07    0.94396E-11
   118    0.39705E+04   -0.44919E+02    0.35513E-05   -0.44919E+02    0.13660E+01   -0.15112E-07    0.35513E-05   -0.15112E-07    0.92326E-11
   119    0.40114E+04   -0.45650E+02    0.34916E-05   -0.45650E+02    0.13779E+01   -0.14941E-07    0.34916E-05   -0.14941E-07    0.90314E-11
   120    0.40525E+04   -0.46366E+02    0.34333E-05   -0.46366E+02    0.13889E+01   -0.14771E-07    0.34333E-05   -0.14771E-07    0.88358E-11
   121    0.40936E+04   -0.47068E+02    0.33764E-05   -0.47068E+02    0.13996E+01   -0.14601E-07    0.33764E-05   -0.14601E-07    0.86457E-11
   122    0.41348E+04   -0.47755E+02    0.33207E-05   -0.47755E+02    0.14096E+01   -0.14432E-07    0.33207E-05   -0.14432E-07    0.84609E-11
   123    0.41760E+04   -0.48425E+02    0.32663E-05   -0.48425E+02    0.14189E+01   -0.14263E-07    0.32663E-05   -0.14263E-07    0.82812E-11
   124    0.42174E+04   -0.49077E+02    0.32132E-05   -0.49077E+02    0.14276E+01   -0.14094E-07    0.32132E-05   -0.14094E-07    0.81065E-11
   125    0.42588E+04   -0.49711E+02    0.31612E-05   -0.49711E+02    0.14356E+01   -0.13926E-07    0.31612E-05   -0.13926E-07    0.79366E-11
   126    0.43002E+04   -0.50328E+02    0.31104E-05   -0.50328E+02    0.14431E+01   -0.13759E-07    0.31104E-05   -0.13759E-07    0.77714E-11
   127    0.43416E+04   -0.50925E+02    0.30607E-05   -0.50925E+02    0.14499E+01   -0.13592E-07    0.30607E-05   -0.13592E-07    0.76106E-11
   128    0.43830E+04   -0.51503E+02    0.30121E-05   -0.51503E+02    0.14560E+01   -0.13425E-07    0.30121E-05   -0.13425E-07    0.74542E-11
   129    0.44245E+04   -0.52060E+02    0.29646E-05   -0.52060E+02    0.14614E+01   -0.13258E-07    0.29646E-05   -0.13258E-07    0.73020E-11
   130    0.44659E+04   -0.52595E+02    0.29180E-05   -0.52595E+02    0.14661E+01   -0.13093E-07    0.29180E-05   -0.13093E-07    0.71537E-11
   131    0.45074E+04   -0.53109E+02    0.28724E-05   -0.53109E+02    0.14702E+01   -0.12927E-07    0.28724E-05   -0.12927E-07    0.70093E-11
   132    0.45488E+04   -0.53600E+02    0.28277E-05   -0.53600E+02    0.14735E+01   -0.12762E-07    0.28277E-05   -0.12762E-07    0.68685E-11
   133    0.45902E+04   -0.54069E+02    0.27840E-05   -0.54069E+02    0.14762E+01   -0.12598E-07    0.27840E-05   -0.12598E-07    0.67313E-11
   134    0.46316E+04   -0.54512E+02    0.27411E-05   -0.54512E+02    0.14782E+01   -0.12434E-07    0.27411E-05   -0.12434E-07    0.65977E-11
   135    0.46729E+04   -0.54932E+02    0.26992E-05   -0.54932E+02    0.14795E+01   -0.12271E-07    0.26992E-05   -0.12271E-07    0.64674E-11
   136    0.47141E+04   -0.55325E+02    0.26580E-05   -0.55325E+02    0.14801E+01   -0.12108E-07    0.26580E-05   -0.12108E-07    0.63405E-11
   137    0.47552E+04   -0.55692E+02    0.26177E-05   -0.55692E+02    0.14800E+01   -0.11945E-07    0.26177E-05   -0.11945E-07    0.62167E-11
   138    0.47962E+04   -0.56034E+02    0.25783E-05   -0.56034E+02    0.14791E+01   -0.11783E-07    0.25783E-05   -0.11783E-07    0.60962E-11
   139    0.48369E+04   -0.56348E+02    0.25396E-05   -0.56348E+02    0.14777E+01   -0.11622E-07    0.25396E-05   -0.11622E-07    0.59786E-11
   140    0.48777E+04   -0.56636E+02    0.25016E-05   -0.56636E+02    0.14755E+01   -0.11461E-07    0.25016E-05   -0.11461E-07    0.58641E-11
   141    0.49182E+04   -0.56894E+02    0.24645E-05   -0.56894E+02    0.14726E+01   -0.11301E-07    0.24645E-05   -0.11301E-07    0.57524E-11
   142    0.49586E+04   -0.57125E+02    0.24281E-05   -0.57125E+02    0.14691E+01   -0.11141E-07    0.24281E-05   -0.11141E-07    0.56435E-11
   143    0.49990E+04   -0.57327E+02    0.23923E-05   -0.57327E+02    0.14649E+01   -0.10982E-07    0.23923E-05   -0.10982E-07    0.55372E-11
   144    0.50390E+04   -0.57500E+02    0.23573E-05   -0.57500E+02    0.14600E+01   -0.10823E-07    0.23573E-05   -0.10823E-07    0.54336E-11
   145    0.50789E+04   -0.57643E+02    0.23230E-05   -0.57643E+02    0.14545E+01   -0.10665E-07    0.23230E-05   -0.10665E-07    0.53326E-11
   146    0.51188E+04   -0.57756E+02    0.22893E-05   -0.57756E+02    0.14483E+01   -0.10507E-07    0.22893E-05   -0.10507E-07    0.52339E-11
   147    0.51582E+04   -0.57838E+02    0.22562E-05   -0.57838E+02    0.14415E+01   -0.10350E-07    0.22562E-05   -0.10350E-07    0.51376E-11
   148    0.51975E+04   -0.57889E+02    0.22238E-05   -0.57889E+02    0.14340E+01   -0.10194E-07    0.22238E-05   -0.10194E-07    0.50436E-11
   149    0.52366E+04   -0.57909E+02    0.21919E-05   -0.57909E+02    0.14259E+01   -0.10038E-07    0.21919E-05   -0.10038E-07    0.49517E-11
   150    0.52753E+04   -0.57895E+02    0.21606E-05   -0.57895E+02    0.14173E+01   -0.98833E-08    0.21606E-05   -0.98833E-08    0.48619E-11
   151    0.53139E+04   -0.57849E+02    0.21300E-05   -0.57849E+02    0.14081E+01   -0.97289E-08    0.21300E-05   -0.97289E-08    0.47743E-11
   152    0.53520E+04   -0.57771E+02    0.20998E-05   -0.57771E+02    0.13982E+01   -0.95751E-08    0.20998E-05   -0.95751E-08    0.46886E-11
   153    0.53899E+04   -0.57658E+02    0.20702E-05   -0.57658E+02    0.13878E+01   -0.94219E-08    0.20702E-05   -0.94219E-08    0.46049E-11
   154    0.54275E+04   -0.57513E+02    0.20412E-05   -0.57513E+02    0.13769E+01   -0.92693E-08    0.20412E-05   -0.92693E-08    0.45232E-11
   155    0.54648E+04   -0.57334E+02    0.20126E-05   -0.57334E+02    0.13655E+01   -0.91174E-08    0.20126E-05   -0.91174E-08    0.44433E-11
   156    0.55016E+04   -0.57121E+02    0.19846E-05   -0.57121E+02    0.13537E+01   -0.89661E-08    0.19846E-05   -0.89661E-08    0.43652E-11
   157    0.55382E+04   -0.56873E+02    0.19571E-05   -0.56873E+02    0.13413E+01   -0.88155E-08    0.19571E-05   -0.88155E-08    0.42890E-11
   158    0.55743E+04   -0.56591E+02    0.19301E-05   -0.56591E+02    0.13286E+01   -0.86655E-08    0.19301E-05   -0.86655E-08    0.42144E-11
   159    0.56101E+04   -0.56275E+02    0.19035E-05   -0.56275E+02    0.13154E+01   -0.85163E-08    0.19035E-05   -0.85163E-08    0.41416E-11
   160    0.56455E+04   -0.55922E+02    0.18774E-05   -0.55922E+02    0.13018E+01   -0.83676E-08    0.18774E-05   -0.83676E-08    0.40704E-11
   161    0.56805E+04   -0.55535E+02    0.18518E-05   -0.55535E+02    0.12879E+01   -0.82197E-08    0.18518E-05   -0.82197E-08    0.40008E-11
   162    0.57151E+04   -0.55114E+02    0.18266E-05   -0.55114E+02    0.12736E+01   -0.80725E-08    0.18266E-05   -0.80725E-08    0.39328E-11
   163    0.57494E+04   -0.54656E+02    0.18018E-05   -0.54656E+02    0.12590E+01   -0.79259E-08    0.18018E-05   -0.79259E-08    0.38662E-11
   164    0.57830E+04   -0.54163E+02    0.17775E-05   -0.54163E+02    0.12441E+01   -0.77800E-08    0.17775E-05   -0.77800E-08    0.38011E-11
   165    0.58164E+04   -0.53634E+02    0.17535E-05   -0.53634E+02    0.12289E+01   -0.76349E-08    0.17535E-05   -0.76349E-08    0.37374E-11
   166    0.58493E+04   -0.53069E+02    0.17300E-05   -0.53069E+02    0.12136E+01   -0.74904E-08    0.17300E-05   -0.74904E-08    0.36750E-11
   167    0.58817E+04   -0.52470E+02    0.17068E-05   -0.52470E+02    0.11978E+01   -0.73466E-08    0.17068E-05   -0.73466E-08    0.36140E-11
   168    0.59136E+04   -0.51833E+02    0.16840E-05   -0.51833E+02    0.11821E+01   -0.72036E-08    0.16840E-05   -0.72036E-08    0.35543E-11
   169    0.59450E+04   -0.51160E+02    0.16616E-05   -0.51160E+02    0.11661E+01   -0.70613E-08    0.16616E-05   -0.70613E-08    0.34958E-11
   170    0.59759E+04   -0.50452E+02    0.16396E-05   -0.50452E+02    0.11501E+01   -0.69197E-08    0.16396E-05   -0.69197E-08    0.34386E-11
   171    0.60062E+04   -0.49707E+02    0.16179E-05   -0.49707E+02    0.11341E+01   -0.67788E-08    0.16179E-05   -0.67788E-08    0.33826E-11
   172    0.60359E+04   -0.48926E+02    0.15966E-05   -0.48926E+02    0.11180E+01   -0.66387E-08    0.15966E-05   -0.66387E-08    0.33277E-11
   173    0.60650E+04   -0.48110E+02    0.15756E-05   -0.48110E+02    0.11018E+01   -0.64993E-08    0.15756E-05   -0.64993E-08    0.32741E-11
   174    0.60936E+04   -0.47259E+02    0.15549E-05   -0.47259E+02    0.10859E+01   -0.63607E-08    0.15549E-05   -0.63607E-08    0.32215E-11
   175    0.61217E+04   -0.46371E+02    0.15346E-05   -0.46371E+02    0.10699E+01   -0.62228E-08    0.15346E-05   -0.62228E-08    0.31701E-11
   176    0.61491E+04   -0.45448E+02    0.15146E-05   -0.45448E+02    0.10541E+01   -0.60857E-08    0.15146E-05   -0.60857E-08    0.31197E-11
   177    0.61759E+04   -0.44490E+02    0.14950E-05   -0.44490E+02    0.10385E+01   -0.59493E-08    0.14950E-05   -0.59493E-08    0.30704E-11
   178    0.62020E+04   -0.43497E+02    0.14756E-05   -0.43497E+02    0.10232E+01   -0.58137E-08    0.14756E-05   -0.58137E-08    0.30221E-11
