#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10490E+04    0.12877E-05    0.00000E+00    0.28396E-01    0.51835E-07    0.31090E-02   -0.44267E-07
     3    0.10115E+04    0.60903E-05    0.00000E+00    0.64497E-01    0.63032E-07    0.30835E-02   -0.75200E-07
     4    0.97590E+03    0.17550E-04    0.00000E+00    0.11016E+00    0.72661E-07    0.29984E-02   -0.10560E-06
     5    0.95071E+03    0.39607E-04    0.00000E+00    0.16452E+00    0.81021E-07    0.28937E-02   -0.13590E-06
     6    0.93478E+03    0.76933E-04    0.00000E+00    0.22683E+00    0.88310E-07    0.27846E-02   -0.16585E-06
     7    0.92595E+03    0.13488E-03    0.00000E+00    0.29638E+00    0.94723E-07    0.26771E-02   -0.19553E-06
     8    0.92199E+03    0.21935E-03    0.00000E+00    0.37227E+00    0.10040E-06    0.25737E-02   -0.22519E-06
     9    0.92201E+03    0.33697E-03    0.00000E+00    0.45390E+00    0.10545E-06    0.24749E-02   -0.25504E-06
    10    0.92504E+03    0.49450E-03    0.00000E+00    0.54034E+00    0.10995E-06    0.23810E-02   -0.28462E-06
    11    0.93037E+03    0.69977E-03    0.00000E+00    0.63099E+00    0.11400E-06    0.22932E-02   -0.31381E-06
    12    0.93816E+03    0.96054E-03    0.00000E+00    0.72563E+00    0.11759E-06    0.22097E-02   -0.34208E-06
    13    0.94724E+03    0.12850E-02    0.00000E+00    0.82254E+00    0.12085E-06    0.21327E-02   -0.37013E-06
    14    0.95754E+03    0.16813E-02    0.00000E+00    0.92128E+00    0.12375E-06    0.20594E-02   -0.39788E-06
    15    0.96881E+03    0.21589E-02    0.00000E+00    0.10210E+01    0.12637E-06    0.19908E-02   -0.42574E-06
    16    0.98139E+03    0.27274E-02    0.00000E+00    0.11221E+01    0.12873E-06    0.19253E-02   -0.45345E-06
    17    0.99472E+03    0.33965E-02    0.00000E+00    0.12228E+01    0.13082E-06    0.18636E-02   -0.48083E-06
    18    0.10083E+04    0.41738E-02    0.00000E+00    0.13221E+01    0.13271E-06    0.18053E-02   -0.50779E-06
    19    0.10236E+04    0.50738E-02    0.00000E+00    0.14209E+01    0.13441E-06    0.17507E-02   -0.53466E-06
    20    0.10390E+04    0.61014E-02    0.00000E+00    0.15175E+01    0.13591E-06    0.16982E-02   -0.56084E-06
    21    0.10550E+04    0.72680E-02    0.00000E+00    0.16110E+01    0.13725E-06    0.16486E-02   -0.58661E-06
    22    0.10713E+04    0.85843E-02    0.00000E+00    0.17011E+01    0.13844E-06    0.16015E-02   -0.61213E-06
    23    0.10881E+04    0.10061E-01    0.00000E+00    0.17872E+01    0.13949E-06    0.15567E-02   -0.63742E-06
    24    0.11052E+04    0.11706E-01    0.00000E+00    0.18677E+01    0.14041E-06    0.15143E-02   -0.66218E-06
    25    0.11228E+04    0.13531E-01    0.00000E+00    0.19430E+01    0.14121E-06    0.14739E-02   -0.68665E-06
    26    0.11407E+04    0.15546E-01    0.00000E+00    0.20129E+01    0.14190E-06    0.14351E-02   -0.71072E-06
    27    0.11589E+04    0.17761E-01    0.00000E+00    0.20764E+01    0.14249E-06    0.13981E-02   -0.73450E-06
    28    0.11774E+04    0.20186E-01    0.00000E+00    0.21323E+01    0.14299E-06    0.13628E-02   -0.75795E-06
    29    0.11962E+04    0.22830E-01    0.00000E+00    0.21799E+01    0.14339E-06    0.13293E-02   -0.78099E-06
    30    0.12153E+04    0.25702E-01    0.00000E+00    0.22202E+01    0.14372E-06    0.12970E-02   -0.80362E-06
    31    0.12346E+04    0.28813E-01    0.00000E+00    0.22520E+01    0.14397E-06    0.12659E-02   -0.82590E-06
    32    0.12541E+04    0.32171E-01    0.00000E+00    0.22743E+01    0.14415E-06    0.12362E-02   -0.84794E-06
    33    0.12739E+04    0.35787E-01    0.00000E+00    0.22859E+01    0.14427E-06    0.12079E-02   -0.86967E-06
