#    L    TT             EE             TE             PP             TP          
     2    0.70432E+03    0.95307E-06    0.20990E-01    0.81908E+06    0.18192E+05
     3    0.68871E+03    0.45170E-05    0.47364E-01    0.12601E+07    0.21776E+05
     4    0.67118E+03    0.13035E-04    0.80769E-01    0.16527E+07    0.23483E+05
     5    0.65867E+03    0.29449E-04    0.12061E+00    0.19999E+07    0.24199E+05
     6    0.65120E+03    0.57254E-04    0.16635E+00    0.23067E+07    0.24368E+05
     7    0.64773E+03    0.10045E-03    0.21750E+00    0.25791E+07    0.24221E+05
     8    0.64698E+03    0.16348E-03    0.27339E+00    0.28219E+07    0.23885E+05
     9    0.64857E+03    0.25127E-03    0.33361E+00    0.30395E+07    0.23432E+05
    10    0.65188E+03    0.36893E-03    0.39746E+00    0.32345E+07    0.22910E+05
    11    0.65654E+03    0.52231E-03    0.46455E+00    0.34107E+07    0.22360E+05
    12    0.66271E+03    0.71722E-03    0.53468E+00    0.35688E+07    0.21787E+05
    13    0.66958E+03    0.95985E-03    0.60662E+00    0.37124E+07    0.21230E+05
    14    0.67715E+03    0.12562E-02    0.68001E+00    0.38417E+07    0.20669E+05
    15    0.68527E+03    0.16136E-02    0.75429E+00    0.39594E+07    0.20123E+05
    16    0.69421E+03    0.20390E-02    0.82968E+00    0.40662E+07    0.19583E+05
    17    0.70358E+03    0.25398E-02    0.90502E+00    0.41624E+07    0.19061E+05
    18    0.71308E+03    0.31216E-02    0.97946E+00    0.42500E+07    0.18557E+05
    19    0.72359E+03    0.37955E-02    0.10537E+01    0.43296E+07    0.18078E+05
    20    0.73422E+03    0.45649E-02    0.11264E+01    0.44013E+07    0.17610E+05
    21    0.74512E+03    0.54385E-02    0.11970E+01    0.44661E+07    0.17161E+05
    22    0.75625E+03    0.64242E-02    0.12652E+01    0.45249E+07    0.16729E+05
    23    0.76763E+03    0.75298E-02    0.13307E+01    0.45780E+07    0.16314E+05
    24    0.77922E+03    0.87621E-02    0.13922E+01    0.46254E+07    0.15919E+05
    25    0.79103E+03    0.10129E-01    0.14500E+01    0.46681E+07    0.15541E+05
    26    0.80305E+03    0.11638E-01    0.15040E+01    0.47064E+07    0.15174E+05
    27    0.81529E+03    0.13297E-01    0.15535E+01    0.47403E+07    0.14822E+05
    28    0.82762E+03    0.15113E-01    0.15976E+01    0.47705E+07    0.14485E+05
    29    0.84020E+03    0.17093E-01    0.16356E+01    0.47970E+07    0.14164E+05
    30    0.85292E+03    0.19244E-01    0.16685E+01    0.48202E+07    0.13853E+05
    31    0.86575E+03    0.21573E-01    0.16952E+01    0.48401E+07    0.13552E+05
    32    0.87875E+03    0.24087E-01    0.17153E+01    0.48573E+07    0.13264E+05
    33    0.89188E+03    0.26793E-01    0.17276E+01    0.48718E+07    0.12989E+05
    34    0.90518E+03    0.29696E-01    0.17328E+01    0.48838E+07    0.12724E+05
    35    0.91860E+03    0.32803E-01    0.17309E+01    0.48933E+07    0.12467E+05
    36    0.93210E+03    0.36120E-01    0.17209E+01    0.49007E+07    0.12219E+05
    37    0.94576E+03    0.39654E-01    0.17023E+01    0.49062E+07    0.11981E+05
    38    0.95958E+03    0.43409E-01    0.16752E+01    0.49097E+07    0.11752E+05
    39    0.97355E+03    0.47388E-01    0.16392E+01    0.49114E+07    0.11531E+05
    40    0.98754E+03    0.51596E-01    0.15938E+01    0.49114E+07    0.11318E+05
    41    0.10018E+04    0.56041E-01    0.15384E+01    0.49099E+07    0.11114E+05
    42    0.10161E+04    0.60727E-01    0.14737E+01    0.49070E+07    0.10916E+05
    43    0.10306E+04    0.65657E-01    0.14001E+01    0.49027E+07    0.10723E+05
    44    0.10450E+04    0.70828E-01    0.13163E+01    0.48971E+07    0.10536E+05
    45    0.10597E+04    0.76248E-01    0.12212E+01    0.48903E+07    0.10357E+05
    46    0.10746E+04    0.81929E-01    0.11156E+01    0.48824E+07    0.10184E+05
    47    0.10895E+04    0.87860E-01    0.10002E+01    0.48734E+07    0.10016E+05
    48    0.11045E+04    0.94047E-01    0.87393E+00    0.48635E+07    0.98523E+04
    49    0.11197E+04    0.10049E+00    0.73615E+00    0.48527E+07    0.96948E+04
    50    0.11351E+04    0.10720E+00    0.58721E+00    0.48410E+07    0.95424E+04
    51    0.11505E+04    0.11417E+00    0.42770E+00    0.48285E+07    0.93940E+04
