#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.92741E+03    0.13041E-05    0.00000E+00    0.28992E-01    0.56650E-07    0.24156E-02   -0.44223E-07
     3    0.91463E+03    0.61861E-05    0.00000E+00    0.65143E-01    0.68945E-07    0.24499E-02   -0.74939E-07
     4    0.89686E+03    0.17863E-04    0.00000E+00    0.11096E+00    0.79584E-07    0.24155E-02   -0.10516E-06
     5    0.88412E+03    0.40377E-04    0.00000E+00    0.16564E+00    0.88878E-07    0.23545E-02   -0.13532E-06
     6    0.87698E+03    0.78534E-04    0.00000E+00    0.22850E+00    0.97038E-07    0.22839E-02   -0.16516E-06
     7    0.87446E+03    0.13784E-03    0.00000E+00    0.29882E+00    0.10427E-06    0.22104E-02   -0.19474E-06
     8    0.87505E+03    0.22440E-03    0.00000E+00    0.37574E+00    0.11071E-06    0.21372E-02   -0.22435E-06
     9    0.87840E+03    0.34502E-03    0.00000E+00    0.45869E+00    0.11649E-06    0.20654E-02   -0.25422E-06
    10    0.88376E+03    0.50672E-03    0.00000E+00    0.54671E+00    0.12168E-06    0.19960E-02   -0.28385E-06
    11    0.89073E+03    0.71756E-03    0.00000E+00    0.63926E+00    0.12638E-06    0.19302E-02   -0.31309E-06
    12    0.89957E+03    0.98557E-03    0.00000E+00    0.73611E+00    0.13060E-06    0.18670E-02   -0.34139E-06
    13    0.90921E+03    0.13193E-02    0.00000E+00    0.83556E+00    0.13444E-06    0.18084E-02   -0.36955E-06
    14    0.91965E+03    0.17270E-02    0.00000E+00    0.93714E+00    0.13791E-06    0.17521E-02   -0.39749E-06
    15    0.93074E+03    0.22187E-02    0.00000E+00    0.10401E+01    0.14107E-06    0.16990E-02   -0.42558E-06
    16    0.94286E+03    0.28041E-02    0.00000E+00    0.11447E+01    0.14395E-06    0.16480E-02   -0.45347E-06
    17    0.95549E+03    0.34934E-02    0.00000E+00    0.12494E+01    0.14654E-06    0.15997E-02   -0.48101E-06
    18    0.96822E+03    0.42944E-02    0.00000E+00    0.13530E+01    0.14891E-06    0.15538E-02   -0.50818E-06
    19    0.98226E+03    0.52222E-02    0.00000E+00    0.14565E+01    0.15107E-06    0.15109E-02   -0.53539E-06
    20    0.99639E+03    0.62817E-02    0.00000E+00    0.15581E+01    0.15301E-06    0.14693E-02   -0.56193E-06
