#           k/h    P           
    0.10000E-03    0.48244E+03
    0.10202E-03    0.49188E+03
    0.10408E-03    0.50151E+03
    0.10618E-03    0.51133E+03
    0.10833E-03    0.52134E+03
    0.11052E-03    0.53154E+03
    0.11275E-03    0.54195E+03
    0.11503E-03    0.55256E+03
    0.11735E-03    0.56338E+03
    0.11972E-03    0.57440E+03
    0.12214E-03    0.58565E+03
    0.12461E-03    0.59711E+03
    0.12712E-03    0.60880E+03
    0.12969E-03    0.62071E+03
    0.13231E-03    0.63286E+03
    0.13499E-03    0.64524E+03
    0.13771E-03    0.65787E+03
    0.14049E-03    0.67074E+03
    0.14333E-03    0.68387E+03
    0.14623E-03    0.69725E+03
    0.14918E-03    0.71089E+03
    0.15220E-03    0.72480E+03
    0.15527E-03    0.73898E+03
    0.15841E-03    0.75344E+03
    0.16161E-03    0.76818E+03
    0.16487E-03    0.78320E+03
    0.16820E-03    0.79852E+03
    0.17160E-03    0.81414E+03
    0.17507E-03    0.83006E+03
    0.17860E-03    0.84629E+03
    0.18221E-03    0.86284E+03
    0.18589E-03    0.87971E+03
    0.18965E-03    0.89691E+03
    0.19348E-03    0.91445E+03
    0.19739E-03    0.93232E+03
    0.20138E-03    0.95055E+03
    0.20544E-03    0.96913E+03
    0.20959E-03    0.98807E+03
    0.21383E-03    0.10074E+04
    0.21815E-03    0.10271E+04
    0.22255E-03    0.10471E+04
    0.22705E-03    0.10676E+04
    0.23164E-03    0.10884E+04
    0.23632E-03    0.11097E+04
    0.24109E-03    0.11314E+04
    0.24596E-03    0.11535E+04
    0.25093E-03    0.11760E+04
    0.25600E-03    0.11989E+04
    0.26117E-03    0.12223E+04
    0.26645E-03    0.12462E+04
    0.27183E-03    0.12705E+04
    0.27732E-03    0.12953E+04
    0.28292E-03    0.13206E+04
    0.28864E-03    0.13463E+04
    0.29447E-03    0.13726E+04
    0.30042E-03    0.13993E+04
    0.30649E-03    0.14266E+04
    0.31268E-03    0.14544E+04
    0.31899E-03    0.14827E+04
    0.32544E-03    0.15116E+04
    0.33201E-03    0.15411E+04
    0.33872E-03    0.15711E+04
    0.34556E-03    0.16017E+04
    0.35254E-03    0.16328E+04
    0.35966E-03    0.16646E+04
    0.36693E-03    0.16970E+04
    0.37434E-03    0.17300E+04
    0.38190E-03    0.17636E+04
    0.38962E-03    0.17979E+04
    0.39749E-03    0.18329E+04
    0.40552E-03    0.18685E+04
    0.41371E-03    0.19047E+04
    0.42207E-03    0.19417E+04
    0.43060E-03    0.19794E+04
    0.43929E-03    0.20178E+04
    0.44817E-03    0.20569E+04
    0.45722E-03    0.20968E+04
    0.46646E-03    0.21374E+04
    0.47588E-03    0.21788E+04
    0.48550E-03    0.22210E+04
    0.49530E-03    0.22640E+04
    0.50531E-03    0.23078E+04
    0.51552E-03    0.23524E+04
    0.52593E-03    0.23979E+04
    0.53656E-03    0.24442E+04
    0.54739E-03    0.24914E+04
    0.55845E-03    0.25394E+04
    0.56973E-03    0.25884E+04
    0.58124E-03    0.26383E+04
    0.59299E-03    0.26891E+04
    0.60496E-03    0.27409E+04
    0.61719E-03    0.27936E+04
    0.62965E-03    0.28473E+04
    0.64237E-03    0.29020E+04
    0.65535E-03    0.29577E+04
    0.66859E-03    0.30145E+04
    0.68210E-03    0.30723E+04
    0.69588E-03    0.31311E+04
    0.70993E-03    0.31911E+04
    0.72427E-03    0.32521E+04
    0.73891E-03    0.33143E+04
    0.75383E-03    0.33775E+04
    0.76906E-03    0.34420E+04
    0.78460E-03    0.35076E+04
    0.80045E-03    0.35744E+04
    0.81662E-03    0.36424E+04
    0.83311E-03    0.37116E+04
    0.84994E-03    0.37820E+04
    0.86711E-03    0.38538E+04
    0.88463E-03    0.39268E+04
    0.90250E-03    0.40011E+04
    0.92073E-03    0.40767E+04
    0.93933E-03    0.41536E+04
    0.95831E-03    0.42319E+04
    0.97767E-03    0.43116E+04
    0.99742E-03    0.43927E+04
    0.10176E-02    0.44752E+04
    0.10381E-02    0.45591E+04
    0.10591E-02    0.46445E+04
    0.10805E-02    0.47313E+04
    0.11023E-02    0.48196E+04
    0.11246E-02    0.49095E+04
    0.11473E-02    0.50008E+04
    0.11705E-02    0.50937E+04
    0.11941E-02    0.51882E+04
    0.12182E-02    0.52843E+04
    0.12429E-02    0.53819E+04
    0.12680E-02    0.54812E+04
    0.12936E-02    0.55821E+04
    0.13197E-02    0.56847E+04
    0.13464E-02    0.57889E+04
    0.13736E-02    0.58948E+04
    0.14013E-02    0.60024E+04
    0.14296E-02    0.61118E+04
    0.14585E-02    0.62229E+04
    0.14880E-02    0.63357E+04
    0.15180E-02    0.64504E+04
    0.15487E-02    0.65668E+04
    0.15800E-02    0.66850E+04
    0.16119E-02    0.68050E+04
    0.16445E-02    0.69269E+04
    0.16777E-02    0.70506E+04
    0.17116E-02    0.71761E+04
    0.17462E-02    0.73035E+04
    0.17814E-02    0.74329E+04
    0.18174E-02    0.75641E+04
    0.18541E-02    0.76972E+04
    0.18916E-02    0.78322E+04
    0.19298E-02    0.79691E+04
    0.19688E-02    0.81080E+04
    0.20086E-02    0.82488E+04
    0.20491E-02    0.83916E+04
    0.20905E-02    0.85363E+04
    0.21328E-02    0.86829E+04
    0.21758E-02    0.88315E+04
    0.22198E-02    0.89821E+04
    0.22646E-02    0.91347E+04
    0.23104E-02    0.92892E+04
    0.23571E-02    0.94457E+04
    0.24047E-02    0.96041E+04
    0.24533E-02    0.97645E+04
    0.25028E-02    0.99269E+04
    0.25534E-02    0.10091E+05
    0.26050E-02    0.10257E+05
    0.26576E-02    0.10426E+05
    0.27113E-02    0.10596E+05
    0.27660E-02    0.10768E+05
    0.28219E-02    0.10942E+05
    0.28789E-02    0.11118E+05
    0.29371E-02    0.11295E+05
    0.29964E-02    0.11475E+05
    0.30569E-02    0.11656E+05
    0.31187E-02    0.11840E+05
    0.31817E-02    0.12025E+05
    0.32460E-02    0.12212E+05
    0.33115E-02    0.12400E+05
    0.33784E-02    0.12590E+05
    0.34467E-02    0.12782E+05
    0.35163E-02    0.12976E+05
    0.35874E-02    0.13171E+05
    0.36598E-02    0.13368E+05
    0.37338E-02    0.13566E+05
    0.38092E-02    0.13766E+05
    0.38861E-02    0.13967E+05
    0.39646E-02    0.14170E+05
    0.40447E-02    0.14374E+05
    0.41264E-02    0.14579E+05
    0.42098E-02    0.14786E+05
    0.42948E-02    0.14994E+05
    0.43816E-02    0.15202E+05
    0.44701E-02    0.15412E+05
    0.45604E-02    0.15623E+05
    0.46525E-02    0.15835E+05
    0.47465E-02    0.16047E+05
    0.48424E-02    0.16261E+05
    0.49402E-02    0.16475E+05
    0.50400E-02    0.16689E+05
    0.51419E-02    0.16904E+05
    0.52457E-02    0.17120E+05
    0.53517E-02    0.17335E+05
    0.54598E-02    0.17551E+05
    0.55701E-02    0.17767E+05
    0.56826E-02    0.17983E+05
    0.57974E-02    0.18199E+05
    0.59145E-02    0.18415E+05
