#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.90649E+03    0.11050E-05    0.00000E+00    0.24419E-01    0.44770E-07    0.26929E-02   -0.38083E-07
     3    0.87378E+03    0.52258E-05    0.00000E+00    0.55469E-01    0.54471E-07    0.26725E-02   -0.64694E-07
     4    0.84288E+03    0.15058E-04    0.00000E+00    0.94743E-01    0.62823E-07    0.26007E-02   -0.90845E-07
     5    0.82097E+03    0.33981E-04    0.00000E+00    0.14149E+00    0.70084E-07    0.25118E-02   -0.11691E-06
     6    0.80708E+03    0.66003E-04    0.00000E+00    0.19506E+00    0.76423E-07    0.24191E-02   -0.14267E-06
     7    0.79933E+03    0.11571E-03    0.00000E+00    0.25486E+00    0.82007E-07    0.23275E-02   -0.16819E-06
     8    0.79581E+03    0.18818E-03    0.00000E+00    0.32011E+00    0.86957E-07    0.22391E-02   -0.19370E-06
     9    0.79573E+03    0.28908E-03    0.00000E+00    0.39029E+00    0.91370E-07    0.21546E-02   -0.21937E-06
    10    0.79828E+03    0.42422E-03    0.00000E+00    0.46461E+00    0.95306E-07    0.20741E-02   -0.24481E-06
    11    0.80280E+03    0.60031E-03    0.00000E+00    0.54255E+00    0.98849E-07    0.19987E-02   -0.26990E-06
    12    0.80946E+03    0.82401E-03    0.00000E+00    0.62392E+00    0.10200E-06    0.19268E-02   -0.29422E-06
    13    0.81724E+03    0.11024E-02    0.00000E+00    0.70725E+00    0.10486E-06    0.18604E-02   -0.31834E-06
    14    0.82608E+03    0.14423E-02    0.00000E+00    0.79215E+00    0.10741E-06    0.17971E-02   -0.34220E-06
    15    0.83576E+03    0.18520E-02    0.00000E+00    0.87791E+00    0.10972E-06    0.17376E-02   -0.36616E-06
    16    0.84657E+03    0.23398E-02    0.00000E+00    0.96485E+00    0.11180E-06    0.16809E-02   -0.38998E-06
    17    0.85802E+03    0.29138E-02    0.00000E+00    0.10515E+01    0.11366E-06    0.16272E-02   -0.41353E-06
    18    0.86973E+03    0.35806E-02    0.00000E+00    0.11369E+01    0.11533E-06    0.15765E-02   -0.43671E-06
    19    0.88281E+03    0.43527E-02    0.00000E+00    0.12219E+01    0.11684E-06    0.15289E-02   -0.45981E-06
    20    0.89611E+03    0.52343E-02    0.00000E+00    0.13051E+01    0.11818E-06    0.14832E-02   -0.48233E-06
    21    0.90981E+03    0.62352E-02    0.00000E+00    0.13856E+01    0.11937E-06    0.14398E-02   -0.50449E-06
    22    0.92388E+03    0.73645E-02    0.00000E+00    0.14632E+01    0.12043E-06    0.13986E-02   -0.52644E-06
    23    0.93828E+03    0.86311E-02    0.00000E+00    0.15374E+01    0.12138E-06    0.13593E-02   -0.54819E-06
    24    0.95305E+03    0.10043E-01    0.00000E+00    0.16068E+01    0.12220E-06    0.13221E-02   -0.56948E-06
    25    0.96813E+03    0.11609E-01    0.00000E+00    0.16717E+01    0.12293E-06    0.12866E-02   -0.59052E-06
    26    0.98351E+03    0.13338E-01    0.00000E+00    0.17320E+01    0.12356E-06    0.12525E-02   -0.61123E-06
    27    0.99918E+03    0.15238E-01    0.00000E+00    0.17868E+01    0.12410E-06    0.12198E-02   -0.63168E-06
    28    0.10150E+04    0.17319E-01    0.00000E+00    0.18351E+01    0.12455E-06    0.11888E-02   -0.65186E-06
    29    0.10312E+04    0.19588E-01    0.00000E+00    0.18763E+01    0.12493E-06    0.11592E-02   -0.67168E-06
    30    0.10476E+04    0.22053E-01    0.00000E+00    0.19113E+01    0.12525E-06    0.11307E-02   -0.69114E-06
    31    0.10642E+04    0.24722E-01    0.00000E+00    0.19390E+01    0.12548E-06    0.11032E-02   -0.71031E-06
    32    0.10810E+04    0.27604E-01    0.00000E+00    0.19586E+01    0.12567E-06    0.10769E-02   -0.72926E-06
    33    0.10980E+04    0.30706E-01    0.00000E+00    0.19689E+01    0.12579E-06    0.10519E-02   -0.74796E-06
    34    0.11152E+04    0.34034E-01    0.00000E+00    0.19711E+01    0.12586E-06    0.10278E-02   -0.76619E-06
    35    0.11326E+04    0.37597E-01    0.00000E+00    0.19646E+01    0.12588E-06    0.10044E-02   -0.78412E-06
    36    0.11501E+04    0.41402E-01    0.00000E+00    0.19485E+01    0.12586E-06    0.98203E-03   -0.80183E-06
    37    0.11679E+04    0.45456E-01    0.00000E+00    0.19220E+01    0.12579E-06    0.96056E-03   -0.81933E-06
    38    0.11858E+04    0.49765E-01    0.00000E+00    0.18855E+01    0.12568E-06    0.93984E-03   -0.83642E-06
    39    0.12039E+04    0.54331E-01    0.00000E+00    0.18388E+01    0.12553E-06    0.91984E-03   -0.85316E-06
    40    0.12221E+04    0.59161E-01    0.00000E+00    0.17807E+01    0.12535E-06    0.90060E-03   -0.86962E-06
    41    0.12406E+04    0.64265E-01    0.00000E+00    0.17107E+01    0.12514E-06    0.88214E-03   -0.88587E-06
    42    0.12593E+04    0.69646E-01    0.00000E+00    0.16297E+01    0.12490E-06    0.86429E-03   -0.90183E-06
    43    0.12781E+04    0.75309E-01    0.00000E+00    0.15382E+01    0.12462E-06    0.84692E-03   -0.91743E-06
    44    0.12969E+04    0.81251E-01    0.00000E+00    0.14345E+01    0.12433E-06    0.83013E-03   -0.93273E-06
    45    0.13160E+04    0.87482E-01    0.00000E+00    0.13174E+01    0.12400E-06    0.81403E-03   -0.94778E-06
    46    0.13354E+04    0.94013E-01    0.00000E+00    0.11878E+01    0.12365E-06    0.79848E-03   -0.96254E-06
    47    0.13548E+04    0.10083E+00    0.00000E+00    0.10468E+01    0.12329E-06    0.78334E-03   -0.97694E-06
    48    0.13744E+04    0.10795E+00    0.00000E+00    0.89303E+00    0.12290E-06    0.76866E-03   -0.99106E-06
    49    0.13942E+04    0.11536E+00    0.00000E+00    0.72518E+00    0.12249E-06    0.75454E-03   -0.10050E-05
    50    0.14143E+04    0.12309E+00    0.00000E+00    0.54412E+00    0.12206E-06    0.74087E-03   -0.10186E-05
    51    0.14343E+04    0.13112E+00    0.00000E+00    0.35092E+00    0.12162E-06    0.72756E-03   -0.10319E-05
    52    0.14547E+04    0.13944E+00    0.00000E+00    0.14439E+00    0.12117E-06    0.71466E-03   -0.10448E-05
    53    0.14754E+04    0.14807E+00    0.00000E+00   -0.76791E-01    0.12070E-06    0.70221E-03   -0.10576E-05
    54    0.14961E+04    0.15700E+00    0.00000E+00   -0.31156E+00    0.12022E-06    0.69014E-03   -0.10701E-05
    55    0.15169E+04    0.16623E+00    0.00000E+00   -0.55885E+00    0.11972E-06    0.67836E-03   -0.10822E-05
    56    0.15380E+04    0.17576E+00    0.00000E+00   -0.81972E+00    0.11922E-06    0.66692E-03   -0.10941E-05
    57    0.15594E+04    0.18560E+00    0.00000E+00   -0.10953E+01    0.11870E-06    0.65588E-03   -0.11057E-05
    58    0.15810E+04    0.19573E+00    0.00000E+00   -0.13849E+01    0.11818E-06    0.64516E-03   -0.11171E-05
    59    0.16026E+04    0.20617E+00    0.00000E+00   -0.16874E+01    0.11765E-06    0.63468E-03   -0.11282E-05
    60    0.16245E+04    0.21688E+00    0.00000E+00   -0.20019E+01    0.11710E-06    0.62446E-03   -0.11389E-05
    61    0.16468E+04    0.22785E+00    0.00000E+00   -0.23277E+01    0.11656E-06    0.61453E-03   -0.11493E-05
    62    0.16692E+04    0.23910E+00    0.00000E+00   -0.26663E+01    0.11600E-06    0.60491E-03   -0.11595E-05
    63    0.16916E+04    0.25062E+00    0.00000E+00   -0.30192E+01    0.11544E-06    0.59555E-03   -0.11694E-05
    64    0.17145E+04    0.26245E+00    0.00000E+00   -0.33883E+01    0.11487E-06    0.58647E-03   -0.11791E-05
    65    0.17374E+04    0.27460E+00    0.00000E+00   -0.37747E+01    0.11430E-06    0.57763E-03   -0.11886E-05
    66    0.17606E+04    0.28702E+00    0.00000E+00   -0.41772E+01    0.11372E-06    0.56903E-03   -0.11977E-05
    67    0.17839E+04    0.29971E+00    0.00000E+00   -0.45933E+01    0.11314E-06    0.56065E-03   -0.12066E-05
    68    0.18076E+04    0.31268E+00    0.00000E+00   -0.50215E+01    0.11256E-06    0.55248E-03   -0.12153E-05
    69    0.18314E+04    0.32586E+00    0.00000E+00   -0.54589E+01    0.11197E-06    0.54450E-03   -0.12236E-05
    70    0.18556E+04    0.33926E+00    0.00000E+00   -0.59060E+01    0.11139E-06    0.53672E-03   -0.12317E-05
    71    0.18800E+04    0.35286E+00    0.00000E+00   -0.63641E+01    0.11079E-06    0.52913E-03   -0.12395E-05
    72    0.19046E+04    0.36664E+00    0.00000E+00   -0.68343E+01    0.11020E-06    0.52172E-03   -0.12471E-05
    73    0.19294E+04    0.38058E+00    0.00000E+00   -0.73175E+01    0.10961E-06    0.51448E-03   -0.12543E-05
    74    0.19544E+04    0.39469E+00    0.00000E+00   -0.78127E+01    0.10901E-06    0.50741E-03   -0.12613E-05
