#    L    TT             EE             TE             PP             TP          
     2    0.11929E+04    0.15485E-05    0.33935E-01    0.12884E+07    0.32082E+05
     3    0.11574E+04    0.73323E-05    0.76854E-01    0.19807E+07    0.38110E+05
     4    0.11217E+04    0.21146E-04    0.13118E+00    0.25958E+07    0.40889E+05
     5    0.10963E+04    0.47749E-04    0.19592E+00    0.31383E+07    0.41974E+05
     6    0.10806E+04    0.92793E-04    0.27019E+00    0.36164E+07    0.42131E+05
     7    0.10724E+04    0.16274E-03    0.35316E+00    0.40397E+07    0.41758E+05
     8    0.10694E+04    0.26476E-03    0.44377E+00    0.44158E+07    0.41073E+05
     9    0.10706E+04    0.40684E-03    0.54132E+00    0.47517E+07    0.40201E+05
    10    0.10751E+04    0.59719E-03    0.64468E+00    0.50519E+07    0.39221E+05
    11    0.10820E+04    0.84527E-03    0.75316E+00    0.53221E+07    0.38205E+05
    12    0.10916E+04    0.11605E-02    0.86649E+00    0.55635E+07    0.37157E+05
    13    0.11026E+04    0.15527E-02    0.98262E+00    0.57821E+07    0.36140E+05
    14    0.11149E+04    0.20318E-02    0.11010E+01    0.59780E+07    0.35125E+05
    15    0.11281E+04    0.26093E-02    0.12207E+01    0.61556E+07    0.34142E+05
    16    0.11429E+04    0.32968E-02    0.13420E+01    0.63159E+07    0.33176E+05
    17    0.11584E+04    0.41059E-02    0.14631E+01    0.64595E+07    0.32245E+05
    18    0.11742E+04    0.50459E-02    0.15825E+01    0.65898E+07    0.31349E+05
    19    0.11918E+04    0.61344E-02    0.17014E+01    0.67073E+07    0.30498E+05
    20    0.12096E+04    0.73771E-02    0.18177E+01    0.68126E+07    0.29669E+05
    21    0.12279E+04    0.87880E-02    0.19304E+01    0.69070E+07    0.28877E+05
    22    0.12467E+04    0.10380E-01    0.20391E+01    0.69921E+07    0.28118E+05
    23    0.12659E+04    0.12165E-01    0.21432E+01    0.70683E+07    0.27390E+05
    24    0.12855E+04    0.14155E-01    0.22405E+01    0.71356E+07    0.26698E+05
    25    0.13056E+04    0.16362E-01    0.23316E+01    0.71957E+07    0.26035E+05
