#    L    TT             EE             BB             TE          
     2    0.11929E+04    0.47610E-05    0.32126E-05    0.33935E-01
     3    0.11574E+04    0.13758E-04    0.64260E-05    0.76854E-01
     4    0.11217E+04    0.31858E-04    0.10712E-04    0.13118E+00
     5    0.10963E+04    0.63821E-04    0.16072E-04    0.19591E+00
     6    0.10806E+04    0.11530E-03    0.22507E-04    0.27019E+00
     7    0.10725E+04    0.19276E-03    0.30019E-04    0.35316E+00
     8    0.10695E+04    0.30337E-03    0.38609E-04    0.44377E+00
     9    0.10707E+04    0.45512E-03    0.48281E-04    0.54131E+00
    10    0.10752E+04    0.65623E-03    0.59035E-04    0.64466E+00
    11    0.10822E+04    0.91615E-03    0.70875E-04    0.75314E+00
    12    0.10918E+04    0.12443E-02    0.83803E-04    0.86645E+00
    13    0.11028E+04    0.16506E-02    0.97821E-04    0.98258E+00
    14    0.11150E+04    0.21448E-02    0.11293E-03    0.11009E+01
    15    0.11283E+04    0.27385E-02    0.12914E-03    0.12206E+01
    16    0.11431E+04    0.34433E-02    0.14644E-03    0.13419E+01
    17    0.11586E+04    0.42708E-02    0.16485E-03    0.14630E+01
    18    0.11745E+04    0.52303E-02    0.18436E-03    0.15824E+01
    19    0.11921E+04    0.63394E-02    0.20498E-03    0.17012E+01
    20    0.12099E+04    0.76038E-02    0.22670E-03    0.18175E+01
    21    0.12283E+04    0.90376E-02    0.24954E-03    0.19302E+01
    22    0.12471E+04    0.10653E-01    0.27349E-03    0.20388E+01
    23    0.12664E+04    0.12464E-01    0.29856E-03    0.21428E+01
    24    0.12860E+04    0.14479E-01    0.32475E-03    0.22401E+01
    25    0.13061E+04    0.16714E-01    0.35206E-03    0.23311E+01
    26    0.13266E+04    0.19179E-01    0.38049E-03    0.24158E+01
    27    0.13475E+04    0.21886E-01    0.41004E-03    0.24929E+01
    28    0.13686E+04    0.24849E-01    0.44073E-03    0.25610E+01
    29    0.13901E+04    0.28076E-01    0.47254E-03    0.26191E+01
    30    0.14119E+04    0.31581E-01    0.50548E-03    0.26685E+01
    31    0.14339E+04    0.35374E-01    0.53955E-03    0.27079E+01
    32    0.14563E+04    0.39468E-01    0.57476E-03    0.27360E+01
    33    0.14789E+04    0.43872E-01    0.61110E-03    0.27512E+01
    34    0.15018E+04    0.48595E-01    0.64857E-03    0.27550E+01
    35    0.15250E+04    0.53648E-01    0.68718E-03    0.27468E+01
    36    0.15483E+04    0.59042E-01    0.72693E-03    0.27252E+01
    37    0.15720E+04    0.64785E-01    0.76781E-03    0.26892E+01
    38    0.15959E+04    0.70888E-01    0.80983E-03    0.26393E+01
    39    0.16200E+04    0.77352E-01    0.85298E-03    0.25749E+01
    40    0.16443E+04    0.84189E-01    0.89727E-03    0.24948E+01
    41    0.16690E+04    0.91409E-01    0.94270E-03    0.23982E+01
    42    0.16939E+04    0.99018E-01    0.98927E-03    0.22862E+01
    43    0.17190E+04    0.10702E+00    0.10370E-02    0.21596E+01
    44    0.17442E+04    0.11542E+00    0.10858E-02    0.20161E+01
    45    0.17697E+04    0.12422E+00    0.11358E-02    0.18541E+01
    46    0.17956E+04    0.13344E+00    0.11869E-02    0.16746E+01
    47    0.18216E+04    0.14306E+00    0.12391E-02    0.14791E+01
    48    0.18478E+04    0.15310E+00    0.12925E-02    0.12658E+01
    49    0.18743E+04    0.16356E+00    0.13470E-02    0.10333E+01
    50    0.19012E+04    0.17445E+00    0.14027E-02    0.78244E+00
    51    0.19281E+04    0.18576E+00    0.14594E-02    0.51442E+00
    52    0.19554E+04    0.19747E+00    0.15173E-02    0.22787E+00
    53    0.19831E+04    0.20963E+00    0.15764E-02   -0.78656E-01
    54    0.20109E+04    0.22219E+00    0.16365E-02   -0.40399E+00
    55    0.20388E+04    0.23517E+00    0.16978E-02   -0.74695E+00
    56    0.20672E+04    0.24858E+00    0.17602E-02   -0.11087E+01
    57    0.20959E+04    0.26240E+00    0.18237E-02   -0.14906E+01
    58    0.21249E+04    0.27664E+00    0.18884E-02   -0.18918E+01
    59    0.21540E+04    0.29129E+00    0.19542E-02   -0.23109E+01
    60    0.21834E+04    0.30632E+00    0.20211E-02   -0.27472E+01
    61    0.22134E+04    0.32173E+00    0.20891E-02   -0.32001E+01
    62    0.22435E+04    0.33753E+00    0.21583E-02   -0.36710E+01
    63    0.22738E+04    0.35369E+00    0.22285E-02   -0.41614E+01
    64    0.23046E+04    0.37027E+00    0.22999E-02   -0.46730E+01
    65    0.23355E+04    0.38727E+00    0.23724E-02   -0.52069E+01
    66    0.23667E+04    0.40464E+00    0.24460E-02   -0.57618E+01
    67    0.23982E+04    0.42236E+00    0.25208E-02   -0.63353E+01
    68    0.24301E+04    0.44046E+00    0.25966E-02   -0.69256E+01
    69    0.24623E+04    0.45886E+00    0.26736E-02   -0.75298E+01
    70    0.24949E+04    0.47756E+00    0.27517E-02   -0.81483E+01
    71    0.25277E+04    0.49654E+00    0.28309E-02   -0.87822E+01
    72    0.25609E+04    0.51577E+00    0.29113E-02   -0.94327E+01
    73    0.25944E+04    0.53524E+00    0.29927E-02   -0.10100E+02
    74    0.26281E+04    0.55494E+00    0.30753E-02   -0.10784E+02
    75    0.26622E+04    0.57491E+00    0.31590E-02   -0.11483E+02
    76    0.26965E+04    0.59515E+00    0.32439E-02   -0.12198E+02
    77    0.27313E+04    0.61564E+00    0.33298E-02   -0.12927E+02
    78    0.27664E+04    0.63639E+00    0.34169E-02   -0.13672E+02
    79    0.28018E+04    0.65734E+00    0.35051E-02   -0.14428E+02
    80    0.28376E+04    0.67847E+00    0.35945E-02   -0.15198E+02
    81    0.28737E+04    0.69971E+00    0.36849E-02   -0.15981E+02
    82    0.29102E+04    0.72109E+00    0.37766E-02   -0.16776E+02
    83    0.29470E+04    0.74258E+00    0.38693E-02   -0.17584E+02
    84    0.29842E+04    0.76416E+00    0.39632E-02   -0.18402E+02
    85    0.30216E+04    0.78580E+00    0.40583E-02   -0.19232E+02
    86    0.30594E+04    0.80752E+00    0.41545E-02   -0.20072E+02
    87    0.30976E+04    0.82928E+00    0.42518E-02   -0.20921E+02
    88    0.31360E+04    0.85107E+00    0.43504E-02   -0.21779E+02
    89    0.31749E+04    0.87289E+00    0.44500E-02   -0.22646E+02
    90    0.32140E+04    0.89467E+00    0.45509E-02   -0.23520E+02
    91    0.32534E+04    0.91642E+00    0.46529E-02   -0.24400E+02
    92    0.32932E+04    0.93810E+00    0.47561E-02   -0.25287E+02
