#           k/h    P           
    0.10000E-03    0.23947E+00
    0.10202E-03    0.24416E+00
    0.10408E-03    0.24894E+00
    0.10618E-03    0.25381E+00
    0.10833E-03    0.25878E+00
    0.11052E-03    0.26385E+00
    0.11275E-03    0.26902E+00
    0.11503E-03    0.27429E+00
    0.11735E-03    0.27966E+00
    0.11972E-03    0.28514E+00
    0.12214E-03    0.29072E+00
    0.12461E-03    0.29642E+00
    0.12712E-03    0.30222E+00
    0.12969E-03    0.30814E+00
    0.13231E-03    0.31418E+00
    0.13499E-03    0.32033E+00
    0.13771E-03    0.32660E+00
    0.14049E-03    0.33300E+00
    0.14333E-03    0.33952E+00
    0.14623E-03    0.34617E+00
    0.14918E-03    0.35295E+00
    0.15220E-03    0.35986E+00
    0.15527E-03    0.36690E+00
    0.15841E-03    0.37409E+00
    0.16161E-03    0.38141E+00
    0.16487E-03    0.38888E+00
    0.16820E-03    0.39650E+00
    0.17160E-03    0.40426E+00
    0.17507E-03    0.41217E+00
    0.17860E-03    0.42024E+00
    0.18221E-03    0.42847E+00
    0.18589E-03    0.43686E+00
    0.18965E-03    0.44541E+00
    0.19348E-03    0.45413E+00
    0.19739E-03    0.46302E+00
    0.20138E-03    0.47209E+00
    0.20544E-03    0.48133E+00
    0.20959E-03    0.49075E+00
    0.21383E-03    0.50036E+00
    0.21815E-03    0.51015E+00
    0.22255E-03    0.52014E+00
    0.22705E-03    0.53032E+00
    0.23164E-03    0.54070E+00
    0.23632E-03    0.55128E+00
    0.24109E-03    0.56207E+00
    0.24596E-03    0.57307E+00
    0.25093E-03    0.58428E+00
    0.25600E-03    0.59572E+00
    0.26117E-03    0.60737E+00
    0.26645E-03    0.61926E+00
    0.27183E-03    0.63137E+00
    0.27732E-03    0.64373E+00
    0.28292E-03    0.65632E+00
    0.28864E-03    0.66916E+00
    0.29447E-03    0.68225E+00
    0.30042E-03    0.69560E+00
    0.30649E-03    0.70920E+00
    0.31268E-03    0.72307E+00
    0.31899E-03    0.73721E+00
    0.32544E-03    0.75163E+00
    0.33201E-03    0.76633E+00
    0.33872E-03    0.78131E+00
    0.34556E-03    0.79659E+00
    0.35254E-03    0.81216E+00
    0.35966E-03    0.82803E+00
    0.36693E-03    0.84422E+00
    0.37434E-03    0.86072E+00
    0.38190E-03    0.87754E+00
    0.38962E-03    0.89469E+00
    0.39749E-03    0.91217E+00
    0.40552E-03    0.92999E+00
    0.41371E-03    0.94816E+00
    0.42207E-03    0.96668E+00
    0.43060E-03    0.98556E+00
    0.43929E-03    0.10048E+01
    0.44817E-03    0.10244E+01
    0.45722E-03    0.10444E+01
    0.46646E-03    0.10648E+01
    0.47588E-03    0.10856E+01
    0.48550E-03    0.11068E+01
    0.49530E-03    0.11284E+01
    0.50531E-03    0.11504E+01
    0.51552E-03    0.11728E+01
    0.52593E-03    0.11957E+01
    0.53656E-03    0.12190E+01
    0.54739E-03    0.12428E+01
    0.55845E-03    0.12670E+01
    0.56973E-03    0.12917E+01
    0.58124E-03    0.13168E+01
    0.59299E-03    0.13425E+01
    0.60496E-03    0.13686E+01
    0.61719E-03    0.13953E+01
    0.62965E-03    0.14224E+01
    0.64237E-03    0.14501E+01
    0.65535E-03    0.14783E+01
    0.66859E-03    0.15071E+01
    0.68210E-03    0.15364E+01
    0.69588E-03    0.15662E+01
    0.70993E-03    0.15967E+01
    0.72427E-03    0.16277E+01
    0.73891E-03    0.16593E+01
    0.75383E-03    0.16915E+01
    0.76906E-03    0.17243E+01
    0.78460E-03    0.17577E+01
    0.80045E-03    0.17918E+01
    0.81662E-03    0.18266E+01
    0.83311E-03    0.18619E+01
    0.84994E-03    0.18980E+01
    0.86711E-03    0.19347E+01
    0.88463E-03    0.19721E+01
    0.90250E-03    0.20103E+01
    0.92073E-03    0.20491E+01
    0.93933E-03    0.20887E+01
    0.95831E-03    0.21290E+01
    0.97767E-03    0.21701E+01
    0.99742E-03    0.22119E+01
    0.10176E-02    0.22545E+01
    0.10381E-02    0.22979E+01
    0.10591E-02    0.23421E+01
    0.10805E-02    0.23871E+01
    0.11023E-02    0.24330E+01
    0.11246E-02    0.24797E+01
    0.11473E-02    0.25273E+01
    0.11705E-02    0.25757E+01
    0.11941E-02    0.26250E+01
    0.12182E-02    0.26752E+01
    0.12429E-02    0.27264E+01
    0.12680E-02    0.27784E+01
    0.12936E-02    0.28314E+01
    0.13197E-02    0.28854E+01
    0.13464E-02    0.29403E+01
    0.13736E-02    0.29962E+01
    0.14013E-02    0.30531E+01
    0.14296E-02    0.31110E+01
    0.14585E-02    0.31699E+01
    0.14880E-02    0.32298E+01
    0.15180E-02    0.32908E+01
    0.15487E-02    0.33529E+01
    0.15800E-02    0.34161E+01
    0.16119E-02    0.34803E+01
    0.16445E-02    0.35456E+01
    0.16777E-02    0.36121E+01
    0.17116E-02    0.36797E+01
    0.17462E-02    0.37484E+01
    0.17814E-02    0.38183E+01
    0.18174E-02    0.38893E+01
    0.18541E-02    0.39616E+01
    0.18916E-02    0.40350E+01
    0.19298E-02    0.41096E+01
    0.19688E-02    0.41854E+01
    0.20086E-02    0.42625E+01
    0.20491E-02    0.43407E+01
    0.20905E-02    0.44203E+01
    0.21328E-02    0.45010E+01
    0.21758E-02    0.45831E+01
    0.22198E-02    0.46664E+01
    0.22646E-02    0.47509E+01
    0.23104E-02    0.48368E+01
    0.23571E-02    0.49239E+01
    0.24047E-02    0.50124E+01
    0.24533E-02    0.51021E+01
    0.25028E-02    0.51932E+01
    0.25534E-02    0.52855E+01
    0.26050E-02    0.53791E+01
    0.26576E-02    0.54741E+01
    0.27113E-02    0.55704E+01
    0.27660E-02    0.56680E+01
    0.28219E-02    0.57668E+01
    0.28789E-02    0.58670E+01
    0.29371E-02    0.59685E+01
    0.29964E-02    0.60713E+01
    0.30569E-02    0.61754E+01
    0.31187E-02    0.62808E+01
    0.31817E-02    0.63875E+01
    0.32460E-02    0.64954E+01
    0.33115E-02    0.66047E+01
    0.33784E-02    0.67151E+01
    0.34467E-02    0.68268E+01
    0.35163E-02    0.69398E+01
    0.35874E-02    0.70539E+01
    0.36598E-02    0.71693E+01
    0.37338E-02    0.72858E+01
    0.38092E-02    0.74035E+01
    0.38861E-02    0.75224E+01
    0.39646E-02    0.76424E+01
    0.40447E-02    0.77635E+01
    0.41264E-02    0.78857E+01
    0.42098E-02    0.80089E+01
    0.42948E-02    0.81332E+01
    0.43816E-02    0.82585E+01
    0.44701E-02    0.83849E+01
    0.45604E-02    0.85121E+01
    0.46525E-02    0.86403E+01
    0.47465E-02    0.87694E+01
    0.48424E-02    0.88994E+01
    0.49402E-02    0.90302E+01
    0.50400E-02    0.91619E+01
    0.51419E-02    0.92943E+01
    0.52457E-02    0.94274E+01
    0.53517E-02    0.95612E+01
    0.54598E-02    0.96957E+01
    0.55701E-02    0.98308E+01
    0.56826E-02    0.99664E+01
    0.57974E-02    0.10103E+02
    0.59145E-02    0.10239E+02
    0.60340E-02    0.10376E+02
    0.61559E-02    0.10514E+02
    0.62803E-02    0.10651E+02
    0.64072E-02    0.10789E+02
    0.65366E-02    0.10927E+02
    0.66686E-02    0.11065E+02
    0.68033E-02    0.11204E+02
    0.69408E-02    0.11342E+02
    0.70810E-02    0.11480E+02
    0.72240E-02    0.11618E+02
    0.73700E-02    0.11755E+02
    0.75189E-02    0.11892E+02
    0.76708E-02    0.12029E+02
    0.78257E-02    0.12165E+02
    0.79838E-02    0.12300E+02
    0.81451E-02    0.12435E+02
    0.83096E-02    0.12568E+02
    0.84775E-02    0.12701E+02
    0.86488E-02    0.12832E+02
    0.88235E-02    0.12962E+02
    0.90017E-02    0.13091E+02
    0.91836E-02    0.13218E+02
    0.93691E-02    0.13344E+02
    0.95583E-02    0.13468E+02
    0.97514E-02    0.13590E+02
    0.99484E-02    0.13710E+02
    0.10149E-01    0.13828E+02
    0.10354E-01    0.13943E+02
    0.10564E-01    0.14057E+02
    0.10777E-01    0.14167E+02
    0.10995E-01    0.14275E+02
    0.11217E-01    0.14381E+02
    0.11443E-01    0.14483E+02
    0.11675E-01    0.14582E+02
    0.11910E-01    0.14678E+02
    0.12151E-01    0.14770E+02
    0.12397E-01    0.14859E+02
    0.12647E-01    0.14944E+02
    0.12902E-01    0.15026E+02
    0.13163E-01    0.15103E+02
    0.13429E-01    0.15176E+02
    0.13700E-01    0.15244E+02
    0.13977E-01    0.15308E+02
    0.14259E-01    0.15366E+02
    0.14547E-01    0.15420E+02
    0.14841E-01    0.15469E+02
    0.15141E-01    0.15512E+02
    0.15447E-01    0.15550E+02
    0.15759E-01    0.15582E+02
    0.16077E-01    0.15608E+02
    0.16402E-01    0.15629E+02
    0.16734E-01    0.15643E+02
    0.17072E-01    0.15651E+02
    0.17416E-01    0.15653E+02
    0.17768E-01    0.15648E+02
    0.18127E-01    0.15636E+02
    0.18493E-01    0.15617E+02
    0.18867E-01    0.15592E+02
    0.19248E-01    0.15560E+02
    0.19637E-01    0.15520E+02
    0.20034E-01    0.15473E+02
    0.20438E-01    0.15419E+02
    0.20851E-01    0.15358E+02
    0.21272E-01    0.15289E+02
    0.21702E-01    0.15213E+02
    0.22141E-01    0.15130E+02
    0.22588E-01    0.15039E+02
    0.23044E-01    0.14942E+02
    0.23510E-01    0.14837E+02
    0.23985E-01    0.14725E+02
    0.24469E-01    0.14606E+02
    0.24964E-01    0.14480E+02
    0.25468E-01    0.14347E+02
    0.25982E-01    0.14208E+02
    0.26507E-01    0.14063E+02
    0.27043E-01    0.13912E+02
    0.27589E-01    0.13755E+02
    0.28146E-01    0.13593E+02
    0.28715E-01    0.13425E+02
    0.29295E-01    0.13253E+02
    0.29887E-01    0.13077E+02
    0.30490E-01    0.12897E+02
    0.31106E-01    0.12713E+02
    0.31735E-01    0.12527E+02
    0.32376E-01    0.12338E+02
    0.33030E-01    0.12146E+02
    0.33697E-01    0.11954E+02
    0.34378E-01    0.11760E+02
    0.35072E-01    0.11566E+02
    0.35781E-01    0.11372E+02
