#    L    TT             EE             BB             TE          
     2    0.91195E+03    0.34370E-05    0.22487E-05    0.26292E-01
     3    0.88815E+03    0.10125E-04    0.44981E-05    0.59441E-01
     4    0.86305E+03    0.23729E-04    0.74981E-05    0.10141E+00
     5    0.84516E+03    0.47904E-04    0.11250E-04    0.15142E+00
     6    0.83422E+03    0.86994E-04    0.15753E-04    0.20882E+00
     7    0.82874E+03    0.14597E-03    0.21011E-04    0.27295E+00
     8    0.82700E+03    0.23034E-03    0.27023E-04    0.34301E+00
     9    0.82841E+03    0.34624E-03    0.33791E-04    0.41844E+00
    10    0.83217E+03    0.49999E-03    0.41316E-04    0.49839E+00
    11    0.83774E+03    0.69888E-03    0.49600E-04    0.58233E+00
    12    0.84533E+03    0.95011E-03    0.58645E-04    0.67005E+00
    13    0.85390E+03    0.12614E-02    0.68452E-04    0.75999E+00
    14    0.86342E+03    0.16402E-02    0.79023E-04    0.85172E+00
    15    0.87370E+03    0.20954E-02    0.90359E-04    0.94450E+00
    16    0.88506E+03    0.26360E-02    0.10246E-03    0.10386E+01
    17    0.89701E+03    0.32709E-02    0.11534E-03    0.11326E+01
    18    0.90916E+03    0.40073E-02    0.12898E-03    0.12255E+01
    19    0.92265E+03    0.48587E-02    0.14340E-03    0.13180E+01
    20    0.93630E+03    0.58296E-02    0.15859E-03    0.14086E+01
    21    0.95032E+03    0.69308E-02    0.17455E-03    0.14965E+01
    22    0.96467E+03    0.81719E-02    0.19130E-03    0.15815E+01
    23    0.97933E+03    0.95628E-02    0.20882E-03    0.16630E+01
    24    0.99430E+03    0.11112E-01    0.22713E-03    0.17394E+01
    25    0.10096E+04    0.12829E-01    0.24621E-03    0.18112E+01
    26    0.10251E+04    0.14724E-01    0.26608E-03    0.18782E+01
    27    0.10409E+04    0.16805E-01    0.28674E-03    0.19395E+01
    28    0.10569E+04    0.19083E-01    0.30818E-03    0.19940E+01
    29    0.10731E+04    0.21566E-01    0.33040E-03    0.20410E+01
    30    0.10896E+04    0.24261E-01    0.35342E-03    0.20814E+01
    31    0.11062E+04    0.27179E-01    0.37722E-03    0.21142E+01
    32    0.11230E+04    0.30328E-01    0.40181E-03    0.21386E+01
    33    0.11400E+04    0.33717E-01    0.42720E-03    0.21532E+01
    34    0.11572E+04    0.37351E-01    0.45337E-03    0.21591E+01
    35    0.11746E+04    0.41240E-01    0.48034E-03    0.21559E+01
    36    0.11920E+04    0.45392E-01    0.50809E-03    0.21427E+01
    37    0.12097E+04    0.49814E-01    0.53664E-03    0.21185E+01
    38    0.12275E+04    0.54513E-01    0.56599E-03    0.20837E+01
    39    0.12456E+04    0.59491E-01    0.59612E-03    0.20380E+01
    40    0.12637E+04    0.64755E-01    0.62705E-03    0.19804E+01
    41    0.12821E+04    0.70316E-01    0.65877E-03    0.19102E+01
    42    0.13005E+04    0.76177E-01    0.69128E-03    0.18284E+01
    43    0.13192E+04    0.82344E-01    0.72458E-03    0.17354E+01
    44    0.13379E+04    0.88812E-01    0.75868E-03    0.16296E+01
    45    0.13568E+04    0.95594E-01    0.79356E-03    0.15097E+01
    46    0.13760E+04    0.10270E+00    0.82924E-03    0.13766E+01
    47    0.13953E+04    0.11012E+00    0.86571E-03    0.12313E+01
    48    0.14146E+04    0.11786E+00    0.90297E-03    0.10724E+01
    49    0.14342E+04    0.12592E+00    0.94102E-03    0.89895E+00
    50    0.14540E+04    0.13431E+00    0.97985E-03    0.71150E+00
    51    0.14739E+04    0.14304E+00    0.10195E-02    0.51098E+00
    52    0.14941E+04    0.15207E+00    0.10599E-02    0.29635E+00
    53    0.15145E+04    0.16145E+00    0.11011E-02    0.66496E-01
    54    0.15350E+04    0.17114E+00    0.11431E-02   -0.17770E+00
    55    0.15556E+04    0.18116E+00    0.11858E-02   -0.43534E+00
    56    0.15765E+04    0.19150E+00    0.12294E-02   -0.70732E+00
    57    0.15976E+04    0.20217E+00    0.12737E-02   -0.99459E+00
    58    0.16189E+04    0.21316E+00    0.13189E-02   -0.12967E+01
    59    0.16404E+04    0.22447E+00    0.13648E-02   -0.16126E+01
    60    0.16620E+04    0.23607E+00    0.14115E-02   -0.19414E+01
    61    0.16841E+04    0.24797E+00    0.14589E-02   -0.22822E+01
    62    0.17062E+04    0.26016E+00    0.15072E-02   -0.26364E+01
    63    0.17285E+04    0.27263E+00    0.15562E-02   -0.30057E+01
    64    0.17511E+04    0.28543E+00    0.16060E-02   -0.33918E+01
    65    0.17738E+04    0.29858E+00    0.16566E-02   -0.37959E+01
    66    0.17968E+04    0.31201E+00    0.17080E-02   -0.42167E+01
