#           k/h    P           
    0.10000E-03    0.37687E+00
    0.10202E-03    0.38425E+00
    0.10408E-03    0.39178E+00
    0.10618E-03    0.39945E+00
    0.10833E-03    0.40728E+00
    0.11052E-03    0.41525E+00
    0.11275E-03    0.42339E+00
    0.11503E-03    0.43168E+00
    0.11735E-03    0.44013E+00
    0.11972E-03    0.44875E+00
    0.12214E-03    0.45754E+00
    0.12461E-03    0.46650E+00
    0.12712E-03    0.47564E+00
    0.12969E-03    0.48495E+00
    0.13231E-03    0.49445E+00
    0.13499E-03    0.50413E+00
    0.13771E-03    0.51400E+00
    0.14049E-03    0.52407E+00
    0.14333E-03    0.53433E+00
    0.14623E-03    0.54479E+00
    0.14918E-03    0.55546E+00
    0.15220E-03    0.56634E+00
    0.15527E-03    0.57743E+00
    0.15841E-03    0.58873E+00
    0.16161E-03    0.60026E+00
    0.16487E-03    0.61202E+00
    0.16820E-03    0.62400E+00
    0.17160E-03    0.63622E+00
    0.17507E-03    0.64867E+00
    0.17860E-03    0.66137E+00
    0.18221E-03    0.67432E+00
    0.18589E-03    0.68752E+00
    0.18965E-03    0.70098E+00
    0.19348E-03    0.71470E+00
    0.19739E-03    0.72869E+00
    0.20138E-03    0.74296E+00
    0.20544E-03    0.75750E+00
    0.20959E-03    0.77233E+00
    0.21383E-03    0.78745E+00
    0.21815E-03    0.80286E+00
    0.22255E-03    0.81857E+00
    0.22705E-03    0.83459E+00
    0.23164E-03    0.85093E+00
    0.23632E-03    0.86758E+00
    0.24109E-03    0.88456E+00
    0.24596E-03    0.90187E+00
    0.25093E-03    0.91951E+00
    0.25600E-03    0.93751E+00
    0.26117E-03    0.95585E+00
    0.26645E-03    0.97455E+00
    0.27183E-03    0.99362E+00
    0.27732E-03    0.10131E+01
    0.28292E-03    0.10329E+01
    0.28864E-03    0.10531E+01
    0.29447E-03    0.10737E+01
    0.30042E-03    0.10947E+01
    0.30649E-03    0.11161E+01
    0.31268E-03    0.11379E+01
    0.31899E-03    0.11602E+01
    0.32544E-03    0.11828E+01
    0.33201E-03    0.12060E+01
    0.33872E-03    0.12295E+01
    0.34556E-03    0.12536E+01
    0.35254E-03    0.12781E+01
    0.35966E-03    0.13031E+01
    0.36693E-03    0.13285E+01
    0.37434E-03    0.13545E+01
    0.38190E-03    0.13809E+01
    0.38962E-03    0.14079E+01
    0.39749E-03    0.14354E+01
    0.40552E-03    0.14635E+01
    0.41371E-03    0.14921E+01
    0.42207E-03    0.15212E+01
    0.43060E-03    0.15509E+01
    0.43929E-03    0.15812E+01
    0.44817E-03    0.16120E+01
    0.45722E-03    0.16435E+01
    0.46646E-03    0.16756E+01
    0.47588E-03    0.17083E+01
    0.48550E-03    0.17416E+01
    0.49530E-03    0.17755E+01
    0.50531E-03    0.18102E+01
    0.51552E-03    0.18455E+01
    0.52593E-03    0.18814E+01
    0.53656E-03    0.19181E+01
    0.54739E-03    0.19555E+01
    0.55845E-03    0.19936E+01
    0.56973E-03    0.20324E+01
    0.58124E-03    0.20720E+01
    0.59299E-03    0.21123E+01
    0.60496E-03    0.21534E+01
    0.61719E-03    0.21953E+01
    0.62965E-03    0.22380E+01
    0.64237E-03    0.22816E+01
    0.65535E-03    0.23259E+01
    0.66859E-03    0.23711E+01
    0.68210E-03    0.24172E+01
    0.69588E-03    0.24641E+01
    0.70993E-03    0.25120E+01
    0.72427E-03    0.25607E+01
    0.73891E-03    0.26104E+01
    0.75383E-03    0.26611E+01
    0.76906E-03    0.27126E+01
    0.78460E-03    0.27652E+01
    0.80045E-03    0.28188E+01
    0.81662E-03    0.28733E+01
    0.83311E-03    0.29289E+01
    0.84994E-03    0.29856E+01
    0.86711E-03    0.30433E+01
    0.88463E-03    0.31021E+01
    0.90250E-03    0.31620E+01
    0.92073E-03    0.32230E+01
    0.93933E-03    0.32852E+01
    0.95831E-03    0.33485E+01
    0.97767E-03    0.34130E+01
    0.99742E-03    0.34787E+01
    0.10176E-02    0.35456E+01
    0.10381E-02    0.36138E+01
    0.10591E-02    0.36832E+01
    0.10805E-02    0.37539E+01
    0.11023E-02    0.38259E+01
    0.11246E-02    0.38992E+01
    0.11473E-02    0.39738E+01
    0.11705E-02    0.40498E+01
    0.11941E-02    0.41272E+01
    0.12182E-02    0.42060E+01
    0.12429E-02    0.42862E+01
    0.12680E-02    0.43678E+01
    0.12936E-02    0.44509E+01
    0.13197E-02    0.45355E+01
    0.13464E-02    0.46216E+01
    0.13736E-02    0.47092E+01
    0.14013E-02    0.47984E+01
    0.14296E-02    0.48891E+01
    0.14585E-02    0.49814E+01
    0.14880E-02    0.50753E+01
    0.15180E-02    0.51708E+01
    0.15487E-02    0.52680E+01
    0.15800E-02    0.53668E+01
    0.16119E-02    0.54674E+01
    0.16445E-02    0.55696E+01
    0.16777E-02    0.56735E+01
    0.17116E-02    0.57792E+01
    0.17462E-02    0.58866E+01
    0.17814E-02    0.59958E+01
    0.18174E-02    0.61068E+01
    0.18541E-02    0.62196E+01
    0.18916E-02    0.63342E+01
    0.19298E-02    0.64507E+01
    0.19688E-02    0.65690E+01
    0.20086E-02    0.66891E+01
