#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.97315E+03    0.10992E-05    0.00000E+00    0.24131E-01    0.42359E-07    0.29901E-02   -0.38118E-07
     3    0.92510E+03    0.51893E-05    0.00000E+00    0.55156E-01    0.51474E-07    0.29368E-02   -0.64841E-07
     4    0.88377E+03    0.14934E-04    0.00000E+00    0.94356E-01    0.59278E-07    0.28369E-02   -0.91090E-07
     5    0.85475E+03    0.33669E-04    0.00000E+00    0.14094E+00    0.66020E-07    0.27238E-02   -0.11723E-06
     6    0.83592E+03    0.65345E-04    0.00000E+00    0.19425E+00    0.71870E-07    0.26099E-02   -0.14306E-06
     7    0.82469E+03    0.11448E-03    0.00000E+00    0.25367E+00    0.76990E-07    0.24999E-02   -0.16863E-06
     8    0.81869E+03    0.18606E-03    0.00000E+00    0.31841E+00    0.81496E-07    0.23954E-02   -0.19416E-06
     9    0.81683E+03    0.28566E-03    0.00000E+00    0.38794E+00    0.85486E-07    0.22967E-02   -0.21984E-06
    10    0.81814E+03    0.41901E-03    0.00000E+00    0.46148E+00    0.89019E-07    0.22036E-02   -0.24527E-06
    11    0.82184E+03    0.59268E-03    0.00000E+00    0.53846E+00    0.92175E-07    0.21171E-02   -0.27034E-06
    12    0.82797E+03    0.81322E-03    0.00000E+00    0.61871E+00    0.94960E-07    0.20353E-02   -0.29462E-06
    13    0.83552E+03    0.10875E-02    0.00000E+00    0.70075E+00    0.97462E-07    0.19602E-02   -0.31868E-06
    14    0.84433E+03    0.14224E-02    0.00000E+00    0.78419E+00    0.99674E-07    0.18890E-02   -0.34247E-06
    15    0.85418E+03    0.18260E-02    0.00000E+00    0.86831E+00    0.10166E-06    0.18225E-02   -0.36634E-06
    16    0.86532E+03    0.23062E-02    0.00000E+00    0.95341E+00    0.10343E-06    0.17594E-02   -0.39006E-06
    17    0.87723E+03    0.28713E-02    0.00000E+00    0.10380E+01    0.10498E-06    0.17001E-02   -0.41349E-06
    18    0.88952E+03    0.35275E-02    0.00000E+00    0.11211E+01    0.10637E-06    0.16443E-02   -0.43654E-06
    19    0.90333E+03    0.42873E-02    0.00000E+00    0.12037E+01    0.10760E-06    0.15921E-02   -0.45949E-06
    20    0.91745E+03    0.51546E-02    0.00000E+00    0.12841E+01    0.10868E-06    0.15422E-02   -0.48184E-06
    21    0.93207E+03    0.61392E-02    0.00000E+00    0.13618E+01    0.10962E-06    0.14950E-02   -0.50384E-06
    22    0.94713E+03    0.72499E-02    0.00000E+00    0.14362E+01    0.11044E-06    0.14503E-02   -0.52561E-06
    23    0.96262E+03    0.84956E-02    0.00000E+00    0.15070E+01    0.11115E-06    0.14079E-02   -0.54718E-06
    24    0.97857E+03    0.98837E-02    0.00000E+00    0.15728E+01    0.11175E-06    0.13679E-02   -0.56824E-06
    25    0.99490E+03    0.11424E-01    0.00000E+00    0.16340E+01    0.11226E-06    0.13298E-02   -0.58905E-06
    26    0.10116E+04    0.13123E-01    0.00000E+00    0.16903E+01    0.11269E-06    0.12933E-02   -0.60952E-06
    27    0.10286E+04    0.14992E-01    0.00000E+00    0.17408E+01    0.11303E-06    0.12586E-02   -0.62976E-06
    28    0.10459E+04    0.17037E-01    0.00000E+00    0.17846E+01    0.11330E-06    0.12255E-02   -0.64971E-06
    29    0.10637E+04    0.19268E-01    0.00000E+00    0.18211E+01    0.11349E-06    0.11941E-02   -0.66927E-06
    30    0.10816E+04    0.21691E-01    0.00000E+00    0.18511E+01    0.11363E-06    0.11639E-02   -0.68847E-06
    31    0.10998E+04    0.24314E-01    0.00000E+00    0.18736E+01    0.11370E-06    0.11349E-02   -0.70736E-06
    32    0.11183E+04    0.27148E-01    0.00000E+00    0.18877E+01    0.11372E-06    0.11073E-02   -0.72604E-06
    33    0.11370E+04    0.30197E-01    0.00000E+00    0.18923E+01    0.11370E-06    0.10810E-02   -0.74445E-06
    34    0.11560E+04    0.33469E-01    0.00000E+00    0.18887E+01    0.11362E-06    0.10556E-02   -0.76241E-06
    35    0.11752E+04    0.36971E-01    0.00000E+00    0.18762E+01    0.11350E-06    0.10312E-02   -0.78005E-06
    36    0.11946E+04    0.40712E-01    0.00000E+00    0.18537E+01    0.11334E-06    0.10077E-02   -0.79748E-06
    37    0.12142E+04    0.44697E-01    0.00000E+00    0.18204E+01    0.11315E-06    0.98536E-03   -0.81466E-06
    38    0.12341E+04    0.48933E-01    0.00000E+00    0.17771E+01    0.11292E-06    0.96377E-03   -0.83146E-06
    39    0.12542E+04    0.53423E-01    0.00000E+00    0.17234E+01    0.11265E-06    0.94295E-03   -0.84790E-06
    40    0.12745E+04    0.58172E-01    0.00000E+00    0.16582E+01    0.11236E-06    0.92295E-03   -0.86406E-06
    41    0.12951E+04    0.63191E-01    0.00000E+00    0.15807E+01    0.11204E-06    0.90380E-03   -0.87998E-06
    42    0.13158E+04    0.68483E-01    0.00000E+00    0.14919E+01    0.11169E-06    0.88531E-03   -0.89562E-06
    43    0.13367E+04    0.74054E-01    0.00000E+00    0.13924E+01    0.11133E-06    0.86734E-03   -0.91090E-06
    44    0.13577E+04    0.79898E-01    0.00000E+00    0.12805E+01    0.11093E-06    0.85000E-03   -0.92588E-06
    45    0.13790E+04    0.86028E-01    0.00000E+00    0.11549E+01    0.11052E-06    0.83339E-03   -0.94063E-06
    46    0.14006E+04    0.92453E-01    0.00000E+00    0.10167E+01    0.11009E-06    0.81736E-03   -0.95508E-06
    47    0.14223E+04    0.99164E-01    0.00000E+00    0.86696E+00    0.10964E-06    0.80175E-03   -0.96917E-06
    48    0.14441E+04    0.10617E+00    0.00000E+00    0.70413E+00    0.10918E-06    0.78665E-03   -0.98296E-06
    49    0.14662E+04    0.11346E+00    0.00000E+00    0.52683E+00    0.10870E-06    0.77215E-03   -0.99653E-06
    50    0.14886E+04    0.12107E+00    0.00000E+00    0.33613E+00    0.10820E-06    0.75813E-03   -0.10098E-05
    51    0.15110E+04    0.12898E+00    0.00000E+00    0.13331E+00    0.10770E-06    0.74446E-03   -0.10228E-05
    52    0.15338E+04    0.13716E+00    0.00000E+00   -0.83064E-01    0.10718E-06    0.73122E-03   -0.10355E-05
    53    0.15569E+04    0.14567E+00    0.00000E+00   -0.31455E+00    0.10665E-06    0.71848E-03   -0.10479E-05
    54    0.15800E+04    0.15446E+00    0.00000E+00   -0.55986E+00    0.10612E-06    0.70613E-03   -0.10601E-05
    55    0.16032E+04    0.16356E+00    0.00000E+00   -0.81772E+00    0.10557E-06    0.69408E-03   -0.10719E-05
    56    0.16268E+04    0.17295E+00    0.00000E+00   -0.10894E+01    0.10502E-06    0.68238E-03   -0.10834E-05
    57    0.16506E+04    0.18264E+00    0.00000E+00   -0.13762E+01    0.10445E-06    0.67111E-03   -0.10947E-05
    58    0.16747E+04    0.19264E+00    0.00000E+00   -0.16772E+01    0.10389E-06    0.66017E-03   -0.11058E-05
    59    0.16989E+04    0.20293E+00    0.00000E+00   -0.19911E+01    0.10331E-06    0.64947E-03   -0.11166E-05
    60    0.17232E+04    0.21348E+00    0.00000E+00   -0.23171E+01    0.10273E-06    0.63903E-03   -0.11270E-05
    61    0.17481E+04    0.22431E+00    0.00000E+00   -0.26547E+01    0.10215E-06    0.62890E-03   -0.11371E-05
    62    0.17730E+04    0.23541E+00    0.00000E+00   -0.30054E+01    0.10156E-06    0.61908E-03   -0.11470E-05
    63    0.17980E+04    0.24678E+00    0.00000E+00   -0.33706E+01    0.10097E-06    0.60955E-03   -0.11566E-05
    64    0.18235E+04    0.25845E+00    0.00000E+00   -0.37523E+01    0.10038E-06    0.60030E-03   -0.11660E-05
    65    0.18490E+04    0.27045E+00    0.00000E+00   -0.41516E+01    0.99777E-07    0.59131E-03   -0.11751E-05
    66    0.18748E+04    0.28272E+00    0.00000E+00   -0.45672E+01    0.99177E-07    0.58256E-03   -0.11840E-05
    67    0.19008E+04    0.29525E+00    0.00000E+00   -0.49966E+01    0.98576E-07    0.57404E-03   -0.11926E-05
    68    0.19271E+04    0.30807E+00    0.00000E+00   -0.54383E+01    0.97972E-07    0.56573E-03   -0.12009E-05
    69    0.19536E+04    0.32110E+00    0.00000E+00   -0.58896E+01    0.97368E-07    0.55763E-03   -0.12090E-05
    70    0.19805E+04    0.33435E+00    0.00000E+00   -0.63506E+01    0.96764E-07    0.54972E-03   -0.12168E-05
    71    0.20075E+04    0.34780E+00    0.00000E+00   -0.68228E+01    0.96158E-07    0.54200E-03   -0.12243E-05
    72    0.20348E+04    0.36143E+00    0.00000E+00   -0.73074E+01    0.95553E-07    0.53447E-03   -0.12316E-05
    73    0.20623E+04    0.37523E+00    0.00000E+00   -0.78051E+01    0.94947E-07    0.52712E-03   -0.12386E-05
    74    0.20900E+04    0.38920E+00    0.00000E+00   -0.83151E+01    0.94342E-07    0.51994E-03   -0.12453E-05
    75    0.21179E+04    0.40337E+00    0.00000E+00   -0.88364E+01    0.93737E-07    0.51292E-03   -0.12518E-05
    76    0.21460E+04    0.41776E+00    0.00000E+00   -0.93690E+01    0.93134E-07    0.50606E-03   -0.12580E-05
    77    0.21744E+04    0.43236E+00    0.00000E+00   -0.99128E+01    0.92531E-07    0.49936E-03   -0.12639E-05
    78    0.22032E+04    0.44717E+00    0.00000E+00   -0.10469E+02    0.91929E-07    0.49282E-03   -0.12695E-05
    79    0.22321E+04    0.46214E+00    0.00000E+00   -0.11034E+02    0.91329E-07    0.48642E-03   -0.12749E-05
    80    0.22613E+04    0.47726E+00    0.00000E+00   -0.11608E+02    0.90731E-07    0.48017E-03   -0.12801E-05
    81    0.22907E+04    0.49246E+00    0.00000E+00   -0.12192E+02    0.90135E-07    0.47406E-03   -0.12850E-05
    82    0.23205E+04    0.50778E+00    0.00000E+00   -0.12786E+02    0.89540E-07    0.46809E-03   -0.12896E-05
    83    0.23504E+04    0.52319E+00    0.00000E+00   -0.13390E+02    0.88948E-07    0.46226E-03   -0.12940E-05
    84    0.23807E+04    0.53869E+00    0.00000E+00   -0.14001E+02    0.88358E-07    0.45655E-03   -0.12982E-05
    85    0.24112E+04    0.55424E+00    0.00000E+00   -0.14622E+02    0.87771E-07    0.45097E-03   -0.13021E-05
    86    0.24418E+04    0.56988E+00    0.00000E+00   -0.15250E+02    0.87186E-07    0.44551E-03   -0.13057E-05
    87    0.24729E+04    0.58555E+00    0.00000E+00   -0.15886E+02    0.86604E-07    0.44016E-03   -0.13091E-05
    88    0.25040E+04    0.60128E+00    0.00000E+00   -0.16528E+02    0.86024E-07    0.43492E-03   -0.13123E-05
    89    0.25355E+04    0.61705E+00    0.00000E+00   -0.17178E+02    0.85448E-07    0.42978E-03   -0.13152E-05
    90    0.25673E+04    0.63283E+00    0.00000E+00   -0.17833E+02    0.84874E-07    0.42475E-03   -0.13178E-05
    91    0.25992E+04    0.64859E+00    0.00000E+00   -0.18493E+02    0.84304E-07    0.41982E-03   -0.13202E-05
    92    0.26314E+04    0.66433E+00    0.00000E+00   -0.19159E+02    0.83736E-07    0.41498E-03   -0.13224E-05
    93    0.26639E+04    0.68005E+00    0.00000E+00   -0.19829E+02    0.83172E-07    0.41023E-03   -0.13243E-05
    94    0.26964E+04    0.69570E+00    0.00000E+00   -0.20502E+02    0.82612E-07    0.40557E-03   -0.13260E-05
    95    0.27293E+04    0.71128E+00    0.00000E+00   -0.21180E+02    0.82054E-07    0.40100E-03   -0.13274E-05
    96    0.27622E+04    0.72679E+00    0.00000E+00   -0.21861E+02    0.81500E-07    0.39651E-03   -0.13286E-05
    97    0.27955E+04    0.74220E+00    0.00000E+00   -0.22545E+02    0.80950E-07    0.39211E-03   -0.13296E-05
    98    0.28291E+04    0.75751E+00    0.00000E+00   -0.23229E+02    0.80403E-07    0.38778E-03   -0.13303E-05
    99    0.28627E+04    0.77268E+00    0.00000E+00   -0.23917E+02    0.79860E-07    0.38353E-03   -0.13308E-05
   100    0.28966E+04    0.78771E+00    0.00000E+00   -0.24603E+02    0.79320E-07    0.37936E-03   -0.13310E-05
   101    0.29307E+04    0.80266E+00    0.00000E+00   -0.25292E+02    0.78784E-07    0.37526E-03   -0.13310E-05
   102    0.29653E+04    0.81737E+00    0.00000E+00   -0.25980E+02    0.78252E-07    0.37123E-03   -0.13308E-05
   103    0.29998E+04    0.83194E+00    0.00000E+00   -0.26669E+02    0.77724E-07    0.36727E-03   -0.13303E-05
   104    0.30346E+04    0.84634E+00    0.00000E+00   -0.27355E+02    0.77199E-07    0.36339E-03   -0.13296E-05
   105    0.30695E+04    0.86051E+00    0.00000E+00   -0.28040E+02    0.76678E-07    0.35956E-03   -0.13287E-05
   106    0.31046E+04    0.87452E+00    0.00000E+00   -0.28723E+02    0.76160E-07    0.35581E-03   -0.13276E-05
   107    0.31396E+04    0.88823E+00    0.00000E+00   -0.29402E+02    0.75647E-07    0.35212E-03   -0.13262E-05
   108    0.31751E+04    0.90169E+00    0.00000E+00   -0.30079E+02    0.75137E-07    0.34849E-03   -0.13246E-05
   109    0.32106E+04    0.91485E+00    0.00000E+00   -0.30752E+02    0.74631E-07    0.34492E-03   -0.13228E-05
   110    0.32463E+04    0.92770E+00    0.00000E+00   -0.31419E+02    0.74129E-07    0.34140E-03   -0.13207E-05
   111    0.32821E+04    0.94031E+00    0.00000E+00   -0.32082E+02    0.73630E-07    0.33795E-03   -0.13185E-05
   112    0.33181E+04    0.95260E+00    0.00000E+00   -0.32740E+02    0.73136E-07    0.33455E-03   -0.13160E-05
   113    0.33543E+04    0.96459E+00    0.00000E+00   -0.33391E+02    0.72645E-07    0.33121E-03   -0.13133E-05
   114    0.33905E+04    0.97618E+00    0.00000E+00   -0.34035E+02    0.72158E-07    0.32791E-03   -0.13103E-05
   115    0.34270E+04    0.98754E+00    0.00000E+00   -0.34672E+02    0.71676E-07    0.32467E-03   -0.13072E-05
   116    0.34636E+04    0.99843E+00    0.00000E+00   -0.35301E+02    0.71197E-07    0.32148E-03   -0.13038E-05
   117    0.35004E+04    0.10089E+01    0.00000E+00   -0.35921E+02    0.70722E-07    0.31834E-03   -0.13003E-05
   118    0.35373E+04    0.10192E+01    0.00000E+00   -0.36533E+02    0.70251E-07    0.31524E-03   -0.12965E-05
   119    0.35743E+04    0.10291E+01    0.00000E+00   -0.37134E+02    0.69784E-07    0.31219E-03   -0.12925E-05
   120    0.36114E+04    0.10384E+01    0.00000E+00   -0.37725E+02    0.69320E-07    0.30918E-03   -0.12883E-05
   121    0.36485E+04    0.10475E+01    0.00000E+00   -0.38305E+02    0.68861E-07    0.30622E-03   -0.12839E-05
   122    0.36857E+04    0.10560E+01    0.00000E+00   -0.38874E+02    0.68405E-07    0.30331E-03   -0.12793E-05
   123    0.37229E+04    0.10641E+01    0.00000E+00   -0.39431E+02    0.67953E-07    0.30043E-03   -0.12745E-05
   124    0.37603E+04    0.10718E+01    0.00000E+00   -0.39974E+02    0.67505E-07    0.29759E-03   -0.12695E-05
   125    0.37976E+04    0.10791E+01    0.00000E+00   -0.40504E+02    0.67060E-07    0.29480E-03   -0.12643E-05
   126    0.38350E+04    0.10859E+01    0.00000E+00   -0.41021E+02    0.66620E-07    0.29204E-03   -0.12589E-05
   127    0.38724E+04    0.10923E+01    0.00000E+00   -0.41524E+02    0.66183E-07    0.28932E-03   -0.12533E-05
   128    0.39098E+04    0.10982E+01    0.00000E+00   -0.42013E+02    0.65750E-07    0.28664E-03   -0.12475E-05
