#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    27    0.12102E+04    0.21332E+01    0.52932E-04    0.21332E+01    0.18324E-01   -0.27652E-07    0.52932E-04   -0.27652E-07    0.18867E-09
    28    0.12298E+04    0.21893E+01    0.49769E-04    0.21893E+01    0.20825E-01   -0.27531E-07    0.49769E-04   -0.27531E-07    0.17618E-09
    29    0.12499E+04    0.22367E+01    0.46884E-04    0.22367E+01    0.23552E-01   -0.27403E-07    0.46884E-04   -0.27403E-07    0.16482E-09
    30    0.12703E+04    0.22764E+01    0.44231E-04    0.22764E+01    0.26514E-01   -0.27270E-07    0.44231E-04   -0.27270E-07    0.15447E-09
    31    0.12908E+04    0.23072E+01    0.41788E-04    0.23072E+01    0.29722E-01   -0.27134E-07    0.41788E-04   -0.27134E-07    0.14499E-09
    32    0.13117E+04    0.23281E+01    0.39543E-04    0.23281E+01    0.33186E-01   -0.26998E-07    0.39543E-04   -0.26998E-07    0.13631E-09
    33    0.13329E+04    0.23377E+01    0.37477E-04    0.23377E+01    0.36914E-01   -0.26861E-07    0.37477E-04   -0.26861E-07    0.12834E-09
    34    0.13543E+04    0.23374E+01    0.35561E-04    0.23374E+01    0.40913E-01   -0.26716E-07    0.35561E-04   -0.26716E-07    0.12099E-09
    35    0.13760E+04    0.23266E+01    0.33783E-04    0.23266E+01    0.45195E-01   -0.26568E-07    0.33783E-04   -0.26568E-07    0.11422E-09
    36    0.13978E+04    0.23039E+01    0.32133E-04    0.23039E+01    0.49767E-01   -0.26422E-07    0.32133E-04   -0.26422E-07    0.10795E-09
    37    0.14199E+04    0.22686E+01    0.30601E-04    0.22686E+01    0.54637E-01   -0.26276E-07    0.30601E-04   -0.26276E-07    0.10215E-09
    38    0.14423E+04    0.22212E+01    0.29173E-04    0.22212E+01    0.59814E-01   -0.26125E-07    0.29173E-04   -0.26125E-07    0.96773E-10
    39    0.14649E+04    0.21612E+01    0.27839E-04    0.21612E+01    0.65301E-01   -0.25970E-07    0.27839E-04   -0.25970E-07    0.91772E-10
    40    0.14877E+04    0.20875E+01    0.26594E-04    0.20875E+01    0.71104E-01   -0.25815E-07    0.26594E-04   -0.25815E-07    0.87119E-10
    41    0.15108E+04    0.19993E+01    0.25432E-04    0.19993E+01    0.77236E-01   -0.25662E-07    0.25432E-04   -0.25662E-07    0.82781E-10
    42    0.15341E+04    0.18976E+01    0.24342E-04    0.18976E+01    0.83702E-01   -0.25507E-07    0.24342E-04   -0.25507E-07    0.78733E-10
    43    0.15576E+04    0.17831E+01    0.23315E-04    0.17831E+01    0.90505E-01   -0.25350E-07    0.23315E-04   -0.25350E-07    0.74948E-10
    44    0.15812E+04    0.16539E+01    0.22350E-04    0.16539E+01    0.97644E-01   -0.25191E-07    0.22350E-04   -0.25191E-07    0.71406E-10
    45    0.16051E+04    0.15083E+01    0.21446E-04    0.15083E+01    0.10513E+00   -0.25033E-07    0.21446E-04   -0.25033E-07    0.68085E-10
    46    0.16293E+04    0.13476E+01    0.20594E-04    0.13476E+01    0.11297E+00   -0.24874E-07    0.20594E-04   -0.24874E-07    0.64970E-10
    47    0.16537E+04    0.11731E+01    0.19789E-04    0.11731E+01    0.12117E+00   -0.24712E-07    0.19789E-04   -0.24712E-07    0.62045E-10
    48    0.16781E+04    0.98294E+00    0.19028E-04    0.98294E+00    0.12972E+00   -0.24550E-07    0.19028E-04   -0.24550E-07    0.59294E-10
    49    0.17029E+04    0.77570E+00    0.18311E-04    0.77570E+00    0.13862E+00   -0.24390E-07    0.18311E-04   -0.24390E-07    0.56703E-10
    50    0.17281E+04    0.55244E+00    0.17634E-04    0.55244E+00    0.14790E+00   -0.24229E-07    0.17634E-04   -0.24229E-07    0.54263E-10
    51    0.17532E+04    0.31450E+00    0.16991E-04    0.31450E+00    0.15755E+00   -0.24066E-07    0.16991E-04   -0.24066E-07    0.51961E-10
    52    0.17787E+04    0.60370E-01    0.16381E-04    0.60370E-01    0.16754E+00   -0.23903E-07    0.16381E-04   -0.23903E-07    0.49788E-10
    53    0.18046E+04   -0.21159E+00    0.15805E-04   -0.21159E+00    0.17791E+00   -0.23741E-07    0.15805E-04   -0.23741E-07    0.47735E-10
    54    0.18305E+04   -0.50003E+00    0.15258E-04   -0.50003E+00    0.18863E+00   -0.23578E-07    0.15258E-04   -0.23578E-07    0.45793E-10
    55    0.18566E+04   -0.80362E+00    0.14736E-04   -0.80362E+00    0.19972E+00   -0.23414E-07    0.14736E-04   -0.23414E-07    0.43954E-10
    56    0.18830E+04   -0.11237E+01    0.14240E-04   -0.11237E+01    0.21117E+00   -0.23249E-07    0.14240E-04   -0.23249E-07    0.42212E-10
    57    0.19098E+04   -0.14617E+01    0.13770E-04   -0.14617E+01    0.22299E+00   -0.23087E-07    0.13770E-04   -0.23087E-07    0.40561E-10
    58    0.19368E+04   -0.18166E+01    0.13322E-04   -0.18166E+01    0.23516E+00   -0.22924E-07    0.13322E-04   -0.22924E-07    0.38995E-10
    59    0.19639E+04   -0.21870E+01    0.12894E-04   -0.21870E+01    0.24770E+00   -0.22760E-07    0.12894E-04   -0.22760E-07    0.37508E-10
    60    0.19912E+04   -0.25722E+01    0.12484E-04   -0.25722E+01    0.26055E+00   -0.22594E-07    0.12484E-04   -0.22594E-07    0.36094E-10
    61    0.20192E+04   -0.29716E+01    0.12094E-04   -0.29716E+01    0.27374E+00   -0.22428E-07    0.12094E-04   -0.22428E-07    0.34749E-10
    62    0.20471E+04   -0.33868E+01    0.11721E-04   -0.33868E+01    0.28726E+00   -0.22264E-07    0.11721E-04   -0.22264E-07    0.33470E-10
    63    0.20753E+04   -0.38193E+01    0.11366E-04   -0.38193E+01    0.30111E+00   -0.22099E-07    0.11366E-04   -0.22099E-07    0.32252E-10
    64    0.21039E+04   -0.42708E+01    0.11026E-04   -0.42708E+01    0.31532E+00   -0.21935E-07    0.11026E-04   -0.21935E-07    0.31092E-10
    65    0.21326E+04   -0.47426E+01    0.10701E-04   -0.47426E+01    0.32990E+00   -0.21772E-07    0.10701E-04   -0.21772E-07    0.29987E-10
    66    0.21616E+04   -0.52331E+01    0.10391E-04   -0.52331E+01    0.34481E+00   -0.21608E-07    0.10391E-04   -0.21608E-07    0.28934E-10
    67    0.21908E+04   -0.57401E+01    0.10093E-04   -0.57401E+01    0.36004E+00   -0.21445E-07    0.10093E-04   -0.21445E-07    0.27928E-10
    68    0.22204E+04   -0.62618E+01    0.98071E-05   -0.62618E+01    0.37560E+00   -0.21281E-07    0.98071E-05   -0.21281E-07    0.26967E-10
    69    0.22502E+04   -0.67955E+01    0.95328E-05   -0.67955E+01    0.39142E+00   -0.21118E-07    0.95328E-05   -0.21118E-07    0.26049E-10
    70    0.22804E+04   -0.73414E+01    0.92694E-05   -0.73414E+01    0.40751E+00   -0.20954E-07    0.92694E-05   -0.20954E-07    0.25171E-10
    71    0.23109E+04   -0.79008E+01    0.90163E-05   -0.79008E+01    0.42384E+00   -0.20791E-07    0.90163E-05   -0.20791E-07    0.24332E-10
    72    0.23416E+04   -0.84749E+01    0.87732E-05   -0.84749E+01    0.44039E+00   -0.20627E-07    0.87732E-05   -0.20627E-07    0.23529E-10
    73    0.23726E+04   -0.90643E+01    0.85394E-05   -0.90643E+01    0.45715E+00   -0.20463E-07    0.85394E-05   -0.20463E-07    0.22760E-10
    74    0.24038E+04   -0.96683E+01    0.83144E-05   -0.96683E+01    0.47412E+00   -0.20300E-07    0.83144E-05   -0.20300E-07    0.22024E-10
    75    0.24353E+04   -0.10286E+02    0.80979E-05   -0.10286E+02    0.49132E+00   -0.20136E-07    0.80979E-05   -0.20136E-07    0.21318E-10
    76    0.24670E+04   -0.10916E+02    0.78893E-05   -0.10916E+02    0.50878E+00   -0.19973E-07    0.78893E-05   -0.19973E-07    0.20642E-10
    77    0.24991E+04   -0.11560E+02    0.76884E-05   -0.11560E+02    0.52647E+00   -0.19809E-07    0.76884E-05   -0.19809E-07    0.19993E-10
    78    0.25315E+04   -0.12219E+02    0.74948E-05   -0.12219E+02    0.54440E+00   -0.19646E-07    0.74948E-05   -0.19646E-07    0.19370E-10
    79    0.25641E+04   -0.12887E+02    0.73083E-05   -0.12887E+02    0.56252E+00   -0.19483E-07    0.73083E-05   -0.19483E-07    0.18773E-10
    80    0.25971E+04   -0.13568E+02    0.71284E-05   -0.13568E+02    0.58080E+00   -0.19319E-07    0.71284E-05   -0.19319E-07    0.18199E-10
    81    0.26304E+04   -0.14260E+02    0.69549E-05   -0.14260E+02    0.59920E+00   -0.19157E-07    0.69549E-05   -0.19157E-07    0.17648E-10
    82    0.26641E+04   -0.14963E+02    0.67875E-05   -0.14963E+02    0.61772E+00   -0.18994E-07    0.67875E-05   -0.18994E-07    0.17118E-10
    83    0.26980E+04   -0.15678E+02    0.66258E-05   -0.15678E+02    0.63634E+00   -0.18832E-07    0.66258E-05   -0.18832E-07    0.16608E-10
    84    0.27322E+04   -0.16402E+02    0.64697E-05   -0.16402E+02    0.65507E+00   -0.18670E-07    0.64697E-05   -0.18670E-07    0.16118E-10
    85    0.27667E+04   -0.17136E+02    0.63189E-05   -0.17136E+02    0.67386E+00   -0.18508E-07    0.63189E-05   -0.18508E-07    0.15646E-10
    86    0.28014E+04   -0.17880E+02    0.61732E-05   -0.17880E+02    0.69273E+00   -0.18346E-07    0.61732E-05   -0.18346E-07    0.15193E-10
    87    0.28367E+04   -0.18632E+02    0.60323E-05   -0.18632E+02    0.71164E+00   -0.18185E-07    0.60323E-05   -0.18185E-07    0.14756E-10
    88    0.28720E+04   -0.19392E+02    0.58960E-05   -0.19392E+02    0.73061E+00   -0.18024E-07    0.58960E-05   -0.18024E-07    0.14336E-10
    89    0.29077E+04   -0.20161E+02    0.57641E-05   -0.20161E+02    0.74962E+00   -0.17863E-07    0.57641E-05   -0.17863E-07    0.13930E-10
    90    0.29437E+04   -0.20936E+02    0.56363E-05   -0.20936E+02    0.76861E+00   -0.17702E-07    0.56363E-05   -0.17702E-07    0.13540E-10
    91    0.29799E+04   -0.21718E+02    0.55125E-05   -0.21718E+02    0.78759E+00   -0.17541E-07    0.55125E-05   -0.17541E-07    0.13163E-10
    92    0.30164E+04   -0.22505E+02    0.53926E-05   -0.22505E+02    0.80653E+00   -0.17381E-07    0.53926E-05   -0.17381E-07    0.12800E-10
    93    0.30533E+04   -0.23297E+02    0.52763E-05   -0.23297E+02    0.82542E+00   -0.17221E-07    0.52763E-05   -0.17221E-07    0.12450E-10
    94    0.30903E+04   -0.24093E+02    0.51635E-05   -0.24093E+02    0.84423E+00   -0.17061E-07    0.51635E-05   -0.17061E-07    0.12112E-10
    95    0.31277E+04   -0.24894E+02    0.50541E-05   -0.24894E+02    0.86294E+00   -0.16901E-07    0.50541E-05   -0.16901E-07    0.11786E-10
    96    0.31651E+04   -0.25699E+02    0.49480E-05   -0.25699E+02    0.88155E+00   -0.16742E-07    0.49480E-05   -0.16742E-07    0.11470E-10
    97    0.32030E+04   -0.26507E+02    0.48449E-05   -0.26507E+02    0.90003E+00   -0.16583E-07    0.48449E-05   -0.16583E-07    0.11166E-10
    98    0.32411E+04   -0.27315E+02    0.47447E-05   -0.27315E+02    0.91837E+00   -0.16424E-07    0.47447E-05   -0.16424E-07    0.10871E-10
    99    0.32794E+04   -0.28127E+02    0.46474E-05   -0.28127E+02    0.93654E+00   -0.16266E-07    0.46474E-05   -0.16266E-07    0.10586E-10
   100    0.33180E+04   -0.28938E+02    0.45528E-05   -0.28938E+02    0.95452E+00   -0.16107E-07    0.45528E-05   -0.16107E-07    0.10311E-10
   101    0.33568E+04   -0.29751E+02    0.44609E-05   -0.29751E+02    0.97238E+00   -0.15949E-07    0.44609E-05   -0.15949E-07    0.10044E-10
   102    0.33962E+04   -0.30563E+02    0.43716E-05   -0.30563E+02    0.98996E+00   -0.15792E-07    0.43716E-05   -0.15792E-07    0.97868E-11
   103    0.34355E+04   -0.31374E+02    0.42849E-05   -0.31374E+02    0.10073E+01   -0.15634E-07    0.42849E-05   -0.15634E-07    0.95378E-11
   104    0.34750E+04   -0.32183E+02    0.42005E-05   -0.32183E+02    0.10245E+01   -0.15477E-07    0.42005E-05   -0.15477E-07    0.92970E-11
   105    0.35148E+04   -0.32990E+02    0.41185E-05   -0.32990E+02    0.10414E+01   -0.15321E-07    0.41185E-05   -0.15321E-07    0.90642E-11
   106    0.35548E+04   -0.33795E+02    0.40388E-05   -0.33795E+02    0.10580E+01   -0.15164E-07    0.40388E-05   -0.15164E-07    0.88390E-11
   107    0.35948E+04   -0.34595E+02    0.39614E-05   -0.34595E+02    0.10743E+01   -0.15008E-07    0.39614E-05   -0.15008E-07    0.86211E-11
   108    0.36352E+04   -0.35392E+02    0.38860E-05   -0.35392E+02    0.10903E+01   -0.14852E-07    0.38860E-05   -0.14852E-07    0.84104E-11
   109    0.36758E+04   -0.36183E+02    0.38126E-05   -0.36183E+02    0.11059E+01   -0.14697E-07    0.38126E-05   -0.14697E-07    0.82063E-11
   110    0.37164E+04   -0.36967E+02    0.37412E-05   -0.36967E+02    0.11211E+01   -0.14542E-07    0.37412E-05   -0.14542E-07    0.80088E-11
   111    0.37573E+04   -0.37746E+02    0.36717E-05   -0.37746E+02    0.11360E+01   -0.14387E-07    0.36717E-05   -0.14387E-07    0.78174E-11
   112    0.37983E+04   -0.38519E+02    0.36040E-05   -0.38519E+02    0.11505E+01   -0.14233E-07    0.36040E-05   -0.14233E-07    0.76319E-11
   113    0.38396E+04   -0.39284E+02    0.35380E-05   -0.39284E+02    0.11646E+01   -0.14079E-07    0.35380E-05   -0.14079E-07    0.74520E-11
   114    0.38810E+04   -0.40039E+02    0.34736E-05   -0.40039E+02    0.11782E+01   -0.13925E-07    0.34736E-05   -0.13925E-07    0.72774E-11
   115    0.39227E+04   -0.40786E+02    0.34108E-05   -0.40786E+02    0.11916E+01   -0.13772E-07    0.34108E-05   -0.13772E-07    0.71077E-11
   116    0.39644E+04   -0.41523E+02    0.33495E-05   -0.41523E+02    0.12043E+01   -0.13619E-07    0.33495E-05   -0.13619E-07    0.69430E-11
   117    0.40064E+04   -0.42249E+02    0.32897E-05   -0.42249E+02    0.12166E+01   -0.13467E-07    0.32897E-05   -0.13467E-07    0.67830E-11
   118    0.40485E+04   -0.42965E+02    0.32313E-05   -0.42965E+02    0.12285E+01   -0.13314E-07    0.32313E-05   -0.13314E-07    0.66276E-11
   119    0.40907E+04   -0.43668E+02    0.31744E-05   -0.43668E+02    0.12400E+01   -0.13163E-07    0.31744E-05   -0.13163E-07    0.64767E-11
   120    0.41331E+04   -0.44358E+02    0.31188E-05   -0.44358E+02    0.12508E+01   -0.13011E-07    0.31188E-05   -0.13011E-07    0.63301E-11
   121    0.41754E+04   -0.45035E+02    0.30645E-05   -0.45035E+02    0.12613E+01   -0.12861E-07    0.30645E-05   -0.12861E-07    0.61878E-11
   122    0.42179E+04   -0.45699E+02    0.30115E-05   -0.45699E+02    0.12712E+01   -0.12710E-07    0.30115E-05   -0.12710E-07    0.60496E-11
   123    0.42604E+04   -0.46348E+02    0.29598E-05   -0.46348E+02    0.12805E+01   -0.12560E-07    0.29598E-05   -0.12560E-07    0.59153E-11
   124    0.43031E+04   -0.46980E+02    0.29092E-05   -0.46980E+02    0.12893E+01   -0.12410E-07    0.29092E-05   -0.12410E-07    0.57849E-11
   125    0.43457E+04   -0.47596E+02    0.28599E-05   -0.47596E+02    0.12975E+01   -0.12261E-07    0.28599E-05   -0.12261E-07    0.56581E-11
   126    0.43884E+04   -0.48197E+02    0.28117E-05   -0.48197E+02    0.13053E+01   -0.12112E-07    0.28117E-05   -0.12112E-07    0.55350E-11
   127    0.44311E+04   -0.48780E+02    0.27646E-05   -0.48780E+02    0.13124E+01   -0.11964E-07    0.27646E-05   -0.11964E-07    0.54153E-11
   128    0.44737E+04   -0.49346E+02    0.27185E-05   -0.49346E+02    0.13190E+01   -0.11816E-07    0.27185E-05   -0.11816E-07    0.52989E-11
   129    0.45165E+04   -0.49892E+02    0.26735E-05   -0.49892E+02    0.13249E+01   -0.11669E-07    0.26735E-05   -0.11669E-07    0.51858E-11
   130    0.45592E+04   -0.50419E+02    0.26295E-05   -0.50419E+02    0.13302E+01   -0.11522E-07    0.26295E-05   -0.11522E-07    0.50757E-11
   131    0.46020E+04   -0.50927E+02    0.25864E-05   -0.50927E+02    0.13350E+01   -0.11375E-07    0.25864E-05   -0.11375E-07    0.49685E-11
   132    0.46447E+04   -0.51414E+02    0.25442E-05   -0.51414E+02    0.13392E+01   -0.11229E-07    0.25442E-05   -0.11229E-07    0.48642E-11
   133    0.46874E+04   -0.51881E+02    0.25029E-05   -0.51881E+02    0.13428E+01   -0.11083E-07    0.25029E-05   -0.11083E-07    0.47626E-11
   134    0.47301E+04   -0.52324E+02    0.24625E-05   -0.52324E+02    0.13458E+01   -0.10938E-07    0.24625E-05   -0.10938E-07    0.46637E-11
   135    0.47728E+04   -0.52746E+02    0.24230E-05   -0.52746E+02    0.13481E+01   -0.10794E-07    0.24230E-05   -0.10794E-07    0.45674E-11
   136    0.48152E+04   -0.53143E+02    0.23842E-05   -0.53143E+02    0.13498E+01   -0.10649E-07    0.23842E-05   -0.10649E-07    0.44736E-11
   137    0.48577E+04   -0.53517E+02    0.23463E-05   -0.53517E+02    0.13510E+01   -0.10506E-07    0.23463E-05   -0.10506E-07    0.43823E-11
   138    0.49001E+04   -0.53867E+02    0.23092E-05   -0.53867E+02    0.13515E+01   -0.10363E-07    0.23092E-05   -0.10363E-07    0.42933E-11
   139    0.49422E+04   -0.54192E+02    0.22729E-05   -0.54192E+02    0.13515E+01   -0.10220E-07    0.22729E-05   -0.10220E-07    0.42068E-11
   140    0.49843E+04   -0.54493E+02    0.22373E-05   -0.54493E+02    0.13507E+01   -0.10078E-07    0.22373E-05   -0.10078E-07    0.41224E-11
   141    0.50262E+04   -0.54767E+02    0.22024E-05   -0.54767E+02    0.13494E+01   -0.99362E-08    0.22024E-05   -0.99362E-08    0.40403E-11
   142    0.50681E+04   -0.55014E+02    0.21683E-05   -0.55014E+02    0.13474E+01   -0.97950E-08    0.21683E-05   -0.97950E-08    0.39603E-11
   143    0.51099E+04   -0.55236E+02    0.21348E-05   -0.55236E+02    0.13450E+01   -0.96544E-08    0.21348E-05   -0.96544E-08    0.38823E-11
   144    0.51514E+04   -0.55431E+02    0.21020E-05   -0.55431E+02    0.13418E+01   -0.95144E-08    0.21020E-05   -0.95144E-08    0.38063E-11
   145    0.51928E+04   -0.55599E+02    0.20699E-05   -0.55599E+02    0.13382E+01   -0.93749E-08    0.20699E-05   -0.93749E-08    0.37323E-11
   146    0.52342E+04   -0.55738E+02    0.20384E-05   -0.55738E+02    0.13339E+01   -0.92359E-08    0.20384E-05   -0.92359E-08    0.36600E-11
   147    0.52751E+04   -0.55848E+02    0.20076E-05   -0.55848E+02    0.13291E+01   -0.90975E-08    0.20076E-05   -0.90975E-08    0.35896E-11
   148    0.53159E+04   -0.55931E+02    0.19773E-05   -0.55931E+02    0.13236E+01   -0.89596E-08    0.19773E-05   -0.89596E-08    0.35208E-11
   149    0.53566E+04   -0.55984E+02    0.19476E-05   -0.55984E+02    0.13177E+01   -0.88223E-08    0.19476E-05   -0.88223E-08    0.34537E-11
   150    0.53970E+04   -0.56005E+02    0.19185E-05   -0.56005E+02    0.13112E+01   -0.86856E-08    0.19185E-05   -0.86856E-08    0.33883E-11
   151    0.54371E+04   -0.55998E+02    0.18899E-05   -0.55998E+02    0.13042E+01   -0.85495E-08    0.18899E-05   -0.85495E-08    0.33243E-11
   152    0.54769E+04   -0.55960E+02    0.18618E-05   -0.55960E+02    0.12965E+01   -0.84139E-08    0.18618E-05   -0.84139E-08    0.32619E-11
   153    0.55165E+04   -0.55889E+02    0.18343E-05   -0.55889E+02    0.12884E+01   -0.82789E-08    0.18343E-05   -0.82789E-08    0.32010E-11
   154    0.55558E+04   -0.55788E+02    0.18073E-05   -0.55788E+02    0.12799E+01   -0.81445E-08    0.18073E-05   -0.81445E-08    0.31416E-11
   155    0.55948E+04   -0.55655E+02    0.17809E-05   -0.55655E+02    0.12709E+01   -0.80107E-08    0.17809E-05   -0.80107E-08    0.30835E-11
   156    0.56334E+04   -0.55491E+02    0.17549E-05   -0.55491E+02    0.12615E+01   -0.78776E-08    0.17549E-05   -0.78776E-08    0.30268E-11
   157    0.56718E+04   -0.55294E+02    0.17294E-05   -0.55294E+02    0.12516E+01   -0.77450E-08    0.17294E-05   -0.77450E-08    0.29715E-11
   158    0.57098E+04   -0.55065E+02    0.17043E-05   -0.55065E+02    0.12413E+01   -0.76130E-08    0.17043E-05   -0.76130E-08    0.29175E-11
   159    0.57474E+04   -0.54803E+02    0.16797E-05   -0.54803E+02    0.12306E+01   -0.74816E-08    0.16797E-05   -0.74816E-08    0.28648E-11
   160    0.57847E+04   -0.54508E+02    0.16556E-05   -0.54508E+02    0.12195E+01   -0.73509E-08    0.16556E-05   -0.73509E-08    0.28133E-11
   161    0.58217E+04   -0.54180E+02    0.16319E-05   -0.54180E+02    0.12082E+01   -0.72208E-08    0.16319E-05   -0.72208E-08    0.27629E-11
   162    0.58582E+04   -0.53819E+02    0.16087E-05   -0.53819E+02    0.11964E+01   -0.70913E-08    0.16087E-05   -0.70913E-08    0.27138E-11
   163    0.58945E+04   -0.53424E+02    0.15858E-05   -0.53424E+02    0.11844E+01   -0.69625E-08    0.15858E-05   -0.69625E-08    0.26657E-11
   164    0.59303E+04   -0.52996E+02    0.15634E-05   -0.52996E+02    0.11720E+01   -0.68343E-08    0.15634E-05   -0.68343E-08    0.26188E-11
   165    0.59657E+04   -0.52533E+02    0.15413E-05   -0.52533E+02    0.11594E+01   -0.67068E-08    0.15413E-05   -0.67068E-08    0.25729E-11
   166    0.60008E+04   -0.52036E+02    0.15196E-05   -0.52036E+02    0.11466E+01   -0.65799E-08    0.15196E-05   -0.65799E-08    0.25280E-11
   167    0.60354E+04   -0.51506E+02    0.14983E-05   -0.51506E+02    0.11334E+01   -0.64537E-08    0.14983E-05   -0.64537E-08    0.24841E-11
   168    0.60695E+04   -0.50942E+02    0.14774E-05   -0.50942E+02    0.11202E+01   -0.63281E-08    0.14774E-05   -0.63281E-08    0.24412E-11
   169    0.61031E+04   -0.50342E+02    0.14568E-05   -0.50342E+02    0.11068E+01   -0.62032E-08    0.14568E-05   -0.62032E-08    0.23992E-11
   170    0.61364E+04   -0.49709E+02    0.14365E-05   -0.49709E+02    0.10932E+01   -0.60790E-08    0.14365E-05   -0.60790E-08    0.23581E-11
   171    0.61690E+04   -0.49040E+02    0.14166E-05   -0.49040E+02    0.10797E+01   -0.59554E-08    0.14166E-05   -0.59554E-08    0.23179E-11
   172    0.62011E+04   -0.48337E+02    0.13971E-05   -0.48337E+02    0.10660E+01   -0.58325E-08    0.13971E-05   -0.58325E-08    0.22787E-11
   173    0.62326E+04   -0.47599E+02    0.13779E-05   -0.47599E+02    0.10522E+01   -0.57103E-08    0.13779E-05   -0.57103E-08    0.22402E-11
   174    0.62637E+04   -0.46828E+02    0.13590E-05   -0.46828E+02    0.10386E+01   -0.55888E-08    0.13590E-05   -0.55888E-08    0.22026E-11
   175    0.62943E+04   -0.46022E+02    0.13404E-05   -0.46022E+02    0.10249E+01   -0.54680E-08    0.13404E-05   -0.54680E-08    0.21659E-11
   176    0.63242E+04   -0.45181E+02    0.13221E-05   -0.45181E+02    0.10114E+01   -0.53479E-08    0.13221E-05   -0.53479E-08    0.21299E-11
   177    0.63536E+04   -0.44307E+02    0.13041E-05   -0.44307E+02    0.99793E+00   -0.52284E-08    0.13041E-05   -0.52284E-08    0.20947E-11
   178    0.63824E+04   -0.43398E+02    0.12864E-05   -0.43398E+02    0.98478E+00   -0.51097E-08    0.12864E-05   -0.51097E-08    0.20602E-11
