#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.11635E+04    0.33456E-01    0.13518E-02    0.33456E-01    0.15126E-05   -0.21101E-07    0.13518E-02   -0.21101E-07    0.10456E-07
     3    0.11326E+04    0.75655E-01    0.95553E-03    0.75655E-01    0.71632E-05   -0.25322E-07    0.95553E-03   -0.25322E-07    0.63591E-08
     4    0.11002E+04    0.12908E+00    0.72332E-03    0.12908E+00    0.20660E-04   -0.27536E-07    0.72332E-03   -0.27536E-07    0.44007E-08
     5    0.10771E+04    0.19274E+00    0.57205E-03    0.19274E+00    0.46657E-04   -0.28933E-07    0.57205E-03   -0.28933E-07    0.32734E-08
     6    0.10630E+04    0.26580E+00    0.46663E-03    0.26580E+00    0.90678E-04   -0.29844E-07    0.46663E-03   -0.29844E-07    0.25502E-08
     7    0.10559E+04    0.34743E+00    0.38949E-03    0.34743E+00    0.15905E-03   -0.30474E-07    0.38949E-03   -0.30474E-07    0.20530E-08
     8    0.10535E+04    0.43659E+00    0.33094E-03    0.43659E+00    0.25877E-03   -0.30957E-07    0.33094E-03   -0.30957E-07    0.16937E-08
     9    0.10552E+04    0.53259E+00    0.28518E-03    0.53259E+00    0.39767E-03   -0.31365E-07    0.28518E-03   -0.31365E-07    0.14242E-08
    10    0.10600E+04    0.63434E+00    0.24859E-03    0.63434E+00    0.58378E-03   -0.31667E-07    0.24859E-03   -0.31667E-07    0.12159E-08
    11    0.10670E+04    0.74117E+00    0.21891E-03    0.74117E+00    0.82635E-03   -0.31878E-07    0.21891E-03   -0.31878E-07    0.10513E-08
    12    0.10766E+04    0.85280E+00    0.19432E-03    0.85280E+00    0.11346E-02   -0.31972E-07    0.19432E-03   -0.31972E-07    0.91827E-09
    13    0.10875E+04    0.96725E+00    0.17388E-03    0.96725E+00    0.15182E-02   -0.32035E-07    0.17388E-03   -0.32035E-07    0.80945E-09
    14    0.10996E+04    0.10840E+01    0.15651E-03    0.10840E+01    0.19868E-02   -0.32065E-07    0.15651E-03   -0.32065E-07    0.71886E-09
    15    0.11127E+04    0.12020E+01    0.14169E-03    0.12020E+01    0.25518E-02   -0.32101E-07    0.14169E-03   -0.32101E-07    0.64279E-09
    16    0.11271E+04    0.13218E+01    0.12887E-03    0.13218E+01    0.32243E-02   -0.32122E-07    0.12887E-03   -0.32122E-07    0.57816E-09
    17    0.11423E+04    0.14414E+01    0.11774E-03    0.14414E+01    0.40160E-02   -0.32120E-07    0.11774E-03   -0.32120E-07    0.52265E-09
    18    0.11578E+04    0.15595E+01    0.10800E-03    0.15595E+01    0.49357E-02   -0.32094E-07    0.10800E-03   -0.32094E-07    0.47473E-09
    19    0.11750E+04    0.16772E+01    0.99459E-04    0.16772E+01    0.60008E-02   -0.32065E-07    0.99459E-04   -0.32065E-07    0.43302E-09
    20    0.11923E+04    0.17924E+01    0.91863E-04    0.17924E+01    0.72171E-02   -0.31999E-07    0.91863E-04   -0.31999E-07    0.39643E-09
    21    0.12102E+04    0.19043E+01    0.85114E-04    0.19043E+01    0.85980E-02   -0.31917E-07    0.85114E-04   -0.31917E-07    0.36419E-09
    22    0.12285E+04    0.20123E+01    0.79081E-04    0.20123E+01    0.10156E-01   -0.31831E-07    0.79081E-04   -0.31831E-07    0.33563E-09
    23    0.12472E+04    0.21159E+01    0.73661E-04    0.21159E+01    0.11904E-01   -0.31742E-07    0.73661E-04   -0.31742E-07    0.31021E-09
    24    0.12662E+04    0.22131E+01    0.68791E-04    0.22131E+01    0.13852E-01   -0.31636E-07    0.68791E-04   -0.31636E-07    0.28746E-09
    25    0.12857E+04    0.23043E+01    0.64387E-04    0.23043E+01    0.16013E-01   -0.31525E-07    0.64387E-04   -0.31525E-07    0.26704E-09
    26    0.13055E+04    0.23895E+01    0.60379E-04    0.23895E+01    0.18399E-01   -0.31403E-07    0.60379E-04   -0.31403E-07    0.24864E-09
    27    0.13256E+04    0.24674E+01    0.56729E-04    0.24674E+01    0.21021E-01   -0.31278E-07    0.56729E-04   -0.31278E-07    0.23199E-09
    28    0.13460E+04    0.25366E+01    0.53402E-04    0.25366E+01    0.23893E-01   -0.31149E-07    0.53402E-04   -0.31149E-07    0.21688E-09
    29    0.13667E+04    0.25963E+01    0.50364E-04    0.25963E+01    0.27023E-01   -0.31014E-07    0.50364E-04   -0.31014E-07    0.20313E-09
    30    0.13877E+04    0.26476E+01    0.47567E-04    0.26476E+01    0.30424E-01   -0.30872E-07    0.47567E-04   -0.30872E-07    0.19059E-09
    31    0.14089E+04    0.26891E+01    0.44987E-04    0.26891E+01    0.34107E-01   -0.30727E-07    0.44987E-04   -0.30727E-07    0.17910E-09
    32    0.14303E+04    0.27199E+01    0.42613E-04    0.27199E+01    0.38084E-01   -0.30581E-07    0.42613E-04   -0.30581E-07    0.16856E-09
    33    0.14520E+04    0.27383E+01    0.40425E-04    0.27383E+01    0.42364E-01   -0.30433E-07    0.40425E-04   -0.30433E-07    0.15888E-09
    34    0.14739E+04    0.27456E+01    0.38396E-04    0.27456E+01    0.46956E-01   -0.30276E-07    0.38396E-04   -0.30276E-07    0.14995E-09
    35    0.14961E+04    0.27414E+01    0.36510E-04    0.27414E+01    0.51871E-01   -0.30115E-07    0.36510E-04   -0.30115E-07    0.14171E-09
    36    0.15183E+04    0.27243E+01    0.34757E-04    0.27243E+01    0.57119E-01   -0.29957E-07    0.34757E-04   -0.29957E-07    0.13409E-09
    37    0.15409E+04    0.26932E+01    0.33128E-04    0.26932E+01    0.62710E-01   -0.29798E-07    0.33128E-04   -0.29798E-07    0.12702E-09
    38    0.15636E+04    0.26488E+01    0.31607E-04    0.26488E+01    0.68652E-01   -0.29634E-07    0.31607E-04   -0.29634E-07    0.12046E-09
    39    0.15866E+04    0.25903E+01    0.30187E-04    0.25903E+01    0.74949E-01   -0.29466E-07    0.30187E-04   -0.29466E-07    0.11436E-09
    40    0.16097E+04    0.25167E+01    0.28860E-04    0.25167E+01    0.81610E-01   -0.29297E-07    0.28860E-04   -0.29297E-07    0.10867E-09
    41    0.16332E+04    0.24270E+01    0.27619E-04    0.24270E+01    0.88647E-01   -0.29129E-07    0.27619E-04   -0.29129E-07    0.10337E-09
    42    0.16568E+04    0.23225E+01    0.26454E-04    0.23225E+01    0.96066E-01   -0.28961E-07    0.26454E-04   -0.28961E-07    0.98417E-10
    43    0.16806E+04    0.22039E+01    0.25356E-04    0.22039E+01    0.10387E+00   -0.28788E-07    0.25356E-04   -0.28788E-07    0.93784E-10
    44    0.17044E+04    0.20689E+01    0.24323E-04    0.20689E+01    0.11206E+00   -0.28614E-07    0.24323E-04   -0.28614E-07    0.89443E-10
    45    0.17286E+04    0.19160E+01    0.23354E-04    0.19160E+01    0.12065E+00   -0.28440E-07    0.23354E-04   -0.28440E-07    0.85371E-10
    46    0.17531E+04    0.17461E+01    0.22441E-04    0.17461E+01    0.12965E+00   -0.28265E-07    0.22441E-04   -0.28265E-07    0.81548E-10
    47    0.17776E+04    0.15608E+01    0.21577E-04    0.15608E+01    0.13904E+00   -0.28088E-07    0.21577E-04   -0.28088E-07    0.77955E-10
    48    0.18023E+04    0.13582E+01    0.20761E-04    0.13582E+01    0.14885E+00   -0.27910E-07    0.20761E-04   -0.27910E-07    0.74573E-10
    49    0.18273E+04    0.11369E+01    0.19990E-04    0.11369E+01    0.15906E+00   -0.27733E-07    0.19990E-04   -0.27733E-07    0.71387E-10
    50    0.18527E+04    0.89790E+00    0.19261E-04    0.89790E+00    0.16969E+00   -0.27555E-07    0.19261E-04   -0.27555E-07    0.68382E-10
    51    0.18780E+04    0.64222E+00    0.18570E-04    0.64222E+00    0.18075E+00   -0.27375E-07    0.18570E-04   -0.27375E-07    0.65546E-10
    52    0.19038E+04    0.36855E+00    0.17913E-04    0.36855E+00    0.19219E+00   -0.27194E-07    0.17913E-04   -0.27194E-07    0.62867E-10
    53    0.19298E+04    0.75455E-01    0.17292E-04    0.75455E-01    0.20408E+00   -0.27015E-07    0.17292E-04   -0.27015E-07    0.60333E-10
    54    0.19560E+04   -0.23590E+00    0.16701E-04   -0.23590E+00    0.21636E+00   -0.26836E-07    0.16701E-04   -0.26836E-07    0.57935E-10
