#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.78774E+03    0.95509E-06    0.00000E+00    0.21034E-01    0.38115E-07    0.23520E-02   -0.32860E-07
     3    0.75775E+03    0.45161E-05    0.00000E+00    0.47825E-01    0.46339E-07    0.23285E-02   -0.55834E-07
     4    0.72992E+03    0.13011E-04    0.00000E+00    0.81708E-01    0.53407E-07    0.22613E-02   -0.78411E-07
     5    0.71024E+03    0.29359E-04    0.00000E+00    0.12203E+00    0.59536E-07    0.21800E-02   -0.10091E-06
     6    0.69773E+03    0.57020E-04    0.00000E+00    0.16824E+00    0.64875E-07    0.20959E-02   -0.12315E-06
     7    0.69068E+03    0.99955E-04    0.00000E+00    0.21981E+00    0.69567E-07    0.20135E-02   -0.14519E-06
     8    0.68739E+03    0.16254E-03    0.00000E+00    0.27607E+00    0.73715E-07    0.19343E-02   -0.16720E-06
     9    0.68716E+03    0.24967E-03    0.00000E+00    0.33656E+00    0.77404E-07    0.18588E-02   -0.18936E-06
    10    0.68924E+03    0.36637E-03    0.00000E+00    0.40061E+00    0.80685E-07    0.17872E-02   -0.21132E-06
    11    0.69307E+03    0.51842E-03    0.00000E+00    0.46776E+00    0.83630E-07    0.17204E-02   -0.23298E-06
    12    0.69877E+03    0.71155E-03    0.00000E+00    0.53784E+00    0.86244E-07    0.16569E-02   -0.25396E-06
    13    0.70548E+03    0.95187E-03    0.00000E+00    0.60959E+00    0.88605E-07    0.15984E-02   -0.27477E-06
    14    0.71312E+03    0.12453E-02    0.00000E+00    0.68267E+00    0.90705E-07    0.15428E-02   -0.29535E-06
    15    0.72150E+03    0.15990E-02    0.00000E+00    0.75645E+00    0.92602E-07    0.14907E-02   -0.31602E-06
    16    0.73088E+03    0.20200E-02    0.00000E+00    0.83121E+00    0.94304E-07    0.14411E-02   -0.33658E-06
    17    0.74083E+03    0.25155E-02    0.00000E+00    0.90568E+00    0.95813E-07    0.13943E-02   -0.35688E-06
    18    0.75102E+03    0.30910E-02    0.00000E+00    0.97906E+00    0.97173E-07    0.13503E-02   -0.37687E-06
    19    0.76241E+03    0.37573E-02    0.00000E+00    0.10520E+01    0.98389E-07    0.13090E-02   -0.39679E-06
    20    0.77400E+03    0.45182E-02    0.00000E+00    0.11233E+01    0.99463E-07    0.12694E-02   -0.41620E-06
