#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.89383E+03    0.25066E-01    0.10590E-02    0.25066E-01    0.11365E-05   -0.15871E-07    0.10590E-02   -0.15871E-07    0.77172E-08
     3    0.86638E+03    0.56795E-01    0.74554E-03    0.56795E-01    0.53796E-05   -0.19054E-07    0.74554E-03   -0.19054E-07    0.46917E-08
     4    0.83906E+03    0.96949E-01    0.56282E-03    0.96949E-01    0.15510E-04   -0.20723E-07    0.56282E-03   -0.20723E-07    0.32452E-08
     5    0.81966E+03    0.14478E+00    0.44417E-03    0.14478E+00    0.35017E-04   -0.21775E-07    0.44417E-03   -0.21775E-07    0.24127E-08
     6    0.80758E+03    0.19964E+00    0.36165E-03    0.19964E+00    0.68040E-04   -0.22461E-07    0.36165E-03   -0.22461E-07    0.18786E-08
     7    0.80120E+03    0.26092E+00    0.30138E-03    0.26092E+00    0.11932E-03   -0.22933E-07    0.30138E-03   -0.22933E-07    0.15115E-08
     8    0.79871E+03    0.32782E+00    0.25571E-03    0.32782E+00    0.19410E-03   -0.23295E-07    0.25571E-03   -0.23295E-07    0.12463E-08
     9    0.79945E+03    0.39982E+00    0.22006E-03    0.39982E+00    0.29823E-03   -0.23601E-07    0.22006E-03   -0.23601E-07    0.10474E-08
    10    0.80263E+03    0.47611E+00    0.19159E-03    0.47611E+00    0.43774E-03   -0.23827E-07    0.19159E-03   -0.23827E-07    0.89372E-09
    11    0.80766E+03    0.55615E+00    0.16852E-03    0.55615E+00    0.61955E-03   -0.23984E-07    0.16852E-03   -0.23984E-07    0.77230E-09
    12    0.81473E+03    0.63977E+00    0.14943E-03    0.63977E+00    0.85054E-03   -0.24052E-07    0.14943E-03   -0.24052E-07    0.67422E-09
    13    0.82283E+03    0.72544E+00    0.13358E-03    0.72544E+00    0.11380E-02   -0.24097E-07    0.13358E-03   -0.24097E-07    0.59400E-09
    14    0.83190E+03    0.81277E+00    0.12012E-03    0.81277E+00    0.14891E-02   -0.24117E-07    0.12012E-03   -0.24117E-07    0.52725E-09
    15    0.84176E+03    0.90104E+00    0.10865E-03    0.90104E+00    0.19124E-02   -0.24142E-07    0.10865E-03   -0.24142E-07    0.47120E-09
    16    0.85271E+03    0.99055E+00    0.98737E-04    0.99055E+00    0.24162E-02   -0.24156E-07    0.98737E-04   -0.24156E-07    0.42360E-09
    17    0.86426E+03    0.10798E+01    0.90134E-04    0.10798E+01    0.30092E-02   -0.24153E-07    0.90134E-04   -0.24153E-07    0.38273E-09
    18    0.87604E+03    0.11679E+01    0.82618E-04    0.11679E+01    0.36981E-02   -0.24130E-07    0.82618E-04   -0.24130E-07    0.34746E-09
    19    0.88915E+03    0.12556E+01    0.76032E-04    0.12556E+01    0.44958E-02   -0.24106E-07    0.76032E-04   -0.24106E-07    0.31677E-09
    20    0.90245E+03    0.13415E+01    0.70179E-04    0.13415E+01    0.54067E-02   -0.24055E-07    0.70179E-04   -0.24055E-07    0.28986E-09
    21    0.91612E+03    0.14247E+01    0.64981E-04    0.14247E+01    0.64409E-02   -0.23991E-07    0.64981E-04   -0.23991E-07    0.26615E-09
    22    0.93014E+03    0.15049E+01    0.60339E-04    0.15049E+01    0.76077E-02   -0.23924E-07    0.60339E-04   -0.23924E-07    0.24516E-09
    23    0.94449E+03    0.15817E+01    0.56173E-04    0.15817E+01    0.89164E-02   -0.23855E-07    0.56173E-04   -0.23855E-07    0.22648E-09
    24    0.95916E+03    0.16537E+01    0.52431E-04    0.16537E+01    0.10375E-01   -0.23772E-07    0.52431E-04   -0.23772E-07    0.20977E-09
    25    0.97414E+03    0.17211E+01    0.49050E-04    0.17211E+01    0.11993E-01   -0.23686E-07    0.49050E-04   -0.23686E-07    0.19478E-09
    26    0.98940E+03    0.17838E+01    0.45975E-04    0.17838E+01    0.13779E-01   -0.23593E-07    0.45975E-04   -0.23593E-07    0.18127E-09
    27    0.10049E+04    0.18410E+01    0.43177E-04    0.18410E+01    0.15743E-01   -0.23497E-07    0.43177E-04   -0.23497E-07    0.16905E-09
    28    0.10207E+04    0.18915E+01    0.40628E-04    0.18915E+01    0.17893E-01   -0.23398E-07    0.40628E-04   -0.23398E-07    0.15797E-09
    29    0.10367E+04    0.19348E+01    0.38301E-04    0.19348E+01    0.20237E-01   -0.23294E-07    0.38301E-04   -0.23294E-07    0.14789E-09
    30    0.10529E+04    0.19717E+01    0.36161E-04    0.19717E+01    0.22783E-01   -0.23185E-07    0.36161E-04   -0.23185E-07    0.13869E-09
    31    0.10693E+04    0.20013E+01    0.34188E-04    0.20013E+01    0.25540E-01   -0.23073E-07    0.34188E-04   -0.23073E-07    0.13027E-09
    32    0.10859E+04    0.20226E+01    0.32373E-04    0.20226E+01    0.28517E-01   -0.22961E-07    0.32373E-04   -0.22961E-07    0.12256E-09
    33    0.11027E+04    0.20345E+01    0.30702E-04    0.20345E+01    0.31722E-01   -0.22849E-07    0.30702E-04   -0.22849E-07    0.11546E-09
    34    0.11197E+04    0.20380E+01    0.29153E-04    0.20380E+01    0.35159E-01   -0.22728E-07    0.29153E-04   -0.22728E-07    0.10893E-09
    35    0.11369E+04    0.20327E+01    0.27713E-04    0.20327E+01    0.38839E-01   -0.22606E-07    0.27713E-04   -0.22606E-07    0.10290E-09
    36    0.11542E+04    0.20176E+01    0.26376E-04    0.20176E+01    0.42768E-01   -0.22485E-07    0.26376E-04   -0.22485E-07    0.97320E-10
    37    0.11717E+04    0.19920E+01    0.25134E-04    0.19920E+01    0.46953E-01   -0.22364E-07    0.25134E-04   -0.22364E-07    0.92153E-10
    38    0.11895E+04    0.19562E+01    0.23976E-04    0.19562E+01    0.51402E-01   -0.22239E-07    0.23976E-04   -0.22239E-07    0.87355E-10
    39    0.12074E+04    0.19098E+01    0.22893E-04    0.19098E+01    0.56117E-01   -0.22111E-07    0.22893E-04   -0.22111E-07    0.82895E-10
    40    0.12253E+04    0.18519E+01    0.21883E-04    0.18519E+01    0.61103E-01   -0.21982E-07    0.21883E-04   -0.21982E-07    0.78743E-10
    41    0.12436E+04    0.17819E+01    0.20938E-04    0.17819E+01    0.66371E-01   -0.21854E-07    0.20938E-04   -0.21854E-07    0.74870E-10
    42    0.12619E+04    0.17006E+01    0.20052E-04    0.17006E+01    0.71925E-01   -0.21726E-07    0.20052E-04   -0.21726E-07    0.71254E-10
    43    0.12805E+04    0.16086E+01    0.19217E-04    0.16086E+01    0.77769E-01   -0.21595E-07    0.19217E-04   -0.21595E-07    0.67872E-10
    44    0.12990E+04    0.15042E+01    0.18432E-04    0.15042E+01    0.83901E-01   -0.21462E-07    0.18432E-04   -0.21462E-07    0.64705E-10
    45    0.13179E+04    0.13862E+01    0.17695E-04    0.13862E+01    0.90330E-01   -0.21330E-07    0.17695E-04   -0.21330E-07    0.61735E-10
    46    0.13370E+04    0.12554E+01    0.17002E-04    0.12554E+01    0.97067E-01   -0.21197E-07    0.17002E-04   -0.21197E-07    0.58947E-10
    47    0.13561E+04    0.11129E+01    0.16345E-04    0.11129E+01    0.10410E+00   -0.21062E-07    0.16345E-04   -0.21062E-07    0.56327E-10
    48    0.13754E+04    0.95734E+00    0.15725E-04    0.95734E+00    0.11144E+00   -0.20927E-07    0.15725E-04   -0.20927E-07    0.53863E-10
    49    0.13949E+04    0.78760E+00    0.15140E-04    0.78760E+00    0.11909E+00   -0.20793E-07    0.15140E-04   -0.20793E-07    0.51542E-10
    50    0.14147E+04    0.60439E+00    0.14587E-04    0.60439E+00    0.12705E+00   -0.20658E-07    0.14587E-04   -0.20658E-07    0.49354E-10
    51    0.14345E+04    0.40866E+00    0.14062E-04    0.40866E+00    0.13533E+00   -0.20521E-07    0.14062E-04   -0.20521E-07    0.47289E-10
    52    0.14546E+04    0.19934E+00    0.13565E-04    0.19934E+00    0.14390E+00   -0.20384E-07    0.13565E-04   -0.20384E-07    0.45339E-10
    53    0.14749E+04   -0.24764E-01    0.13093E-04   -0.24764E-01    0.15280E+00   -0.20249E-07    0.13093E-04   -0.20249E-07    0.43495E-10
    54    0.14953E+04   -0.26269E+00    0.12646E-04   -0.26269E+00    0.16200E+00   -0.20113E-07    0.12646E-04   -0.20113E-07    0.41751E-10
    55    0.15158E+04   -0.51351E+00    0.12219E-04   -0.51351E+00    0.17151E+00   -0.19975E-07    0.12219E-04   -0.19975E-07    0.40098E-10
    56    0.15366E+04   -0.77815E+00    0.11813E-04   -0.77815E+00    0.18133E+00   -0.19836E-07    0.11813E-04   -0.19836E-07    0.38532E-10
    57    0.15577E+04   -0.10576E+01    0.11428E-04   -0.10576E+01    0.19146E+00   -0.19700E-07    0.11428E-04   -0.19700E-07    0.37047E-10
    58    0.15789E+04   -0.13514E+01    0.11061E-04   -0.13514E+01    0.20190E+00   -0.19563E-07    0.11061E-04   -0.19563E-07    0.35637E-10
    59    0.16003E+04   -0.16584E+01    0.10710E-04   -0.16584E+01    0.21265E+00   -0.19424E-07    0.10710E-04   -0.19424E-07    0.34298E-10
    60    0.16218E+04   -0.19777E+01    0.10375E-04   -0.19777E+01    0.22366E+00   -0.19285E-07    0.10375E-04   -0.19285E-07    0.33025E-10
    61    0.16439E+04   -0.23086E+01    0.10055E-04   -0.23086E+01    0.23496E+00   -0.19146E-07    0.10055E-04   -0.19146E-07    0.31813E-10
    62    0.16659E+04   -0.26524E+01    0.97491E-05   -0.26524E+01    0.24654E+00   -0.19007E-07    0.97491E-05   -0.19007E-07    0.30659E-10
    63    0.16881E+04   -0.30107E+01    0.94572E-05   -0.30107E+01    0.25839E+00   -0.18868E-07    0.94572E-05   -0.18868E-07    0.29560E-10
    64    0.17106E+04   -0.33854E+01    0.91784E-05   -0.33854E+01    0.27055E+00   -0.18730E-07    0.91784E-05   -0.18730E-07    0.28514E-10
    65    0.17332E+04   -0.37776E+01    0.89116E-05   -0.37776E+01    0.28304E+00   -0.18592E-07    0.89116E-05   -0.18592E-07    0.27516E-10
    66    0.17561E+04   -0.41860E+01    0.86562E-05   -0.41860E+01    0.29582E+00   -0.18454E-07    0.86562E-05   -0.18454E-07    0.26565E-10
    67    0.17791E+04   -0.46083E+01    0.84114E-05   -0.46083E+01    0.30886E+00   -0.18316E-07    0.84114E-05   -0.18316E-07    0.25656E-10
    68    0.18024E+04   -0.50428E+01    0.81763E-05   -0.50428E+01    0.32218E+00   -0.18178E-07    0.81763E-05   -0.18178E-07    0.24787E-10
    69    0.18259E+04   -0.54869E+01    0.79505E-05   -0.54869E+01    0.33572E+00   -0.18040E-07    0.79505E-05   -0.18040E-07    0.23957E-10
    70    0.18498E+04   -0.59407E+01    0.77337E-05   -0.59407E+01    0.34948E+00   -0.17902E-07    0.77337E-05   -0.17902E-07    0.23162E-10
    71    0.18739E+04   -0.64056E+01    0.75253E-05   -0.64056E+01    0.36344E+00   -0.17763E-07    0.75253E-05   -0.17763E-07    0.22402E-10
    72    0.18981E+04   -0.68829E+01    0.73250E-05   -0.68829E+01    0.37759E+00   -0.17625E-07    0.73250E-05   -0.17625E-07    0.21675E-10
    73    0.19226E+04   -0.73732E+01    0.71324E-05   -0.73732E+01    0.39190E+00   -0.17487E-07    0.71324E-05   -0.17487E-07    0.20979E-10
    74    0.19472E+04   -0.78759E+01    0.69470E-05   -0.78759E+01    0.40638E+00   -0.17348E-07    0.69470E-05   -0.17348E-07    0.20311E-10
    75    0.19721E+04   -0.83896E+01    0.67684E-05   -0.83896E+01    0.42106E+00   -0.17210E-07    0.67684E-05   -0.17210E-07    0.19671E-10
    76    0.19973E+04   -0.89147E+01    0.65963E-05   -0.89147E+01    0.43595E+00   -0.17071E-07    0.65963E-05   -0.17071E-07    0.19057E-10
    77    0.20226E+04   -0.94508E+01    0.64306E-05   -0.94508E+01    0.45105E+00   -0.16933E-07    0.64306E-05   -0.16933E-07    0.18468E-10
    78    0.20483E+04   -0.99994E+01    0.62708E-05   -0.99994E+01    0.46635E+00   -0.16795E-07    0.62708E-05   -0.16795E-07    0.17903E-10
    79    0.20742E+04   -0.10556E+02    0.61168E-05   -0.10556E+02    0.48181E+00   -0.16656E-07    0.61168E-05   -0.16656E-07    0.17360E-10
    80    0.21004E+04   -0.11123E+02    0.59683E-05   -0.11123E+02    0.49741E+00   -0.16518E-07    0.59683E-05   -0.16518E-07    0.16838E-10
    81    0.21268E+04   -0.11699E+02    0.58250E-05   -0.11699E+02    0.51309E+00   -0.16380E-07    0.58250E-05   -0.16380E-07    0.16337E-10
    82    0.21535E+04   -0.12285E+02    0.56866E-05   -0.12285E+02    0.52888E+00   -0.16242E-07    0.56866E-05   -0.16242E-07    0.15855E-10
    83    0.21804E+04   -0.12880E+02    0.55529E-05   -0.12880E+02    0.54474E+00   -0.16105E-07    0.55529E-05   -0.16105E-07    0.15391E-10
    84    0.22076E+04   -0.13483E+02    0.54238E-05   -0.13483E+02    0.56068E+00   -0.15967E-07    0.54238E-05   -0.15967E-07    0.14945E-10
