#    L    TT             EE             TE             PP             TP          
     2    0.90649E+03    0.11050E-05    0.24419E-01    0.92871E+06    0.25102E+05
     3    0.87378E+03    0.52258E-05    0.55469E-01    0.14301E+07    0.29726E+05
     4    0.84288E+03    0.15058E-04    0.94743E-01    0.18766E+07    0.31868E+05
     5    0.82097E+03    0.33981E-04    0.14149E+00    0.22716E+07    0.32723E+05
     6    0.80708E+03    0.66003E-04    0.19506E+00    0.26206E+07    0.32874E+05
     7    0.79933E+03    0.11571E-03    0.25486E+00    0.29305E+07    0.32623E+05
     8    0.79581E+03    0.18818E-03    0.32011E+00    0.32068E+07    0.32135E+05
     9    0.79573E+03    0.28908E-03    0.39029E+00    0.34543E+07    0.31503E+05
    10    0.79828E+03    0.42422E-03    0.46461E+00    0.36763E+07    0.30787E+05
    11    0.80280E+03    0.60031E-03    0.54255E+00    0.38768E+07    0.30039E+05
    12    0.80946E+03    0.82401E-03    0.62392E+00    0.40566E+07    0.29263E+05
    13    0.81724E+03    0.11024E-02    0.70725E+00    0.42200E+07    0.28508E+05
    14    0.82608E+03    0.14423E-02    0.79215E+00    0.43671E+07    0.27749E+05
    15    0.83576E+03    0.18520E-02    0.87791E+00    0.45010E+07    0.27011E+05
    16    0.84657E+03    0.23398E-02    0.96485E+00    0.46224E+07    0.26282E+05
    17    0.85802E+03    0.29138E-02    0.10515E+01    0.47317E+07    0.25576E+05
    18    0.86973E+03    0.35806E-02    0.11369E+01    0.48313E+07    0.24894E+05
    19    0.88281E+03    0.43527E-02    0.12219E+01    0.49216E+07    0.24243E+05
    20    0.89611E+03    0.52343E-02    0.13051E+01    0.50029E+07    0.23606E+05
    21    0.90981E+03    0.62352E-02    0.13856E+01    0.50764E+07    0.22994E+05
    22    0.92388E+03    0.73645E-02    0.14632E+01    0.51430E+07    0.22405E+05
    23    0.93828E+03    0.86311E-02    0.15374E+01    0.52030E+07    0.21838E+05
    24    0.95305E+03    0.10043E-01    0.16068E+01    0.52565E+07    0.21295E+05
    25    0.96813E+03    0.11609E-01    0.16717E+01    0.53047E+07    0.20773E+05
    26    0.98351E+03    0.13338E-01    0.17320E+01    0.53477E+07    0.20268E+05
    27    0.99918E+03    0.15238E-01    0.17868E+01    0.53857E+07    0.19781E+05
    28    0.10150E+04    0.17319E-01    0.18351E+01    0.54194E+07    0.19314E+05
    29    0.10312E+04    0.19588E-01    0.18763E+01    0.54489E+07    0.18867E+05
    30    0.10476E+04    0.22053E-01    0.19113E+01    0.54746E+07    0.18434E+05
    31    0.10642E+04    0.24722E-01    0.19390E+01    0.54964E+07    0.18014E+05
    32    0.10810E+04    0.27604E-01    0.19586E+01    0.55152E+07    0.17611E+05
    33    0.10980E+04    0.30706E-01    0.19689E+01    0.55308E+07    0.17225E+05
    34    0.11152E+04    0.34034E-01    0.19711E+01    0.55435E+07    0.16852E+05
    35    0.11326E+04    0.37597E-01    0.19646E+01    0.55534E+07    0.16489E+05
    36    0.11501E+04    0.41402E-01    0.19485E+01    0.55609E+07    0.16140E+05
    37    0.11679E+04    0.45456E-01    0.19220E+01    0.55661E+07    0.15804E+05
    38    0.11858E+04    0.49765E-01    0.18855E+01    0.55690E+07    0.15480E+05
    39    0.12039E+04    0.54331E-01    0.18388E+01    0.55698E+07    0.15165E+05
    40    0.12221E+04    0.59161E-01    0.17807E+01    0.55687E+07    0.14862E+05
    41    0.12406E+04    0.64265E-01    0.17107E+01    0.55659E+07    0.14570E+05
    42    0.12593E+04    0.69646E-01    0.16297E+01    0.55614E+07    0.14287E+05
    43    0.12781E+04    0.75309E-01    0.15382E+01    0.55553E+07    0.14012E+05
    44    0.12969E+04    0.81251E-01    0.14345E+01    0.55477E+07    0.13745E+05
    45    0.13160E+04    0.87482E-01    0.13174E+01    0.55387E+07    0.13488E+05
    46    0.13354E+04    0.94013E-01    0.11878E+01    0.55284E+07    0.13240E+05
    47    0.13548E+04    0.10083E+00    0.10468E+01    0.55169E+07    0.12997E+05
    48    0.13744E+04    0.10795E+00    0.89303E+00    0.55043E+07    0.12762E+05
    49    0.13942E+04    0.11536E+00    0.72518E+00    0.54907E+07    0.12536E+05
    50    0.14143E+04    0.12309E+00    0.54412E+00    0.54760E+07    0.12316E+05
    51    0.14343E+04    0.13112E+00    0.35092E+00    0.54604E+07    0.12102E+05
    52    0.14547E+04    0.13944E+00    0.14439E+00    0.54441E+07    0.11894E+05
    53    0.14754E+04    0.14807E+00   -0.76791E-01    0.54268E+07    0.11693E+05
    54    0.14961E+04    0.15700E+00   -0.31156E+00    0.54089E+07    0.11498E+05
    55    0.15169E+04    0.16623E+00   -0.55885E+00    0.53902E+07    0.11307E+05
    56    0.15380E+04    0.17576E+00   -0.81972E+00    0.53708E+07    0.11122E+05
    57    0.15594E+04    0.18560E+00   -0.10953E+01    0.53509E+07    0.10943E+05
    58    0.15810E+04    0.19573E+00   -0.13849E+01    0.53304E+07    0.10769E+05
    59    0.16026E+04    0.20617E+00   -0.16874E+01    0.53094E+07    0.10598E+05
    60    0.16245E+04    0.21688E+00   -0.20019E+01    0.52879E+07    0.10432E+05
    61    0.16468E+04    0.22785E+00   -0.23277E+01    0.52660E+07    0.10270E+05
    62    0.16692E+04    0.23910E+00   -0.26663E+01    0.52436E+07    0.10113E+05
    63    0.16916E+04    0.25062E+00   -0.30192E+01    0.52209E+07    0.99607E+04
    64    0.17145E+04    0.26245E+00   -0.33883E+01    0.51978E+07    0.98123E+04
    65    0.17374E+04    0.27460E+00   -0.37747E+01    0.51744E+07    0.96679E+04
    66    0.17606E+04    0.28702E+00   -0.41772E+01    0.51507E+07    0.95272E+04
    67    0.17839E+04    0.29971E+00   -0.45933E+01    0.51267E+07    0.93900E+04
    68    0.18076E+04    0.31268E+00   -0.50215E+01    0.51024E+07    0.92561E+04
    69    0.18314E+04    0.32586E+00   -0.54589E+01    0.50780E+07    0.91254E+04
    70    0.18556E+04    0.33926E+00   -0.59060E+01    0.50533E+07    0.89978E+04
    71    0.18800E+04    0.35286E+00   -0.63641E+01    0.50285E+07    0.88731E+04
    72    0.19046E+04    0.36664E+00   -0.68343E+01    0.50035E+07    0.87514E+04
    73    0.19294E+04    0.38058E+00   -0.73175E+01    0.49784E+07    0.86324E+04
    74    0.19544E+04    0.39469E+00   -0.78127E+01    0.49531E+07    0.85161E+04
    75    0.19796E+04    0.40900E+00   -0.83190E+01    0.49277E+07    0.84024E+04
    76    0.20050E+04    0.42353E+00   -0.88364E+01    0.49022E+07    0.82912E+04
    77    0.20307E+04    0.43825E+00   -0.93649E+01    0.48766E+07    0.81826E+04
    78    0.20567E+04    0.45319E+00   -0.99056E+01    0.48510E+07    0.80763E+04
    79    0.20828E+04    0.46829E+00   -0.10455E+02    0.48253E+07    0.79725E+04
    80    0.21093E+04    0.48352E+00   -0.11013E+02    0.47995E+07    0.78710E+04
    81    0.21360E+04    0.49884E+00   -0.11581E+02    0.47738E+07    0.77717E+04
    82    0.21630E+04    0.51426E+00   -0.12159E+02    0.47480E+07    0.76747E+04
    83    0.21902E+04    0.52977E+00   -0.12746E+02    0.47222E+07    0.75798E+04
    84    0.22177E+04    0.54536E+00   -0.13341E+02    0.46964E+07    0.74870E+04
    85    0.22454E+04    0.56100E+00   -0.13944E+02    0.46706E+07    0.73961E+04
    86    0.22733E+04    0.57672E+00   -0.14555E+02    0.46449E+07    0.73072E+04
    87    0.23016E+04    0.59246E+00   -0.15174E+02    0.46191E+07    0.72202E+04
    88    0.23299E+04    0.60826E+00   -0.15798E+02    0.45935E+07    0.71349E+04
    89    0.23586E+04    0.62408E+00   -0.16431E+02    0.45678E+07    0.70513E+04
    90    0.23876E+04    0.63990E+00   -0.17068E+02    0.45422E+07    0.69693E+04
    91    0.24167E+04    0.65570E+00   -0.17711E+02    0.45167E+07    0.68889E+04
    92    0.24461E+04    0.67147E+00   -0.18358E+02    0.44912E+07    0.68100E+04
    93    0.24758E+04    0.68721E+00   -0.19010E+02    0.44658E+07    0.67327E+04
    94    0.25056E+04    0.70286E+00   -0.19665E+02    0.44405E+07    0.66567E+04
