#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.83493E+03    0.21987E-01    0.10255E-02    0.21987E-01    0.10026E-05   -0.14057E-07    0.10255E-02   -0.14057E-07    0.65440E-08
     3    0.80078E+03    0.50057E-01    0.71583E-03    0.50057E-01    0.47398E-05   -0.16894E-07    0.71583E-03   -0.16894E-07    0.39751E-08
     4    0.76978E+03    0.85554E-01    0.53725E-03    0.85554E-01    0.13653E-04   -0.18380E-07    0.53725E-03   -0.18380E-07    0.27467E-08
     5    0.74790E+03    0.12778E+00    0.42203E-03    0.12778E+00    0.30803E-04   -0.19315E-07    0.42203E-03   -0.19315E-07    0.20397E-08
     6    0.73392E+03    0.17617E+00    0.34227E-03    0.17617E+00    0.59817E-04   -0.19922E-07    0.34227E-03   -0.19922E-07    0.15863E-08
     7    0.72594E+03    0.23016E+00    0.28424E-03    0.23016E+00    0.10485E-03   -0.20340E-07    0.28424E-03   -0.20340E-07    0.12748E-08
     8    0.72206E+03    0.28904E+00    0.24040E-03    0.28904E+00    0.17048E-03   -0.20658E-07    0.24040E-03   -0.20658E-07    0.10498E-08
     9    0.72151E+03    0.35234E+00    0.20630E-03    0.35234E+00    0.26183E-03   -0.20925E-07    0.20630E-03   -0.20925E-07    0.88112E-09
    10    0.72348E+03    0.41934E+00    0.17913E-03    0.41934E+00    0.38418E-03   -0.21122E-07    0.17913E-03   -0.21122E-07    0.75089E-09
    11    0.72735E+03    0.48956E+00    0.15717E-03    0.48956E+00    0.54357E-03   -0.21257E-07    0.15717E-03   -0.21257E-07    0.64807E-09
    12    0.73323E+03    0.56282E+00    0.13904E-03    0.56282E+00    0.74602E-03   -0.21314E-07    0.13904E-03   -0.21314E-07    0.56507E-09
    13    0.74022E+03    0.63779E+00    0.12402E-03    0.63779E+00    0.99790E-03   -0.21349E-07    0.12402E-03   -0.21349E-07    0.49723E-09
    14    0.74821E+03    0.71412E+00    0.11129E-03    0.71412E+00    0.13054E-02   -0.21363E-07    0.11129E-03   -0.21363E-07    0.44082E-09
    15    0.75702E+03    0.79115E+00    0.10047E-03    0.79115E+00    0.16761E-02   -0.21381E-07    0.10047E-03   -0.21381E-07    0.39349E-09
    16    0.76689E+03    0.86916E+00    0.91131E-04    0.86916E+00    0.21173E-02   -0.21389E-07    0.91131E-04   -0.21389E-07    0.35332E-09
    17    0.77739E+03    0.94681E+00    0.83045E-04    0.94681E+00    0.26364E-02   -0.21382E-07    0.83045E-04   -0.21382E-07    0.31886E-09
    18    0.78816E+03    0.10233E+01    0.75995E-04    0.10233E+01    0.32394E-02   -0.21357E-07    0.75995E-04   -0.21357E-07    0.28914E-09
    19    0.80021E+03    0.10992E+01    0.69827E-04    0.10992E+01    0.39375E-02   -0.21330E-07    0.69827E-04   -0.21330E-07    0.26330E-09
    20    0.81249E+03    0.11734E+01    0.64354E-04    0.11734E+01    0.47346E-02   -0.21280E-07    0.64354E-04   -0.21280E-07    0.24066E-09
    21    0.82517E+03    0.12451E+01    0.59503E-04    0.12451E+01    0.56395E-02   -0.21221E-07    0.59503E-04   -0.21221E-07    0.22072E-09
    22    0.83821E+03    0.13140E+01    0.55177E-04    0.13140E+01    0.66603E-02   -0.21157E-07    0.55177E-04   -0.21157E-07    0.20309E-09
    23    0.85159E+03    0.13797E+01    0.51302E-04    0.13797E+01    0.78051E-02   -0.21091E-07    0.51302E-04   -0.21091E-07    0.18741E-09
    24    0.86533E+03    0.14410E+01    0.47827E-04    0.14410E+01    0.90810E-02   -0.21013E-07    0.47827E-04   -0.21013E-07    0.17339E-09
    25    0.87938E+03    0.14980E+01    0.44690E-04    0.14980E+01    0.10496E-01   -0.20932E-07    0.44690E-04   -0.20932E-07    0.16083E-09
    26    0.89373E+03    0.15508E+01    0.41842E-04    0.15508E+01    0.12058E-01   -0.20845E-07    0.41842E-04   -0.20845E-07    0.14951E-09
    27    0.90837E+03    0.15985E+01    0.39255E-04    0.15985E+01    0.13776E-01   -0.20757E-07    0.39255E-04   -0.20757E-07    0.13929E-09
    28    0.92320E+03    0.16401E+01    0.36901E-04    0.16401E+01    0.15656E-01   -0.20666E-07    0.36901E-04   -0.20666E-07    0.13003E-09
    29    0.93839E+03    0.16752E+01    0.34755E-04    0.16752E+01    0.17706E-01   -0.20570E-07    0.34755E-04   -0.20570E-07    0.12160E-09
    30    0.95376E+03    0.17045E+01    0.32783E-04    0.17045E+01    0.19932E-01   -0.20469E-07    0.32783E-04   -0.20469E-07    0.11392E-09
    31    0.96931E+03    0.17270E+01    0.30968E-04    0.17270E+01    0.22343E-01   -0.20366E-07    0.30968E-04   -0.20366E-07    0.10690E-09
    32    0.98511E+03    0.17421E+01    0.29301E-04    0.17421E+01    0.24946E-01   -0.20264E-07    0.29301E-04   -0.20264E-07    0.10047E-09
    33    0.10011E+04    0.17487E+01    0.27768E-04    0.17487E+01    0.27748E-01   -0.20160E-07    0.27768E-04   -0.20160E-07    0.94559E-10
    34    0.10173E+04    0.17477E+01    0.26347E-04    0.17477E+01    0.30754E-01   -0.20050E-07    0.26347E-04   -0.20050E-07    0.89120E-10
    35    0.10337E+04    0.17389E+01    0.25028E-04    0.17389E+01    0.33972E-01   -0.19939E-07    0.25028E-04   -0.19939E-07    0.84103E-10
    36    0.10503E+04    0.17210E+01    0.23805E-04    0.17210E+01    0.37408E-01   -0.19828E-07    0.23805E-04   -0.19828E-07    0.79467E-10
    37    0.10671E+04    0.16936E+01    0.22671E-04    0.16936E+01    0.41068E-01   -0.19718E-07    0.22671E-04   -0.19718E-07    0.75176E-10
    38    0.10840E+04    0.16571E+01    0.21613E-04    0.16571E+01    0.44959E-01   -0.19604E-07    0.21613E-04   -0.19604E-07    0.71194E-10
    39    0.11012E+04    0.16111E+01    0.20626E-04    0.16111E+01    0.49081E-01   -0.19488E-07    0.20626E-04   -0.19488E-07    0.67495E-10
    40    0.11184E+04    0.15548E+01    0.19705E-04    0.15548E+01    0.53442E-01   -0.19371E-07    0.19705E-04   -0.19371E-07    0.64054E-10
    41    0.11360E+04    0.14875E+01    0.18845E-04    0.14875E+01    0.58049E-01   -0.19254E-07    0.18845E-04   -0.19254E-07    0.60848E-10
    42    0.11536E+04    0.14101E+01    0.18039E-04    0.14101E+01    0.62907E-01   -0.19138E-07    0.18039E-04   -0.19138E-07    0.57855E-10
    43    0.11715E+04    0.13230E+01    0.17280E-04    0.13230E+01    0.68020E-01   -0.19019E-07    0.17280E-04   -0.19019E-07    0.55059E-10
    44    0.11893E+04    0.12247E+01    0.16567E-04    0.12247E+01    0.73383E-01   -0.18899E-07    0.16567E-04   -0.18899E-07    0.52442E-10
    45    0.12075E+04    0.11142E+01    0.15899E-04    0.11142E+01    0.79006E-01   -0.18780E-07    0.15899E-04   -0.18780E-07    0.49990E-10
    46    0.12259E+04    0.99225E+00    0.15270E-04    0.99225E+00    0.84901E-01   -0.18660E-07    0.15270E-04   -0.18660E-07    0.47689E-10
    47    0.12444E+04    0.85989E+00    0.14675E-04    0.85989E+00    0.91056E-01   -0.18538E-07    0.14675E-04   -0.18538E-07    0.45530E-10
    48    0.12630E+04    0.71575E+00    0.14114E-04    0.71575E+00    0.97480E-01   -0.18416E-07    0.14114E-04   -0.18416E-07    0.43499E-10
    49    0.12818E+04    0.55873E+00    0.13585E-04    0.55873E+00    0.10417E+00   -0.18295E-07    0.13585E-04   -0.18295E-07    0.41588E-10
    50    0.13009E+04    0.38963E+00    0.13085E-04    0.38963E+00    0.11114E+00   -0.18173E-07    0.13085E-04   -0.18173E-07    0.39788E-10
    51    0.13199E+04    0.20946E+00    0.12610E-04    0.20946E+00    0.11839E+00   -0.18050E-07    0.12610E-04   -0.18050E-07    0.38091E-10
    52    0.13394E+04    0.17096E-01    0.12161E-04    0.17096E-01    0.12589E+00   -0.17927E-07    0.12161E-04   -0.17927E-07    0.36488E-10
    53    0.13590E+04   -0.18870E+00    0.11735E-04   -0.18870E+00    0.13368E+00   -0.17805E-07    0.11735E-04   -0.17805E-07    0.34975E-10
    54    0.13787E+04   -0.40691E+00    0.11332E-04   -0.40691E+00    0.14173E+00   -0.17682E-07    0.11332E-04   -0.17682E-07    0.33543E-10
    55    0.13985E+04   -0.63655E+00    0.10947E-04   -0.63655E+00    0.15006E+00   -0.17558E-07    0.10947E-04   -0.17558E-07    0.32189E-10
    56    0.14186E+04   -0.87857E+00    0.10582E-04   -0.87857E+00    0.15866E+00   -0.17434E-07    0.10582E-04   -0.17434E-07    0.30906E-10
    57    0.14390E+04   -0.11341E+01    0.10235E-04   -0.11341E+01    0.16753E+00   -0.17312E-07    0.10235E-04   -0.17312E-07    0.29690E-10
    58    0.14595E+04   -0.14024E+01    0.99044E-05   -0.14024E+01    0.17668E+00   -0.17189E-07    0.99044E-05   -0.17189E-07    0.28536E-10
    59    0.14801E+04   -0.16825E+01    0.95886E-05   -0.16825E+01    0.18609E+00   -0.17065E-07    0.95886E-05   -0.17065E-07    0.27441E-10
