#    L    TT             EE             TE             PP             TP          
     2    0.11050E+04    0.13883E-05    0.30377E-01    0.11360E+07    0.30377E+05
     3    0.10663E+04    0.65694E-05    0.68969E-01    0.17462E+07    0.35925E+05
     4    0.10294E+04    0.18936E-04    0.11780E+00    0.22876E+07    0.38433E+05
     5    0.10033E+04    0.42744E-04    0.17594E+00    0.27647E+07    0.39368E+05
     6    0.98688E+03    0.83039E-04    0.24261E+00    0.31846E+07    0.39447E+05
     7    0.97787E+03    0.14560E-03    0.31705E+00    0.35557E+07    0.39039E+05
     8    0.97396E+03    0.23681E-03    0.39829E+00    0.38851E+07    0.38349E+05
     9    0.97422E+03    0.36381E-03    0.48570E+00    0.41787E+07    0.37492E+05
    10    0.97763E+03    0.53393E-03    0.57827E+00    0.44408E+07    0.36542E+05
    11    0.98344E+03    0.75559E-03    0.67537E+00    0.46762E+07    0.35561E+05
    12    0.99182E+03    0.10372E-02    0.77674E+00    0.48861E+07    0.34556E+05
    13    0.10016E+04    0.13876E-02    0.88056E+00    0.50758E+07    0.33584E+05
    14    0.10125E+04    0.18155E-02    0.98632E+00    0.52456E+07    0.32617E+05
    15    0.10245E+04    0.23313E-02    0.10931E+01    0.53990E+07    0.31682E+05
    16    0.10379E+04    0.29452E-02    0.12014E+01    0.55373E+07    0.30766E+05
    17    0.10521E+04    0.36677E-02    0.13093E+01    0.56608E+07    0.29885E+05
    18    0.10665E+04    0.45070E-02    0.14156E+01    0.57725E+07    0.29038E+05
    19    0.10827E+04    0.54787E-02    0.15213E+01    0.58731E+07    0.28235E+05
    20    0.10991E+04    0.65882E-02    0.16247E+01    0.59627E+07    0.27453E+05
    21    0.11160E+04    0.78477E-02    0.17247E+01    0.60430E+07    0.26707E+05
    22    0.11333E+04    0.92687E-02    0.18210E+01    0.61149E+07    0.25993E+05
    23    0.11511E+04    0.10862E-01    0.19129E+01    0.61790E+07    0.25309E+05
    24    0.11693E+04    0.12638E-01    0.19988E+01    0.62354E+07    0.24659E+05
    25    0.11879E+04    0.14608E-01    0.20790E+01    0.62855E+07    0.24037E+05
    26    0.12069E+04    0.16783E-01    0.21534E+01    0.63295E+07    0.23437E+05
    27    0.12262E+04    0.19173E-01    0.22208E+01    0.63676E+07    0.22862E+05
    28    0.12458E+04    0.21790E-01    0.22800E+01    0.64007E+07    0.22314E+05
    29    0.12659E+04    0.24643E-01    0.23302E+01    0.64287E+07    0.21792E+05
    30    0.12862E+04    0.27742E-01    0.23725E+01    0.64525E+07    0.21287E+05
    31    0.13067E+04    0.31097E-01    0.24056E+01    0.64717E+07    0.20801E+05
    32    0.13275E+04    0.34720E-01    0.24285E+01    0.64873E+07    0.20336E+05
    33    0.13486E+04    0.38619E-01    0.24397E+01    0.64995E+07    0.19894E+05
    34    0.13700E+04    0.42801E-01    0.24405E+01    0.65082E+07    0.19467E+05
    35    0.13916E+04    0.47278E-01    0.24305E+01    0.65137E+07    0.19054E+05
    36    0.14134E+04    0.52058E-01    0.24083E+01    0.65165E+07    0.18658E+05
    37    0.14355E+04    0.57149E-01    0.23730E+01    0.65167E+07    0.18278E+05
    38    0.14578E+04    0.62560E-01    0.23252E+01    0.65143E+07    0.17913E+05
    39    0.14804E+04    0.68294E-01    0.22643E+01    0.65096E+07    0.17560E+05
    40    0.15031E+04    0.74358E-01    0.21892E+01    0.65028E+07    0.17221E+05
    41    0.15263E+04    0.80765E-01    0.20991E+01    0.64940E+07    0.16896E+05
    42    0.15495E+04    0.87519E-01    0.19951E+01    0.64833E+07    0.16582E+05
    43    0.15730E+04    0.94624E-01    0.18778E+01    0.64710E+07    0.16276E+05
    44    0.15966E+04    0.10208E+00    0.17453E+01    0.64569E+07    0.15981E+05
    45    0.16206E+04    0.10990E+00    0.15959E+01    0.64414E+07    0.15698E+05
    46    0.16448E+04    0.11809E+00    0.14308E+01    0.64244E+07    0.15425E+05
