#    L    TT             EE             TE             PP             TP          
     2    0.14615E+04    0.15714E-05    0.33959E-01    0.11706E+07    0.42498E+05
     3    0.13715E+04    0.74102E-05    0.78058E-01    0.17960E+07    0.49344E+05
     4    0.12982E+04    0.21307E-04    0.13374E+00    0.23469E+07    0.52105E+05
     5    0.12472E+04    0.48002E-04    0.19982E+00    0.28281E+07    0.52812E+05
     6    0.12137E+04    0.93102E-04    0.27537E+00    0.32475E+07    0.52435E+05
     7    0.11930E+04    0.16302E-03    0.35947E+00    0.36144E+07    0.51470E+05
     8    0.11811E+04    0.26482E-03    0.45102E+00    0.39363E+07    0.50185E+05
     9    0.11761E+04    0.40640E-03    0.54920E+00    0.42199E+07    0.48730E+05
    10    0.11763E+04    0.59586E-03    0.65293E+00    0.44698E+07    0.47190E+05
    11    0.11804E+04    0.84250E-03    0.76137E+00    0.46912E+07    0.45648E+05
    12    0.11884E+04    0.11556E-02    0.87425E+00    0.48858E+07    0.44107E+05
    13    0.11988E+04    0.15449E-02    0.98945E+00    0.50590E+07    0.42635E+05
    14    0.12113E+04    0.20200E-02    0.11064E+01    0.52112E+07    0.41195E+05
    15    0.12255E+04    0.25923E-02    0.12241E+01    0.53463E+07    0.39819E+05
    16    0.12417E+04    0.32732E-02    0.13429E+01    0.54657E+07    0.38489E+05
    17    0.12592E+04    0.40742E-02    0.14606E+01    0.55699E+07    0.37221E+05
    18    0.12774E+04    0.50041E-02    0.15760E+01    0.56621E+07    0.36015E+05
    19    0.12979E+04    0.60805E-02    0.16902E+01    0.57427E+07    0.34878E+05
    20    0.13190E+04    0.73090E-02    0.18011E+01    0.58124E+07    0.33783E+05
    21    0.13409E+04    0.87034E-02    0.19076E+01    0.58725E+07    0.32744E+05
    22    0.13636E+04    0.10276E-01    0.20092E+01    0.59244E+07    0.31757E+05
    23    0.13871E+04    0.12039E-01    0.21050E+01    0.59685E+07    0.30819E+05
    24    0.14113E+04    0.14004E-01    0.21936E+01    0.60050E+07    0.29930E+05
    25    0.14362E+04    0.16183E-01    0.22750E+01    0.60354E+07    0.29085E+05
    26    0.14617E+04    0.18588E-01    0.23491E+01    0.60598E+07    0.28277E+05
    27    0.14878E+04    0.21231E-01    0.24144E+01    0.60786E+07    0.27507E+05
    28    0.15144E+04    0.24125E-01    0.24697E+01    0.60925E+07    0.26776E+05
    29    0.15418E+04    0.27279E-01    0.25142E+01    0.61017E+07    0.26083E+05
    30    0.15695E+04    0.30705E-01    0.25491E+01    0.61069E+07    0.25417E+05
    31    0.15977E+04    0.34415E-01    0.25726E+01    0.61079E+07    0.24780E+05
    32    0.16264E+04    0.38420E-01    0.25838E+01    0.61056E+07    0.24173E+05
    33    0.16556E+04    0.42731E-01    0.25807E+01    0.61001E+07    0.23599E+05
    34    0.16853E+04    0.47355E-01    0.25658E+01    0.60915E+07    0.23045E+05
    35    0.17153E+04    0.52305E-01    0.25375E+01    0.60800E+07    0.22513E+05
    36    0.17457E+04    0.57591E-01    0.24943E+01    0.60662E+07    0.22005E+05
    37    0.17767E+04    0.63222E-01    0.24353E+01    0.60501E+07    0.21522E+05
    38    0.18080E+04    0.69206E-01    0.23616E+01    0.60318E+07    0.21057E+05
    39    0.18397E+04    0.75549E-01    0.22726E+01    0.60114E+07    0.20609E+05
    40    0.18717E+04    0.82259E-01    0.21666E+01    0.59893E+07    0.20180E+05
    41    0.19043E+04    0.89349E-01    0.20427E+01    0.59656E+07    0.19772E+05
    42    0.19372E+04    0.96823E-01    0.19020E+01    0.59404E+07    0.19378E+05
    43    0.19704E+04    0.10469E+00    0.17456E+01    0.59138E+07    0.18997E+05
    44    0.20038E+04    0.11295E+00    0.15709E+01    0.58859E+07    0.18630E+05
    45    0.20379E+04    0.12160E+00    0.13762E+01    0.58568E+07    0.18279E+05
    46    0.20723E+04    0.13067E+00    0.11630E+01    0.58266E+07    0.17942E+05
    47    0.21069E+04    0.14015E+00    0.93297E+00    0.57955E+07    0.17614E+05
    48    0.21418E+04    0.15004E+00    0.68373E+00    0.57635E+07    0.17298E+05
    49    0.21772E+04    0.16034E+00    0.41318E+00    0.57307E+07    0.16995E+05
    50    0.22131E+04    0.17108E+00    0.12307E+00    0.56971E+07    0.16704E+05
    51    0.22490E+04    0.18224E+00   -0.18464E+00    0.56630E+07    0.16420E+05
    52    0.22855E+04    0.19380E+00   -0.51219E+00    0.56282E+07    0.16145E+05
    53    0.23224E+04    0.20580E+00   -0.86195E+00    0.55930E+07    0.15882E+05
    54    0.23597E+04    0.21822E+00   -0.12319E+01    0.55572E+07    0.15627E+05
    55    0.23970E+04    0.23105E+00   -0.16201E+01    0.55210E+07    0.15379E+05
    56    0.24348E+04    0.24432E+00   -0.20284E+01    0.54844E+07    0.15138E+05
    57    0.24732E+04    0.25800E+00   -0.24590E+01    0.54476E+07    0.14907E+05
    58    0.25119E+04    0.27210E+00   -0.29102E+01    0.54104E+07    0.14684E+05
    59    0.25508E+04    0.28662E+00   -0.33800E+01    0.53731E+07    0.14465E+05
    60    0.25899E+04    0.30152E+00   -0.38677E+01    0.53355E+07    0.14251E+05
    61    0.26297E+04    0.31682E+00   -0.43737E+01    0.52977E+07    0.14044E+05
    62    0.26697E+04    0.33250E+00   -0.48992E+01    0.52598E+07    0.13844E+05
    63    0.27100E+04    0.34856E+00   -0.54458E+01    0.52218E+07    0.13651E+05
    64    0.27510E+04    0.36504E+00   -0.60152E+01    0.51838E+07    0.13463E+05
    65    0.27920E+04    0.38196E+00   -0.66084E+01    0.51456E+07    0.13281E+05
    66    0.28336E+04    0.39925E+00   -0.72240E+01    0.51075E+07    0.13104E+05
    67    0.28754E+04    0.41692E+00   -0.78596E+01    0.50694E+07    0.12931E+05
    68    0.29177E+04    0.43497E+00   -0.85133E+01    0.50313E+07    0.12763E+05
    69    0.29603E+04    0.45333E+00   -0.91823E+01    0.49932E+07    0.12600E+05
    70    0.30034E+04    0.47202E+00   -0.98668E+01    0.49552E+07    0.12440E+05
    71    0.30468E+04    0.49099E+00   -0.10568E+02    0.49173E+07    0.12284E+05
    72    0.30906E+04    0.51024E+00   -0.11287E+02    0.48795E+07    0.12132E+05
    73    0.31346E+04    0.52974E+00   -0.12025E+02    0.48418E+07    0.11984E+05
    74    0.31790E+04    0.54949E+00   -0.12780E+02    0.48042E+07    0.11839E+05
    75    0.32238E+04    0.56953E+00   -0.13552E+02    0.47668E+07    0.11697E+05
    76    0.32689E+04    0.58985E+00   -0.14339E+02    0.47295E+07    0.11559E+05
    77    0.33143E+04    0.61046E+00   -0.15143E+02    0.46923E+07    0.11423E+05
    78    0.33602E+04    0.63135E+00   -0.15965E+02    0.46554E+07    0.11291E+05
    79    0.34064E+04    0.65245E+00   -0.16799E+02    0.46186E+07    0.11162E+05
    80    0.34531E+04    0.67376E+00   -0.17647E+02    0.45820E+07    0.11036E+05
    81    0.35001E+04    0.69521E+00   -0.18510E+02    0.45456E+07    0.10912E+05
    82    0.35475E+04    0.71683E+00   -0.19386E+02    0.45094E+07    0.10792E+05
    83    0.35953E+04    0.73857E+00   -0.20276E+02    0.44734E+07    0.10674E+05
