#           k/h    P           
    0.10000E-03    0.19516E+00
    0.10202E-03    0.19898E+00
    0.10408E-03    0.20288E+00
    0.10618E-03    0.20685E+00
    0.10833E-03    0.21090E+00
    0.11052E-03    0.21503E+00
    0.11275E-03    0.21925E+00
    0.11503E-03    0.22354E+00
    0.11735E-03    0.22792E+00
    0.11972E-03    0.23238E+00
    0.12214E-03    0.23693E+00
    0.12461E-03    0.24157E+00
    0.12712E-03    0.24630E+00
    0.12969E-03    0.25113E+00
    0.13231E-03    0.25605E+00
    0.13499E-03    0.26106E+00
    0.13771E-03    0.26617E+00
    0.14049E-03    0.27139E+00
    0.14333E-03    0.27670E+00
    0.14623E-03    0.28212E+00
    0.14918E-03    0.28764E+00
    0.15220E-03    0.29328E+00
    0.15527E-03    0.29902E+00
    0.15841E-03    0.30488E+00
    0.16161E-03    0.31085E+00
    0.16487E-03    0.31693E+00
    0.16820E-03    0.32314E+00
    0.17160E-03    0.32947E+00
    0.17507E-03    0.33592E+00
    0.17860E-03    0.34249E+00
    0.18221E-03    0.34920E+00
    0.18589E-03    0.35604E+00
    0.18965E-03    0.36301E+00
    0.19348E-03    0.37012E+00
    0.19739E-03    0.37736E+00
    0.20138E-03    0.38475E+00
    0.20544E-03    0.39228E+00
    0.20959E-03    0.39996E+00
    0.21383E-03    0.40779E+00
    0.21815E-03    0.41577E+00
    0.22255E-03    0.42391E+00
    0.22705E-03    0.43221E+00
    0.23164E-03    0.44067E+00
    0.23632E-03    0.44930E+00
    0.24109E-03    0.45809E+00
    0.24596E-03    0.46706E+00
    0.25093E-03    0.47620E+00
    0.25600E-03    0.48552E+00
    0.26117E-03    0.49502E+00
    0.26645E-03    0.50471E+00
    0.27183E-03    0.51458E+00
    0.27732E-03    0.52465E+00
    0.28292E-03    0.53492E+00
    0.28864E-03    0.54538E+00
    0.29447E-03    0.55605E+00
    0.30042E-03    0.56693E+00
    0.30649E-03    0.57802E+00
    0.31268E-03    0.58933E+00
    0.31899E-03    0.60086E+00
    0.32544E-03    0.61261E+00
    0.33201E-03    0.62459E+00
    0.33872E-03    0.63681E+00
    0.34556E-03    0.64926E+00
    0.35254E-03    0.66195E+00
    0.35966E-03    0.67490E+00
    0.36693E-03    0.68809E+00
    0.37434E-03    0.70154E+00
    0.38190E-03    0.71526E+00
    0.38962E-03    0.72924E+00
    0.39749E-03    0.74349E+00
    0.40552E-03    0.75802E+00
    0.41371E-03    0.77283E+00
    0.42207E-03    0.78793E+00
    0.43060E-03    0.80333E+00
    0.43929E-03    0.81902E+00
    0.44817E-03    0.83502E+00
    0.45722E-03    0.85132E+00
    0.46646E-03    0.86795E+00
    0.47588E-03    0.88490E+00
    0.48550E-03    0.90217E+00
    0.49530E-03    0.91978E+00
    0.50531E-03    0.93773E+00
    0.51552E-03    0.95603E+00
    0.52593E-03    0.97468E+00
    0.53656E-03    0.99370E+00
    0.54739E-03    0.10131E+01
    0.55845E-03    0.10328E+01
    0.56973E-03    0.10530E+01
    0.58124E-03    0.10735E+01
    0.59299E-03    0.10944E+01
    0.60496E-03    0.11157E+01
    0.61719E-03    0.11375E+01
    0.62965E-03    0.11596E+01
    0.64237E-03    0.11822E+01
    0.65535E-03    0.12052E+01
    0.66859E-03    0.12287E+01
    0.68210E-03    0.12526E+01
    0.69588E-03    0.12770E+01
    0.70993E-03    0.13018E+01
    0.72427E-03    0.13271E+01
    0.73891E-03    0.13529E+01
    0.75383E-03    0.13792E+01
    0.76906E-03    0.14060E+01
    0.78460E-03    0.14333E+01
    0.80045E-03    0.14611E+01
    0.81662E-03    0.14894E+01
    0.83311E-03    0.15183E+01
    0.84994E-03    0.15478E+01
    0.86711E-03    0.15778E+01
    0.88463E-03    0.16083E+01
    0.90250E-03    0.16395E+01
    0.92073E-03    0.16712E+01
