#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.473794E+06   0.473793E+06   0.631420E+06   0.631402E+06   0.523349E+06   0.474342E+06   0.473793E+06   0.479592E+06  -0.602558E+00   0.472239E+06   0.472239E+06   0.141512E+01
   0.798228E-04   0.473791E+06   0.473791E+06   0.631342E+06   0.631319E+06   0.523303E+06   0.474339E+06   0.473791E+06   0.479589E+06  -0.602554E+00   0.472237E+06   0.472237E+06   0.158141E+01
   0.892035E-04   0.473789E+06   0.473788E+06   0.631244E+06   0.631216E+06   0.523245E+06   0.474336E+06   0.473789E+06   0.479585E+06  -0.602548E+00   0.472234E+06   0.472234E+06   0.176723E+01
   0.996866E-04   0.473785E+06   0.473784E+06   0.631121E+06   0.631086E+06   0.523173E+06   0.474332E+06   0.473785E+06   0.479580E+06  -0.602541E+00   0.472231E+06   0.472230E+06   0.197489E+01
   0.111402E-03   0.473781E+06   0.473780E+06   0.630968E+06   0.630925E+06   0.523084E+06   0.474327E+06   0.473781E+06   0.479573E+06  -0.602533E+00   0.472226E+06   0.472226E+06   0.220693E+01
   0.124493E-03   0.473776E+06   0.473774E+06   0.630777E+06   0.630723E+06   0.522971E+06   0.474320E+06   0.473776E+06   0.479565E+06  -0.602522E+00   0.472221E+06   0.472221E+06   0.246624E+01
   0.139124E-03   0.473769E+06   0.473768E+06   0.630538E+06   0.630471E+06   0.522832E+06   0.474312E+06   0.473769E+06   0.479555E+06  -0.602509E+00   0.472214E+06   0.472214E+06   0.275599E+01
   0.155474E-03   0.473761E+06   0.473759E+06   0.630241E+06   0.630156E+06   0.522657E+06   0.474302E+06   0.473761E+06   0.479542E+06  -0.602492E+00   0.472206E+06   0.472205E+06   0.307977E+01
   0.173745E-03   0.473751E+06   0.473748E+06   0.629869E+06   0.629764E+06   0.522439E+06   0.474289E+06   0.473751E+06   0.479527E+06  -0.602471E+00   0.472195E+06   0.472195E+06   0.344155E+01
   0.194163E-03   0.473738E+06   0.473735E+06   0.629405E+06   0.629274E+06   0.522166E+06   0.474274E+06   0.473738E+06   0.479507E+06  -0.602445E+00   0.472182E+06   0.472181E+06   0.384579E+01
   0.216981E-03   0.473722E+06   0.473718E+06   0.628826E+06   0.628662E+06   0.521826E+06   0.474254E+06   0.473722E+06   0.479483E+06  -0.602412E+00   0.472165E+06   0.472165E+06   0.429746E+01
   0.242480E-03   0.473702E+06   0.473697E+06   0.628104E+06   0.627900E+06   0.521402E+06   0.474230E+06   0.473702E+06   0.479452E+06  -0.602372E+00   0.472145E+06   0.472144E+06   0.480209E+01
   0.270976E-03   0.473678E+06   0.473671E+06   0.627202E+06   0.626948E+06   0.520873E+06   0.474199E+06   0.473677E+06   0.479414E+06  -0.602321E+00   0.472119E+06   0.472118E+06   0.536587E+01
   0.302821E-03   0.473647E+06   0.473638E+06   0.626079E+06   0.625762E+06   0.520213E+06   0.474161E+06   0.473645E+06   0.479367E+06  -0.602257E+00   0.472087E+06   0.472086E+06   0.599568E+01
   0.338408E-03   0.473608E+06   0.473597E+06   0.624678E+06   0.624283E+06   0.519390E+06   0.474113E+06   0.473606E+06   0.479307E+06  -0.602178E+00   0.472047E+06   0.472046E+06   0.669920E+01
   0.378178E-03   0.473560E+06   0.473547E+06   0.622932E+06   0.622441E+06   0.518364E+06   0.474054E+06   0.473558E+06   0.479233E+06  -0.602080E+00   0.471997E+06   0.471995E+06   0.748496E+01
   0.422621E-03   0.473499E+06   0.473483E+06   0.620759E+06   0.620147E+06   0.517086E+06   0.473979E+06   0.473497E+06   0.479141E+06  -0.601957E+00   0.471935E+06   0.471932E+06   0.836247E+01
   0.472287E-03   0.473424E+06   0.473404E+06   0.618053E+06   0.617294E+06   0.515495E+06   0.473887E+06   0.473421E+06   0.479026E+06  -0.601803E+00   0.471857E+06   0.471854E+06   0.934227E+01
   0.527790E-03   0.473330E+06   0.473305E+06   0.614690E+06   0.613747E+06   0.513515E+06   0.473771E+06   0.473327E+06   0.478882E+06  -0.601612E+00   0.471761E+06   0.471756E+06   0.104361E+02
   0.589815E-03   0.473213E+06   0.473182E+06   0.610512E+06   0.609344E+06   0.511053E+06   0.473628E+06   0.473209E+06   0.478704E+06  -0.601374E+00   0.471640E+06   0.471634E+06   0.116568E+02
   0.659130E-03   0.473068E+06   0.473028E+06   0.605330E+06   0.603886E+06   0.507998E+06   0.473448E+06   0.473062E+06   0.478482E+06  -0.601078E+00   0.471489E+06   0.471482E+06   0.130187E+02
   0.736590E-03   0.472886E+06   0.472836E+06   0.598913E+06   0.597132E+06   0.504210E+06   0.473225E+06   0.472878E+06   0.478205E+06  -0.600709E+00   0.471301E+06   0.471293E+06   0.145375E+02
   0.823153E-03   0.472659E+06   0.472598E+06   0.590986E+06   0.588795E+06   0.499522E+06   0.472947E+06   0.472650E+06   0.477862E+06  -0.600251E+00   0.471068E+06   0.471057E+06   0.162306E+02
   0.919889E-03   0.472378E+06   0.472300E+06   0.581216E+06   0.578534E+06   0.493734E+06   0.472602E+06   0.472366E+06   0.477435E+06  -0.599681E+00   0.470776E+06   0.470763E+06   0.181166E+02
   0.102799E-02   0.472027E+06   0.471931E+06   0.569218E+06   0.565949E+06   0.486608E+06   0.472174E+06   0.472012E+06   0.476907E+06  -0.598976E+00   0.470414E+06   0.470398E+06   0.202159E+02
   0.114880E-02   0.471591E+06   0.471471E+06   0.554545E+06   0.550586E+06   0.477870E+06   0.471643E+06   0.471573E+06   0.476254E+06  -0.598103E+00   0.469963E+06   0.469944E+06   0.225505E+02
   0.128381E-02   0.471050E+06   0.470901E+06   0.536696E+06   0.531940E+06   0.467196E+06   0.470985E+06   0.471028E+06   0.475448E+06  -0.597024E+00   0.469404E+06   0.469379E+06   0.251438E+02
   0.143468E-02   0.470380E+06   0.470193E+06   0.515128E+06   0.509470E+06   0.454234E+06   0.470173E+06   0.470352E+06   0.474457E+06  -0.595697E+00   0.468710E+06   0.468679E+06   0.280203E+02
   0.160328E-02   0.469551E+06   0.469318E+06   0.489285E+06   0.482642E+06   0.438603E+06   0.469173E+06   0.469516E+06   0.473242E+06  -0.594067E+00   0.467851E+06   0.467812E+06   0.312054E+02
   0.179170E-02   0.468528E+06   0.468237E+06   0.458647E+06   0.450976E+06   0.419923E+06   0.467946E+06   0.468483E+06   0.471760E+06  -0.592076E+00   0.466789E+06   0.466741E+06   0.347249E+02
   0.200226E-02   0.467268E+06   0.466905E+06   0.422816E+06   0.414147E+06   0.397845E+06   0.466445E+06   0.467213E+06   0.469961E+06  -0.589655E+00   0.465481E+06   0.465422E+06   0.386042E+02
   0.223756E-02   0.465723E+06   0.465271E+06   0.381627E+06   0.372105E+06   0.372118E+06   0.464619E+06   0.465655E+06   0.467793E+06  -0.586730E+00   0.463875E+06   0.463802E+06   0.428675E+02
   0.250052E-02   0.463836E+06   0.463272E+06   0.335320E+06   0.325252E+06   0.342668E+06   0.462411E+06   0.463751E+06   0.465199E+06  -0.583223E+00   0.461910E+06   0.461819E+06   0.475369E+02
   0.279438E-02   0.461543E+06   0.460841E+06   0.284731E+06   0.274633E+06   0.309713E+06   0.459758E+06   0.461437E+06   0.462125E+06  -0.579057E+00   0.459519E+06   0.459406E+06   0.526309E+02
   0.312277E-02   0.458774E+06   0.457900E+06   0.231504E+06   0.222116E+06   0.273881E+06   0.456597E+06   0.458642E+06   0.458522E+06  -0.574159E+00   0.456626E+06   0.456486E+06   0.581644E+02
   0.348976E-02   0.455454E+06   0.454366E+06   0.178230E+06   0.170479E+06   0.236329E+06   0.452866E+06   0.455289E+06   0.454347E+06  -0.568474E+00   0.453150E+06   0.452978E+06   0.641477E+02
   0.389987E-02   0.451507E+06   0.450154E+06   0.128412E+06   0.123263E+06   0.198785E+06   0.448507E+06   0.451301E+06   0.449574E+06  -0.561968E+00   0.449011E+06   0.448800E+06   0.705873E+02
   0.435818E-02   0.446859E+06   0.445179E+06   0.860779E+05   0.842377E+05   0.163452E+06   0.443470E+06   0.446604E+06   0.444186E+06  -0.554632E+00   0.444131E+06   0.443873E+06   0.774881E+02
   0.487035E-02   0.441447E+06   0.439363E+06   0.548789E+05   0.563808E+05   0.132658E+06   0.437716E+06   0.441131E+06   0.438173E+06  -0.546483E+00   0.438446E+06   0.438130E+06   0.848564E+02
   0.492476E-02   0.440861E+06   0.438732E+06   0.524677E+05   0.542667E+05   0.129908E+06   0.437100E+06   0.440538E+06   0.437537E+06  -0.545625E+00   0.437832E+06   0.437508E+06   0.856193E+02
   0.497979E-02   0.440267E+06   0.438092E+06   0.501898E+05   0.522745E+05   0.127223E+06   0.436476E+06   0.439938E+06   0.436894E+06  -0.544758E+00   0.437208E+06   0.436878E+06   0.863870E+02
   0.503543E-02   0.439665E+06   0.437443E+06   0.480452E+05   0.504030E+05   0.124606E+06   0.435845E+06   0.439328E+06   0.436245E+06  -0.543884E+00   0.436576E+06   0.436240E+06   0.871595E+02
   0.509169E-02   0.439055E+06   0.436785E+06   0.460337E+05   0.486506E+05   0.122057E+06   0.435206E+06   0.438711E+06   0.435589E+06  -0.543003E+00   0.435935E+06   0.435592E+06   0.879368E+02
   0.514858E-02   0.438436E+06   0.436117E+06   0.441546E+05   0.470153E+05   0.119577E+06   0.434560E+06   0.438085E+06   0.434927E+06  -0.542113E+00   0.435286E+06   0.434936E+06   0.887190E+02
   0.520610E-02   0.437809E+06   0.435440E+06   0.424066E+05   0.454951E+05   0.117167E+06   0.433905E+06   0.437450E+06   0.434258E+06  -0.541216E+00   0.434628E+06   0.434271E+06   0.895061E+02
   0.526427E-02   0.437174E+06   0.434753E+06   0.407884E+05   0.440871E+05   0.114828E+06   0.433243E+06   0.436807E+06   0.433582E+06  -0.540311E+00   0.433961E+06   0.433597E+06   0.902980E+02
   0.532309E-02   0.436530E+06   0.434057E+06   0.392981E+05   0.427883E+05   0.112559E+06   0.432573E+06   0.436155E+06   0.432900E+06  -0.539398E+00   0.433285E+06   0.432914E+06   0.910948E+02
   0.538256E-02   0.435877E+06   0.433351E+06   0.379333E+05   0.415954E+05   0.110361E+06   0.431896E+06   0.435494E+06   0.432211E+06  -0.538477E+00   0.432601E+06   0.432222E+06   0.918965E+02
   0.544270E-02   0.435216E+06   0.432635E+06   0.366914E+05   0.405046E+05   0.108234E+06   0.431210E+06   0.434825E+06   0.431515E+06  -0.537549E+00   0.431908E+06   0.431521E+06   0.927031E+02
   0.550352E-02   0.434547E+06   0.431910E+06   0.355690E+05   0.395118E+05   0.106178E+06   0.430517E+06   0.434147E+06   0.430813E+06  -0.536613E+00   0.431206E+06   0.430811E+06   0.935147E+02
   0.556501E-02   0.433868E+06   0.431175E+06   0.345628E+05   0.386126E+05   0.104192E+06   0.429816E+06   0.433460E+06   0.430103E+06  -0.535670E+00   0.430495E+06   0.430093E+06   0.943313E+02
   0.562719E-02   0.433182E+06   0.430430E+06   0.336687E+05   0.378022E+05   0.102275E+06   0.429107E+06   0.432764E+06   0.429387E+06  -0.534718E+00   0.429775E+06   0.429365E+06   0.951529E+02
   0.569006E-02   0.432486E+06   0.429676E+06   0.328822E+05   0.370754E+05   0.100428E+06   0.428389E+06   0.432060E+06   0.428663E+06  -0.533759E+00   0.429047E+06   0.428628E+06   0.959795E+02
   0.575363E-02   0.431782E+06   0.428911E+06   0.321987E+05   0.364270E+05   0.986479E+05   0.427664E+06   0.431347E+06   0.427932E+06  -0.532792E+00   0.428310E+06   0.427883E+06   0.968111E+02
   0.581792E-02   0.431069E+06   0.428137E+06   0.316129E+05   0.358512E+05   0.969346E+05   0.426931E+06   0.430624E+06   0.427194E+06  -0.531817E+00   0.427563E+06   0.427128E+06   0.976478E+02
   0.588292E-02   0.430347E+06   0.427352E+06   0.311192E+05   0.353422E+05   0.952863E+05   0.426190E+06   0.429893E+06   0.426448E+06  -0.530835E+00   0.426808E+06   0.426364E+06   0.984895E+02
   0.594865E-02   0.429617E+06   0.426558E+06   0.307118E+05   0.348939E+05   0.937015E+05   0.425440E+06   0.429153E+06   0.425696E+06  -0.529844E+00   0.426044E+06   0.425591E+06   0.993363E+02
   0.601512E-02   0.428878E+06   0.425753E+06   0.303843E+05   0.345000E+05   0.921782E+05   0.424682E+06   0.428404E+06   0.424935E+06  -0.528846E+00   0.425272E+06   0.424810E+06   0.100188E+03
   0.608233E-02   0.428130E+06   0.424938E+06   0.301302E+05   0.341540E+05   0.907144E+05   0.423916E+06   0.427646E+06   0.424167E+06  -0.527839E+00   0.424490E+06   0.424019E+06   0.101045E+03
   0.615028E-02   0.427373E+06   0.424113E+06   0.299427E+05   0.338495E+05   0.893079E+05   0.423142E+06   0.426878E+06   0.423391E+06  -0.526825E+00   0.423699E+06   0.423219E+06   0.101908E+03
   0.621900E-02   0.426607E+06   0.423278E+06   0.298147E+05   0.335798E+05   0.879562E+05   0.422360E+06   0.426102E+06   0.422607E+06  -0.525802E+00   0.422900E+06   0.422410E+06   0.102775E+03
   0.628849E-02   0.425832E+06   0.422432E+06   0.297387E+05   0.333382E+05   0.866568E+05   0.421569E+06   0.425317E+06   0.421816E+06  -0.524770E+00   0.422092E+06   0.421592E+06   0.103648E+03
   0.635875E-02   0.425049E+06   0.421576E+06   0.297075E+05   0.331183E+05   0.854069E+05   0.420769E+06   0.424522E+06   0.421016E+06  -0.523731E+00   0.421274E+06   0.420765E+06   0.104525E+03
   0.642980E-02   0.424256E+06   0.420710E+06   0.297132E+05   0.329133E+05   0.842037E+05   0.419961E+06   0.423719E+06   0.420208E+06  -0.522683E+00   0.420448E+06   0.419929E+06   0.105408E+03
