#           k/h    P           
    0.10000E-03    0.47744E+03
    0.10202E-03    0.48679E+03
    0.10408E-03    0.49632E+03
    0.10618E-03    0.50604E+03
    0.10833E-03    0.51595E+03
    0.11052E-03    0.52605E+03
    0.11275E-03    0.53635E+03
    0.11503E-03    0.54685E+03
    0.11735E-03    0.55756E+03
    0.11972E-03    0.56848E+03
    0.12214E-03    0.57961E+03
    0.12461E-03    0.59095E+03
    0.12712E-03    0.60252E+03
    0.12969E-03    0.61432E+03
    0.13231E-03    0.62635E+03
    0.13499E-03    0.63861E+03
    0.13771E-03    0.65111E+03
    0.14049E-03    0.66386E+03
    0.14333E-03    0.67685E+03
    0.14623E-03    0.69010E+03
    0.14918E-03    0.70361E+03
    0.15220E-03    0.71738E+03
    0.15527E-03    0.73142E+03
    0.15841E-03    0.74574E+03
    0.16161E-03    0.76033E+03
    0.16487E-03    0.77522E+03
    0.16820E-03    0.79039E+03
    0.17160E-03    0.80585E+03
    0.17507E-03    0.82162E+03
    0.17860E-03    0.83770E+03
    0.18221E-03    0.85409E+03
    0.18589E-03    0.87080E+03
    0.18965E-03    0.88784E+03
    0.19348E-03    0.90521E+03
    0.19739E-03    0.92292E+03
    0.20138E-03    0.94097E+03
    0.20544E-03    0.95938E+03
    0.20959E-03    0.97814E+03
    0.21383E-03    0.99727E+03
    0.21815E-03    0.10168E+04
    0.22255E-03    0.10367E+04
    0.22705E-03    0.10569E+04
    0.23164E-03    0.10776E+04
    0.23632E-03    0.10987E+04
    0.24109E-03    0.11202E+04
    0.24596E-03    0.11420E+04
    0.25093E-03    0.11644E+04
    0.25600E-03    0.11871E+04
    0.26117E-03    0.12103E+04
    0.26645E-03    0.12340E+04
    0.27183E-03    0.12581E+04
    0.27732E-03    0.12827E+04
    0.28292E-03    0.13077E+04
    0.28864E-03    0.13333E+04
    0.29447E-03    0.13593E+04
    0.30042E-03    0.13859E+04
    0.30649E-03    0.14129E+04
    0.31268E-03    0.14405E+04
    0.31899E-03    0.14686E+04
    0.32544E-03    0.14973E+04
    0.33201E-03    0.15265E+04
    0.33872E-03    0.15563E+04
    0.34556E-03    0.15867E+04
    0.35254E-03    0.16176E+04
    0.35966E-03    0.16492E+04
    0.36693E-03    0.16814E+04
    0.37434E-03    0.17141E+04
    0.38190E-03    0.17476E+04
    0.38962E-03    0.17816E+04
    0.39749E-03    0.18163E+04
    0.40552E-03    0.18517E+04
    0.41371E-03    0.18878E+04
    0.42207E-03    0.19246E+04
    0.43060E-03    0.19620E+04
    0.43929E-03    0.20002E+04
    0.44817E-03    0.20391E+04
    0.45722E-03    0.20788E+04
    0.46646E-03    0.21193E+04
    0.47588E-03    0.21605E+04
    0.48550E-03    0.22025E+04
    0.49530E-03    0.22453E+04
    0.50531E-03    0.22889E+04
    0.51552E-03    0.23334E+04
    0.52593E-03    0.23787E+04
    0.53656E-03    0.24248E+04
    0.54739E-03    0.24719E+04
    0.55845E-03    0.25198E+04
    0.56973E-03    0.25687E+04
    0.58124E-03    0.26185E+04
    0.59299E-03    0.26692E+04
    0.60496E-03    0.27209E+04
    0.61719E-03    0.27736E+04
    0.62965E-03    0.28273E+04
    0.64237E-03    0.28820E+04
    0.65535E-03    0.29377E+04
    0.66859E-03    0.29945E+04
    0.68210E-03    0.30523E+04
    0.69588E-03    0.31112E+04
    0.70993E-03    0.31713E+04
    0.72427E-03    0.32324E+04
    0.73891E-03    0.32947E+04
    0.75383E-03    0.33582E+04
    0.76906E-03    0.34229E+04
    0.78460E-03    0.34887E+04
    0.80045E-03    0.35558E+04
    0.81662E-03    0.36241E+04
    0.83311E-03    0.36937E+04
    0.84994E-03    0.37646E+04
    0.86711E-03    0.38368E+04
    0.88463E-03    0.39103E+04
    0.90250E-03    0.39852E+04
    0.92073E-03    0.40614E+04
    0.93933E-03    0.41391E+04
    0.95831E-03    0.42181E+04
    0.97767E-03    0.42987E+04
    0.99742E-03    0.43806E+04
    0.10176E-02    0.44641E+04
    0.10381E-02    0.45490E+04
    0.10591E-02    0.46355E+04
    0.10805E-02    0.47236E+04
    0.11023E-02    0.48132E+04
    0.11246E-02    0.49044E+04
    0.11473E-02    0.49973E+04
    0.11705E-02    0.50918E+04
