#           k/h    P           
    0.10000E-03    0.26143E+02
    0.10202E-03    0.26655E+02
    0.10408E-03    0.27177E+02
    0.10618E-03    0.27709E+02
    0.10833E-03    0.28252E+02
    0.11052E-03    0.28805E+02
    0.11275E-03    0.29369E+02
    0.11503E-03    0.29944E+02
    0.11735E-03    0.30531E+02
    0.11972E-03    0.31128E+02
    0.12214E-03    0.31738E+02
    0.12461E-03    0.32359E+02
    0.12712E-03    0.32993E+02
    0.12969E-03    0.33639E+02
    0.13231E-03    0.34297E+02
    0.13499E-03    0.34969E+02
    0.13771E-03    0.35654E+02
    0.14049E-03    0.36351E+02
    0.14333E-03    0.37063E+02
    0.14623E-03    0.37789E+02
    0.14918E-03    0.38528E+02
    0.15220E-03    0.39283E+02
    0.15527E-03    0.40051E+02
    0.15841E-03    0.40835E+02
    0.16161E-03    0.41635E+02
    0.16487E-03    0.42450E+02
    0.16820E-03    0.43280E+02
    0.17160E-03    0.44127E+02
    0.17507E-03    0.44991E+02
    0.17860E-03    0.45871E+02
    0.18221E-03    0.46769E+02
    0.18589E-03    0.47684E+02
    0.18965E-03    0.48617E+02
    0.19348E-03    0.49568E+02
    0.19739E-03    0.50538E+02
    0.20138E-03    0.51527E+02
    0.20544E-03    0.52535E+02
    0.20959E-03    0.53563E+02
    0.21383E-03    0.54610E+02
    0.21815E-03    0.55678E+02
    0.22255E-03    0.56767E+02
    0.22705E-03    0.57878E+02
    0.23164E-03    0.59009E+02
    0.23632E-03    0.60163E+02
    0.24109E-03    0.61340E+02
    0.24596E-03    0.62539E+02
    0.25093E-03    0.63761E+02
    0.25600E-03    0.65008E+02
    0.26117E-03    0.66279E+02
    0.26645E-03    0.67574E+02
    0.27183E-03    0.68894E+02
    0.27732E-03    0.70241E+02
    0.28292E-03    0.71613E+02
    0.28864E-03    0.73012E+02
    0.29447E-03    0.74439E+02
    0.30042E-03    0.75893E+02
    0.30649E-03    0.77375E+02
    0.31268E-03    0.78886E+02
    0.31899E-03    0.80426E+02
    0.32544E-03    0.81996E+02
