#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10774E+04    0.11733E-05    0.00000E+00    0.25709E-01    0.44361E-07    0.33416E-02   -0.40848E-07
     3    0.10178E+04    0.55346E-05    0.00000E+00    0.58923E-01    0.53885E-07    0.32694E-02   -0.69524E-07
     4    0.96814E+03    0.15919E-04    0.00000E+00    0.10087E+00    0.62021E-07    0.31495E-02   -0.97683E-07
     5    0.93338E+03    0.35872E-04    0.00000E+00    0.15068E+00    0.69033E-07    0.30172E-02   -0.12572E-06
     6    0.91067E+03    0.69593E-04    0.00000E+00    0.20764E+00    0.75101E-07    0.28855E-02   -0.15340E-06
     7    0.89684E+03    0.12188E-03    0.00000E+00    0.27108E+00    0.80397E-07    0.27592E-02   -0.18080E-06
     8    0.88913E+03    0.19804E-03    0.00000E+00    0.34017E+00    0.85047E-07    0.26400E-02   -0.20816E-06
     9    0.88623E+03    0.30398E-03    0.00000E+00    0.41431E+00    0.89151E-07    0.25278E-02   -0.23566E-06
    10    0.88702E+03    0.44577E-03    0.00000E+00    0.49268E+00    0.92774E-07    0.24223E-02   -0.26288E-06
    11    0.89055E+03    0.63040E-03    0.00000E+00    0.57466E+00    0.96000E-07    0.23245E-02   -0.28971E-06
    12    0.89686E+03    0.86482E-03    0.00000E+00    0.66006E+00    0.98836E-07    0.22324E-02   -0.31569E-06
    13    0.90484E+03    0.11564E-02    0.00000E+00    0.74730E+00    0.10138E-06    0.21478E-02   -0.34142E-06
    14    0.91428E+03    0.15122E-02    0.00000E+00    0.83596E+00    0.10361E-06    0.20679E-02   -0.36685E-06
    15    0.92493E+03    0.19410E-02    0.00000E+00    0.92526E+00    0.10561E-06    0.19934E-02   -0.39236E-06
    16    0.93703E+03    0.24512E-02    0.00000E+00    0.10155E+01    0.10738E-06    0.19228E-02   -0.41770E-06
    17    0.95003E+03    0.30514E-02    0.00000E+00    0.11051E+01    0.10893E-06    0.18565E-02   -0.44272E-06
    18    0.96350E+03    0.37484E-02    0.00000E+00    0.11931E+01    0.11030E-06    0.17943E-02   -0.46733E-06
