#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.79468E+03    0.10368E-05    0.00000E+00    0.22824E-01    0.42335E-07    0.22707E-02   -0.35282E-07
     3    0.77276E+03    0.49100E-05    0.00000E+00    0.51638E-01    0.51457E-07    0.22661E-02   -0.59886E-07
     4    0.75011E+03    0.14161E-04    0.00000E+00    0.88115E-01    0.59308E-07    0.22111E-02   -0.84077E-07
     5    0.73399E+03    0.31981E-04    0.00000E+00    0.13158E+00    0.66127E-07    0.21385E-02   -0.10820E-06
     6    0.72410E+03    0.62155E-04    0.00000E+00    0.18147E+00    0.72075E-07    0.20609E-02   -0.13206E-06
     7    0.71907E+03    0.10902E-03    0.00000E+00    0.23721E+00    0.77310E-07    0.19834E-02   -0.15571E-06
     8    0.71736E+03    0.17737E-03    0.00000E+00    0.29808E+00    0.81944E-07    0.19081E-02   -0.17936E-06
     9    0.71844E+03    0.27257E-03    0.00000E+00    0.36363E+00    0.86071E-07    0.18357E-02   -0.20318E-06
    10    0.72160E+03    0.40012E-03    0.00000E+00    0.43310E+00    0.89748E-07    0.17666E-02   -0.22680E-06
    11    0.72637E+03    0.56636E-03    0.00000E+00    0.50602E+00    0.93054E-07    0.17018E-02   -0.25011E-06
    12    0.73292E+03    0.77759E-03    0.00000E+00    0.58222E+00    0.95992E-07    0.16400E-02   -0.27269E-06
    13    0.74033E+03    0.10405E-02    0.00000E+00    0.66032E+00    0.98652E-07    0.15830E-02   -0.29512E-06
    14    0.74858E+03    0.13616E-02    0.00000E+00    0.73996E+00    0.10102E-06    0.15287E-02   -0.31730E-06
    15    0.75749E+03    0.17487E-02    0.00000E+00    0.82049E+00    0.10317E-06    0.14778E-02   -0.33960E-06
    16    0.76737E+03    0.22096E-02    0.00000E+00    0.90217E+00    0.10510E-06    0.14293E-02   -0.36177E-06
    17    0.77776E+03    0.27520E-02    0.00000E+00    0.98371E+00    0.10681E-06    0.13835E-02   -0.38369E-06
