#           k/h    P           
    0.10000E-03    0.17677E+03
    0.10202E-03    0.18023E+03
    0.10408E-03    0.18376E+03
    0.10618E-03    0.18736E+03
    0.10833E-03    0.19103E+03
    0.11052E-03    0.19477E+03
    0.11275E-03    0.19858E+03
    0.11503E-03    0.20247E+03
    0.11735E-03    0.20643E+03
    0.11972E-03    0.21047E+03
    0.12214E-03    0.21460E+03
    0.12461E-03    0.21880E+03
    0.12712E-03    0.22308E+03
    0.12969E-03    0.22745E+03
    0.13231E-03    0.23190E+03
    0.13499E-03    0.23644E+03
    0.13771E-03    0.24107E+03
    0.14049E-03    0.24578E+03
    0.14333E-03    0.25059E+03
    0.14623E-03    0.25550E+03
    0.14918E-03    0.26050E+03
    0.15220E-03    0.26560E+03
    0.15527E-03    0.27080E+03
    0.15841E-03    0.27609E+03
    0.16161E-03    0.28150E+03
    0.16487E-03    0.28700E+03
    0.16820E-03    0.29262E+03
    0.17160E-03    0.29835E+03
    0.17507E-03    0.30418E+03
    0.17860E-03    0.31013E+03
    0.18221E-03    0.31620E+03
    0.18589E-03    0.32238E+03
    0.18965E-03    0.32869E+03
    0.19348E-03    0.33512E+03
    0.19739E-03    0.34167E+03
    0.20138E-03    0.34836E+03
    0.20544E-03    0.35517E+03
    0.20959E-03    0.36211E+03
    0.21383E-03    0.36919E+03
    0.21815E-03    0.37641E+03
    0.22255E-03    0.38377E+03
    0.22705E-03    0.39127E+03
    0.23164E-03    0.39892E+03
    0.23632E-03    0.40671E+03
    0.24109E-03    0.41466E+03
    0.24596E-03    0.42276E+03
    0.25093E-03    0.43102E+03
    0.25600E-03    0.43944E+03
    0.26117E-03    0.44803E+03
    0.26645E-03    0.45678E+03
    0.27183E-03    0.46570E+03
    0.27732E-03    0.47479E+03
    0.28292E-03    0.48406E+03
    0.28864E-03    0.49351E+03
    0.29447E-03    0.50314E+03
    0.30042E-03    0.51296E+03
    0.30649E-03    0.52297E+03
    0.31268E-03    0.53318E+03
    0.31899E-03    0.54358E+03
    0.32544E-03    0.55418E+03
    0.33201E-03    0.56498E+03
    0.33872E-03    0.57600E+03
    0.34556E-03    0.58723E+03
    0.35254E-03    0.59867E+03
    0.35966E-03    0.61034E+03
    0.36693E-03    0.62223E+03
    0.37434E-03    0.63435E+03
    0.38190E-03    0.64670E+03
    0.38962E-03    0.65929E+03
    0.39749E-03    0.67212E+03
    0.40552E-03    0.68520E+03
    0.41371E-03    0.69853E+03
    0.42207E-03    0.71211E+03
    0.43060E-03    0.72596E+03
    0.43929E-03    0.74007E+03
    0.44817E-03    0.75445E+03
    0.45722E-03    0.76910E+03
    0.46646E-03    0.78404E+03
    0.47588E-03    0.79926E+03
    0.48550E-03    0.81477E+03
    0.49530E-03    0.83057E+03
    0.50531E-03    0.84668E+03
    0.51552E-03    0.86309E+03
    0.52593E-03    0.87981E+03
    0.53656E-03    0.89685E+03
    0.54739E-03    0.91421E+03
    0.55845E-03    0.93190E+03
    0.56973E-03    0.94992E+03
    0.58124E-03    0.96829E+03
    0.59299E-03    0.98700E+03
    0.60496E-03    0.10061E+04
    0.61719E-03    0.10255E+04
    0.62965E-03    0.10453E+04
    0.64237E-03    0.10654E+04
    0.65535E-03    0.10859E+04
    0.66859E-03    0.11069E+04
    0.68210E-03    0.11282E+04
    0.69588E-03    0.11498E+04
    0.70993E-03    0.11719E+04
    0.72427E-03    0.11945E+04
    0.73891E-03    0.12174E+04
    0.75383E-03    0.12407E+04
    0.76906E-03    0.12645E+04
    0.78460E-03    0.12887E+04
    0.80045E-03    0.13134E+04
    0.81662E-03    0.13385E+04
    0.83311E-03    0.13640E+04
    0.84994E-03    0.13901E+04
    0.86711E-03    0.14166E+04
    0.88463E-03    0.14435E+04
    0.90250E-03    0.14710E+04
    0.92073E-03    0.14990E+04
    0.93933E-03    0.15274E+04
    0.95831E-03    0.15564E+04
    0.97767E-03    0.15859E+04
    0.99742E-03    0.16159E+04
    0.10176E-02    0.16465E+04
    0.10381E-02    0.16775E+04
    0.10591E-02    0.17092E+04
    0.10805E-02    0.17414E+04
    0.11023E-02    0.17741E+04
    0.11246E-02    0.18074E+04
    0.11473E-02    0.18413E+04
    0.11705E-02    0.18758E+04
    0.11941E-02    0.19109E+04
    0.12182E-02    0.19466E+04
    0.12429E-02    0.19829E+04
    0.12680E-02    0.20198E+04
    0.12936E-02    0.20573E+04
    0.13197E-02    0.20954E+04
    0.13464E-02    0.21342E+04
    0.13736E-02    0.21737E+04
    0.14013E-02    0.22138E+04
    0.14296E-02    0.22546E+04
    0.14585E-02    0.22960E+04
    0.14880E-02    0.23381E+04
    0.15180E-02    0.23809E+04
    0.15487E-02    0.24244E+04
    0.15800E-02    0.24685E+04
    0.16119E-02    0.25134E+04
    0.16445E-02    0.25590E+04
    0.16777E-02    0.26053E+04
    0.17116E-02    0.26523E+04
    0.17462E-02    0.27001E+04
