#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.13519E+04    0.12550E-05    0.00000E+00    0.27534E-01    0.45375E-07    0.42513E-02   -0.44797E-07
     3    0.12478E+04    0.58980E-05    0.00000E+00    0.63763E-01    0.55130E-07    0.41177E-02   -0.76391E-07
     4    0.11676E+04    0.16920E-04    0.00000E+00    0.10941E+00    0.63421E-07    0.39401E-02   -0.10737E-06
     5    0.11121E+04    0.38053E-04    0.00000E+00    0.16343E+00    0.70529E-07    0.37555E-02   -0.13817E-06
     6    0.10752E+04    0.73703E-04    0.00000E+00    0.22504E+00    0.76646E-07    0.35766E-02   -0.16854E-06
     7    0.10516E+04    0.12890E-03    0.00000E+00    0.29346E+00    0.81955E-07    0.34078E-02   -0.19855E-06
     8    0.10371E+04    0.20920E-03    0.00000E+00    0.36778E+00    0.86588E-07    0.32499E-02   -0.22845E-06
     9    0.10296E+04    0.32078E-03    0.00000E+00    0.44731E+00    0.90651E-07    0.31026E-02   -0.25847E-06
    10    0.10275E+04    0.46998E-03    0.00000E+00    0.53120E+00    0.94212E-07    0.29649E-02   -0.28815E-06
    11    0.10293E+04    0.66410E-03    0.00000E+00    0.61870E+00    0.97359E-07    0.28376E-02   -0.31736E-06
    12    0.10350E+04    0.91042E-03    0.00000E+00    0.70965E+00    0.10010E-06    0.27182E-02   -0.34562E-06
    13    0.10432E+04    0.12165E-02    0.00000E+00    0.80229E+00    0.10254E-06    0.26086E-02   -0.37355E-06
    14    0.10535E+04    0.15900E-02    0.00000E+00    0.89621E+00    0.10466E-06    0.25052E-02   -0.40114E-06
    15    0.10656E+04    0.20398E-02    0.00000E+00    0.99053E+00    0.10653E-06    0.24090E-02   -0.42878E-06
    16    0.10796E+04    0.25748E-02    0.00000E+00    0.10856E+01    0.10817E-06    0.23181E-02   -0.45622E-06
    17    0.10949E+04    0.32039E-02    0.00000E+00    0.11796E+01    0.10958E-06    0.22330E-02   -0.48324E-06
    18    0.11110E+04    0.39343E-02    0.00000E+00    0.12714E+01    0.11081E-06    0.21531E-02   -0.50979E-06
    19    0.11294E+04    0.47796E-02    0.00000E+00    0.13622E+01    0.11187E-06    0.20783E-02   -0.53619E-06
    20    0.11483E+04    0.57444E-02    0.00000E+00    0.14502E+01    0.11277E-06    0.20071E-02   -0.56191E-06
    21    0.11680E+04    0.68394E-02    0.00000E+00    0.15345E+01    0.11352E-06    0.19399E-02   -0.58716E-06
    22    0.11885E+04    0.80744E-02    0.00000E+00    0.16147E+01    0.11415E-06    0.18765E-02   -0.61210E-06
    23    0.12097E+04    0.94592E-02    0.00000E+00    0.16899E+01    0.11467E-06    0.18165E-02   -0.63679E-06
    24    0.12317E+04    0.11002E-01    0.00000E+00    0.17593E+01    0.11506E-06    0.17597E-02   -0.66086E-06
    25    0.12544E+04    0.12714E-01    0.00000E+00    0.18229E+01    0.11537E-06    0.17059E-02   -0.68463E-06
    26    0.12776E+04    0.14603E-01    0.00000E+00    0.18803E+01    0.11558E-06    0.16545E-02   -0.70800E-06
    27    0.13014E+04    0.16680E-01    0.00000E+00    0.19304E+01    0.11571E-06    0.16056E-02   -0.73104E-06
    28    0.13256E+04    0.18954E-01    0.00000E+00    0.19722E+01    0.11577E-06    0.15593E-02   -0.75371E-06
    29    0.13506E+04    0.21433E-01    0.00000E+00    0.20054E+01    0.11575E-06    0.15152E-02   -0.77592E-06
    30    0.13759E+04    0.24126E-01    0.00000E+00    0.20307E+01    0.11567E-06    0.14730E-02   -0.79774E-06
    31    0.14016E+04    0.27044E-01    0.00000E+00    0.20466E+01    0.11552E-06    0.14325E-02   -0.81920E-06
    32    0.14278E+04    0.30195E-01    0.00000E+00    0.20523E+01    0.11533E-06    0.13940E-02   -0.84036E-06
    33    0.14545E+04    0.33586E-01    0.00000E+00    0.20464E+01    0.11508E-06    0.13574E-02   -0.86117E-06
    34    0.14815E+04    0.37226E-01    0.00000E+00    0.20311E+01    0.11479E-06    0.13221E-02   -0.88145E-06
    35    0.15088E+04    0.41123E-01    0.00000E+00    0.20048E+01    0.11446E-06    0.12883E-02   -0.90140E-06
    36    0.15366E+04    0.45287E-01    0.00000E+00    0.19661E+01    0.11408E-06    0.12559E-02   -0.92110E-06
    37    0.15648E+04    0.49723E-01    0.00000E+00    0.19144E+01    0.11367E-06    0.12251E-02   -0.94047E-06
