#           k/h    P           
    0.10000E-03    0.13967E+03
    0.10202E-03    0.14241E+03
    0.10408E-03    0.14519E+03
    0.10618E-03    0.14804E+03
    0.10833E-03    0.15094E+03
    0.11052E-03    0.15389E+03
    0.11275E-03    0.15690E+03
    0.11503E-03    0.15998E+03
    0.11735E-03    0.16311E+03
    0.11972E-03    0.16630E+03
    0.12214E-03    0.16956E+03
    0.12461E-03    0.17288E+03
    0.12712E-03    0.17626E+03
    0.12969E-03    0.17971E+03
    0.13231E-03    0.18323E+03
    0.13499E-03    0.18682E+03
    0.13771E-03    0.19048E+03
    0.14049E-03    0.19421E+03
    0.14333E-03    0.19801E+03
    0.14623E-03    0.20188E+03
    0.14918E-03    0.20584E+03
    0.15220E-03    0.20986E+03
    0.15527E-03    0.21397E+03
    0.15841E-03    0.21816E+03
    0.16161E-03    0.22243E+03
    0.16487E-03    0.22678E+03
    0.16820E-03    0.23122E+03
    0.17160E-03    0.23575E+03
    0.17507E-03    0.24036E+03
    0.17860E-03    0.24506E+03
    0.18221E-03    0.24986E+03
    0.18589E-03    0.25475E+03
    0.18965E-03    0.25973E+03
    0.19348E-03    0.26481E+03
    0.19739E-03    0.26999E+03
    0.20138E-03    0.27528E+03
    0.20544E-03    0.28066E+03
    0.20959E-03    0.28615E+03
    0.21383E-03    0.29175E+03
    0.21815E-03    0.29745E+03
    0.22255E-03    0.30327E+03
    0.22705E-03    0.30920E+03
    0.23164E-03    0.31525E+03
    0.23632E-03    0.32141E+03
    0.24109E-03    0.32770E+03
    0.24596E-03    0.33410E+03
    0.25093E-03    0.34063E+03
    0.25600E-03    0.34729E+03
    0.26117E-03    0.35408E+03
    0.26645E-03    0.36100E+03
    0.27183E-03    0.36805E+03
    0.27732E-03    0.37525E+03
    0.28292E-03    0.38258E+03
    0.28864E-03    0.39005E+03
    0.29447E-03    0.39767E+03
    0.30042E-03    0.40544E+03
    0.30649E-03    0.41335E+03
    0.31268E-03    0.42142E+03
    0.31899E-03    0.42965E+03
    0.32544E-03    0.43804E+03
    0.33201E-03    0.44659E+03
    0.33872E-03    0.45530E+03
    0.34556E-03    0.46419E+03
    0.35254E-03    0.47324E+03
    0.35966E-03    0.48248E+03
    0.36693E-03    0.49189E+03
    0.37434E-03    0.50148E+03
    0.38190E-03    0.51125E+03
    0.38962E-03    0.52122E+03
    0.39749E-03    0.53138E+03
    0.40552E-03    0.54173E+03
    0.41371E-03    0.55228E+03
    0.42207E-03    0.56304E+03
    0.43060E-03    0.57400E+03
    0.43929E-03    0.58518E+03
    0.44817E-03    0.59657E+03
    0.45722E-03    0.60817E+03
    0.46646E-03    0.62000E+03
    0.47588E-03    0.63206E+03
    0.48550E-03    0.64435E+03
    0.49530E-03    0.65687E+03
    0.50531E-03    0.66963E+03
    0.51552E-03    0.68264E+03
    0.52593E-03    0.69590E+03
    0.53656E-03    0.70940E+03
    0.54739E-03    0.72317E+03
    0.55845E-03    0.73720E+03
    0.56973E-03    0.75149E+03
    0.58124E-03    0.76606E+03
    0.59299E-03    0.78090E+03
    0.60496E-03    0.79602E+03
    0.61719E-03    0.81143E+03
    0.62965E-03    0.82713E+03
    0.64237E-03    0.84313E+03
    0.65535E-03    0.85942E+03
    0.66859E-03    0.87603E+03
    0.68210E-03    0.89295E+03
    0.69588E-03    0.91018E+03
    0.70993E-03    0.92774E+03
    0.72427E-03    0.94562E+03
    0.73891E-03    0.96384E+03
    0.75383E-03    0.98240E+03
    0.76906E-03    0.10013E+04
    0.78460E-03    0.10206E+04
    0.80045E-03    0.10402E+04
    0.81662E-03    0.10602E+04
    0.83311E-03    0.10805E+04
    0.84994E-03    0.11012E+04
    0.86711E-03    0.11223E+04
    0.88463E-03    0.11438E+04
    0.90250E-03    0.11657E+04
    0.92073E-03    0.11880E+04
    0.93933E-03    0.12107E+04
    0.95831E-03    0.12338E+04
    0.97767E-03    0.12573E+04
    0.99742E-03    0.12813E+04
    0.10176E-02    0.13056E+04
    0.10381E-02    0.13304E+04
    0.10591E-02    0.13557E+04
    0.10805E-02    0.13814E+04
    0.11023E-02    0.14076E+04
    0.11246E-02    0.14342E+04
    0.11473E-02    0.14614E+04
    0.11705E-02    0.14890E+04
    0.11941E-02    0.15170E+04
    0.12182E-02    0.15456E+04
    0.12429E-02    0.15747E+04
    0.12680E-02    0.16042E+04
    0.12936E-02    0.16343E+04
    0.13197E-02    0.16649E+04
    0.13464E-02    0.16961E+04
    0.13736E-02    0.17277E+04
    0.14013E-02    0.17600E+04
    0.14296E-02    0.17927E+04
    0.14585E-02    0.18260E+04
    0.14880E-02    0.18599E+04
    0.15180E-02    0.18943E+04
    0.15487E-02    0.19293E+04
    0.15800E-02    0.19649E+04
    0.16119E-02    0.20011E+04
    0.16445E-02    0.20378E+04
    0.16777E-02    0.20752E+04
    0.17116E-02    0.21131E+04
    0.17462E-02    0.21517E+04
    0.17814E-02    0.21909E+04
    0.18174E-02    0.22307E+04
    0.18541E-02    0.22711E+04
    0.18916E-02    0.23121E+04
    0.19298E-02    0.23538E+04
    0.19688E-02    0.23961E+04
    0.20086E-02    0.24391E+04
    0.20491E-02    0.24827E+04
    0.20905E-02    0.25270E+04
    0.21328E-02    0.25719E+04
    0.21758E-02    0.26175E+04
    0.22198E-02    0.26637E+04
    0.22646E-02    0.27106E+04
    0.23104E-02    0.27582E+04
    0.23571E-02    0.28064E+04
    0.24047E-02    0.28554E+04
    0.24533E-02    0.29049E+04
    0.25028E-02    0.29552E+04
    0.25534E-02    0.30061E+04
    0.26050E-02    0.30577E+04
    0.26576E-02    0.31100E+04
    0.27113E-02    0.31630E+04
    0.27660E-02    0.32166E+04
    0.28219E-02    0.32709E+04
    0.28789E-02    0.33259E+04
    0.29371E-02    0.33815E+04
    0.29964E-02    0.34379E+04
    0.30569E-02    0.34948E+04
    0.31187E-02    0.35525E+04
    0.31817E-02    0.36107E+04
    0.32460E-02    0.36697E+04
    0.33115E-02    0.37293E+04
    0.33784E-02    0.37895E+04
    0.34467E-02    0.38503E+04
    0.35163E-02    0.39118E+04
    0.35874E-02    0.39739E+04
    0.36598E-02    0.40366E+04
    0.37338E-02    0.40999E+04
    0.38092E-02    0.41638E+04
    0.38861E-02    0.42283E+04
    0.39646E-02    0.42933E+04
    0.40447E-02    0.43589E+04
    0.41264E-02    0.44250E+04
    0.42098E-02    0.44917E+04
    0.42948E-02    0.45589E+04
    0.43816E-02    0.46266E+04
    0.44701E-02    0.46948E+04
    0.45604E-02    0.47634E+04
    0.46525E-02    0.48325E+04
    0.47465E-02    0.49020E+04
    0.48424E-02    0.49719E+04
    0.49402E-02    0.50423E+04
    0.50400E-02    0.51130E+04
    0.51419E-02    0.51840E+04
    0.52457E-02    0.52554E+04
    0.53517E-02    0.53270E+04
    0.54598E-02    0.53990E+04
    0.55701E-02    0.54712E+04
    0.56826E-02    0.55436E+04
    0.57974E-02    0.56162E+04
    0.59145E-02    0.56889E+04
    0.60340E-02    0.57618E+04
    0.61559E-02    0.58348E+04
    0.62803E-02    0.59078E+04
    0.64072E-02    0.59808E+04
    0.65366E-02    0.60539E+04
    0.66686E-02    0.61269E+04
    0.68033E-02    0.61998E+04
    0.69408E-02    0.62725E+04
    0.70810E-02    0.63451E+04
    0.72240E-02    0.64175E+04
    0.73700E-02    0.64896E+04
    0.75189E-02    0.65613E+04
    0.76708E-02    0.66328E+04
    0.78257E-02    0.67038E+04
    0.79838E-02    0.67743E+04
    0.81451E-02    0.68443E+04
    0.83096E-02    0.69138E+04
    0.84775E-02    0.69826E+04
    0.86488E-02    0.70507E+04
    0.88235E-02    0.71181E+04
    0.90017E-02    0.71847E+04
    0.91836E-02    0.72503E+04
    0.93691E-02    0.73151E+04
    0.95583E-02    0.73789E+04
    0.97514E-02    0.74415E+04
    0.99484E-02    0.75031E+04
    0.10149E-01    0.75634E+04
    0.10354E-01    0.76225E+04
    0.10564E-01    0.76802E+04
    0.10777E-01    0.77364E+04
    0.10995E-01    0.77912E+04
    0.11217E-01    0.78444E+04
    0.11443E-01    0.78959E+04
    0.11675E-01    0.79456E+04
    0.11910E-01    0.79936E+04
    0.12151E-01    0.80396E+04
    0.12397E-01    0.80836E+04
    0.12647E-01    0.81255E+04
    0.12902E-01    0.81653E+04
    0.13163E-01    0.82027E+04
    0.13429E-01    0.82379E+04
    0.13700E-01    0.82706E+04
    0.13977E-01    0.83008E+04
    0.14259E-01    0.83284E+04
    0.14547E-01    0.83533E+04
    0.14841E-01    0.83754E+04
    0.15141E-01    0.83946E+04
    0.15447E-01    0.84109E+04
    0.15759E-01    0.84242E+04
    0.16077E-01    0.84343E+04
    0.16402E-01    0.84413E+04
    0.16734E-01    0.84450E+04
    0.17072E-01    0.84453E+04
    0.17416E-01    0.84422E+04
    0.17768E-01    0.84357E+04
    0.18127E-01    0.84255E+04
    0.18493E-01    0.84118E+04
    0.18867E-01    0.83944E+04
    0.19248E-01    0.83734E+04
    0.19637E-01    0.83485E+04
    0.20034E-01    0.83199E+04
    0.20438E-01    0.82875E+04
    0.20851E-01    0.82512E+04
    0.21272E-01    0.82111E+04
    0.21702E-01    0.81671E+04
    0.22141E-01    0.81193E+04
    0.22588E-01    0.80677E+04
    0.23044E-01    0.80123E+04
    0.23510E-01    0.79532E+04
    0.23985E-01    0.78904E+04
    0.24469E-01    0.78239E+04
    0.24964E-01    0.77539E+04
    0.25468E-01    0.76805E+04
    0.25982E-01    0.76037E+04
    0.26507E-01    0.75237E+04
    0.27043E-01    0.74406E+04
    0.27589E-01    0.73545E+04
    0.28146E-01    0.72657E+04
    0.28715E-01    0.71743E+04
    0.29295E-01    0.70805E+04
    0.29887E-01    0.69844E+04
    0.30490E-01    0.68864E+04
    0.31106E-01    0.67867E+04
    0.31735E-01    0.66854E+04
    0.32376E-01    0.65828E+04
    0.33030E-01    0.64793E+04
    0.33697E-01    0.63750E+04
    0.34378E-01    0.62702E+04
    0.35072E-01    0.61653E+04
    0.35781E-01    0.60605E+04
    0.36504E-01    0.59560E+04
    0.37241E-01    0.58522E+04
    0.37993E-01    0.57494E+04
    0.38761E-01    0.56477E+04
    0.39544E-01    0.55476E+04
    0.40343E-01    0.54491E+04
    0.41158E-01    0.53526E+04
    0.41989E-01    0.52583E+04
    0.42838E-01    0.51663E+04
    0.43703E-01    0.50768E+04
    0.44586E-01    0.49901E+04
    0.45486E-01    0.49061E+04
    0.46405E-01    0.48250E+04
    0.47343E-01    0.47469E+04
    0.48299E-01    0.46716E+04
    0.49275E-01    0.45994E+04
    0.50270E-01    0.45299E+04
    0.51286E-01    0.44632E+04
    0.52322E-01    0.43991E+04
    0.53379E-01    0.43373E+04
    0.54457E-01    0.42777E+04
    0.55557E-01    0.42199E+04
    0.56680E-01    0.41637E+04
    0.57825E-01    0.41085E+04
    0.58993E-01    0.40541E+04
    0.60184E-01    0.40000E+04
    0.61400E-01    0.39457E+04
    0.62641E-01    0.38907E+04
    0.63906E-01    0.38347E+04
    0.65197E-01    0.37770E+04
    0.66514E-01    0.37173E+04
    0.67858E-01    0.36551E+04
    0.69229E-01    0.35902E+04
    0.70627E-01    0.35221E+04
    0.72054E-01    0.34508E+04
    0.73510E-01    0.33761E+04
    0.74994E-01    0.32980E+04
    0.76509E-01    0.32167E+04
    0.78055E-01    0.31324E+04
    0.79632E-01    0.30454E+04
    0.81241E-01    0.29563E+04
    0.82882E-01    0.28657E+04
    0.84556E-01    0.27743E+04
    0.86264E-01    0.26828E+04
    0.88007E-01    0.25921E+04
    0.89785E-01    0.25031E+04
    0.91598E-01    0.24166E+04
    0.93449E-01    0.23333E+04
    0.95337E-01    0.22540E+04
    0.97263E-01    0.21793E+04
    0.99227E-01    0.21097E+04
    0.10123E+00    0.20456E+04
    0.10328E+00    0.19869E+04
    0.10536E+00    0.19338E+04
    0.10749E+00    0.18860E+04
    0.10966E+00    0.18430E+04
    0.11188E+00    0.18042E+04
    0.11414E+00    0.17687E+04
    0.11644E+00    0.17357E+04
    0.11880E+00    0.17041E+04
    0.12120E+00    0.16728E+04
    0.12365E+00    0.16408E+04
    0.12614E+00    0.16069E+04
    0.12869E+00    0.15704E+04
    0.13129E+00    0.15308E+04
    0.13394E+00    0.14877E+04
    0.13665E+00    0.14412E+04
    0.13941E+00    0.13917E+04
    0.14223E+00    0.13399E+04
    0.14510E+00    0.12869E+04
    0.14803E+00    0.12338E+04
    0.15102E+00    0.11819E+04
    0.15407E+00    0.11324E+04
    0.15718E+00    0.10862E+04
    0.16036E+00    0.10443E+04
    0.16360E+00    0.10070E+04
    0.16690E+00    0.97431E+03
    0.17028E+00    0.94603E+03
    0.17371E+00    0.92142E+03
    0.17722E+00    0.89951E+03
    0.18080E+00    0.87910E+03
