#           k/h    P           
    0.10000E-03    0.21703E+00
    0.10202E-03    0.22128E+00
    0.10408E-03    0.22562E+00
    0.10618E-03    0.23004E+00
    0.10833E-03    0.23454E+00
    0.11052E-03    0.23914E+00
    0.11275E-03    0.24382E+00
    0.11503E-03    0.24860E+00
    0.11735E-03    0.25346E+00
    0.11972E-03    0.25843E+00
    0.12214E-03    0.26349E+00
    0.12461E-03    0.26865E+00
    0.12712E-03    0.27391E+00
    0.12969E-03    0.27928E+00
    0.13231E-03    0.28475E+00
    0.13499E-03    0.29032E+00
    0.13771E-03    0.29601E+00
    0.14049E-03    0.30181E+00
    0.14333E-03    0.30772E+00
    0.14623E-03    0.31374E+00
    0.14918E-03    0.31989E+00
    0.15220E-03    0.32615E+00
    0.15527E-03    0.33254E+00
    0.15841E-03    0.33905E+00
    0.16161E-03    0.34569E+00
    0.16487E-03    0.35246E+00
    0.16820E-03    0.35936E+00
    0.17160E-03    0.36639E+00
    0.17507E-03    0.37357E+00
    0.17860E-03    0.38088E+00
    0.18221E-03    0.38834E+00
    0.18589E-03    0.39594E+00
    0.18965E-03    0.40370E+00
    0.19348E-03    0.41160E+00
    0.19739E-03    0.41966E+00
    0.20138E-03    0.42787E+00
    0.20544E-03    0.43625E+00
    0.20959E-03    0.44479E+00
    0.21383E-03    0.45350E+00
    0.21815E-03    0.46238E+00
    0.22255E-03    0.47143E+00
    0.22705E-03    0.48065E+00
    0.23164E-03    0.49006E+00
    0.23632E-03    0.49965E+00
    0.24109E-03    0.50943E+00
    0.24596E-03    0.51940E+00
    0.25093E-03    0.52957E+00
    0.25600E-03    0.53993E+00
    0.26117E-03    0.55050E+00
    0.26645E-03    0.56127E+00
    0.27183E-03    0.57226E+00
    0.27732E-03    0.58345E+00
    0.28292E-03    0.59487E+00
    0.28864E-03    0.60651E+00
    0.29447E-03    0.61837E+00
    0.30042E-03    0.63047E+00
    0.30649E-03    0.64280E+00
    0.31268E-03    0.65538E+00
    0.31899E-03    0.66820E+00
    0.32544E-03    0.68126E+00
    0.33201E-03    0.69459E+00
    0.33872E-03    0.70817E+00
    0.34556E-03    0.72202E+00
    0.35254E-03    0.73614E+00
    0.35966E-03    0.75053E+00
    0.36693E-03    0.76520E+00
    0.37434E-03    0.78016E+00
    0.38190E-03    0.79541E+00
    0.38962E-03    0.81096E+00
    0.39749E-03    0.82681E+00
    0.40552E-03    0.84296E+00
    0.41371E-03    0.85943E+00
    0.42207E-03    0.87622E+00
