#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.226434E+06   0.226434E+06   0.301852E+06   0.301844E+06   0.245446E+06   0.226890E+06   0.226434E+06   0.231774E+06  -0.604246E+00   0.225467E+06   0.225467E+06   0.254208E+01
   0.798228E-04   0.226434E+06   0.226433E+06   0.301835E+06   0.301826E+06   0.245437E+06   0.226889E+06   0.226434E+06   0.231773E+06  -0.604243E+00   0.225466E+06   0.225466E+06   0.284081E+01
   0.892035E-04   0.226433E+06   0.226432E+06   0.301815E+06   0.301804E+06   0.245426E+06   0.226888E+06   0.226433E+06   0.231772E+06  -0.604239E+00   0.225466E+06   0.225465E+06   0.317464E+01
   0.996866E-04   0.226432E+06   0.226431E+06   0.301790E+06   0.301776E+06   0.245412E+06   0.226887E+06   0.226432E+06   0.231770E+06  -0.604234E+00   0.225464E+06   0.225464E+06   0.354770E+01
   0.111402E-03   0.226431E+06   0.226430E+06   0.301759E+06   0.301741E+06   0.245394E+06   0.226885E+06   0.226431E+06   0.231768E+06  -0.604228E+00   0.225463E+06   0.225463E+06   0.396459E+01
   0.124493E-03   0.226429E+06   0.226428E+06   0.301720E+06   0.301698E+06   0.245372E+06   0.226883E+06   0.226429E+06   0.231765E+06  -0.604221E+00   0.225461E+06   0.225461E+06   0.443046E+01
   0.139124E-03   0.226427E+06   0.226426E+06   0.301671E+06   0.301643E+06   0.245345E+06   0.226880E+06   0.226427E+06   0.231762E+06  -0.604211E+00   0.225459E+06   0.225459E+06   0.495106E+01
   0.155474E-03   0.226425E+06   0.226423E+06   0.301610E+06   0.301575E+06   0.245311E+06   0.226877E+06   0.226424E+06   0.231757E+06  -0.604199E+00   0.225456E+06   0.225456E+06   0.553281E+01
   0.173745E-03   0.226422E+06   0.226419E+06   0.301534E+06   0.301491E+06   0.245268E+06   0.226873E+06   0.226421E+06   0.231752E+06  -0.604185E+00   0.225453E+06   0.225453E+06   0.618290E+01
   0.194163E-03   0.226418E+06   0.226415E+06   0.301439E+06   0.301385E+06   0.245215E+06   0.226868E+06   0.226417E+06   0.231745E+06  -0.604166E+00   0.225449E+06   0.225448E+06   0.690934E+01
   0.216981E-03   0.226413E+06   0.226409E+06   0.301320E+06   0.301253E+06   0.245148E+06   0.226861E+06   0.226412E+06   0.231737E+06  -0.604144E+00   0.225444E+06   0.225443E+06   0.772107E+01
   0.242480E-03   0.226407E+06   0.226402E+06   0.301172E+06   0.301088E+06   0.245065E+06   0.226853E+06   0.226406E+06   0.231726E+06  -0.604115E+00   0.225437E+06   0.225436E+06   0.862811E+01
   0.270976E-03   0.226399E+06   0.226394E+06   0.300987E+06   0.300882E+06   0.244962E+06   0.226843E+06   0.226398E+06   0.231713E+06  -0.604079E+00   0.225429E+06   0.225428E+06   0.964161E+01
   0.302821E-03   0.226390E+06   0.226383E+06   0.300756E+06   0.300625E+06   0.244832E+06   0.226831E+06   0.226389E+06   0.231697E+06  -0.604035E+00   0.225419E+06   0.225417E+06   0.107740E+02
   0.338408E-03   0.226378E+06   0.226369E+06   0.300468E+06   0.300304E+06   0.244671E+06   0.226815E+06   0.226377E+06   0.231677E+06  -0.603979E+00   0.225406E+06   0.225404E+06   0.120393E+02
   0.378178E-03   0.226363E+06   0.226352E+06   0.300109E+06   0.299905E+06   0.244469E+06   0.226796E+06   0.226362E+06   0.231652E+06  -0.603910E+00   0.225391E+06   0.225388E+06   0.134528E+02
   0.422621E-03   0.226345E+06   0.226331E+06   0.299661E+06   0.299406E+06   0.244218E+06   0.226771E+06   0.226343E+06   0.231620E+06  -0.603824E+00   0.225371E+06   0.225368E+06   0.150320E+02
   0.472287E-03   0.226322E+06   0.226305E+06   0.299102E+06   0.298784E+06   0.243904E+06   0.226741E+06   0.226319E+06   0.231581E+06  -0.603716E+00   0.225346E+06   0.225342E+06   0.167961E+02
   0.527790E-03   0.226293E+06   0.226272E+06   0.298405E+06   0.298009E+06   0.243513E+06   0.226703E+06   0.226290E+06   0.231531E+06  -0.603581E+00   0.225316E+06   0.225310E+06   0.187665E+02
   0.589815E-03   0.226258E+06   0.226231E+06   0.297537E+06   0.297044E+06   0.243026E+06   0.226656E+06   0.226254E+06   0.231470E+06  -0.603413E+00   0.225277E+06   0.225271E+06   0.209671E+02
   0.659130E-03   0.226213E+06   0.226180E+06   0.296455E+06   0.295843E+06   0.242418E+06   0.226597E+06   0.226208E+06   0.231394E+06  -0.603203E+00   0.225229E+06   0.225221E+06   0.234244E+02
   0.736590E-03   0.226158E+06   0.226116E+06   0.295110E+06   0.294349E+06   0.241662E+06   0.226523E+06   0.226151E+06   0.231298E+06  -0.602942E+00   0.225170E+06   0.225159E+06   0.261678E+02
   0.823153E-03   0.226088E+06   0.226036E+06   0.293437E+06   0.292492E+06   0.240721E+06   0.226431E+06   0.226080E+06   0.231179E+06  -0.602616E+00   0.225095E+06   0.225082E+06   0.292300E+02
   0.919889E-03   0.226002E+06   0.225936E+06   0.291359E+06   0.290189E+06   0.239552E+06   0.226317E+06   0.225992E+06   0.231031E+06  -0.602211E+00   0.225002E+06   0.224986E+06   0.326469E+02
   0.102799E-02   0.225894E+06   0.225812E+06   0.288783E+06   0.287336E+06   0.238100E+06   0.226175E+06   0.225882E+06   0.230847E+06  -0.601706E+00   0.224886E+06   0.224866E+06   0.364582E+02
   0.114880E-02   0.225760E+06   0.225658E+06   0.285592E+06   0.283808E+06   0.236300E+06   0.225997E+06   0.225745E+06   0.230619E+06  -0.601078E+00   0.224742E+06   0.224717E+06   0.407074E+02
   0.128381E-02   0.225592E+06   0.225465E+06   0.281651E+06   0.279457E+06   0.234073E+06   0.225777E+06   0.225573E+06   0.230335E+06  -0.600298E+00   0.224562E+06   0.224531E+06   0.454423E+02
   0.143468E-02   0.225384E+06   0.225226E+06   0.276796E+06   0.274108E+06   0.231325E+06   0.225504E+06   0.225361E+06   0.229982E+06  -0.599332E+00   0.224339E+06   0.224300E+06   0.507145E+02
   0.160328E-02   0.225126E+06   0.224927E+06   0.270834E+06   0.267559E+06   0.227942E+06   0.225164E+06   0.225096E+06   0.229546E+06  -0.598134E+00   0.224061E+06   0.224013E+06   0.565799E+02
   0.179170E-02   0.224804E+06   0.224557E+06   0.263545E+06   0.259580E+06   0.223792E+06   0.224744E+06   0.224767E+06   0.229008E+06  -0.596653E+00   0.223716E+06   0.223656E+06   0.630981E+02
   0.200226E-02   0.224405E+06   0.224097E+06   0.254682E+06   0.249919E+06   0.218725E+06   0.224224E+06   0.224359E+06   0.228345E+06  -0.594827E+00   0.223287E+06   0.223212E+06   0.703321E+02
   0.223756E-02   0.223912E+06   0.223527E+06   0.243978E+06   0.238313E+06   0.212573E+06   0.223584E+06   0.223854E+06   0.227532E+06  -0.592582E+00   0.222756E+06   0.222662E+06   0.783473E+02
   0.250052E-02   0.223301E+06   0.222821E+06   0.231160E+06   0.224510E+06   0.205157E+06   0.222797E+06   0.223230E+06   0.226537E+06  -0.589833E+00   0.222099E+06   0.221983E+06   0.872102E+02
   0.279438E-02   0.222549E+06   0.221951E+06   0.215976E+06   0.208300E+06   0.196297E+06   0.221833E+06   0.222460E+06   0.225327E+06  -0.586483E+00   0.221288E+06   0.221144E+06   0.969865E+02
   0.312277E-02   0.221625E+06   0.220879E+06   0.198238E+06   0.189565E+06   0.185831E+06   0.220658E+06   0.221513E+06   0.223866E+06  -0.582424E+00   0.220292E+06   0.220112E+06   0.107738E+03
   0.348976E-02   0.220493E+06   0.219564E+06   0.177877E+06   0.168352E+06   0.173642E+06   0.219235E+06   0.220354E+06   0.222113E+06  -0.577541E+00   0.219070E+06   0.218848E+06   0.119521E+03
   0.389987E-02   0.219114E+06   0.217958E+06   0.155031E+06   0.144960E+06   0.159699E+06   0.217521E+06   0.218941E+06   0.220030E+06  -0.571718E+00   0.217580E+06   0.217305E+06   0.132380E+03
   0.435818E-02   0.217443E+06   0.216006E+06   0.130138E+06   0.120032E+06   0.144108E+06   0.215476E+06   0.217228E+06   0.217582E+06  -0.564846E+00   0.215773E+06   0.215434E+06   0.146345E+03
   0.487035E-02   0.215432E+06   0.213647E+06   0.104047E+06   0.946382E+05   0.127170E+06   0.213056E+06   0.215165E+06   0.214740E+06  -0.556837E+00   0.213596E+06   0.213177E+06   0.161425E+03
   0.492476E-02   0.215210E+06   0.213386E+06   0.101418E+06   0.921276E+05   0.125421E+06   0.212792E+06   0.214937E+06   0.214433E+06  -0.555971E+00   0.213356E+06   0.212928E+06   0.162994E+03
   0.497979E-02   0.214984E+06   0.213120E+06   0.987925E+05   0.896288E+05   0.123665E+06   0.212524E+06   0.214706E+06   0.214123E+06  -0.555093E+00   0.213111E+06   0.212675E+06   0.164574E+03
