#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11394E+04    0.12202E-05    0.00000E+00    0.26630E-01    0.45216E-07    0.35471E-02   -0.42458E-07
     3    0.10721E+04    0.57536E-05    0.00000E+00    0.61140E-01    0.54883E-07    0.34601E-02   -0.72292E-07
     4    0.10169E+04    0.16544E-04    0.00000E+00    0.10471E+00    0.63116E-07    0.33249E-02   -0.10159E-06
     5    0.97836E+03    0.37271E-04    0.00000E+00    0.15643E+00    0.70189E-07    0.31781E-02   -0.13075E-06
     6    0.95313E+03    0.72291E-04    0.00000E+00    0.21556E+00    0.76289E-07    0.30330E-02   -0.15954E-06
     7    0.93762E+03    0.12658E-03    0.00000E+00    0.28138E+00    0.81595E-07    0.28945E-02   -0.18803E-06
     8    0.92881E+03    0.20564E-03    0.00000E+00    0.35305E+00    0.86233E-07    0.27642E-02   -0.21647E-06
     9    0.92522E+03    0.31560E-03    0.00000E+00    0.42991E+00    0.90312E-07    0.26420E-02   -0.24506E-06
    10    0.92566E+03    0.46276E-03    0.00000E+00    0.51114E+00    0.93896E-07    0.25274E-02   -0.27335E-06
    11    0.92908E+03    0.65434E-03    0.00000E+00    0.59606E+00    0.97072E-07    0.24215E-02   -0.30123E-06
    12    0.93549E+03    0.89756E-03    0.00000E+00    0.68449E+00    0.99851E-07    0.23219E-02   -0.32822E-06
    13    0.94371E+03    0.12000E-02    0.00000E+00    0.77476E+00    0.10233E-06    0.22307E-02   -0.35495E-06
    14    0.95354E+03    0.15691E-02    0.00000E+00    0.86646E+00    0.10449E-06    0.21448E-02   -0.38137E-06
    15    0.96467E+03    0.20138E-02    0.00000E+00    0.95876E+00    0.10641E-06    0.20649E-02   -0.40785E-06
    16    0.97737E+03    0.25430E-02    0.00000E+00    0.10520E+01    0.10810E-06    0.19894E-02   -0.43417E-06
    17    0.99104E+03    0.31654E-02    0.00000E+00    0.11444E+01    0.10957E-06    0.19187E-02   -0.46012E-06
    18    0.10052E+04    0.38882E-02    0.00000E+00    0.12351E+01    0.11086E-06    0.18525E-02   -0.48567E-06
    19    0.10213E+04    0.47248E-02    0.00000E+00    0.13249E+01    0.11199E-06    0.17907E-02   -0.51108E-06
    20    0.10377E+04    0.56798E-02    0.00000E+00    0.14123E+01    0.11295E-06    0.17319E-02   -0.53582E-06
    21    0.10548E+04    0.67638E-02    0.00000E+00    0.14963E+01    0.11377E-06    0.16765E-02   -0.56014E-06
    22    0.10725E+04    0.79865E-02    0.00000E+00    0.15766E+01    0.11447E-06    0.16243E-02   -0.58420E-06
    23    0.10907E+04    0.93576E-02    0.00000E+00    0.16525E+01    0.11505E-06    0.15749E-02   -0.60804E-06
    24    0.11095E+04    0.10885E-01    0.00000E+00    0.17228E+01    0.11552E-06    0.15283E-02   -0.63131E-06
    25    0.11288E+04    0.12580E-01    0.00000E+00    0.17877E+01    0.11590E-06    0.14842E-02   -0.65427E-06
    26    0.11485E+04    0.14451E-01    0.00000E+00    0.18469E+01    0.11619E-06    0.14421E-02   -0.67684E-06
    27    0.11688E+04    0.16507E-01    0.00000E+00    0.18995E+01    0.11639E-06    0.14021E-02   -0.69914E-06
    28    0.11893E+04    0.18758E-01    0.00000E+00    0.19444E+01    0.11652E-06    0.13642E-02   -0.72112E-06
    29    0.12104E+04    0.21211E-01    0.00000E+00    0.19810E+01    0.11658E-06    0.13283E-02   -0.74268E-06
    30    0.12318E+04    0.23877E-01    0.00000E+00    0.20102E+01    0.11658E-06    0.12938E-02   -0.76382E-06
    31    0.12535E+04    0.26764E-01    0.00000E+00    0.20308E+01    0.11651E-06    0.12608E-02   -0.78460E-06
    32    0.12756E+04    0.29881E-01    0.00000E+00    0.20418E+01    0.11640E-06    0.12294E-02   -0.80513E-06
    33    0.12981E+04    0.33236E-01    0.00000E+00    0.20419E+01    0.11623E-06    0.11996E-02   -0.82536E-06
    34    0.13208E+04    0.36836E-01    0.00000E+00    0.20329E+01    0.11602E-06    0.11709E-02   -0.84509E-06
    35    0.13438E+04    0.40689E-01    0.00000E+00    0.20136E+01    0.11577E-06    0.11434E-02   -0.86447E-06
    36    0.13671E+04    0.44805E-01    0.00000E+00    0.19829E+01    0.11547E-06    0.11170E-02   -0.88359E-06
