#           k/h    P           
    0.10000E-03    0.27346E+00
    0.10202E-03    0.27882E+00
    0.10408E-03    0.28428E+00
    0.10618E-03    0.28985E+00
    0.10833E-03    0.29552E+00
    0.11052E-03    0.30131E+00
    0.11275E-03    0.30721E+00
    0.11503E-03    0.31323E+00
    0.11735E-03    0.31936E+00
    0.11972E-03    0.32562E+00
    0.12214E-03    0.33199E+00
    0.12461E-03    0.33850E+00
    0.12712E-03    0.34513E+00
    0.12969E-03    0.35188E+00
    0.13231E-03    0.35877E+00
    0.13499E-03    0.36580E+00
    0.13771E-03    0.37296E+00
    0.14049E-03    0.38027E+00
    0.14333E-03    0.38771E+00
    0.14623E-03    0.39531E+00
    0.14918E-03    0.40305E+00
    0.15220E-03    0.41094E+00
    0.15527E-03    0.41899E+00
    0.15841E-03    0.42719E+00
    0.16161E-03    0.43555E+00
    0.16487E-03    0.44408E+00
    0.16820E-03    0.45278E+00
    0.17160E-03    0.46164E+00
    0.17507E-03    0.47068E+00
    0.17860E-03    0.47990E+00
    0.18221E-03    0.48929E+00
    0.18589E-03    0.49887E+00
    0.18965E-03    0.50864E+00
    0.19348E-03    0.51859E+00
    0.19739E-03    0.52875E+00
    0.20138E-03    0.53910E+00
    0.20544E-03    0.54965E+00
    0.20959E-03    0.56041E+00
    0.21383E-03    0.57138E+00
    0.21815E-03    0.58256E+00
    0.22255E-03    0.59396E+00
    0.22705E-03    0.60559E+00
    0.23164E-03    0.61744E+00
    0.23632E-03    0.62952E+00
    0.24109E-03    0.64184E+00
    0.24596E-03    0.65440E+00
    0.25093E-03    0.66720E+00
    0.25600E-03    0.68026E+00
    0.26117E-03    0.69357E+00
    0.26645E-03    0.70714E+00
    0.27183E-03    0.72097E+00
    0.27732E-03    0.73508E+00
    0.28292E-03    0.74946E+00
    0.28864E-03    0.76412E+00
    0.29447E-03    0.77906E+00
    0.30042E-03    0.79430E+00
    0.30649E-03    0.80983E+00
    0.31268E-03    0.82567E+00
    0.31899E-03    0.84181E+00
    0.32544E-03    0.85827E+00
    0.33201E-03    0.87505E+00
    0.33872E-03    0.89216E+00
    0.34556E-03    0.90960E+00
    0.35254E-03    0.92738E+00
    0.35966E-03    0.94550E+00
    0.36693E-03    0.96398E+00
    0.37434E-03    0.98282E+00
    0.38190E-03    0.10020E+01
    0.38962E-03    0.10216E+01
    0.39749E-03    0.10416E+01
    0.40552E-03    0.10619E+01
    0.41371E-03    0.10826E+01
    0.42207E-03    0.11038E+01
    0.43060E-03    0.11253E+01
    0.43929E-03    0.11473E+01
    0.44817E-03    0.11697E+01
    0.45722E-03    0.11925E+01
    0.46646E-03    0.12158E+01
    0.47588E-03    0.12395E+01
    0.48550E-03    0.12637E+01
    0.49530E-03    0.12883E+01
    0.50531E-03    0.13135E+01
    0.51552E-03    0.13391E+01
    0.52593E-03    0.13652E+01
    0.53656E-03    0.13918E+01
    0.54739E-03    0.14189E+01
    0.55845E-03    0.14465E+01
    0.56973E-03    0.14747E+01
    0.58124E-03    0.15034E+01
    0.59299E-03    0.15327E+01
    0.60496E-03    0.15625E+01
    0.61719E-03    0.15929E+01
    0.62965E-03    0.16239E+01
    0.64237E-03    0.16555E+01
    0.65535E-03    0.16877E+01
    0.66859E-03    0.17205E+01
    0.68210E-03    0.17539E+01
    0.69588E-03    0.17880E+01
    0.70993E-03    0.18227E+01
    0.72427E-03    0.18580E+01
