#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    23    0.10274E+04    0.16642E+01    0.60524E-04    0.16642E+01    0.94680E-02   -0.25505E-07    0.60524E-04   -0.25505E-07    0.21920E-09
    24    0.10441E+04    0.17376E+01    0.56365E-04    0.17376E+01    0.11015E-01   -0.25409E-07    0.56365E-04   -0.25409E-07    0.20265E-09
    25    0.10612E+04    0.18059E+01    0.52617E-04    0.18059E+01    0.12731E-01   -0.25311E-07    0.52617E-04   -0.25311E-07    0.18782E-09
    26    0.10786E+04    0.18689E+01    0.49219E-04    0.18689E+01    0.14626E-01   -0.25206E-07    0.49219E-04   -0.25206E-07    0.17447E-09
    27    0.10965E+04    0.19256E+01    0.46135E-04    0.19256E+01    0.16708E-01   -0.25099E-07    0.46135E-04   -0.25099E-07    0.16242E-09
    28    0.11146E+04    0.19749E+01    0.43334E-04    0.19749E+01    0.18987E-01   -0.24988E-07    0.43334E-04   -0.24988E-07    0.15150E-09
    29    0.11331E+04    0.20163E+01    0.40783E-04    0.20163E+01    0.21472E-01   -0.24871E-07    0.40783E-04   -0.24871E-07    0.14158E-09
    30    0.11519E+04    0.20505E+01    0.38443E-04    0.20505E+01    0.24171E-01   -0.24748E-07    0.38443E-04   -0.24748E-07    0.13254E-09
    31    0.11709E+04    0.20764E+01    0.36291E-04    0.20764E+01    0.27094E-01   -0.24623E-07    0.36291E-04   -0.24623E-07    0.12428E-09
    32    0.11902E+04    0.20933E+01    0.34317E-04    0.20933E+01    0.30250E-01   -0.24498E-07    0.34317E-04   -0.24498E-07    0.11672E-09
    33    0.12098E+04    0.20997E+01    0.32505E-04    0.20997E+01    0.33646E-01   -0.24372E-07    0.32505E-04   -0.24372E-07    0.10978E-09
    34    0.12297E+04    0.20969E+01    0.30827E-04    0.20969E+01    0.37289E-01   -0.24238E-07    0.30827E-04   -0.24238E-07    0.10339E-09
    35    0.12498E+04    0.20844E+01    0.29271E-04    0.20844E+01    0.41188E-01   -0.24102E-07    0.29271E-04   -0.24102E-07    0.97503E-10
    36    0.12701E+04    0.20610E+01    0.27830E-04    0.20610E+01    0.45352E-01   -0.23968E-07    0.27830E-04   -0.23968E-07    0.92066E-10
    37    0.12907E+04    0.20259E+01    0.26495E-04    0.20259E+01    0.49787E-01   -0.23833E-07    0.26495E-04   -0.23833E-07    0.87035E-10
    38    0.13115E+04    0.19797E+01    0.25252E-04    0.19797E+01    0.54501E-01   -0.23695E-07    0.25252E-04   -0.23695E-07    0.82370E-10
    39    0.13326E+04    0.19219E+01    0.24092E-04    0.19219E+01    0.59496E-01   -0.23553E-07    0.24092E-04   -0.23553E-07    0.78039E-10
    40    0.13538E+04    0.18515E+01    0.23012E-04    0.18515E+01    0.64779E-01   -0.23410E-07    0.23012E-04   -0.23410E-07    0.74012E-10
    41    0.13754E+04    0.17676E+01    0.22004E-04    0.17676E+01    0.70361E-01   -0.23269E-07    0.22004E-04   -0.23269E-07    0.70262E-10
    42    0.13971E+04    0.16714E+01    0.21060E-04    0.16714E+01    0.76245E-01   -0.23127E-07    0.21060E-04   -0.23127E-07    0.66764E-10
    43    0.14191E+04    0.15634E+01    0.20172E-04    0.15634E+01    0.82437E-01   -0.22982E-07    0.20172E-04   -0.22982E-07    0.63496E-10
    44    0.14412E+04    0.14418E+01    0.19339E-04    0.14418E+01    0.88933E-01   -0.22836E-07    0.19339E-04   -0.22836E-07    0.60441E-10
    45    0.14636E+04    0.13052E+01    0.18559E-04    0.13052E+01    0.95745E-01   -0.22690E-07    0.18559E-04   -0.22690E-07    0.57579E-10
    46    0.14863E+04    0.11547E+01    0.17825E-04    0.11547E+01    0.10288E+00   -0.22544E-07    0.17825E-04   -0.22544E-07    0.54896E-10
    47    0.15091E+04    0.99144E+00    0.17132E-04    0.99144E+00    0.11034E+00   -0.22396E-07    0.17132E-04   -0.22396E-07    0.52378E-10
    48    0.15321E+04    0.81384E+00    0.16477E-04    0.81384E+00    0.11811E+00   -0.22247E-07    0.16477E-04   -0.22247E-07    0.50012E-10
    49    0.15553E+04    0.62054E+00    0.15861E-04    0.62054E+00    0.12621E+00   -0.22099E-07    0.15861E-04   -0.22099E-07    0.47787E-10
    50    0.15790E+04    0.41251E+00    0.15280E-04    0.41251E+00    0.13465E+00   -0.21952E-07    0.15280E-04   -0.21952E-07    0.45691E-10
    51    0.16026E+04    0.19098E+00    0.14728E-04    0.19098E+00    0.14342E+00   -0.21802E-07    0.14728E-04   -0.21802E-07    0.43716E-10
    52    0.16266E+04   -0.45421E-01    0.14206E-04   -0.45421E-01    0.15251E+00   -0.21652E-07    0.14206E-04   -0.21652E-07    0.41854E-10
    53    0.16509E+04   -0.29817E+00    0.13712E-04   -0.29817E+00    0.16194E+00   -0.21503E-07    0.13712E-04   -0.21503E-07    0.40095E-10
    54    0.16753E+04   -0.56605E+00    0.13243E-04   -0.56605E+00    0.17168E+00   -0.21354E-07    0.13243E-04   -0.21354E-07    0.38432E-10
    55    0.16999E+04   -0.84785E+00    0.12797E-04   -0.84785E+00    0.18176E+00   -0.21203E-07    0.12797E-04   -0.21203E-07    0.36859E-10
    56    0.17248E+04   -0.11448E+01    0.12373E-04   -0.11448E+01    0.19217E+00   -0.21052E-07    0.12373E-04   -0.21052E-07    0.35371E-10
    57    0.17500E+04   -0.14581E+01    0.11971E-04   -0.14581E+01    0.20290E+00   -0.20902E-07    0.11971E-04   -0.20902E-07    0.33960E-10
    58    0.17754E+04   -0.17870E+01    0.11588E-04   -0.17870E+01    0.21397E+00   -0.20753E-07    0.11588E-04   -0.20753E-07    0.32623E-10
    59    0.18010E+04   -0.21301E+01    0.11223E-04   -0.21301E+01    0.22536E+00   -0.20602E-07    0.11223E-04   -0.20602E-07    0.31355E-10
    60    0.18268E+04   -0.24866E+01    0.10873E-04   -0.24866E+01    0.23703E+00   -0.20450E-07    0.10873E-04   -0.20450E-07    0.30150E-10
    61    0.18531E+04   -0.28560E+01    0.10540E-04   -0.28560E+01    0.24901E+00   -0.20298E-07    0.10540E-04   -0.20298E-07    0.29005E-10
    62    0.18795E+04   -0.32397E+01    0.10223E-04   -0.32397E+01    0.26129E+00   -0.20147E-07    0.10223E-04   -0.20147E-07    0.27916E-10
    63    0.19060E+04   -0.36393E+01    0.99193E-05   -0.36393E+01    0.27385E+00   -0.19996E-07    0.99193E-05   -0.19996E-07    0.26880E-10
    64    0.19330E+04   -0.40565E+01    0.96298E-05   -0.40565E+01    0.28675E+00   -0.19845E-07    0.96298E-05   -0.19845E-07    0.25894E-10
    65    0.19601E+04   -0.44925E+01    0.93531E-05   -0.44925E+01    0.29999E+00   -0.19695E-07    0.93531E-05   -0.19695E-07    0.24956E-10
    66    0.19874E+04   -0.49459E+01    0.90884E-05   -0.49459E+01    0.31353E+00   -0.19545E-07    0.90884E-05   -0.19545E-07    0.24061E-10
    67    0.20150E+04   -0.54145E+01    0.88346E-05   -0.54145E+01    0.32736E+00   -0.19395E-07    0.88346E-05   -0.19395E-07    0.23209E-10
    68    0.20429E+04   -0.58964E+01    0.85912E-05   -0.58964E+01    0.34148E+00   -0.19245E-07    0.85912E-05   -0.19245E-07    0.22394E-10
    69    0.20710E+04   -0.63889E+01    0.83575E-05   -0.63889E+01    0.35583E+00   -0.19095E-07    0.83575E-05   -0.19095E-07    0.21616E-10
    70    0.20996E+04   -0.68924E+01    0.81330E-05   -0.68924E+01    0.37043E+00   -0.18945E-07    0.81330E-05   -0.18945E-07    0.20873E-10
    71    0.21283E+04   -0.74080E+01    0.79175E-05   -0.74080E+01    0.38524E+00   -0.18795E-07    0.79175E-05   -0.18795E-07    0.20163E-10
    72    0.21573E+04   -0.79371E+01    0.77103E-05   -0.79371E+01    0.40025E+00   -0.18645E-07    0.77103E-05   -0.18645E-07    0.19484E-10
    73    0.21865E+04   -0.84803E+01    0.75111E-05   -0.84803E+01    0.41544E+00   -0.18495E-07    0.75111E-05   -0.18495E-07    0.18835E-10
    74    0.22159E+04   -0.90367E+01    0.73193E-05   -0.90367E+01    0.43081E+00   -0.18345E-07    0.73193E-05   -0.18345E-07    0.18214E-10
    75    0.22456E+04   -0.96053E+01    0.71347E-05   -0.96053E+01    0.44639E+00   -0.18195E-07    0.71347E-05   -0.18195E-07    0.17618E-10
    76    0.22755E+04   -0.10186E+02    0.69569E-05   -0.10186E+02    0.46220E+00   -0.18045E-07    0.69569E-05   -0.18045E-07    0.17048E-10
    77    0.23058E+04   -0.10779E+02    0.67856E-05   -0.10779E+02    0.47823E+00   -0.17895E-07    0.67856E-05   -0.17895E-07    0.16501E-10
    78    0.23363E+04   -0.11385E+02    0.66205E-05   -0.11385E+02    0.49448E+00   -0.17746E-07    0.66205E-05   -0.17746E-07    0.15976E-10
    79    0.23671E+04   -0.12000E+02    0.64613E-05   -0.12000E+02    0.51089E+00   -0.17596E-07    0.64613E-05   -0.17596E-07    0.15474E-10
    80    0.23982E+04   -0.12626E+02    0.63078E-05   -0.12626E+02    0.52745E+00   -0.17447E-07    0.63078E-05   -0.17447E-07    0.14991E-10
    81    0.24296E+04   -0.13262E+02    0.61597E-05   -0.13262E+02    0.54410E+00   -0.17298E-07    0.61597E-05   -0.17298E-07    0.14528E-10
    82    0.24613E+04   -0.13909E+02    0.60167E-05   -0.13909E+02    0.56087E+00   -0.17149E-07    0.60167E-05   -0.17149E-07    0.14082E-10
    83    0.24932E+04   -0.14566E+02    0.58786E-05   -0.14566E+02    0.57772E+00   -0.17000E-07    0.58786E-05   -0.17000E-07    0.13655E-10
    84    0.25255E+04   -0.15231E+02    0.57451E-05   -0.15231E+02    0.59466E+00   -0.16852E-07    0.57451E-05   -0.16852E-07    0.13243E-10
    85    0.25579E+04   -0.15906E+02    0.56162E-05   -0.15906E+02    0.61165E+00   -0.16704E-07    0.56162E-05   -0.16704E-07    0.12848E-10
    86    0.25906E+04   -0.16589E+02    0.54916E-05   -0.16589E+02    0.62871E+00   -0.16556E-07    0.54916E-05   -0.16556E-07    0.12468E-10
    87    0.26238E+04   -0.17280E+02    0.53710E-05   -0.17280E+02    0.64581E+00   -0.16408E-07    0.53710E-05   -0.16408E-07    0.12102E-10
    88    0.26570E+04   -0.17977E+02    0.52543E-05   -0.17977E+02    0.66295E+00   -0.16260E-07    0.52543E-05   -0.16260E-07    0.11750E-10
    89    0.26906E+04   -0.18683E+02    0.51413E-05   -0.18683E+02    0.68012E+00   -0.16113E-07    0.51413E-05   -0.16113E-07    0.11411E-10
    90    0.27244E+04   -0.19394E+02    0.50318E-05   -0.19394E+02    0.69728E+00   -0.15966E-07    0.50318E-05   -0.15966E-07    0.11085E-10
    91    0.27584E+04   -0.20111E+02    0.49256E-05   -0.20111E+02    0.71442E+00   -0.15819E-07    0.49256E-05   -0.15819E-07    0.10770E-10
    92    0.27928E+04   -0.20832E+02    0.48227E-05   -0.20832E+02    0.73152E+00   -0.15672E-07    0.48227E-05   -0.15672E-07    0.10467E-10
    93    0.28275E+04   -0.21559E+02    0.47228E-05   -0.21559E+02    0.74857E+00   -0.15526E-07    0.47228E-05   -0.15526E-07    0.10175E-10
    94    0.28622E+04   -0.22289E+02    0.46260E-05   -0.22289E+02    0.76553E+00   -0.15380E-07    0.46260E-05   -0.15380E-07    0.98927E-11
    95    0.28973E+04   -0.23022E+02    0.45319E-05   -0.23022E+02    0.78241E+00   -0.15234E-07    0.45319E-05   -0.15234E-07    0.96207E-11
    96    0.29324E+04   -0.23759E+02    0.44406E-05   -0.23759E+02    0.79918E+00   -0.15088E-07    0.44406E-05   -0.15088E-07    0.93581E-11
    97    0.29680E+04   -0.24499E+02    0.43519E-05   -0.24499E+02    0.81584E+00   -0.14942E-07    0.43519E-05   -0.14942E-07    0.91044E-11
    98    0.30038E+04   -0.25239E+02    0.42656E-05   -0.25239E+02    0.83236E+00   -0.14797E-07    0.42656E-05   -0.14797E-07    0.88592E-11
    99    0.30397E+04   -0.25982E+02    0.41817E-05   -0.25982E+02    0.84872E+00   -0.14652E-07    0.41817E-05   -0.14652E-07    0.86222E-11
   100    0.30760E+04   -0.26723E+02    0.41001E-05   -0.26723E+02    0.86491E+00   -0.14507E-07    0.41001E-05   -0.14507E-07    0.83932E-11
   101    0.31123E+04   -0.27466E+02    0.40208E-05   -0.27466E+02    0.88098E+00   -0.14363E-07    0.40208E-05   -0.14363E-07    0.81718E-11
   102    0.31492E+04   -0.28208E+02    0.39437E-05   -0.28208E+02    0.89679E+00   -0.14219E-07    0.39437E-05   -0.14219E-07    0.79579E-11
   103    0.31861E+04   -0.28950E+02    0.38686E-05   -0.28950E+02    0.91241E+00   -0.14075E-07    0.38686E-05   -0.14075E-07    0.77513E-11
   104    0.32232E+04   -0.29688E+02    0.37957E-05   -0.29688E+02    0.92783E+00   -0.13932E-07    0.37957E-05   -0.13932E-07    0.75515E-11
   105    0.32604E+04   -0.30425E+02    0.37247E-05   -0.30425E+02    0.94298E+00   -0.13788E-07    0.37247E-05   -0.13788E-07    0.73585E-11
   106    0.32979E+04   -0.31159E+02    0.36556E-05   -0.31159E+02    0.95794E+00   -0.13645E-07    0.36556E-05   -0.13645E-07    0.71719E-11
   107    0.33353E+04   -0.31889E+02    0.35884E-05   -0.31889E+02    0.97254E+00   -0.13503E-07    0.35884E-05   -0.13503E-07    0.69915E-11
   108    0.33732E+04   -0.32616E+02    0.35230E-05   -0.32616E+02    0.98687E+00   -0.13361E-07    0.35230E-05   -0.13361E-07    0.68170E-11
   109    0.34111E+04   -0.33337E+02    0.34593E-05   -0.33337E+02    0.10008E+01   -0.13219E-07    0.34593E-05   -0.13219E-07    0.66482E-11
   110    0.34492E+04   -0.34052E+02    0.33972E-05   -0.34052E+02    0.10145E+01   -0.13077E-07    0.33972E-05   -0.13077E-07    0.64849E-11
   111    0.34874E+04   -0.34761E+02    0.33367E-05   -0.34761E+02    0.10278E+01   -0.12936E-07    0.33367E-05   -0.12936E-07    0.63268E-11
   112    0.35258E+04   -0.35464E+02    0.32778E-05   -0.35464E+02    0.10408E+01   -0.12795E-07    0.32778E-05   -0.12795E-07    0.61736E-11
   113    0.35644E+04   -0.36160E+02    0.32202E-05   -0.36160E+02    0.10534E+01   -0.12654E-07    0.32202E-05   -0.12654E-07    0.60251E-11
   114    0.36030E+04   -0.36847E+02    0.31641E-05   -0.36847E+02    0.10656E+01   -0.12514E-07    0.31641E-05   -0.12514E-07    0.58810E-11
   115    0.36420E+04   -0.37525E+02    0.31093E-05   -0.37525E+02    0.10774E+01   -0.12374E-07    0.31093E-05   -0.12374E-07    0.57411E-11
   116    0.36809E+04   -0.38194E+02    0.30557E-05   -0.38194E+02    0.10888E+01   -0.12235E-07    0.30557E-05   -0.12235E-07    0.56053E-11
   117    0.37201E+04   -0.38853E+02    0.30034E-05   -0.38853E+02    0.10997E+01   -0.12095E-07    0.30034E-05   -0.12095E-07    0.54735E-11
   118    0.37595E+04   -0.39502E+02    0.29523E-05   -0.39502E+02    0.11104E+01   -0.11957E-07    0.29523E-05   -0.11957E-07    0.53455E-11
   119    0.37989E+04   -0.40139E+02    0.29024E-05   -0.40139E+02    0.11206E+01   -0.11818E-07    0.29024E-05   -0.11818E-07    0.52213E-11
   120    0.38384E+04   -0.40764E+02    0.28537E-05   -0.40764E+02    0.11302E+01   -0.11680E-07    0.28537E-05   -0.11680E-07    0.51007E-11
   121    0.38779E+04   -0.41377E+02    0.28060E-05   -0.41377E+02    0.11395E+01   -0.11543E-07    0.28060E-05   -0.11543E-07    0.49836E-11
   122    0.39175E+04   -0.41976E+02    0.27595E-05   -0.41976E+02    0.11482E+01   -0.11405E-07    0.27595E-05   -0.11405E-07    0.48700E-11
   123    0.39572E+04   -0.42562E+02    0.27140E-05   -0.42562E+02    0.11564E+01   -0.11269E-07    0.27140E-05   -0.11269E-07    0.47597E-11
   124    0.39969E+04   -0.43132E+02    0.26696E-05   -0.43132E+02    0.11641E+01   -0.11132E-07    0.26696E-05   -0.11132E-07    0.46526E-11
   125    0.40366E+04   -0.43688E+02    0.26261E-05   -0.43688E+02    0.11713E+01   -0.10996E-07    0.26261E-05   -0.10996E-07    0.45486E-11
   126    0.40764E+04   -0.44229E+02    0.25836E-05   -0.44229E+02    0.11781E+01   -0.10861E-07    0.25836E-05   -0.10861E-07    0.44476E-11
   127    0.41162E+04   -0.44753E+02    0.25421E-05   -0.44753E+02    0.11843E+01   -0.10725E-07    0.25421E-05   -0.10725E-07    0.43494E-11
   128    0.41559E+04   -0.45261E+02    0.25014E-05   -0.45261E+02    0.11901E+01   -0.10591E-07    0.25014E-05   -0.10591E-07    0.42541E-11
   129    0.41957E+04   -0.45751E+02    0.24616E-05   -0.45751E+02    0.11952E+01   -0.10456E-07    0.24616E-05   -0.10456E-07    0.41614E-11
   130    0.42355E+04   -0.46223E+02    0.24227E-05   -0.46223E+02    0.11998E+01   -0.10322E-07    0.24227E-05   -0.10322E-07    0.40712E-11
   131    0.42753E+04   -0.46677E+02    0.23845E-05   -0.46677E+02    0.12039E+01   -0.10189E-07    0.23845E-05   -0.10189E-07    0.39835E-11
   132    0.43151E+04   -0.47111E+02    0.23472E-05   -0.47111E+02    0.12074E+01   -0.10056E-07    0.23472E-05   -0.10056E-07    0.38982E-11
   133    0.43548E+04   -0.47527E+02    0.23105E-05   -0.47527E+02    0.12104E+01   -0.99233E-08    0.23105E-05   -0.99233E-08    0.38151E-11
   134    0.43944E+04   -0.47921E+02    0.22747E-05   -0.47921E+02    0.12129E+01   -0.97912E-08    0.22747E-05   -0.97912E-08    0.37342E-11
   135    0.44341E+04   -0.48294E+02    0.22395E-05   -0.48294E+02    0.12148E+01   -0.96595E-08    0.22395E-05   -0.96595E-08    0.36556E-11
   136    0.44736E+04   -0.48645E+02    0.22051E-05   -0.48645E+02    0.12161E+01   -0.95283E-08    0.22051E-05   -0.95283E-08    0.35790E-11
   137    0.45130E+04   -0.48974E+02    0.21714E-05   -0.48974E+02    0.12169E+01   -0.93976E-08    0.21714E-05   -0.93976E-08    0.35044E-11
   138    0.45524E+04   -0.49281E+02    0.21383E-05   -0.49281E+02    0.12171E+01   -0.92673E-08    0.21383E-05   -0.92673E-08    0.34319E-11
   139    0.45915E+04   -0.49565E+02    0.21059E-05   -0.49565E+02    0.12169E+01   -0.91376E-08    0.21059E-05   -0.91376E-08    0.33613E-11
   140    0.46306E+04   -0.49825E+02    0.20742E-05   -0.49825E+02    0.12160E+01   -0.90083E-08    0.20742E-05   -0.90083E-08    0.32925E-11
   141    0.46695E+04   -0.50061E+02    0.20430E-05   -0.50061E+02    0.12145E+01   -0.88795E-08    0.20430E-05   -0.88795E-08    0.32256E-11
   142    0.47084E+04   -0.50273E+02    0.20125E-05   -0.50273E+02    0.12125E+01   -0.87512E-08    0.20125E-05   -0.87512E-08    0.31605E-11
   143    0.47472E+04   -0.50461E+02    0.19826E-05   -0.50461E+02    0.12101E+01   -0.86233E-08    0.19826E-05   -0.86233E-08    0.30970E-11
   144    0.47857E+04   -0.50623E+02    0.19532E-05   -0.50623E+02    0.12070E+01   -0.84960E-08    0.19532E-05   -0.84960E-08    0.30352E-11
   145    0.48241E+04   -0.50760E+02    0.19245E-05   -0.50760E+02    0.12035E+01   -0.83692E-08    0.19245E-05   -0.83692E-08    0.29749E-11
   146    0.48624E+04   -0.50871E+02    0.18962E-05   -0.50871E+02    0.11994E+01   -0.82430E-08    0.18962E-05   -0.82430E-08    0.29162E-11
   147    0.49004E+04   -0.50955E+02    0.18685E-05   -0.50955E+02    0.11948E+01   -0.81172E-08    0.18685E-05   -0.81172E-08    0.28590E-11
   148    0.49382E+04   -0.51014E+02    0.18413E-05   -0.51014E+02    0.11897E+01   -0.79920E-08    0.18413E-05   -0.79920E-08    0.28031E-11
   149    0.49759E+04   -0.51045E+02    0.18146E-05   -0.51045E+02    0.11840E+01   -0.78673E-08    0.18146E-05   -0.78673E-08    0.27487E-11
   150    0.50133E+04   -0.51046E+02    0.17884E-05   -0.51046E+02    0.11780E+01   -0.77431E-08    0.17884E-05   -0.77431E-08    0.26955E-11
   151    0.50505E+04   -0.51021E+02    0.17627E-05   -0.51021E+02    0.11715E+01   -0.76195E-08    0.17627E-05   -0.76195E-08    0.26436E-11
   152    0.50873E+04   -0.50968E+02    0.17374E-05   -0.50968E+02    0.11644E+01   -0.74965E-08    0.17374E-05   -0.74965E-08    0.25930E-11
   153    0.51240E+04   -0.50884E+02    0.17126E-05   -0.50884E+02    0.11569E+01   -0.73740E-08    0.17126E-05   -0.73740E-08    0.25437E-11
   154    0.51604E+04   -0.50772E+02    0.16882E-05   -0.50772E+02    0.11490E+01   -0.72520E-08    0.16882E-05   -0.72520E-08    0.24955E-11
   155    0.51965E+04   -0.50631E+02    0.16643E-05   -0.50631E+02    0.11407E+01   -0.71306E-08    0.16643E-05   -0.71306E-08    0.24485E-11
   156    0.52321E+04   -0.50461E+02    0.16408E-05   -0.50461E+02    0.11320E+01   -0.70098E-08    0.16408E-05   -0.70098E-08    0.24026E-11
   157    0.52676E+04   -0.50261E+02    0.16177E-05   -0.50261E+02    0.11229E+01   -0.68895E-08    0.16177E-05   -0.68895E-08    0.23578E-11
   158    0.53028E+04   -0.50030E+02    0.15951E-05   -0.50030E+02    0.11136E+01   -0.67699E-08    0.15951E-05   -0.67699E-08    0.23141E-11
   159    0.53375E+04   -0.49770E+02    0.15728E-05   -0.49770E+02    0.11038E+01   -0.66508E-08    0.15728E-05   -0.66508E-08    0.22715E-11
   160    0.53720E+04   -0.49478E+02    0.15509E-05   -0.49478E+02    0.10936E+01   -0.65323E-08    0.15509E-05   -0.65323E-08    0.22298E-11
   161    0.54062E+04   -0.49156E+02    0.15294E-05   -0.49156E+02    0.10833E+01   -0.64143E-08    0.15294E-05   -0.64143E-08    0.21892E-11
   162    0.54399E+04   -0.48804E+02    0.15083E-05   -0.48804E+02    0.10726E+01   -0.62970E-08    0.15083E-05   -0.62970E-08    0.21495E-11
   163    0.54735E+04   -0.48420E+02    0.14875E-05   -0.48420E+02    0.10616E+01   -0.61803E-08    0.14875E-05   -0.61803E-08    0.21107E-11
   164    0.55064E+04   -0.48006E+02    0.14671E-05   -0.48006E+02    0.10505E+01   -0.60642E-08    0.14671E-05   -0.60642E-08    0.20728E-11
   165    0.55392E+04   -0.47560E+02    0.14470E-05   -0.47560E+02    0.10390E+01   -0.59486E-08    0.14470E-05   -0.59486E-08    0.20358E-11
   166    0.55715E+04   -0.47082E+02    0.14272E-05   -0.47082E+02    0.10274E+01   -0.58337E-08    0.14272E-05   -0.58337E-08    0.19996E-11
   167    0.56035E+04   -0.46574E+02    0.14078E-05   -0.46574E+02    0.10155E+01   -0.57195E-08    0.14078E-05   -0.57195E-08    0.19642E-11
   168    0.56349E+04   -0.46034E+02    0.13887E-05   -0.46034E+02    0.10037E+01   -0.56058E-08    0.13887E-05   -0.56058E-08    0.19296E-11
   169    0.56659E+04   -0.45462E+02    0.13699E-05   -0.45462E+02    0.99155E+00   -0.54927E-08    0.13699E-05   -0.54927E-08    0.18957E-11
   170    0.56966E+04   -0.44859E+02    0.13514E-05   -0.44859E+02    0.97940E+00   -0.53803E-08    0.13514E-05   -0.53803E-08    0.18627E-11
   171    0.57266E+04   -0.44222E+02    0.13333E-05   -0.44222E+02    0.96725E+00   -0.52685E-08    0.13333E-05   -0.52685E-08    0.18304E-11
   172    0.57562E+04   -0.43554E+02    0.13154E-05   -0.43554E+02    0.95500E+00   -0.51574E-08    0.13154E-05   -0.51574E-08    0.17987E-11
   173    0.57852E+04   -0.42855E+02    0.12978E-05   -0.42855E+02    0.94268E+00   -0.50469E-08    0.12978E-05   -0.50469E-08    0.17678E-11
   174    0.58139E+04   -0.42125E+02    0.12805E-05   -0.42125E+02    0.93058E+00   -0.49370E-08    0.12805E-05   -0.49370E-08    0.17376E-11
   175    0.58420E+04   -0.41362E+02    0.12634E-05   -0.41362E+02    0.91842E+00   -0.48277E-08    0.12634E-05   -0.48277E-08    0.17081E-11
   176    0.58695E+04   -0.40567E+02    0.12467E-05   -0.40567E+02    0.90641E+00   -0.47191E-08    0.12467E-05   -0.47191E-08    0.16792E-11
   177    0.58965E+04   -0.39742E+02    0.12302E-05   -0.39742E+02    0.89450E+00   -0.46112E-08    0.12302E-05   -0.46112E-08    0.16509E-11
   178    0.59230E+04   -0.38885E+02    0.12139E-05   -0.38885E+02    0.88291E+00   -0.45039E-08    0.12139E-05   -0.45039E-08    0.16232E-11
