#           k/h    P           
    0.10000E-03    0.16068E+03
    0.10202E-03    0.16383E+03
    0.10408E-03    0.16704E+03
    0.10618E-03    0.17031E+03
    0.10833E-03    0.17364E+03
    0.11052E-03    0.17704E+03
    0.11275E-03    0.18051E+03
    0.11503E-03    0.18404E+03
    0.11735E-03    0.18765E+03
    0.11972E-03    0.19132E+03
    0.12214E-03    0.19506E+03
    0.12461E-03    0.19888E+03
    0.12712E-03    0.20278E+03
    0.12969E-03    0.20675E+03
    0.13231E-03    0.21079E+03
    0.13499E-03    0.21492E+03
    0.13771E-03    0.21913E+03
    0.14049E-03    0.22341E+03
    0.14333E-03    0.22779E+03
    0.14623E-03    0.23225E+03
    0.14918E-03    0.23679E+03
    0.15220E-03    0.24142E+03
    0.15527E-03    0.24615E+03
    0.15841E-03    0.25097E+03
    0.16161E-03    0.25588E+03
    0.16487E-03    0.26088E+03
    0.16820E-03    0.26599E+03
    0.17160E-03    0.27119E+03
    0.17507E-03    0.27650E+03
    0.17860E-03    0.28191E+03
    0.18221E-03    0.28742E+03
    0.18589E-03    0.29304E+03
    0.18965E-03    0.29878E+03
    0.19348E-03    0.30462E+03
    0.19739E-03    0.31058E+03
    0.20138E-03    0.31665E+03
    0.20544E-03    0.32284E+03
    0.20959E-03    0.32916E+03
    0.21383E-03    0.33559E+03
    0.21815E-03    0.34215E+03
    0.22255E-03    0.34884E+03
    0.22705E-03    0.35566E+03
    0.23164E-03    0.36261E+03
    0.23632E-03    0.36970E+03
    0.24109E-03    0.37692E+03
    0.24596E-03    0.38429E+03
    0.25093E-03    0.39179E+03
    0.25600E-03    0.39945E+03
    0.26117E-03    0.40725E+03
    0.26645E-03    0.41521E+03
    0.27183E-03    0.42331E+03
    0.27732E-03    0.43158E+03
    0.28292E-03    0.44001E+03
    0.28864E-03    0.44860E+03
    0.29447E-03    0.45735E+03
    0.30042E-03    0.46628E+03
    0.30649E-03    0.47538E+03
    0.31268E-03    0.48465E+03
    0.31899E-03    0.49411E+03
    0.32544E-03    0.50374E+03
    0.33201E-03    0.51357E+03
    0.33872E-03    0.52358E+03
    0.34556E-03    0.53378E+03
    0.35254E-03    0.54419E+03
    0.35966E-03    0.55479E+03
    0.36693E-03    0.56560E+03
    0.37434E-03    0.57662E+03
    0.38190E-03    0.58784E+03
    0.38962E-03    0.59929E+03
    0.39749E-03    0.61095E+03
    0.40552E-03    0.62284E+03
    0.41371E-03    0.63496E+03
    0.42207E-03    0.64731E+03
    0.43060E-03    0.65989E+03
    0.43929E-03    0.67272E+03
    0.44817E-03    0.68579E+03
    0.45722E-03    0.69911E+03
    0.46646E-03    0.71269E+03
    0.47588E-03    0.72652E+03
    0.48550E-03    0.74062E+03
    0.49530E-03    0.75498E+03
    0.50531E-03    0.76962E+03
    0.51552E-03    0.78454E+03
    0.52593E-03    0.79974E+03
    0.53656E-03    0.81523E+03
