#    L    TT             EE             TE             PP             TP          
     2    0.11042E+04    0.12785E-05    0.27970E-01    0.10171E+07    0.31436E+05
     3    0.10523E+04    0.60390E-05    0.63857E-01    0.15632E+07    0.36867E+05
     4    0.10070E+04    0.17386E-04    0.10922E+00    0.20472E+07    0.39233E+05
     5    0.97524E+03    0.39206E-04    0.16314E+00    0.24728E+07    0.40032E+05
     6    0.95470E+03    0.76106E-04    0.22488E+00    0.28465E+07    0.39991E+05
     7    0.94260E+03    0.13335E-03    0.29372E+00    0.31762E+07    0.39481E+05
     8    0.93629E+03    0.21677E-03    0.36876E+00    0.34681E+07    0.38705E+05
     9    0.93461E+03    0.33285E-03    0.44937E+00    0.37277E+07    0.37778E+05
    10    0.93646E+03    0.48828E-03    0.53464E+00    0.39588E+07    0.36766E+05
    11    0.94095E+03    0.69071E-03    0.62394E+00    0.41659E+07    0.35736E+05
    12    0.94819E+03    0.94780E-03    0.71706E+00    0.43502E+07    0.34688E+05
    13    0.95698E+03    0.12676E-02    0.81227E+00    0.45162E+07    0.33680E+05
    14    0.96718E+03    0.16580E-02    0.90912E+00    0.46643E+07    0.32683E+05
    15    0.97853E+03    0.21285E-02    0.10068E+01    0.47977E+07    0.31722E+05
    16    0.99133E+03    0.26884E-02    0.11056E+01    0.49176E+07    0.30783E+05
    17    0.10050E+04    0.33472E-02    0.12038E+01    0.50242E+07    0.29883E+05
    18    0.10191E+04    0.41123E-02    0.13004E+01    0.51204E+07    0.29020E+05
    19    0.10348E+04    0.49982E-02    0.13963E+01    0.52065E+07    0.28202E+05
    20    0.10510E+04    0.60094E-02    0.14898E+01    0.52829E+07    0.27408E+05
    21    0.10677E+04    0.71573E-02    0.15800E+01    0.53509E+07    0.26650E+05
    22    0.10849E+04    0.84523E-02    0.16666E+01    0.54115E+07    0.25926E+05
    23    0.11025E+04    0.99046E-02    0.17489E+01    0.54652E+07    0.25233E+05
    24    0.11207E+04    0.11523E-01    0.18254E+01    0.55120E+07    0.24574E+05
    25    0.11394E+04    0.13318E-01    0.18965E+01    0.55531E+07    0.23943E+05
    26    0.11584E+04    0.15300E-01    0.19620E+01    0.55889E+07    0.23336E+05
    27    0.11778E+04    0.17478E-01    0.20208E+01    0.56195E+07    0.22753E+05
    28    0.11976E+04    0.19862E-01    0.20718E+01    0.56456E+07    0.22198E+05
    29    0.12178E+04    0.22462E-01    0.21143E+01    0.56672E+07    0.21669E+05
    30    0.12383E+04    0.25286E-01    0.21493E+01    0.56851E+07    0.21158E+05
    31    0.12590E+04    0.28344E-01    0.21755E+01    0.56990E+07    0.20665E+05
    32    0.12801E+04    0.31646E-01    0.21921E+01    0.57097E+07    0.20195E+05
    33    0.13015E+04    0.35200E-01    0.21976E+01    0.57174E+07    0.19746E+05
    34    0.13232E+04    0.39012E-01    0.21935E+01    0.57220E+07    0.19312E+05
    35    0.13451E+04    0.43093E-01    0.21791E+01    0.57239E+07    0.18894E+05
    36    0.13672E+04    0.47451E-01    0.21531E+01    0.57233E+07    0.18491E+05
    37    0.13897E+04    0.52094E-01    0.21147E+01    0.57205E+07    0.18107E+05
    38    0.14124E+04    0.57029E-01    0.20646E+01    0.57154E+07    0.17735E+05
    39    0.14354E+04    0.62259E-01    0.20024E+01    0.57083E+07    0.17376E+05
    40    0.14585E+04    0.67791E-01    0.19268E+01    0.56993E+07    0.17031E+05
    41    0.14820E+04    0.73636E-01    0.18370E+01    0.56886E+07    0.16700E+05
    42    0.15057E+04    0.79800E-01    0.17340E+01    0.56763E+07    0.16380E+05
    43    0.15296E+04    0.86285E-01    0.16187E+01    0.56626E+07    0.16069E+05
    44    0.15536E+04    0.93091E-01    0.14890E+01    0.56474E+07    0.15768E+05
    45    0.15781E+04    0.10023E+00    0.13434E+01    0.56308E+07    0.15479E+05
    46    0.16028E+04    0.10771E+00    0.11831E+01    0.56131E+07    0.15201E+05
    47    0.16276E+04    0.11552E+00    0.10095E+01    0.55943E+07    0.14930E+05
    48    0.16525E+04    0.12367E+00    0.82070E+00    0.55745E+07    0.14667E+05
    49    0.16778E+04    0.13216E+00    0.61516E+00    0.55537E+07    0.14414E+05
    50    0.17035E+04    0.14101E+00    0.39410E+00    0.55320E+07    0.14170E+05
    51    0.17291E+04    0.15021E+00    0.15890E+00    0.55095E+07    0.13931E+05
    52    0.17552E+04    0.15974E+00   -0.92016E-01    0.54863E+07    0.13700E+05
    53    0.17816E+04    0.16963E+00   -0.36035E+00    0.54623E+07    0.13478E+05
    54    0.18081E+04    0.17985E+00   -0.64469E+00    0.54377E+07    0.13262E+05
    55    0.18347E+04    0.19043E+00   -0.94363E+00    0.54125E+07    0.13051E+05
    56    0.18617E+04    0.20136E+00   -0.12586E+01    0.53867E+07    0.12846E+05
    57    0.18890E+04    0.21262E+00   -0.15910E+01    0.53605E+07    0.12649E+05
    58    0.19166E+04    0.22424E+00   -0.19398E+01    0.53338E+07    0.12457E+05
    59    0.19443E+04    0.23620E+00   -0.23036E+01    0.53067E+07    0.12269E+05
    60    0.19722E+04    0.24847E+00   -0.26815E+01    0.52792E+07    0.12086E+05
    61    0.20007E+04    0.26105E+00   -0.30733E+01    0.52513E+07    0.11908E+05
    62    0.20292E+04    0.27395E+00   -0.34803E+01    0.52232E+07    0.11735E+05
    63    0.20579E+04    0.28716E+00   -0.39042E+01    0.51948E+07    0.11568E+05
    64    0.20871E+04    0.30072E+00   -0.43466E+01    0.51661E+07    0.11405E+05
