#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.400781E+06   0.400781E+06   0.534154E+06   0.534141E+06   0.457364E+06   0.401234E+06   0.400781E+06   0.404980E+06  -0.602213E+00   0.399619E+06   0.399619E+06   0.117040E+01
   0.798228E-04   0.400780E+06   0.400779E+06   0.534098E+06   0.534080E+06   0.457326E+06   0.401232E+06   0.400780E+06   0.404978E+06  -0.602210E+00   0.399617E+06   0.399617E+06   0.130794E+01
   0.892035E-04   0.400778E+06   0.400777E+06   0.534027E+06   0.534005E+06   0.457278E+06   0.401230E+06   0.400778E+06   0.404976E+06  -0.602206E+00   0.399615E+06   0.399615E+06   0.146163E+01
   0.996866E-04   0.400776E+06   0.400775E+06   0.533938E+06   0.533912E+06   0.457218E+06   0.401227E+06   0.400776E+06   0.404972E+06  -0.602201E+00   0.399613E+06   0.399613E+06   0.163338E+01
   0.111402E-03   0.400773E+06   0.400772E+06   0.533828E+06   0.533795E+06   0.457143E+06   0.401224E+06   0.400773E+06   0.404968E+06  -0.602194E+00   0.399610E+06   0.399610E+06   0.182531E+01
   0.124493E-03   0.400770E+06   0.400768E+06   0.533690E+06   0.533648E+06   0.457050E+06   0.401220E+06   0.400769E+06   0.404963E+06  -0.602186E+00   0.399607E+06   0.399607E+06   0.203978E+01
   0.139124E-03   0.400765E+06   0.400764E+06   0.533518E+06   0.533466E+06   0.456934E+06   0.401215E+06   0.400765E+06   0.404957E+06  -0.602176E+00   0.399603E+06   0.399602E+06   0.227944E+01
   0.155474E-03   0.400760E+06   0.400758E+06   0.533303E+06   0.533238E+06   0.456789E+06   0.401208E+06   0.400760E+06   0.404949E+06  -0.602163E+00   0.399597E+06   0.399597E+06   0.254725E+01
   0.173745E-03   0.400753E+06   0.400751E+06   0.533035E+06   0.532954E+06   0.456607E+06   0.401200E+06   0.400753E+06   0.404939E+06  -0.602148E+00   0.399590E+06   0.399590E+06   0.284649E+01
   0.194163E-03   0.400745E+06   0.400742E+06   0.532700E+06   0.532599E+06   0.456381E+06   0.401190E+06   0.400745E+06   0.404926E+06  -0.602128E+00   0.399582E+06   0.399581E+06   0.318087E+01
   0.216981E-03   0.400735E+06   0.400731E+06   0.532282E+06   0.532156E+06   0.456098E+06   0.401177E+06   0.400734E+06   0.404911E+06  -0.602103E+00   0.399571E+06   0.399571E+06   0.355449E+01
   0.242480E-03   0.400722E+06   0.400717E+06   0.531760E+06   0.531603E+06   0.455745E+06   0.401162E+06   0.400721E+06   0.404891E+06  -0.602073E+00   0.399558E+06   0.399558E+06   0.397194E+01
   0.270976E-03   0.400705E+06   0.400700E+06   0.531109E+06   0.530914E+06   0.455305E+06   0.401142E+06   0.400705E+06   0.404867E+06  -0.602034E+00   0.399542E+06   0.399541E+06   0.443833E+01
   0.302821E-03   0.400685E+06   0.400679E+06   0.530298E+06   0.530054E+06   0.454756E+06   0.401117E+06   0.400684E+06   0.404837E+06  -0.601987E+00   0.399521E+06   0.399520E+06   0.495939E+01
   0.338408E-03   0.400660E+06   0.400652E+06   0.529286E+06   0.528982E+06   0.454071E+06   0.401087E+06   0.400659E+06   0.404799E+06  -0.601927E+00   0.399495E+06   0.399494E+06   0.554148E+01
   0.378178E-03   0.400629E+06   0.400618E+06   0.528024E+06   0.527646E+06   0.453218E+06   0.401048E+06   0.400627E+06   0.404752E+06  -0.601853E+00   0.399463E+06   0.399462E+06   0.619167E+01
   0.422621E-03   0.400589E+06   0.400577E+06   0.526452E+06   0.525982E+06   0.452154E+06   0.401000E+06   0.400588E+06   0.404693E+06  -0.601760E+00   0.399423E+06   0.399421E+06   0.691787E+01
   0.472287E-03   0.400540E+06   0.400524E+06   0.524496E+06   0.523910E+06   0.450830E+06   0.400941E+06   0.400538E+06   0.404620E+06  -0.601644E+00   0.399373E+06   0.399371E+06   0.772885E+01
   0.527790E-03   0.400479E+06   0.400459E+06   0.522061E+06   0.521333E+06   0.449181E+06   0.400866E+06   0.400477E+06   0.404528E+06  -0.601500E+00   0.399311E+06   0.399308E+06   0.863433E+01
   0.589815E-03   0.400403E+06   0.400378E+06   0.519034E+06   0.518132E+06   0.447131E+06   0.400774E+06   0.400400E+06   0.404414E+06  -0.601320E+00   0.399233E+06   0.399229E+06   0.964514E+01
   0.659130E-03   0.400308E+06   0.400277E+06   0.515276E+06   0.514159E+06   0.444585E+06   0.400658E+06   0.400304E+06   0.404272E+06  -0.601096E+00   0.399137E+06   0.399132E+06   0.107732E+02
   0.736590E-03   0.400189E+06   0.400151E+06   0.510618E+06   0.509237E+06   0.441427E+06   0.400514E+06   0.400184E+06   0.404096E+06  -0.600817E+00   0.399016E+06   0.399010E+06   0.120317E+02
   0.823153E-03   0.400041E+06   0.399993E+06   0.504852E+06   0.503151E+06   0.437516E+06   0.400335E+06   0.400035E+06   0.403876E+06  -0.600470E+00   0.398865E+06   0.398857E+06   0.134351E+02
   0.919889E-03   0.399857E+06   0.399797E+06   0.497734E+06   0.495645E+06   0.432682E+06   0.400112E+06   0.399850E+06   0.403603E+06  -0.600039E+00   0.398678E+06   0.398668E+06   0.149994E+02
   0.102799E-02   0.399628E+06   0.399553E+06   0.488971E+06   0.486415E+06   0.426725E+06   0.399836E+06   0.399619E+06   0.403265E+06  -0.599503E+00   0.398444E+06   0.398432E+06   0.167418E+02
   0.114880E-02   0.399343E+06   0.399250E+06   0.478220E+06   0.475110E+06   0.419409E+06   0.399492E+06   0.399331E+06   0.402846E+06  -0.598840E+00   0.398154E+06   0.398138E+06   0.186812E+02
   0.128381E-02   0.398989E+06   0.398872E+06   0.465091E+06   0.461333E+06   0.410457E+06   0.399066E+06   0.398974E+06   0.402328E+06  -0.598020E+00   0.397792E+06   0.397773E+06   0.208377E+02
   0.143468E-02   0.398550E+06   0.398404E+06   0.449149E+06   0.444646E+06   0.399563E+06   0.398540E+06   0.398531E+06   0.401690E+06  -0.597008E+00   0.397344E+06   0.397320E+06   0.232327E+02
   0.160328E-02   0.398006E+06   0.397824E+06   0.429928E+06   0.424591E+06   0.386390E+06   0.397890E+06   0.397983E+06   0.400905E+06  -0.595762E+00   0.396787E+06   0.396758E+06   0.258888E+02
