#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.242426E+08   0.242426E+08   0.312488E+08   0.312473E+08   0.242416E+08   0.242426E+08   0.242426E+08   0.242498E+08  -0.433516E+00   0.103871E+08   0.103871E+08   0.589327E-01
   0.798228E-04   0.242420E+08   0.242420E+08   0.309857E+08   0.309838E+08   0.242407E+08   0.242420E+08   0.242420E+08   0.242492E+08  -0.433504E+00   0.103868E+08   0.103868E+08   0.658308E-01
   0.892035E-04   0.242414E+08   0.242414E+08   0.306600E+08   0.306577E+08   0.242396E+08   0.242413E+08   0.242414E+08   0.242484E+08  -0.433489E+00   0.103865E+08   0.103865E+08   0.735287E-01
   0.996866E-04   0.242405E+08   0.242405E+08   0.302575E+08   0.302547E+08   0.242382E+08   0.242405E+08   0.242405E+08   0.242474E+08  -0.433470E+00   0.103861E+08   0.103861E+08   0.821163E-01
   0.111402E-03   0.242395E+08   0.242395E+08   0.297616E+08   0.297581E+08   0.242365E+08   0.242394E+08   0.242395E+08   0.242463E+08  -0.433447E+00   0.103857E+08   0.103857E+08   0.916922E-01
   0.124493E-03   0.242382E+08   0.242382E+08   0.291525E+08   0.291483E+08   0.242344E+08   0.242380E+08   0.242382E+08   0.242448E+08  -0.433417E+00   0.103851E+08   0.103851E+08   0.102365E+00
   0.139124E-03   0.242365E+08   0.242365E+08   0.284078E+08   0.284027E+08   0.242317E+08   0.242364E+08   0.242365E+08   0.242429E+08  -0.433381E+00   0.103844E+08   0.103844E+08   0.114252E+00
   0.155474E-03   0.242345E+08   0.242345E+08   0.275018E+08   0.274957E+08   0.242284E+08   0.242343E+08   0.242345E+08   0.242407E+08  -0.433336E+00   0.103835E+08   0.103835E+08   0.127481E+00
   0.173745E-03   0.242320E+08   0.242320E+08   0.264071E+08   0.263999E+08   0.242243E+08   0.242317E+08   0.242320E+08   0.242378E+08  -0.433281E+00   0.103823E+08   0.103823E+08   0.142190E+00
   0.194163E-03   0.242288E+08   0.242288E+08   0.250954E+08   0.250871E+08   0.242191E+08   0.242285E+08   0.242288E+08   0.242343E+08  -0.433212E+00   0.103810E+08   0.103810E+08   0.158525E+00
   0.216981E-03   0.242249E+08   0.242249E+08   0.235404E+08   0.235308E+08   0.242127E+08   0.242245E+08   0.242249E+08   0.242300E+08  -0.433127E+00   0.103792E+08   0.103792E+08   0.176641E+00
   0.242480E-03   0.242200E+08   0.242200E+08   0.217215E+08   0.217108E+08   0.242047E+08   0.242196E+08   0.242200E+08   0.242246E+08  -0.433022E+00   0.103771E+08   0.103771E+08   0.196698E+00
   0.270976E-03   0.242140E+08   0.242140E+08   0.196301E+08   0.196185E+08   0.241948E+08   0.242134E+08   0.242140E+08   0.242180E+08  -0.432893E+00   0.103744E+08   0.103744E+08   0.218860E+00
   0.302821E-03   0.242066E+08   0.242066E+08   0.172773E+08   0.172653E+08   0.241826E+08   0.242058E+08   0.242066E+08   0.242098E+08  -0.432735E+00   0.103711E+08   0.103711E+08   0.243293E+00
   0.338408E-03   0.241974E+08   0.241974E+08   0.147041E+08   0.146924E+08   0.241673E+08   0.241965E+08   0.241974E+08   0.241999E+08  -0.432542E+00   0.103670E+08   0.103670E+08   0.270161E+00
   0.378178E-03   0.241861E+08   0.241860E+08   0.119908E+08   0.119804E+08   0.241485E+08   0.241849E+08   0.241860E+08   0.241877E+08  -0.432308E+00   0.103620E+08   0.103620E+08   0.299624E+00
   0.422621E-03   0.241721E+08   0.241721E+08   0.926413E+07   0.925620E+07   0.241253E+08   0.241707E+08   0.241721E+08   0.241729E+08  -0.432024E+00   0.103558E+08   0.103558E+08   0.331837E+00
   0.472287E-03   0.241551E+08   0.241551E+08   0.669439E+07   0.669004E+07   0.240966E+08   0.241533E+08   0.241551E+08   0.241549E+08  -0.431683E+00   0.103483E+08   0.103483E+08   0.366955E+00
   0.527790E-03   0.241344E+08   0.241343E+08   0.447629E+07   0.447610E+07   0.240615E+08   0.241321E+08   0.241344E+08   0.241332E+08  -0.431275E+00   0.103391E+08   0.103391E+08   0.405137E+00
   0.589815E-03   0.241091E+08   0.241091E+08   0.278538E+07   0.278890E+07   0.240184E+08   0.241064E+08   0.241091E+08   0.241070E+08  -0.430788E+00   0.103280E+08   0.103280E+08   0.446566E+00
   0.659130E-03   0.240786E+08   0.240785E+08   0.171269E+07   0.171806E+07   0.239659E+08   0.240752E+08   0.240786E+08   0.240756E+08  -0.430208E+00   0.103145E+08   0.103145E+08   0.491460E+00
   0.736590E-03   0.240418E+08   0.240417E+08   0.119946E+07   0.120372E+07   0.239019E+08   0.240375E+08   0.240418E+08   0.240378E+08  -0.429519E+00   0.102983E+08   0.102983E+08   0.540093E+00
   0.823153E-03   0.239976E+08   0.239975E+08   0.102124E+07   0.102182E+07   0.238243E+08   0.239924E+08   0.239976E+08   0.239926E+08  -0.428700E+00   0.102788E+08   0.102788E+08   0.592798E+00
   0.919889E-03   0.239448E+08   0.239446E+08   0.878712E+06   0.875676E+06   0.237305E+08   0.239383E+08   0.239448E+08   0.239385E+08  -0.427725E+00   0.102556E+08   0.102556E+08   0.649957E+00
   0.102799E-02   0.238818E+08   0.238816E+08   0.591550E+06   0.588420E+06   0.236175E+08   0.238737E+08   0.238817E+08   0.238738E+08  -0.426566E+00   0.102280E+08   0.102280E+08   0.711973E+00
   0.114880E-02   0.238068E+08   0.238066E+08   0.247175E+06   0.247723E+06   0.234820E+08   0.237969E+08   0.238068E+08   0.237970E+08  -0.425189E+00   0.101951E+08   0.101951E+08   0.779243E+00
   0.128381E-02   0.237181E+08   0.237178E+08   0.742353E+05   0.770002E+05   0.233212E+08   0.237060E+08   0.237180E+08   0.237060E+08  -0.423559E+00   0.101563E+08   0.101562E+08   0.852171E+00
   0.143468E-02   0.236131E+08   0.236127E+08   0.869544E+05   0.866973E+05   0.231294E+08   0.235984E+08   0.236131E+08   0.235984E+08  -0.421634E+00   0.101103E+08   0.101103E+08   0.931200E+00
   0.160328E-02   0.234896E+08   0.234891E+08   0.501250E+05   0.480540E+05   0.229032E+08   0.234717E+08   0.234895E+08   0.234717E+08  -0.419367E+00   0.100562E+08   0.100562E+08   0.101683E+01
   0.179170E-02   0.233447E+08   0.233441E+08  -0.468623E+05  -0.454879E+05   0.226383E+08   0.233231E+08   0.233445E+08   0.233231E+08  -0.416711E+00   0.999284E+07   0.999284E+07   0.110958E+01
   0.200226E-02   0.231755E+08   0.231748E+08  -0.291709E+05  -0.294864E+05   0.223309E+08   0.231497E+08   0.231754E+08   0.231497E+08  -0.413612E+00   0.991889E+07   0.991889E+07   0.121000E+01
   0.223756E-02   0.229792E+08   0.229783E+08  -0.394141E+05  -0.422350E+05   0.219773E+08   0.229486E+08   0.229790E+08   0.229486E+08  -0.410017E+00   0.983309E+07   0.983308E+07   0.131868E+01
   0.250052E-02   0.227526E+08   0.227514E+08  -0.487895E+05  -0.529272E+05   0.215750E+08   0.227166E+08   0.227523E+08   0.227166E+08  -0.405871E+00   0.973415E+07   0.973414E+07   0.143624E+01
   0.279438E-02   0.224928E+08   0.224914E+08  -0.368374E+05  -0.439204E+05   0.211220E+08   0.224509E+08   0.224925E+08   0.224509E+08  -0.401123E+00   0.962085E+07   0.962084E+07   0.156334E+01
   0.312277E-02   0.221974E+08   0.221956E+08  -0.426385E+05  -0.421603E+05   0.206172E+08   0.221490E+08   0.221970E+08   0.221490E+08  -0.395728E+00   0.949209E+07   0.949207E+07   0.170065E+01
   0.348976E-02   0.218638E+08   0.218616E+08  -0.423200E+05  -0.426778E+05   0.200599E+08   0.218086E+08   0.218634E+08   0.218086E+08  -0.389646E+00   0.934693E+07   0.934691E+07   0.184888E+01
   0.389987E-02   0.214905E+08   0.214878E+08  -0.302293E+05  -0.314559E+05   0.194494E+08   0.214280E+08   0.214899E+08   0.214280E+08  -0.382845E+00   0.918460E+07   0.918458E+07   0.200869E+01
   0.435818E-02   0.210760E+08   0.210726E+08  -0.242941E+05  -0.263286E+05   0.187849E+08   0.210057E+08   0.210753E+08   0.210057E+08  -0.375300E+00   0.900454E+07   0.900451E+07   0.218074E+01
   0.440687E-02   0.210322E+08   0.210288E+08  -0.234493E+05  -0.258373E+05   0.187154E+08   0.209612E+08   0.210315E+08   0.209612E+08  -0.374504E+00   0.898554E+07   0.898551E+07   0.219864E+01
   0.445611E-02   0.209880E+08   0.209845E+08  -0.235516E+05  -0.260194E+05   0.186455E+08   0.209162E+08   0.209873E+08   0.209162E+08  -0.373700E+00   0.896636E+07   0.896633E+07   0.221666E+01
   0.450590E-02   0.209434E+08   0.209398E+08  -0.243983E+05  -0.266708E+05   0.185749E+08   0.208708E+08   0.209426E+08   0.208708E+08  -0.372889E+00   0.894699E+07   0.894696E+07   0.223482E+01
   0.455624E-02   0.208984E+08   0.208947E+08  -0.255775E+05  -0.274543E+05   0.185039E+08   0.208249E+08   0.208976E+08   0.208249E+08  -0.372070E+00   0.892745E+07   0.892742E+07   0.225311E+01
   0.460715E-02   0.208529E+08   0.208492E+08  -0.265801E+05  -0.279973E+05   0.184323E+08   0.207787E+08   0.208521E+08   0.207786E+08  -0.371243E+00   0.890772E+07   0.890768E+07   0.227152E+01
   0.465863E-02   0.208070E+08   0.208032E+08  -0.269452E+05  -0.280041E+05   0.183601E+08   0.207319E+08   0.208062E+08   0.207319E+08  -0.370409E+00   0.888780E+07   0.888777E+07   0.229007E+01
   0.471068E-02   0.207607E+08   0.207568E+08  -0.263983E+05  -0.273474E+05   0.182874E+08   0.206848E+08   0.207599E+08   0.206848E+08  -0.369567E+00   0.886770E+07   0.886767E+07   0.230874E+01
   0.476331E-02   0.207140E+08   0.207100E+08  -0.249390E+05  -0.261115E+05   0.182141E+08   0.206372E+08   0.207131E+08   0.206372E+08  -0.368717E+00   0.884742E+07   0.884739E+07   0.232755E+01
   0.481653E-02   0.206668E+08   0.206627E+08  -0.228478E+05  -0.245677E+05   0.181403E+08   0.205892E+08   0.206659E+08   0.205892E+08  -0.367859E+00   0.882695E+07   0.882692E+07   0.234649E+01
   0.487035E-02   0.206192E+08   0.206151E+08  -0.206046E+05  -0.230879E+05   0.180660E+08   0.205408E+08   0.206183E+08   0.205408E+08  -0.366994E+00   0.880630E+07   0.880627E+07   0.236556E+01
   0.492476E-02   0.205712E+08   0.205669E+08  -0.187404E+05  -0.220212E+05   0.179911E+08   0.204920E+08   0.205703E+08   0.204919E+08  -0.366121E+00   0.878546E+07   0.878543E+07   0.238476E+01
   0.497979E-02   0.205227E+08   0.205184E+08  -0.176662E+05  -0.215736E+05   0.179157E+08   0.204426E+08   0.205218E+08   0.204426E+08  -0.365240E+00   0.876444E+07   0.876440E+07   0.240409E+01
   0.503543E-02   0.204738E+08   0.204694E+08  -0.175367E+05  -0.217341E+05   0.178398E+08   0.203929E+08   0.204729E+08   0.203929E+08  -0.364351E+00   0.874323E+07   0.874320E+07   0.242356E+01
   0.509169E-02   0.204245E+08   0.204200E+08  -0.181979E+05  -0.222754E+05   0.177633E+08   0.203427E+08   0.204235E+08   0.203427E+08  -0.363455E+00   0.872184E+07   0.872180E+07   0.244316E+01
   0.514858E-02   0.203747E+08   0.203701E+08  -0.192410E+05  -0.228345E+05   0.176862E+08   0.202921E+08   0.203737E+08   0.202921E+08  -0.362550E+00   0.870026E+07   0.870022E+07   0.246289E+01
   0.520610E-02   0.203245E+08   0.203198E+08  -0.201494E+05  -0.230463E+05   0.176087E+08   0.202411E+08   0.203235E+08   0.202411E+08  -0.361638E+00   0.867849E+07   0.867845E+07   0.248275E+01
   0.526427E-02   0.202739E+08   0.202691E+08  -0.204894E+05  -0.226836E+05   0.175306E+08   0.201896E+08   0.202729E+08   0.201896E+08  -0.360719E+00   0.865654E+07   0.865650E+07   0.250275E+01
   0.532309E-02   0.202228E+08   0.202179E+08  -0.200729E+05  -0.217471E+05   0.174519E+08   0.201377E+08   0.202218E+08   0.201377E+08  -0.359791E+00   0.863440E+07   0.863436E+07   0.252288E+01
   0.538256E-02   0.201713E+08   0.201663E+08  -0.190294E+05  -0.204686E+05   0.173728E+08   0.200853E+08   0.201702E+08   0.200853E+08  -0.358855E+00   0.861207E+07   0.861203E+07   0.254314E+01
   0.544270E-02   0.201194E+08   0.201143E+08  -0.177512E+05  -0.192194E+05   0.172931E+08   0.200325E+08   0.201183E+08   0.200325E+08  -0.357912E+00   0.858955E+07   0.858951E+07   0.256353E+01
   0.550352E-02   0.200670E+08   0.200618E+08  -0.167290E+05  -0.183578E+05   0.172129E+08   0.199793E+08   0.200659E+08   0.199793E+08  -0.356961E+00   0.856685E+07   0.856681E+07   0.258406E+01
   0.556501E-02   0.200142E+08   0.200089E+08  -0.163399E+05  -0.180762E+05   0.171322E+08   0.199256E+08   0.200130E+08   0.199256E+08  -0.356001E+00   0.854396E+07   0.854392E+07   0.260472E+01
   0.562719E-02   0.199609E+08   0.199555E+08  -0.166767E+05  -0.183156E+05   0.170510E+08   0.198715E+08   0.199598E+08   0.198715E+08  -0.355034E+00   0.852088E+07   0.852084E+07   0.262552E+01
   0.569006E-02   0.199073E+08   0.199017E+08  -0.174948E+05  -0.187886E+05   0.169693E+08   0.198169E+08   0.199061E+08   0.198169E+08  -0.354060E+00   0.849761E+07   0.849757E+07   0.264645E+01
   0.575363E-02   0.198531E+08   0.198475E+08  -0.183094E+05  -0.191065E+05   0.168870E+08   0.197619E+08   0.198519E+08   0.197619E+08  -0.353077E+00   0.847416E+07   0.847411E+07   0.266751E+01
   0.581792E-02   0.197986E+08   0.197928E+08  -0.186081E+05  -0.189582E+05   0.168043E+08   0.197064E+08   0.197973E+08   0.197064E+08  -0.352086E+00   0.845051E+07   0.845047E+07   0.268870E+01
   0.588292E-02   0.197435E+08   0.197377E+08  -0.180868E+05  -0.182586E+05   0.167210E+08   0.196506E+08   0.197423E+08   0.196506E+08  -0.351088E+00   0.842668E+07   0.842663E+07   0.271002E+01
   0.594865E-02   0.196881E+08   0.196821E+08  -0.168010E+05  -0.171922E+05   0.166372E+08   0.195942E+08   0.196868E+08   0.195942E+08  -0.350081E+00   0.840266E+07   0.840261E+07   0.273148E+01
   0.601512E-02   0.196322E+08   0.196261E+08  -0.151537E+05  -0.161255E+05   0.165530E+08   0.195374E+08   0.196309E+08   0.195374E+08  -0.349067E+00   0.837844E+07   0.837840E+07   0.275306E+01
   0.608233E-02   0.195759E+08   0.195696E+08  -0.137150E+05  -0.154245E+05   0.164683E+08   0.194802E+08   0.195745E+08   0.194802E+08  -0.348044E+00   0.835404E+07   0.835399E+07   0.277478E+01
   0.615028E-02   0.195191E+08   0.195127E+08  -0.129542E+05  -0.152663E+05   0.163830E+08   0.194226E+08   0.195177E+08   0.194226E+08  -0.347014E+00   0.832945E+07   0.832940E+07   0.279663E+01
   0.621900E-02   0.194619E+08   0.194554E+08  -0.130140E+05  -0.155432E+05   0.162973E+08   0.193645E+08   0.194605E+08   0.193644E+08  -0.345976E+00   0.830467E+07   0.830462E+07   0.281861E+01
   0.628849E-02   0.194042E+08   0.193976E+08  -0.136438E+05  -0.159178E+05   0.162111E+08   0.193059E+08   0.194028E+08   0.193059E+08  -0.344929E+00   0.827970E+07   0.827965E+07   0.284071E+01
   0.635875E-02   0.193461E+08   0.193393E+08  -0.143334E+05  -0.160047E+05   0.161244E+08   0.192469E+08   0.193447E+08   0.192469E+08  -0.343875E+00   0.825454E+07   0.825449E+07   0.286295E+01
   0.642980E-02   0.192876E+08   0.192806E+08  -0.145827E+05  -0.155865E+05   0.160373E+08   0.191875E+08   0.192861E+08   0.191874E+08  -0.342813E+00   0.822919E+07   0.822913E+07   0.288531E+01
   0.650164E-02   0.192286E+08   0.192215E+08  -0.141650E+05  -0.147395E+05   0.159496E+08   0.191276E+08   0.192271E+08   0.191276E+08  -0.341743E+00   0.820365E+07   0.820359E+07   0.290780E+01
   0.657428E-02   0.191691E+08   0.191619E+08  -0.132346E+05  -0.137933E+05   0.158616E+08   0.190672E+08   0.191676E+08   0.190672E+08  -0.340665E+00   0.817791E+07   0.817786E+07   0.293042E+01
   0.664773E-02   0.191093E+08   0.191019E+08  -0.122167E+05  -0.131361E+05   0.157730E+08   0.190064E+08   0.191077E+08   0.190064E+08  -0.339579E+00   0.815199E+07   0.815193E+07   0.295316E+01
   0.672201E-02   0.190489E+08   0.190414E+08  -0.115386E+05  -0.129794E+05   0.156840E+08   0.189452E+08   0.190473E+08   0.189452E+08  -0.338485E+00   0.812587E+07   0.812581E+07   0.297602E+01
   0.679711E-02   0.189881E+08   0.189805E+08  -0.113663E+05  -0.132238E+05   0.155945E+08   0.188835E+08   0.189865E+08   0.188835E+08  -0.337383E+00   0.809957E+07   0.809950E+07   0.299901E+01
   0.687306E-02   0.189269E+08   0.189191E+08  -0.115104E+05  -0.135193E+05   0.155046E+08   0.188214E+08   0.189252E+08   0.188214E+08  -0.336273E+00   0.807307E+07   0.807301E+07   0.302211E+01
   0.694985E-02   0.188652E+08   0.188573E+08  -0.115681E+05  -0.134893E+05   0.154142E+08   0.187588E+08   0.188635E+08   0.187588E+08  -0.335155E+00   0.804638E+07   0.804631E+07   0.304534E+01
   0.702750E-02   0.188031E+08   0.187950E+08  -0.112113E+05  -0.129801E+05   0.153234E+08   0.186958E+08   0.188014E+08   0.186958E+08  -0.334028E+00   0.801950E+07   0.801943E+07   0.306869E+01
   0.710602E-02   0.187405E+08   0.187322E+08  -0.104270E+05  -0.121669E+05   0.152321E+08   0.186323E+08   0.187388E+08   0.186323E+08  -0.332894E+00   0.799242E+07   0.799236E+07   0.309216E+01
