#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10131E+04    0.12172E-05    0.00000E+00    0.26541E-01    0.46736E-07    0.30607E-02   -0.41612E-07
     3    0.96984E+03    0.57543E-05    0.00000E+00    0.60472E-01    0.56734E-07    0.30156E-02   -0.70745E-07
     4    0.93105E+03    0.16575E-04    0.00000E+00    0.10338E+00    0.65284E-07    0.29168E-02   -0.99375E-07
     5    0.90371E+03    0.37394E-04    0.00000E+00    0.15442E+00    0.72659E-07    0.28015E-02   -0.12791E-06
     6    0.88620E+03    0.72613E-04    0.00000E+00    0.21291E+00    0.79045E-07    0.26837E-02   -0.15611E-06
     7    0.87611E+03    0.12727E-03    0.00000E+00    0.27815E+00    0.84622E-07    0.25691E-02   -0.18404E-06
     8    0.87112E+03    0.20693E-03    0.00000E+00    0.34930E+00    0.89519E-07    0.24596E-02   -0.21196E-06
     9    0.87022E+03    0.31781E-03    0.00000E+00    0.42578E+00    0.93843E-07    0.23558E-02   -0.24005E-06
    10    0.87244E+03    0.46629E-03    0.00000E+00    0.50673E+00    0.97660E-07    0.22577E-02   -0.26788E-06
    11    0.87701E+03    0.65971E-03    0.00000E+00    0.59155E+00    0.10106E-06    0.21663E-02   -0.29533E-06
    12    0.88404E+03    0.90538E-03    0.00000E+00    0.68004E+00    0.10405E-06    0.20800E-02   -0.32193E-06
    13    0.89242E+03    0.12110E-02    0.00000E+00    0.77057E+00    0.10672E-06    0.20006E-02   -0.34830E-06
    14    0.90205E+03    0.15842E-02    0.00000E+00    0.86271E+00    0.10908E-06    0.19255E-02   -0.37438E-06
    15    0.91269E+03    0.20339E-02    0.00000E+00    0.95568E+00    0.11118E-06    0.18554E-02   -0.40057E-06
    16    0.92463E+03    0.25691E-02    0.00000E+00    0.10498E+01    0.11305E-06    0.17890E-02   -0.42661E-06
    17    0.93733E+03    0.31989E-02    0.00000E+00    0.11434E+01    0.11468E-06    0.17267E-02   -0.45232E-06
    18    0.95038E+03    0.39304E-02    0.00000E+00    0.12356E+01    0.11613E-06    0.16681E-02   -0.47763E-06
    19    0.96498E+03    0.47773E-02    0.00000E+00    0.13271E+01    0.11740E-06    0.16135E-02   -0.50284E-06
    20    0.97987E+03    0.57441E-02    0.00000E+00    0.14164E+01    0.11851E-06    0.15614E-02   -0.52741E-06
    21    0.99526E+03    0.68416E-02    0.00000E+00    0.15026E+01    0.11946E-06    0.15123E-02   -0.55159E-06
    22    0.10111E+04    0.80796E-02    0.00000E+00    0.15854E+01    0.12029E-06    0.14659E-02   -0.57552E-06
    23    0.10274E+04    0.94680E-02    0.00000E+00    0.16642E+01    0.12100E-06    0.14220E-02   -0.59922E-06
    24    0.10441E+04    0.11015E-01    0.00000E+00    0.17376E+01    0.12159E-06    0.13807E-02   -0.62240E-06
    25    0.10612E+04    0.12731E-01    0.00000E+00    0.18059E+01    0.12208E-06    0.13415E-02   -0.64530E-06
    26    0.10786E+04    0.14626E-01    0.00000E+00    0.18689E+01    0.12248E-06    0.13041E-02   -0.66784E-06
    27    0.10965E+04    0.16708E-01    0.00000E+00    0.19256E+01    0.12279E-06    0.12685E-02   -0.69010E-06
    28    0.11146E+04    0.18987E-01    0.00000E+00    0.19749E+01    0.12302E-06    0.12348E-02   -0.71204E-06
    29    0.11331E+04    0.21472E-01    0.00000E+00    0.20163E+01    0.12317E-06    0.12029E-02   -0.73358E-06
    30    0.11519E+04    0.24171E-01    0.00000E+00    0.20505E+01    0.12326E-06    0.11723E-02   -0.75471E-06
    31    0.11709E+04    0.27094E-01    0.00000E+00    0.20764E+01    0.12329E-06    0.11430E-02   -0.77552E-06
    32    0.11902E+04    0.30250E-01    0.00000E+00    0.20933E+01    0.12325E-06    0.11152E-02   -0.79609E-06
    33    0.12098E+04    0.33646E-01    0.00000E+00    0.20997E+01    0.12317E-06    0.10888E-02   -0.81636E-06
    34    0.12297E+04    0.37289E-01    0.00000E+00    0.20969E+01    0.12304E-06    0.10634E-02   -0.83613E-06
    35    0.12498E+04    0.41188E-01    0.00000E+00    0.20844E+01    0.12285E-06    0.10390E-02   -0.85555E-06
    36    0.12701E+04    0.45352E-01    0.00000E+00    0.20610E+01    0.12263E-06    0.10157E-02   -0.87474E-06
    37    0.12907E+04    0.49787E-01    0.00000E+00    0.20259E+01    0.12237E-06    0.99348E-03   -0.89367E-06
    38    0.13115E+04    0.54501E-01    0.00000E+00    0.19797E+01    0.12207E-06    0.97211E-03   -0.91216E-06
    39    0.13326E+04    0.59496E-01    0.00000E+00    0.19219E+01    0.12174E-06    0.95157E-03   -0.93025E-06
    40    0.13538E+04    0.64779E-01    0.00000E+00    0.18515E+01    0.12138E-06    0.93190E-03   -0.94804E-06
    41    0.13754E+04    0.70361E-01    0.00000E+00    0.17676E+01    0.12099E-06    0.91311E-03   -0.96559E-06
    42    0.13971E+04    0.76245E-01    0.00000E+00    0.16714E+01    0.12058E-06    0.89500E-03   -0.98281E-06
    43    0.14191E+04    0.82437E-01    0.00000E+00    0.15634E+01    0.12014E-06    0.87744E-03   -0.99964E-06
    44    0.14412E+04    0.88933E-01    0.00000E+00    0.14418E+01    0.11967E-06    0.86052E-03   -0.10161E-05
    45    0.14636E+04    0.95745E-01    0.00000E+00    0.13052E+01    0.11919E-06    0.84437E-03   -0.10324E-05
    46    0.14863E+04    0.10288E+00    0.00000E+00    0.11547E+01    0.11868E-06    0.82882E-03   -0.10482E-05
    47    0.15091E+04    0.11034E+00    0.00000E+00    0.99144E+00    0.11816E-06    0.81370E-03   -0.10637E-05
    48    0.15321E+04    0.11811E+00    0.00000E+00    0.81384E+00    0.11763E-06    0.79910E-03   -0.10789E-05
    49    0.15553E+04    0.12621E+00    0.00000E+00    0.62054E+00    0.11708E-06    0.78510E-03   -0.10939E-05
    50    0.15790E+04    0.13465E+00    0.00000E+00    0.41251E+00    0.11651E-06    0.77159E-03   -0.11085E-05
    51    0.16026E+04    0.14342E+00    0.00000E+00    0.19098E+00    0.11594E-06    0.75846E-03   -0.11227E-05
    52    0.16266E+04    0.15251E+00    0.00000E+00   -0.45421E-01    0.11535E-06    0.74576E-03   -0.11367E-05
    53    0.16509E+04    0.16194E+00    0.00000E+00   -0.29817E+00    0.11475E-06    0.73355E-03   -0.11504E-05
    54    0.16753E+04    0.17168E+00    0.00000E+00   -0.56605E+00    0.11414E-06    0.72174E-03   -0.11637E-05
    55    0.16999E+04    0.18176E+00    0.00000E+00   -0.84785E+00    0.11353E-06    0.71021E-03   -0.11767E-05
    56    0.17248E+04    0.19217E+00    0.00000E+00   -0.11448E+01    0.11290E-06    0.69905E-03   -0.11894E-05
    57    0.17500E+04    0.20290E+00    0.00000E+00   -0.14581E+01    0.11227E-06    0.68831E-03   -0.12018E-05
    58    0.17754E+04    0.21397E+00    0.00000E+00   -0.17870E+01    0.11164E-06    0.67790E-03   -0.12140E-05
    59    0.18010E+04    0.22536E+00    0.00000E+00   -0.21301E+01    0.11100E-06    0.66773E-03   -0.12258E-05
    60    0.18268E+04    0.23703E+00    0.00000E+00   -0.24866E+01    0.11035E-06    0.65782E-03   -0.12372E-05
    61    0.18531E+04    0.24901E+00    0.00000E+00   -0.28560E+01    0.10970E-06    0.64822E-03   -0.12483E-05
