#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.522991E+06   0.522990E+06   0.696952E+06   0.696931E+06   0.538535E+06   0.523358E+06   0.522991E+06   0.529759E+06  -0.602616E+00   0.521305E+06   0.521305E+06   0.158955E+01
   0.798228E-04   0.522988E+06   0.522987E+06   0.696856E+06   0.696830E+06   0.538506E+06   0.523354E+06   0.522988E+06   0.529755E+06  -0.602611E+00   0.521302E+06   0.521302E+06   0.177633E+01
   0.892035E-04   0.522985E+06   0.522984E+06   0.696737E+06   0.696704E+06   0.538469E+06   0.523350E+06   0.522984E+06   0.529749E+06  -0.602604E+00   0.521298E+06   0.521298E+06   0.198506E+01
   0.996866E-04   0.522980E+06   0.522979E+06   0.696588E+06   0.696547E+06   0.538423E+06   0.523345E+06   0.522980E+06   0.529743E+06  -0.602597E+00   0.521294E+06   0.521293E+06   0.221831E+01
   0.111402E-03   0.522975E+06   0.522974E+06   0.696402E+06   0.696351E+06   0.538366E+06   0.523338E+06   0.522975E+06   0.529734E+06  -0.602587E+00   0.521288E+06   0.521288E+06   0.247895E+01
   0.124493E-03   0.522969E+06   0.522967E+06   0.696170E+06   0.696107E+06   0.538295E+06   0.523330E+06   0.522968E+06   0.529724E+06  -0.602574E+00   0.521281E+06   0.521281E+06   0.277021E+01
   0.139124E-03   0.522960E+06   0.522958E+06   0.695880E+06   0.695801E+06   0.538206E+06   0.523320E+06   0.522960E+06   0.529711E+06  -0.602559E+00   0.521272E+06   0.521272E+06   0.309567E+01
   0.155474E-03   0.522950E+06   0.522948E+06   0.695519E+06   0.695420E+06   0.538094E+06   0.523307E+06   0.522950E+06   0.529695E+06  -0.602540E+00   0.521261E+06   0.521261E+06   0.345933E+01
   0.173745E-03   0.522937E+06   0.522934E+06   0.695067E+06   0.694944E+06   0.537956E+06   0.523292E+06   0.522937E+06   0.529675E+06  -0.602516E+00   0.521247E+06   0.521247E+06   0.386568E+01
   0.194163E-03   0.522921E+06   0.522918E+06   0.694504E+06   0.694350E+06   0.537782E+06   0.523272E+06   0.522921E+06   0.529650E+06  -0.602486E+00   0.521230E+06   0.521229E+06   0.431972E+01
