#           k/h    P           
    0.10000E-03    0.15270E+03
    0.10202E-03    0.15569E+03
    0.10408E-03    0.15873E+03
    0.10618E-03    0.16184E+03
    0.10833E-03    0.16501E+03
    0.11052E-03    0.16824E+03
    0.11275E-03    0.17154E+03
    0.11503E-03    0.17490E+03
    0.11735E-03    0.17832E+03
    0.11972E-03    0.18181E+03
    0.12214E-03    0.18537E+03
    0.12461E-03    0.18900E+03
    0.12712E-03    0.19270E+03
    0.12969E-03    0.19647E+03
    0.13231E-03    0.20032E+03
    0.13499E-03    0.20424E+03
    0.13771E-03    0.20824E+03
    0.14049E-03    0.21231E+03
    0.14333E-03    0.21647E+03
    0.14623E-03    0.22071E+03
    0.14918E-03    0.22503E+03
    0.15220E-03    0.22943E+03
    0.15527E-03    0.23392E+03
    0.15841E-03    0.23850E+03
    0.16161E-03    0.24317E+03
    0.16487E-03    0.24793E+03
    0.16820E-03    0.25278E+03
    0.17160E-03    0.25772E+03
    0.17507E-03    0.26277E+03
    0.17860E-03    0.26791E+03
    0.18221E-03    0.27315E+03
    0.18589E-03    0.27849E+03
    0.18965E-03    0.28394E+03
    0.19348E-03    0.28950E+03
    0.19739E-03    0.29516E+03
    0.20138E-03    0.30093E+03
    0.20544E-03    0.30682E+03
    0.20959E-03    0.31282E+03
    0.21383E-03    0.31894E+03
    0.21815E-03    0.32517E+03
    0.22255E-03    0.33153E+03
    0.22705E-03    0.33801E+03
    0.23164E-03    0.34462E+03
    0.23632E-03    0.35136E+03
    0.24109E-03    0.35823E+03
    0.24596E-03    0.36523E+03
    0.25093E-03    0.37236E+03
    0.25600E-03    0.37964E+03
    0.26117E-03    0.38706E+03
    0.26645E-03    0.39462E+03
    0.27183E-03    0.40233E+03
    0.27732E-03    0.41019E+03
    0.28292E-03    0.41820E+03
    0.28864E-03    0.42637E+03
    0.29447E-03    0.43469E+03
    0.30042E-03    0.44318E+03
    0.30649E-03    0.45183E+03
    0.31268E-03    0.46065E+03
    0.31899E-03    0.46964E+03
    0.32544E-03    0.47880E+03
    0.33201E-03    0.48815E+03
    0.33872E-03    0.49767E+03
    0.34556E-03    0.50737E+03
    0.35254E-03    0.51727E+03
    0.35966E-03    0.52735E+03
    0.36693E-03    0.53763E+03
    0.37434E-03    0.54811E+03
    0.38190E-03    0.55879E+03
    0.38962E-03    0.56968E+03
    0.39749E-03    0.58077E+03
    0.40552E-03    0.59208E+03
    0.41371E-03    0.60361E+03
    0.42207E-03    0.61536E+03
