#           k/h    P           
    0.10000E-03    0.13290E+03
    0.10202E-03    0.13550E+03
    0.10408E-03    0.13815E+03
    0.10618E-03    0.14086E+03
    0.10833E-03    0.14362E+03
    0.11052E-03    0.14643E+03
    0.11275E-03    0.14930E+03
    0.11503E-03    0.15222E+03
    0.11735E-03    0.15520E+03
    0.11972E-03    0.15824E+03
    0.12214E-03    0.16134E+03
    0.12461E-03    0.16450E+03
    0.12712E-03    0.16772E+03
    0.12969E-03    0.17100E+03
    0.13231E-03    0.17435E+03
    0.13499E-03    0.17776E+03
    0.13771E-03    0.18124E+03
    0.14049E-03    0.18479E+03
    0.14333E-03    0.18841E+03
    0.14623E-03    0.19210E+03
    0.14918E-03    0.19586E+03
    0.15220E-03    0.19969E+03
    0.15527E-03    0.20360E+03
    0.15841E-03    0.20759E+03
    0.16161E-03    0.21165E+03
    0.16487E-03    0.21579E+03
    0.16820E-03    0.22002E+03
    0.17160E-03    0.22432E+03
    0.17507E-03    0.22871E+03
    0.17860E-03    0.23319E+03
    0.18221E-03    0.23775E+03
    0.18589E-03    0.24240E+03
    0.18965E-03    0.24715E+03
    0.19348E-03    0.25198E+03
    0.19739E-03    0.25691E+03
    0.20138E-03    0.26194E+03
    0.20544E-03    0.26707E+03
    0.20959E-03    0.27229E+03
    0.21383E-03    0.27762E+03
    0.21815E-03    0.28305E+03
    0.22255E-03    0.28859E+03
    0.22705E-03    0.29423E+03
    0.23164E-03    0.29998E+03
    0.23632E-03    0.30585E+03
    0.24109E-03    0.31183E+03
    0.24596E-03    0.31793E+03
    0.25093E-03    0.32415E+03
    0.25600E-03    0.33048E+03
    0.26117E-03    0.33695E+03
    0.26645E-03    0.34353E+03
    0.27183E-03    0.35025E+03
    0.27732E-03    0.35709E+03
    0.28292E-03    0.36407E+03
    0.28864E-03    0.37119E+03
    0.29447E-03    0.37844E+03
    0.30042E-03    0.38583E+03
    0.30649E-03    0.39337E+03
    0.31268E-03    0.40105E+03
    0.31899E-03    0.40889E+03
    0.32544E-03    0.41687E+03
    0.33201E-03    0.42501E+03
    0.33872E-03    0.43331E+03
    0.34556E-03    0.44177E+03
    0.35254E-03    0.45039E+03
    0.35966E-03    0.45918E+03
    0.36693E-03    0.46814E+03
    0.37434E-03    0.47728E+03
    0.38190E-03    0.48659E+03
    0.38962E-03    0.49608E+03
    0.39749E-03    0.50575E+03
    0.40552E-03    0.51561E+03
    0.41371E-03    0.52566E+03
    0.42207E-03    0.53591E+03
    0.43060E-03    0.54635E+03
    0.43929E-03    0.55699E+03
    0.44817E-03    0.56784E+03
    0.45722E-03    0.57890E+03
    0.46646E-03    0.59017E+03
    0.47588E-03    0.60166E+03
    0.48550E-03    0.61336E+03
    0.49530E-03    0.62530E+03
    0.50531E-03    0.63746E+03
    0.51552E-03    0.64985E+03
    0.52593E-03    0.66248E+03
    0.53656E-03    0.67536E+03
    0.54739E-03    0.68847E+03
    0.55845E-03    0.70184E+03
    0.56973E-03    0.71547E+03
    0.58124E-03    0.72935E+03
    0.59299E-03    0.74350E+03
    0.60496E-03    0.75792E+03
    0.61719E-03    0.77261E+03
    0.62965E-03    0.78758E+03
    0.64237E-03    0.80284E+03
    0.65535E-03    0.81838E+03
    0.66859E-03    0.83422E+03
    0.68210E-03    0.85036E+03
    0.69588E-03    0.86680E+03
    0.70993E-03    0.88355E+03
    0.72427E-03    0.90062E+03
    0.73891E-03    0.91800E+03
    0.75383E-03    0.93572E+03
    0.76906E-03    0.95376E+03
    0.78460E-03    0.97214E+03
    0.80045E-03    0.99087E+03
    0.81662E-03    0.10099E+04
    0.83311E-03    0.10294E+04
    0.84994E-03    0.10492E+04
    0.86711E-03    0.10693E+04
    0.88463E-03    0.10899E+04
    0.90250E-03    0.11108E+04
    0.92073E-03    0.11321E+04
    0.93933E-03    0.11537E+04
    0.95831E-03    0.11758E+04
    0.97767E-03    0.11983E+04
    0.99742E-03    0.12212E+04
    0.10176E-02    0.12445E+04
    0.10381E-02    0.12683E+04
    0.10591E-02    0.12924E+04
    0.10805E-02    0.13171E+04
    0.11023E-02    0.13421E+04
    0.11246E-02    0.13676E+04
    0.11473E-02    0.13936E+04
    0.11705E-02    0.14200E+04
    0.11941E-02    0.14469E+04
    0.12182E-02    0.14743E+04
    0.12429E-02    0.15021E+04
    0.12680E-02    0.15305E+04
    0.12936E-02    0.15593E+04
    0.13197E-02    0.15887E+04
    0.13464E-02    0.16186E+04
    0.13736E-02    0.16489E+04
    0.14013E-02    0.16799E+04
    0.14296E-02    0.17113E+04
    0.14585E-02    0.17433E+04
    0.14880E-02    0.17758E+04
    0.15180E-02    0.18089E+04
    0.15487E-02    0.18426E+04
    0.15800E-02    0.18768E+04
    0.16119E-02    0.19116E+04
    0.16445E-02    0.19469E+04
    0.16777E-02    0.19829E+04
    0.17116E-02    0.20194E+04
    0.17462E-02    0.20566E+04
    0.17814E-02    0.20943E+04
    0.18174E-02    0.21327E+04
    0.18541E-02    0.21717E+04
    0.18916E-02    0.22113E+04
    0.19298E-02    0.22515E+04
    0.19688E-02    0.22924E+04
    0.20086E-02    0.23339E+04
    0.20491E-02    0.23760E+04
    0.20905E-02    0.24188E+04
    0.21328E-02    0.24623E+04
    0.21758E-02    0.25064E+04
    0.22198E-02    0.25511E+04
    0.22646E-02    0.25966E+04
    0.23104E-02    0.26426E+04
    0.23571E-02    0.26894E+04
    0.24047E-02    0.27368E+04
    0.24533E-02    0.27849E+04
    0.25028E-02    0.28337E+04
    0.25534E-02    0.28832E+04
    0.26050E-02    0.29333E+04
    0.26576E-02    0.29841E+04
    0.27113E-02    0.30356E+04
    0.27660E-02    0.30877E+04
    0.28219E-02    0.31406E+04
    0.28789E-02    0.31941E+04
    0.29371E-02    0.32483E+04
    0.29964E-02    0.33031E+04
    0.30569E-02    0.33586E+04
    0.31187E-02    0.34148E+04
    0.31817E-02    0.34717E+04
    0.32460E-02    0.35292E+04
    0.33115E-02    0.35873E+04
    0.33784E-02    0.36461E+04
    0.34467E-02    0.37055E+04
    0.35163E-02    0.37656E+04
    0.35874E-02    0.38262E+04
    0.36598E-02    0.38875E+04
    0.37338E-02    0.39493E+04
    0.38092E-02    0.40118E+04
    0.38861E-02    0.40748E+04
    0.39646E-02    0.41384E+04
    0.40447E-02    0.42026E+04
    0.41264E-02    0.42672E+04
    0.42098E-02    0.43324E+04
    0.42948E-02    0.43981E+04
    0.43816E-02    0.44643E+04
    0.44701E-02    0.45310E+04
    0.45604E-02    0.45981E+04
    0.46525E-02    0.46657E+04
    0.47465E-02    0.47336E+04
    0.48424E-02    0.48020E+04
    0.49402E-02    0.48707E+04
    0.50400E-02    0.49398E+04
    0.51419E-02    0.50091E+04
    0.52457E-02    0.50788E+04
    0.53517E-02    0.51488E+04
    0.54598E-02    0.52190E+04
    0.55701E-02    0.52894E+04
    0.56826E-02    0.53601E+04
    0.57974E-02    0.54308E+04
    0.59145E-02    0.55017E+04
    0.60340E-02    0.55727E+04
    0.61559E-02    0.56438E+04
    0.62803E-02    0.57149E+04
    0.64072E-02    0.57859E+04
    0.65366E-02    0.58570E+04
    0.66686E-02    0.59279E+04
    0.68033E-02    0.59987E+04
    0.69408E-02    0.60694E+04
    0.70810E-02    0.61399E+04
    0.72240E-02    0.62101E+04
    0.73700E-02    0.62800E+04
    0.75189E-02    0.63496E+04
    0.76708E-02    0.64188E+04
    0.78257E-02    0.64875E+04
    0.79838E-02    0.65558E+04
    0.81451E-02    0.66236E+04
    0.83096E-02    0.66907E+04
    0.84775E-02    0.67572E+04
    0.86488E-02    0.68231E+04
    0.88235E-02    0.68881E+04
    0.90017E-02    0.69524E+04
    0.91836E-02    0.70158E+04
    0.93691E-02    0.70782E+04
    0.95583E-02    0.71397E+04
    0.97514E-02    0.72001E+04
    0.99484E-02    0.72593E+04
    0.10149E-01    0.73174E+04
    0.10354E-01    0.73742E+04
    0.10564E-01    0.74297E+04
    0.10777E-01    0.74838E+04
    0.10995E-01    0.75364E+04
    0.11217E-01    0.75874E+04
    0.11443E-01    0.76368E+04
    0.11675E-01    0.76845E+04
    0.11910E-01    0.77305E+04
    0.12151E-01    0.77745E+04
    0.12397E-01    0.78167E+04
    0.12647E-01    0.78568E+04
    0.12902E-01    0.78948E+04
    0.13163E-01    0.79307E+04
    0.13429E-01    0.79643E+04
    0.13700E-01    0.79956E+04
    0.13977E-01    0.80244E+04
    0.14259E-01    0.80508E+04
    0.14547E-01    0.80746E+04
    0.14841E-01    0.80957E+04
    0.15141E-01    0.81142E+04
    0.15447E-01    0.81298E+04
    0.15759E-01    0.81425E+04
    0.16077E-01    0.81523E+04
    0.16402E-01    0.81590E+04
    0.16734E-01    0.81626E+04
    0.17072E-01    0.81630E+04
    0.17416E-01    0.81602E+04
    0.17768E-01    0.81541E+04
    0.18127E-01    0.81446E+04
    0.18493E-01    0.81317E+04
    0.18867E-01    0.81153E+04
    0.19248E-01    0.80954E+04
    0.19637E-01    0.80719E+04
    0.20034E-01    0.80449E+04
    0.20438E-01    0.80143E+04
    0.20851E-01    0.79800E+04
    0.21272E-01    0.79421E+04
    0.21702E-01    0.79005E+04
    0.22141E-01    0.78554E+04
    0.22588E-01    0.78066E+04
    0.23044E-01    0.77542E+04
    0.23510E-01    0.76983E+04
    0.23985E-01    0.76389E+04
    0.24469E-01    0.75761E+04
    0.24964E-01    0.75098E+04
    0.25468E-01    0.74403E+04
    0.25982E-01    0.73676E+04
    0.26507E-01    0.72918E+04
    0.27043E-01    0.72130E+04
    0.27589E-01    0.71315E+04
    0.28146E-01    0.70472E+04
    0.28715E-01    0.69604E+04
    0.29295E-01    0.68713E+04
    0.29887E-01    0.67800E+04
    0.30490E-01    0.66867E+04
    0.31106E-01    0.65917E+04
    0.31735E-01    0.64952E+04
    0.32376E-01    0.63973E+04
    0.33030E-01    0.62984E+04
    0.33697E-01    0.61987E+04
    0.34378E-01    0.60984E+04
    0.35072E-01    0.59979E+04
    0.35781E-01    0.58972E+04
    0.36504E-01    0.57968E+04
    0.37241E-01    0.56968E+04
    0.37993E-01    0.55976E+04
    0.38761E-01    0.54994E+04
    0.39544E-01    0.54024E+04
    0.40343E-01    0.53069E+04
    0.41158E-01    0.52131E+04
    0.41989E-01    0.51211E+04
    0.42838E-01    0.50313E+04
    0.43703E-01    0.49437E+04
    0.44586E-01    0.48586E+04
    0.45486E-01    0.47760E+04
    0.46405E-01    0.46960E+04
    0.47343E-01    0.46186E+04
    0.48299E-01    0.45440E+04
    0.49275E-01    0.44721E+04
    0.50270E-01    0.44029E+04
    0.51286E-01    0.43363E+04
    0.52322E-01    0.42721E+04
    0.53379E-01    0.42102E+04
    0.54457E-01    0.41504E+04
    0.55557E-01    0.40924E+04
    0.56680E-01    0.40360E+04
    0.57825E-01    0.39808E+04
    0.58993E-01    0.39265E+04
    0.60184E-01    0.38727E+04
    0.61400E-01    0.38189E+04
    0.62641E-01    0.37648E+04
    0.63906E-01    0.37099E+04
    0.65197E-01    0.36538E+04
    0.66514E-01    0.35961E+04
    0.67858E-01    0.35363E+04
    0.69229E-01    0.34742E+04
    0.70627E-01    0.34094E+04
    0.72054E-01    0.33418E+04
    0.73510E-01    0.32712E+04
    0.74994E-01    0.31976E+04
    0.76509E-01    0.31210E+04
    0.78055E-01    0.30416E+04
    0.79632E-01    0.29597E+04
    0.81241E-01    0.28758E+04
    0.82882E-01    0.27902E+04
    0.84556E-01    0.27037E+04
    0.86264E-01    0.26169E+04
    0.88007E-01    0.25305E+04
    0.89785E-01    0.24453E+04
    0.91598E-01    0.23621E+04
    0.93449E-01    0.22817E+04
    0.95337E-01    0.22046E+04
    0.97263E-01    0.21315E+04
    0.99227E-01    0.20630E+04
    0.10123E+00    0.19993E+04
    0.10328E+00    0.19407E+04
    0.10536E+00    0.18872E+04
    0.10749E+00    0.18387E+04
    0.10966E+00    0.17949E+04
    0.11188E+00    0.17552E+04
    0.11414E+00    0.17190E+04
    0.11644E+00    0.16855E+04
    0.11880E+00    0.16537E+04
    0.12120E+00    0.16227E+04
    0.12365E+00    0.15914E+04
    0.12614E+00    0.15590E+04
    0.12869E+00    0.15246E+04
    0.13129E+00    0.14875E+04
    0.13394E+00    0.14474E+04
    0.13665E+00    0.14042E+04
    0.13941E+00    0.13582E+04
    0.14223E+00    0.13098E+04
    0.14510E+00    0.12599E+04
    0.14803E+00    0.12095E+04
    0.15102E+00    0.11596E+04
    0.15407E+00    0.11116E+04
    0.15718E+00    0.10663E+04
    0.16036E+00    0.10245E+04
    0.16360E+00    0.98688E+03
    0.16690E+00    0.95358E+03
    0.17028E+00    0.92447E+03
    0.17371E+00    0.89907E+03
    0.17722E+00    0.87658E+03
    0.18080E+00    0.85600E+03
    0.18446E+00    0.83619E+03
    0.18818E+00    0.81605E+03
    0.19198E+00    0.79463E+03
    0.19586E+00    0.77131E+03
    0.19982E+00    0.74584E+03
    0.20386E+00    0.71844E+03
    0.20797E+00    0.68970E+03
    0.21218E+00    0.66054E+03
    0.21646E+00    0.63198E+03
    0.22083E+00    0.60502E+03
    0.22530E+00    0.58040E+03
    0.22985E+00    0.55853E+03
    0.23449E+00    0.53942E+03
    0.23923E+00    0.52265E+03
    0.24406E+00    0.50751E+03
    0.24899E+00    0.49311E+03
    0.25402E+00    0.47859E+03
    0.25915E+00    0.46331E+03
    0.26439E+00    0.44696E+03
    0.26973E+00    0.42968E+03
    0.27518E+00    0.41193E+03
    0.28074E+00    0.39441E+03
    0.28641E+00    0.37779E+03
    0.29219E+00    0.36258E+03
    0.29810E+00    0.34896E+03
    0.30412E+00    0.33676E+03
    0.31026E+00    0.32553E+03
    0.31653E+00    0.31472E+03
    0.32292E+00    0.30382E+03
    0.32945E+00    0.29258E+03
    0.33610E+00    0.28101E+03
    0.34289E+00    0.26941E+03
    0.34982E+00    0.25818E+03
    0.35689E+00    0.24766E+03
    0.36409E+00    0.23801E+03
    0.37145E+00    0.22913E+03
    0.37895E+00    0.22075E+03
    0.38661E+00    0.21258E+03
    0.39442E+00    0.20442E+03
    0.40239E+00    0.19623E+03
    0.41052E+00    0.18816E+03
    0.41881E+00    0.18040E+03
    0.42727E+00    0.17311E+03
    0.43590E+00    0.16629E+03
    0.44471E+00    0.15982E+03
    0.45369E+00    0.15357E+03
    0.46286E+00    0.14742E+03
    0.47221E+00    0.14139E+03
    0.48174E+00    0.13555E+03
    0.49148E+00    0.12997E+03
    0.50141E+00    0.12469E+03
    0.51153E+00    0.11965E+03
    0.52187E+00    0.11480E+03
    0.53241E+00    0.11008E+03
    0.54317E+00    0.10550E+03
    0.55414E+00    0.10111E+03
    0.56533E+00    0.96909E+02
    0.57675E+00    0.92896E+02
    0.58840E+00    0.89039E+02
    0.60029E+00    0.85316E+02
    0.61242E+00    0.81728E+02
    0.62479E+00    0.78283E+02
    0.63741E+00    0.74984E+02
    0.65029E+00    0.71822E+02
    0.66342E+00    0.68782E+02
    0.67683E+00    0.65860E+02
    0.69050E+00    0.63053E+02
    0.70445E+00    0.60360E+02
    0.71868E+00    0.57777E+02
    0.73320E+00    0.55300E+02
    0.74801E+00    0.52925E+02
    0.76312E+00    0.50645E+02
    0.77854E+00    0.48459E+02
    0.79426E+00    0.46361E+02
    0.81031E+00    0.44350E+02
    0.82668E+00    0.42422E+02
    0.84338E+00    0.40573E+02
    0.86041E+00    0.38802E+02
    0.87780E+00    0.37104E+02
    0.89553E+00    0.35477E+02
    0.91362E+00    0.33918E+02
    0.93208E+00    0.32424E+02
    0.95091E+00    0.30994E+02
    0.97011E+00    0.29624E+02
    0.98971E+00    0.28312E+02
    0.10097E+01    0.27055E+02
    0.10301E+01    0.25852E+02
    0.10509E+01    0.24700E+02
    0.10721E+01    0.23597E+02
    0.10938E+01    0.22542E+02
    0.11159E+01    0.21532E+02
    0.11384E+01    0.20565E+02
    0.11614E+01    0.19640E+02
    0.11849E+01    0.18755E+02
    0.12088E+01    0.17909E+02
    0.12333E+01    0.17099E+02
    0.12582E+01    0.16324E+02
    0.12836E+01    0.15584E+02
    0.13095E+01    0.14875E+02
    0.13360E+01    0.14198E+02
    0.13630E+01    0.13551E+02
    0.13905E+01    0.12932E+02
    0.14186E+01    0.12340E+02
    0.14472E+01    0.11775E+02
    0.14765E+01    0.11234E+02
    0.15063E+01    0.10718E+02
    0.15367E+01    0.10224E+02
    0.15678E+01    0.97527E+01
    0.15994E+01    0.93022E+01
    0.16318E+01    0.88720E+01
    0.16647E+01    0.84610E+01
    0.16984E+01    0.80684E+01
    0.17327E+01    0.76936E+01
    0.17677E+01    0.73356E+01
    0.18034E+01    0.69938E+01
    0.18398E+01    0.66674E+01
    0.18770E+01    0.63558E+01
    0.19149E+01    0.60584E+01
    0.19536E+01    0.57745E+01
    0.19930E+01    0.55036E+01
    0.20333E+01    0.52450E+01
    0.20744E+01    0.49982E+01
    0.21163E+01    0.47628E+01
    0.21590E+01    0.45381E+01
    0.22026E+01    0.43238E+01
    0.22471E+01    0.41193E+01
    0.22925E+01    0.39242E+01
    0.23388E+01    0.37382E+01
    0.23861E+01    0.35607E+01
    0.24343E+01    0.33914E+01
    0.24835E+01    0.32301E+01
    0.25336E+01    0.30761E+01
    0.25848E+01    0.29294E+01
    0.26370E+01    0.27895E+01
    0.26903E+01    0.26561E+01
    0.27447E+01    0.25289E+01
    0.28001E+01    0.24077E+01
    0.28567E+01    0.22922E+01
    0.29144E+01    0.21821E+01
    0.29733E+01    0.20772E+01
    0.30333E+01    0.19772E+01
    0.30946E+01    0.18819E+01
    0.31571E+01    0.17911E+01
    0.32209E+01    0.17046E+01
    0.32860E+01    0.16221E+01
    0.33523E+01    0.15436E+01
    0.34201E+01    0.14688E+01
    0.34892E+01    0.13976E+01
    0.35596E+01    0.13297E+01
    0.36316E+01    0.12651E+01
    0.37049E+01    0.12036E+01
    0.37798E+01    0.11450E+01
    0.38561E+01    0.10891E+01
    0.39340E+01    0.10360E+01
    0.40135E+01    0.98539E+00
    0.40946E+01    0.93722E+00
    0.41773E+01    0.89135E+00
    0.42617E+01    0.84769E+00
    0.43478E+01    0.80613E+00
    0.44356E+01    0.76657E+00
    0.45252E+01    0.72891E+00
    0.46166E+01    0.69307E+00
    0.47099E+01    0.65897E+00
    0.48050E+01    0.62651E+00
    0.49021E+01    0.59562E+00
    0.50011E+01    0.56624E+00
    0.51021E+01    0.53827E+00
    0.52052E+01    0.51167E+00
    0.53104E+01    0.48636E+00
    0.54176E+01    0.46228E+00
    0.55271E+01    0.43937E+00
    0.56387E+01    0.41758E+00
    0.57526E+01    0.39685E+00
    0.58689E+01    0.37714E+00
    0.59874E+01    0.35839E+00
    0.61084E+01    0.34056E+00
    0.62318E+01    0.32360E+00
    0.63577E+01    0.30747E+00
    0.64861E+01    0.29214E+00
    0.66171E+01    0.27756E+00
    0.67508E+01    0.26369E+00
    0.68872E+01    0.25051E+00
    0.70263E+01    0.23798E+00
    0.71682E+01    0.22606E+00
    0.73130E+01    0.21474E+00
    0.74608E+01    0.20397E+00
    0.76115E+01    0.19374E+00
    0.77653E+01    0.18401E+00
    0.79221E+01    0.17476E+00
    0.80822E+01    0.16597E+00
    0.82454E+01    0.15762E+00
    0.84120E+01    0.14968E+00
    0.85819E+01    0.14214E+00
    0.87553E+01    0.13497E+00
    0.89322E+01    0.12816E+00
    0.91126E+01    0.12169E+00
    0.92967E+01    0.11554E+00
    0.94845E+01    0.10970E+00
    0.96761E+01    0.10415E+00
    0.98716E+01    0.98874E-01
    0.10071E+02    0.93865E-01
    0.10274E+02    0.89106E-01
    0.10482E+02    0.84586E-01
    0.10694E+02    0.80292E-01
    0.10910E+02    0.76213E-01
    0.11130E+02    0.72339E-01
    0.11355E+02    0.68660E-01
